header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""very disappointed in Delta""",2,2022-04-08,Not Verified |  My flight was canceled the day of my trip in the middle of the night. Which is very inconvenient for me. I had things already purchased in San Juan. I’m very disappointed in Delta. The absolute worse experience a customer can get. Let’s not forget they rescheduled the flight for the next day at a later time having me arriving at 11 at night. 2 days of my scheduled trip gone! My tickets have been booked for about a month prior.,False,,Family Leisure,Economy Class,Atlanta to San Juan,June 2021,1,1,"<span class=""star fill"">1</span>",1,1,,1,True
"""They are a terrible airline""",1,2022-04-08,Not Verified |  Very disappointed. I will never fly Delta again. I am a groomsmen in a wedding in New York City on Friday. I booked this flight well in advance. The rehearsal dinner is at 5:00pm. I was supposed to leave Des Moines at 7:30am on a direct flight that would get in at 11:00am. They just canceled my flight at 11:00pm the night before. They rebooked my flight and now I will not be getting into New York until 5:00pm. So I will be missing the rehearsal dinner. Tried calling at 11:00 pm when I saw my flight was canceled and rebooked. There is a 2 hr and 50 min wait time to reach customer service. I am done with Delta. They are a terrible airline.,False,,Solo Leisure,Economy Class,Des Moines to New York,April 2022,,,,,1,,,False
"""I'm very disappointed""",1,2022-04-06,"Flown over 30,000 miles with this airline I'm a medallion member My flight was canceled on my way to Orlando. After I spent over 8 hours at the airport they sent me back to Jackson, Mississippi. I think I'm entitled a refund for my ticket, not half Of the ticket. Been on the phone with them for hours. They keep transferring me and nothing happens. I'm very disappointed",True,,Business,Economy Class,Jackson to Orlando via Atlanta,April 2022,5,5,"<span class=""star fill"">5</span>",1,5,,,False
"""I am feeling very deterred to ride with Delta again""",2,2022-04-06,"Not Verified |  Let me just start by saying, riding with Delta this past Sunday was a major inconvenience. On April 3rd I arrived at the airport around 4am to catch my 6.45am flight that would later connect to another flight in ATL. My first flight of that day went smoothly, and I took note as to how the different groups of passengers were being called as to not overcrowd the area. As I had previously flown into CHI using a connecting flight, I had plans to be back in Austin by 12pm so that I could make it to work later that day. When I arrived in ATL, I walked over to station B28 as to be ready to board the plane. I arrived early and I paid close attention as the passengers were called to board the plane, however the screen never changed from saying “PRORITY”. As the announcer called passengers, she announced 1st class, main cabin 1, main cabin 2 and main cabin 3 but to my confusion she never announced BASIC. As time neared for my flight to leave, my roommate and I walked over to the station to ask when they would announce for “BASIC” to board the plane. I watched as a woman and her daughter were helped to board the plane and I stepped up to be boarded right after her. The lady spoke with me and said “I’ll be right back” before closing the door to the plane in front of me and a group containing at least 5 other passengers. The conversation that commenced after her return was very sad when referring to customer service. Not only was she rude to me as a passenger but she seemingly taunted the fact that my flight left without me on board. As she faced me, there was a lady in a red suit to her left who also claimed she wanted to help but offered a 4.40pm flight as a substitute for my 10am flight, omitting the fact that there was a 12.30am flight that she had access to add us to as standby passengers. Both ladies are a poor excuse for employees at a company that is supposed to pride themselves in customer service. Taking the conversation from 0 to 100, I believe it took more effort to be rude then it did to just help us and apologize for the inconvenience. They argued the fact, saying that I was not at the door when I clearly contacted her before she turned her back on me. Not only were the two ladies rude but they seemingly meant harm in their demeanor, and they wanted my flight to leave me behind. As a customer, I am feeling very deterred to ride with Delta again because if I paid for a flight, I should be able to ride on my flight without complications and poor attitudes from staff. I feel these two ladies were upset with the fact that passengers were slow to accept checking their luggage and they decided to take out their frustrations on the passengers. After getting help at the main Delta help desk, I felt like the employee wanted to be helpful, but the conversation could only be what I feel was “he said she said.” As the lady could do nothing to help me further with submitting a complaint about my previous interaction with the staff at B28 at 10am. The rude behavior from your Delta employees persisted and even as I was placed on standby flight for 12:31am I was still not properly confirmed on my flight. I went to the desk of station B5 and when I asked if he could explain what “standby” meant he rudely told me “Look at the screen” as he continued his conversation with a coworker. Maybe all the employees that work with Delta in ATL specifically are just used to being rude, but that's not fair to customers",False,,Couple Leisure,Economy Class,Atlanta to Austin,April 2022,1,5,,1,1,,1,False
"""We will never fly Delta again""",1,2022-04-04,My husbands flight was canceled due to mechanical issues. He was rebooked. However when he asked about a meal and hotel as stated on their website for delays over 3 hours. He was told sorry we don’t do that. And we don’t accommodate for mechanical issues. He slept in the airport. And they overbooked the next flight. They tried to offer him a payment of $1000 to give up his seat! Really you canceled his flight then want him to give up his seat! He said no thank you. Why do they not follow their own procedures and why do they get away with it? We will never fly Delta again.,True,,Solo Leisure,Economy Class,Missoula to Orlando ,April 2022,3,3,"<span class=""star fill"">3</span>",3,3,,3,False
"""the worst airline to fly with""",1,2022-04-04,"I booked a flight from Providence to Houston and we got a 2 hr delay in Providence and then a 4 hour delay in New York. What was supposed to be a 7 hrs total trip took 20 hrs. That was the way down to Houston TX, then on our way back we got another delay in NY. For 2 more hrs. I would never recommend anyone to travel with Delta airline, they are absolutely the worst airline to fly with.",True,,Business,Economy Class,Providence to Houston via  New York ,March 2022,1,1,,1,1,,,False
"""I usually don't fly Delta""",3,2022-04-04,I usually don't fly Delta but I decided to try. I booked a seat for me and my son. We were seated across the isle from a mom and three small kids. First the smallest child was never in a seatbelt he was bouncing on his mom's lab. The smallest child had a toy truck and threw it missing me by inches. The other two had games which they played without ear phones. The smallest kept running up and down the aisle. This went on for the duration of my flight. The staff tried their best to keep them calm and they apologized repeatedly.,True,,Family Leisure,Economy Class,Charlotte to Salt Lake city,April 2022,4,5,"<span class=""star fill"">4</span>",4,2,,4,False
"""went above and beyond""",10,2022-04-04,"Jacksonville to Houston via Atlanta. I would just like to Delta Special Services at JAX was the most compassionate, empathetic, helpful airline employee I have ever met. Delta delayed our flight from JAX to ATL. As a result, my wife and I knew we would miss our connecting flight from ATL to IAH. Staff went above and beyond normal Delta Special Services standards to search for alternative flights and eventually get us moved to the top of a standby list in ATL. Only 3 of the 23 people on the standby list made it onto the flight. My wife and I were #1 and #2. Thank you so much!",True,,Couple Leisure,Premium Economy,Jacksonville to Houston via Atlanta,March 2022,5,5,"<span class=""star fill"">5</span>",5,5,,5,True
"""unhelpful and dismissive""",2,2022-04-04,"Not Verified | Fort Lauderdale to Atlanta. My flight from Fort Lauderdale to Atlanta yesterday was delayed 50 minutes due to to purported ""baggage loading"" issues. Actually, the problem was caused by not having enough Delta baggage employees to service the number of flights out of this airport. Initially, the pilot said it would be a delay of 5 minutes, which became 15 minutes, which became 30 minutes, which became 50 minutes. This caused me to miss the connection in Atlanta. NO DELTA staff attempted to assist passengers with extremely tight connections in deplaning. Nobody from Delta met the plane. I was informed I would be rebooked on another flight in TWO DAYS. Delta employees were rude, unhelpful, and dismissive. Obviously, treating passengers this way is a daily occurrence for them.",False,Boeing 757,Couple Leisure,First Class,Fort Lauderdale to Atlanta,April 2022,3,1,"<span class=""star fill"">2</span>",1,1,,,False
"""my worst flying experience""",1,2022-04-04,"Not Verified |  This has been by far my worst flying experience. My original flight was deplaned after sitting inside for 3 hours due to weather (which is understandable). What upset me our gate was abandoned by the staff and no explanation was given while the board only displayed a flight delay. After asking other delta gates I was told ""we can't help you with that"". I then waited another 3 hours just to get my luggage back. After all of this they were not able to offer me another flight for an additional 5 days leaving me stranded on my trip. I had to spend over $1000 in additional hotel, parking, and living expense on top of loss of wages from my job. I reached out to customer support and they offered me a 50% refund on my $180 round trip flight. They told me the best way to get home would be to purchase a $200 one way ticket. Customer support left me on hold for 6 hours and was very rude.",False,,Solo Leisure,Economy Class,Tampa to Boston,April 2022,1,3,,1,1,,1,False
"""that is just no way to operate a business""",1,2022-04-03,"Not Verified |  I remembered today why this was the last time I flew Delta. Today I was flying Southwest and they ran out of masks. Somehow we misplaced one of our masks. Southwest sent us to the gift shop to purchase one but they were out. A gentleman mentioned to try Delta. Delta told my husband at counter that they only gave out to Delta passengers. When I got to counter, Delta told me they were out. All within a 30 second time frame. I have no tolerance for stingy greedy people. Yea it was our fault we misplaced the mask but that is just no way to operate a business. So not only are they liars they are stingy and greedy.",False,,Couple Leisure,Economy Class,Nashville to New York,July 2021,1,1,,1,1,,,False
"""put us on flights separately seated""",4,2022-04-03,Not Verified |  Twice in six months Delta canceled our flight and did not honor the upgrades paid for. Then put us on flights separately seated including an 8 year old child by himself.,False,,Family Leisure,Economy Class,Los Angeles to Cincinnati,April 2022,4,3,"<span class=""star fill"">4</span>",4,3,,4,False
"""I thought it was pretty worth it""",9,2022-04-03,"Not Verified |  I had a great time! I was flying from Windsor Locks to Atlanta Hartsfield in economy. We had a perfect on-time departure and even arrived a bit early! The cabin was overall very clean and comfortable. The flight attendants were very nice and welcoming as well. Tickets can be a little pricey on Delta, but I thought it was pretty worth it, I would definitely recommend!",False,A321-200,Family Leisure,Economy Class,Windsor Locks to Atlanta,July 2021,4,5,"<span class=""star fill"">4</span>",4,4,,4,True
"""never flying Delta Air Lines again""",1,2022-04-03,I am never flying Delta Air Lines again. They delayed my flight on the most important day of 2022. This was the only time that UNC and Duke will ever face each other in the history of NCAA tournament and Delta Air Lines left me sitting in the Boston airport for five hours instead of celebrating this historic moment.,True,,Solo Leisure,Economy Class,Boston to Raleigh Durham,April 2022,1,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""dehumanizing""",1,2022-04-02,"Atlanta to Miami. I am very disappointed with the staff's treatment here at Delta, especially at the Atlanta Hub. I had an employee yell at me! Tell me that my concerns for my luggage were not her problem. I was delayed for my first flight and conned into buying a “first-class tickets” (X 2) 200 dollar upgrade - then yelled at again for asking why I had not boarded and to find out that there was no upgrade. So here I am on the aircraft, wondering what I paid for after a 6-hour delay. The way the lady yelled at me was dehumanizing. I will never fly Delta again. I’m sick to my stomach. Oh, and I paid for your wifi pass that never worked or connected.",True,,Couple Leisure,Premium Economy,Atlanta to Miami,April 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""lack of customer service""",2,2022-04-02,"Boston to Gainesville via Atlanta. Waited in line at check-in counter for 1.5 hours and missed flight. Rebooked for later flight but my son did not have a seat on our connecting flight, even though it was part of our original flight plan. We barely made it on time. My disabled child and I were seated in different parts of plane. Flight crew would not assist in seating us together. Many open seats. Said we would need to de-board and find a different flight. I found someone who volunteered to change seats. In Atlanta, gate agents were very rude with total lack of customer service. Worst airline experience by far.",True,A321 / Boeing 717-200,Business,Economy Class,Boston to Gainesville via Atlanta,April 2022,3,1,"<span class=""star fill"">5</span>",1,1,,5,False
"""you'd expect more cleanliness""",3,2022-04-01,"Not Verified |  Flight from Atlanta to Richmond. Nothing to drink except water. Offered only to select one snack. Seat wouldn't recline. In dealing with an epidemic you'd expect more cleanliness, but my tray was dirty.",False,,Family Leisure,Economy Class,Memphis to Richmond via Atlanta ,March 2022,1,2,"<span class=""star fill"">3</span>",3,2,,2,False
"""cabin and seats were good""",7,2022-03-31,"Do not understand the point in doing FlyReady document verification beforehand, when the queue security and check-in staff are going to ask to see the documents again anyway. Crew were good, cabin and seats were good. Free wifi messaging is great, flight pass was too expensive. First class food was a choice of one of three cold boxed meals. Special meals were unable to be requested on this route. Personally do not like the Delta website or app, looks very cluttered and outdated compared to the other major US airlines.",True,Boeing 737-800,Business,First Class,San Salvador to New York JFK,March 2022,4,4,"<span class=""star fill"">4</span>",3,5,,3,True
"""They have really gone downhill""",1,2022-03-30,Not Verified |  Do not fly Delta. I had a horrible experience with customer service. They have really gone downhill. Southwest is way better. The seats aren't as great but I'd much rather have good customer service.,False,,Family Leisure,Economy Class,"Portland, Maine to Sarasota, Florida",March 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""how unhelpful Delta has been""",1,2022-03-30,"My wallet fell out of my purse on a Delta flight from Atlanta to Charlotte. I went to back to the airport and checked with lost and found etc but it had not been turned in. Thankfully a flight attendant called me and told me she found my wallet on the plane but she was now in Detroit with it. She was trying to figure out a way to get it on a returning flight to Charlotte that day, with another flight attendant or she was going to bring it herself in two days on a returning flight. It seemed it would all work out and then the Gate manager got involved and confiscated it from the flight attendant. The gate manager promised the flight attendant that they would call me ASAP but no one called. (Still no call three days later). I called the Detroit Delta Lost and Found, the next morning, and spoke to an agent and explained that the wallet was located and positively handed off to the Manager of all the Delta gates at A27 on March 27th. The gate manager is aware of who I am and my wallet. The woman on the phone said to me that they had not retrieved any of the found items from the gates and it wasnt really a priority! I exclaimed that I was stranded in Charlotte until I could get my wallet back. I begged her to take my phone number and She rudely told me to fill out an online report. That was it! I did as she asked and waited all day. Its now three days later and I am still waiting. I had to cancel my flight. I'm missing work and I have no money or ID. I cant believe how unhelpful Delta has been. I will never fly again with this airline. I should mention that the first blow was that on my 5.5 hour red eye flight from SFO to Atlanta we were not offered anything to drink. Not even water. when I asked the flight attendant, he was very rude and returned with a half full plastic cup of water. I was extremely dehydrated the entire flight. Delta is terrible. The only highlight of this story is the nice flight attendant who went out of her way to help me, until her employer destroyed all progress.",True,,Solo Leisure,Economy Class,Atlanta to Charlotte ,March 2022,1,1,"<span class=""star fill"">5</span>",1,1,,5,False
"""Horrible experience""",1,2022-03-30,"Not Verified |  Horrible experience. I had a round trip from Delta airlines and the Delta employees messed up with my boarding pass at the gate, eventually leading me being noted down as a ""no-show"" for the first part of the flight - and of course I ""was"" on that flight. Then they cancelled my return ticket. It turns out that not only I am considered as a no-show for a journey that I made, they don't even let the customer know once they cancel a ticket. So they cancelled my return ticket and I only discovered about it a few hours before my return flight. On top of my distress (I was trying to figure out a way to go back home, there were no other available flights until the next day) the person at the desk was super rude saying ""it was my fault"": I showed up at their gate with the correct boarding pass and they messed things up afterwards, with multiple employees involved in the process and I am the person to be blamed here? Spent ridiculously long hours on their customer help lines just to reach a single person to talk to (6 hours for a single call) and ended up with literal ""nothing"" other than a wasted ticket, money spent on an overly-priced flight to get back home, hours and hours of distress and unkind behavior from their part, all on top of their own mistake.",False,,Solo Leisure,Economy Class,Boston to Chicago,March 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""cabin crew are hospitable""",10,2022-03-30,"Incheon to Seattle. I would like to extend my sincere thanks to DL 196 crew on March 28, 2022. Coming from Incheon S. Korea I noticed that the plane is clean and the cabin crew are hospitable. Through-out the entire flight I experienced the hospitality of cabin crew. He makes sure the rest room are clean and the passengers are taken care off.",True,Boeing 777-300 ER,Solo Leisure,Economy Class,Incheon to Seattle,March 2022,4,5,"<span class=""star fill"">5</span>",5,5,,5,True
"""I’ll probably never fly Delta again""",1,2022-03-29,"Not Verified |  Our flight departed at 5.39am, so we showed up 2 hours prior to departure. The ticket desk wasn't open, so we were stuck in the lobby with dozens of other passengers for over an hour. This caused a massive crowd and lots of confusion going thru airport security. As if that wasn't bad enough, for whatever reason despite my husband and I being ticketed on the same confirmation, we weren't assigned seats next to each other. When he made the reservations, he made sure to request a window seat for me but somehow Delta assigned us to middle seats on the opposite side of the aisle. He spent over 2 hours on hold on Saturday trying to get our seats reassigned so we would be next to each other, only for the customer service agent to tell him that we would need to speak to the agent at the desk to get reassigned. My husband tried to ask, but couldn't even finish asking his question because the agent cut him off and rudely announced over the intercom that there would be no seat reassignments. He asked the flight crew as we boarded, only to be met with blank stares and headshakes. They were unwilling to move other passengers to keep us together. We were now at the mercy of our fellow passengers, none of which were willing to switch seats to keep us together. I’m sure you’re wondering why this is important. I’ve flown frequently, and have noticed that sitting in the middle causes me to have anxiety, motion sickness, and feelings of claustrophobia. And this was all exaggerated by having to wear a mask for a prolonged period of time. My only chance for comfort on this flight, was having my husband by my side, and being switched to a window or aisle seat. I almost immediately had the worst panic attack of my life. Full out crying and shaking. The flight crew walked up and down the aisles past me, not caring that they played a part in my suffering by not moving other passengers to keep me with my husband. And my husband was unable to comfort me, being stuck across the aisle and between two strangers, so this flight was rough on him too. Finally, when one of the flight attendants did ask me what was wrong (while pushing the drink cart up the aisle) I told him, thru my tears, that I needed my husband. He asked me where my husband was, and I told him, but he did nothing to correct my situation. My panic attack lasted the duration of the flight.  I couldn’t get off the plane fast enough. I was so shaken that I didn’t want to get on our connecting flight.  All in all, your team had several opportunities to correct the situation, and dropped the ball repeatedly. Completely disappointed. I’ve always had a high opinion of Delta until now. I’ll probably never fly Delta again, based solely on this experience.",False,,Couple Leisure,Economy Class,Los Angeles to Pittsburgh via Detroit,March 2022,1,1,,1,1,,1,False
"""No reason given for layover""",1,2022-03-29,"Paid extra for no layover, then have a layover. No reason given for layover. Asked for some compensation, and was told I couldn’t receive any because I booked it through a third party.",True,,Family Leisure,Economy Class,San Juan to Charlotte,March 2022,2,4,,3,1,,,False
"""it has been the worst end to a vacation""",2,2022-03-29,"I want to start out by saying I’m a medallion member for Delta and always speak very highly of Delta. But this has ruined my vacation. We drive to the airport to get notified our flight is delayed, then 30 min later we hear another flight is delayed. I call customer service to see if it’s going to get cancelled to get on a new flight and they reassure me it’s not. We get to the airport and our flight gets canceled and we are rebooked for the next day. Not being from Cancun we obviously have to buy a taxi, a hotel, and food for the night. We also don’t get to make money (me and my partner) tomorrow because we are now flying. I didn’t receive a flight voucher and when I called about getting one the customer service woman was honestly a witch. She was extremely condescending, told me it’s not Deltas fault and that I would have to eat the costs, well it’s not my fault the flight was delayed either. She started verbally yelling at me and it’s pretty appalling since I fly so much with Delta and just want my stay covered. I’m very upset and honesty wish I got her name because it has been the worst end to a vacation. Will never be flying with Delta internationally again",True,,Couple Leisure,Economy Class,Cancun to Los Angeles,March 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""delays and terrible follow through""",3,2022-03-29,"Literally delayed due to no pilot. Time 9p. Delayed to midnight. Ask politely if if we should look for a hotel, nope pilot coming. 1130, flight delayed till 8am, no hotel rooms, can issue $100 credit. No more Delta. Three times With delays and terrible follow through and staff admitting this is a nightly occurrence.  Clearly leadership that brags about things it can’t back up. Sadly brand can’t fulfill itself for the masses. Good luck keeping up with tickets 2x as much as your competition with similar less than avg outcomes.",True,,Business,Economy Class,San José to Grand Rapids via Atlanta,March 2022,3,4,"<span class=""star fill"">4</span>",2,2,,4,False
"""customer service agent in Hartford was apologetic""",8,2022-03-28,"After being stranded by an airline that I typically rely on after my return flight got canceled due to the New England winter weather, I booked a last minute one way on Delta (with trip insurance added). When I tried checking in an hour later, my connecting flight had been delayed two hours — meaning I would be stranded in Detroit (and I wasn’t going to sleep overnight in an airport). The customer service agent in Hartford was apologetic, waived the bag fee for my luggage and helped rebook me for Monday (meaning I would be stranded in CT for one more day). The following morning was better and both flights were uneventful and on time. The trip insurance covered my extra hotel stay and two weeks later, Delta customer service refunded over half of my ticket and sent me a $200 flight voucher. It pays to be polite and composed to customer service, they’re more likely to help you out than if you’re screaming at them.",True,Boeing 717,Solo Leisure,Economy Class,Hartford to Raleigh via Detroit,March 2022,4,5,,5,4,,,True
"""They overbooked""",1,2022-03-27,We paid for seat selection and the system did not allow me to select my seat. They did not let me select at the gate either and gave me a separate seat from my husband. They overbooked.,True,,Couple Leisure,Economy Class,Hayden to Atlanta via Fort Lauderdale,March 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Delta is just the worst""",2,2022-03-27,"Not Verified |  I was raised in Atlanta and proudly used Delta all the time growing up. Now an adult, I can safely say Delta is just the worst. Case in point my latest trip - a roundtrip LHR-ATL. Desk service at LHR was terrible. Now I'm trying to move my return journey back a few days due to Covid, and it's impossible to make this simple change online. I had to call and wait for 2 hours to speak to an actual human, who then passed me on to several other people. Finally, I was told I would need to pay the fare difference of $865 for a Basic Economy seat. Literally the same flight, just a few days later - now costs nearly the same as the original roundtrip ticket ($1100). Such a joke.",False,,Solo Leisure,Economy Class,London to Atlanta,March 2022,3,4,"<span class=""star fill"">2</span>",1,1,,,False
"""Delta just does not care""",2,2022-03-26,"Frankly, it is not worth the effort to review Delta's disgusting, disgraceful phone and messaging system. I have complained before, but Delta has been unresponsive to a horrible problem. During the height of the pandemic, customers were put on hold for up to 20 hours (20 hours!). Now it is down to anywhere from two to five hours. Delta requires human contact for many minor details (such as bringing a dog). But contacting a human at Delta is virtually impossible. And they are generally rude and unhelpful after I spend hours trying to make contact. I have been cut off several times after being connected. The virtual assistants are terrible, too. How can a computer be so stupid? It has been programmed into it. The virtual assistants keep repeating the same information and questions and do not understand what is input by voice or typed. I once loved flying Delta. But the effort has gotten so onerous I have switched to other airlines whenever possible. Those other airlines answer their phones without hours of holds. Delta just does not care.",True,,Solo Leisure,Economy Class,Daytona Beach to Newark via Atlanta,March 2022,3,2,"<span class=""star fill"">3</span>",3,1,,,False
"""my first experience on Delta Air Lines and this will be my last""",1,2022-03-25,"I am very unhappy. My plane was set to leave at 7.20pm then only 5 hours prior to the flight the plane was delayed and moved to 10.10pm and then they changed it to 8.40pm takeoff and then after boarding 30 minutes later then the boarding time of 8.0pm we are sitting on the plane for over two and a half hours on the runway. They say we’re about to take off and then we are just waiting around for two hours on the plane completely claustrophobic, not COVID friendly whatsoever and all they tell us is that they have to wait to switch directions. After they said they were able to get an alternative route they say the plane doesn’t have enough fuel to do the alternative route and say we have to go back to the gate. Then we are told that the plane isn’t allowed to take off and that we are 'fortunate' to have a gate to come back to because some planes have to just sit and wait on the runway when their is no available gates. My question is, if you originally had the flight at 7.20 departure and then delayed it to 10.10 why would you then undelay it and then only move it to 8.40? Because we’ve been on the plane for more than the second delay time of 10.10. I am extremely disappointed. This was my first experience on Delta Air Lines and this will be my last! I have flown on 100+ legs, over 10 different countries and I have never experienced an issue like this before. At least on my other airplane experience they kept us informed. Delta is not transparent and clearly is aware of the situation so why move the delay down just to have everyone sit on the plane for 4 hours past the original departure time? This is the time that I should be arriving at my destination. And the only thing they tell us is “sorry” and then offer our headphones to people and say “these are normally $2 but we’re giving them away because of the delay”. Two dollar headphones treating it like they are doing us a huge favor, they should at the very least give us food. I am blown away and shocked by the unprofessionalism of the company. Then they kick everyone off the plane after sitting in it for hours and tell us the staff needs to go home because they’ve been overworked and can’t go over their hours and that we need to just wait to see what will happen and when they will get new staff and they kept reiterating that the flight was not going to be cancelled only delayed, and then boom after waiting from 5.45pm to 12.45am (7 hours) I find out that our 1.42am (delayed 5 times) is now cancelled. They told me the next flight at 6am is fully booked and then next flight will arrive around at 6pm on Friday. I am missing an entire day in my destination zone and my original flight I had picked specifically based off the time to make sure I would not be missing any work and now I am missing an entire day worth of work and who’s going to reimburse me for that? And also let my job know? I think after waiting 7 hours for a flight where the staff decided to disappear and sitting inside an airport breathing in the air of other people who could potentially have COVID during this pandemic. Completely unacceptable whatsoever. Delta can state that the plane was cancelled due to weather but I don’t agree with that, they are using that as an excuse so that they are no liable for my flight and all the people who had to sit around for 7 hours waiting with full hope for a flight that got cancelled when the crew left. I deserve to be compensated.",True,,Solo Leisure,Economy Class,New York to Houston,March 2022,1,1,,1,1,,1,False
"""Not a single Delta employee prioritized their customers""",1,2022-03-24,"If your upset with Delta take to Twitter, they hate that the most. January 2022 they pulled 12-14 people (who just went they TSA and had nothing bad in their luggage) aside, to go thru their stuff, taking so long that the pilot went over their flight-hours, forcing 200+ people to deboard and stay another night to catch the next plane at 5 pm. Never reimbursed us after they promised to. Today, March 23 2022, we made the mistake of flying Delta again. They didn’t checked if the plane worked until boarding 200+ passengers, only then did they realize the snow censors weren’t working. Instead of immediately boarding us on a plane that works, they had their maintenance man “try to fix it” for 3 hours, then deboarded 200+ passengers and causing us and many others to miss the connecting flight. Not a single Delta employee prioritized their customers. They told us they’d call the gate to have them hold the plane since it was Delta’s fault, got to the gate and they said they never called, so they took off without us.",True,,Couple Leisure,Economy Class,"Puerto Vallarta, Mexico to Minneapolis, Minnesota",March 2022,1,1,"<span class=""star fill"">2</span>",1,1,,1,False
"""didn't seem worried, nor concerned about the delays""",1,2022-03-22,"We had a horrible experience with our whole trip (roundtrip), first ATL to NYC flight got delayed 3 times, flight supposed to be at 6.30am, 2 times they made us board the plane only to have us leave the plane one hour later, ended up arriving to our destination at 2.30pm, 6 hours after the original itinerary wasting more than half a day of work. Then the return flight next day NYC to ATL, we started getting emails about the flight being delayed again until we received a cancelation of the flight notification, and a confirmation to put us on a plane 2 hours later to Madison Wisconsin, 2.30 mins flight and then 1 hour after back to Atlanta. Original itinerary stated our landing time in Atlanta was 9pm, we ended up arriving in Atlanta at 2am. And the cherry of the cake: they lost our bags, wasted an hour and a half waiting on the belts for the bags, never showed up, they were still in Madison, then another hour making a line trying to talk to Delta personnel. We got home at 4.30am that day. Our bags were shipped to our house and arrived at 3am Monday morning. I normally speak high of Delta but not after this, they didn't even try to fix anything, didn't seem worried, nor concerned about the delays or any type of compensation. Horrible, horrible experience.",True,,Business,Premium Economy,Atlanta to La Guardia,March 2022,3,5,"<span class=""star fill"">1</span>",3,1,,1,False
"""Never again""",2,2022-03-21,Not Verified |  Horrible. First flight of the day over two hours delayed and then delayed again because they forgot to do paperwork. Never again. This is the second time this has happened on the first flight out in the morning.,False,,Solo Leisure,Economy Class,St Louis to Detroit,March 2022,1,3,,2,2,,2,False
"""Keep it up Delta! Great job!""",10,2022-03-20,"Not Verified |  I don’t usually leave reviews, but I wanted to jump on here and share my experience today. I’ve always chosen Delta because of their great customer service. I travel 3-4 times Per month, and always fly Delta when I can! Today was a really good day. My first flight got delayed, so I missed my connecting flight. I can’t even begin to describe how wonderful the customer service was! Every step of the way, from helping me get my flight rebooked, to just being friendly and brightening my day. Keep it up Delta! Great job!",False,,Solo Leisure,Economy Class,Panama City to San Diego,March 2022,3,5,"<span class=""star fill"">5</span>",5,5,,4,True
"""should have never taken so long to get us off the plane""",5,2022-03-20,"I arrived at the airport 3 hours early just to ensure that I’d be on time for my flight without any delays. However, my flight leaving from SAV to ATL was delayed by almost 2 hours, really did not worry me too much. Nevertheless, what did inconvenience me was my connector flight from ATL to STL, which should have never taken so long to get us off the plane. My whole reason for traveling was for a funeral, which I missed due to the negligence of not being able to catch my connector flight in time. I would like to be reimbursed or accommodated for my loss.",True,,Solo Leisure,Premium Economy,Savannah to Atlanta via St. Louis,March 2022,3,3,"<span class=""star fill"">5</span>",3,3,,5,False
"""horrible experience with Delta""",1,2022-03-20,"3rd time flying Delta this year, and for the 3rd time Delta didn't get my TSA Pre-Check on my tickets (they've blamed me for the problem, but I've had no problems with any other airlines). For the 3rd time both of my flights were delayed, sat on the tarmac in Atlanta for an hour. Staff in the terminal were condescending, staff on the plane were non-existent. Once again a completely horrible experience with Delta.",True,A321,Business,Economy Class,Providence to San Antonio via Atlanta,March 2022,3,1,,3,1,,,False
"""nobody seems to be actually trying to help""",1,2022-03-20,"Not Verified |  Worst service. I called Delta trying to change my flight but every person who got my call was not helping me at all. Changing to automated service without even answering my question and etc. There was an error but no one knew how to solve the problem, and I am still trying to figure out why I have 2 different tickets and if it is confirmed or not. This has been going on for 6 hours and I am not going to pay another thousand dollars for this. The call takes at least 30 minutes to reach but nobody seems to be actually trying to help. Worst airline ever.",False,,Solo Leisure,Economy Class,,March 2022,,,,,1,,,False
"""I would like to be compensated""",4,2022-03-20,"I missed my connector flight traveling from Savannah, Ga to Atlanta. The plane landed at 10:30 and we could not get off the plane due to ramp not being accessible. I was traveling for a funeral, that I missed because of this inconvenience. I would like to be compensated for being inconvenienced.",True,,Solo Leisure,Economy Class,Savannah to Atlanta,March 2022,3,5,"<span class=""star fill"">5</span>",2,1,,1,True
