header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""a nightmare and horrible experience travelling with them""",1,2022-10-14,"Not Verified |  My flight was cancelled due to weather conditions, which was a lie. It was a perfect weather and other airlines were flying. I had to rebook another flight with an additional $60. I complained about it and was given a voucher of $50 to be used before it expires (Nov, 28th 2022). I tried using the voucher for a flight on Nov 5th, 2022, it did not let me use it with some error I did not understand. I reached to customer service and they then gave me this unbelievable reason stating that ""the voucher has a clause to be used in October only and is not valid for November"". The voucher email has no such clause and clearly mentions to be used on any Spirit flight before expiry date. Had a nightmare and horrible experience travelling with them. I would never ever recommend Spirit to anyone ever in life.",False,,Solo Leisure,Economy Class,Dallas to New York,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Worst customer service""",1,2022-10-14,Worst customer service. I purchased my ticket then I couldn’t travel due to Covid. Then won’t extend nor refund my money. Now I lost over $500 for nothing,True,,Family Leisure,Economy Class,Indianapolis to New Orleans,February 2022,,,,,1,,,False
"""never book with Spirit""",1,2022-10-13,"By far the worst customer service. Booked my flight back in June ($850), received an email stating my payment didn’t go through, but didn’t see it until now (Oct). Called to check/rebook, and the cost was ($1500). Before I processed the new payment, I checked spirit’s online cost and it was $1141? So I stupidly booked online before checking my bank acct. Checked my bank acct after booking and saw the charge had gone through in June. I asked to speak to a manager to ask about the email, and why they were going to charge me $400 over the online price, and he wasn’t giving me a direct answer. I got frustrated after going in circles for 20 mins so I told him “you’re not giving me a direct answer, so let’s just drop this and I’d like a refund for my flight booked today”. I heard a click and he was gone. I don’t think it was a coincidence. Pretty sure he hung up on me. Called again for a manager and this time they said they can’t transfer me because they “don’t do that”, they “have to take a note and give it to the manager to take under consideration.” I explained I was easily transferred 20 mins ago and they still said “no, we don’t do that here.” So I give up on trying for a manager again and asked for a refund and they refused because it is 6 days until my flight. Apparently, they have a 7 day cancellation policy. I asked them to be reasonable as this was just booked 30 mins ago and I don’t have that kind of $ to throw away and they still said no. I requested a manager and they refused to transfer me. 2 lessons learned: check my bank account first and cover all my bases, and never book with Spirit.  Poor customer service.",True,,Couple Leisure,Economy Class,Los Angeles to Nashville,October 2022,,,,,1,,,False
"""12 hour delay in getting to our destination""",1,2022-10-13,"Not Verified |  Horrible! After 12 hour delay in getting to our final destination due to needing to refuel the plane and therefore missing our connection, they refused to reimburse us or even give food vouchers for while we were stuck in the airport waiting for the next available flight. On the return trip home they broke one of our checked cars eats and refused to reimburse for a new car seat.",False,,Family Leisure,Economy Class,Houston to Sacramento via Las Vegas,October 2022,1,1,,1,2,,,False
"""Spirit Airlines has the absolute worst customer service""",1,2022-10-13,"Spirit Airlines has the absolute worst customer service. After reading multiple reviews on them I now see that we aren’t the only ones who were treated poorly. I had booked the flight for my minor son so he could be with the rest of us on vacation. Not only did Spirit tell him they couldn’t put him on the flight because they over sold the flight, they also told him that his luggage would be transported to his destination and they would not give it back. They told him he had to wait for it to be sent back. This is a joke of an airline. I would not recommend it to anyone.",True,,Family Leisure,Economy Class,"Salt Lake City, Utah to Orlando, Florida",October 2022,1,1,,1,1,,,False
"""all about the money, zero about customer service""",3,2022-10-10,"Not Verified |  Spirit is all about the money, zero about customer service. I was looking to change to an earlier flight on the original date of departure for 3 people. Plenty of seats available on the earlier flight. Website was not working....again, so I was using the text chat. Totally understand that there would be some sort of modification fee and I was told the total for 3 people would be $711. Here's the kicker, if I purchased 3 new tickets, the cost would be $456. Please Frontier, take over this airline and train them the right way in customer service!",False,,Family Leisure,Economy Class,New York to Myrtle Beach,October 2022,1,2,"<span class=""star fill"">1</span>",2,3,,,False
"""will stop flying Spirit henceforth""",1,2022-10-08,"Not Verified | This is a junk airline with no shame on overbooking flights. They have no regard to your personal plans as part of the trip. My family checked in at the airport, paid for luggage, received boarding pass, cleared security and at the gate they were told there are no seats available. And they want them to find another flight on a different date. How can you issue a boarding pass without property accounting for seats on the aircraft? What that tells that they absolutely have no accountability for their actions. On top of it there is really no government oversight on this process. We will stop flying Spirit henceforth. Yea. I get it that they are the cheapest. But cheap is not everything in life.",False,,Family Leisure,Economy Class,Memphis to Orlando,October 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Terrible customer service""",1,2022-10-08,"I’ve flown with Spirit Airlines for years. I loved it, the fares were cheap and Spirit Flies to many places. Well, if you have an emergency, or get in a traffic jam, or whatever hardship may pass your way that inhibits you and your party from reaching the airport in the 45 minute time frame- you are out of luck with this company. Their customer service at the ticket counter is nil. I got a shoulder shrug and that was it. No help with another flight. I believe everything happens for a reason. So I walked off with no flight-no help to book a flight- and shrugged shoulders from the person at the Spirit Bag Checkin counter. Thanks Spirit. I googled on my phone and found a flight departure with another airline within 2 hours. Why another airline? Because “fool me once, shame on you”; also I didn’t want to use my luggage as a pillow and blanket at the airport. Once I was settled in and waiting for my flight, I contacted Spirit and asked what they were able to do for me and their response was because the flight already departed (early I might add), all they could do was put me on the next flight to my destination. That flight was 9 hrs later with an overnight layover. Basically, I was going to spend the night at another airport and wait until the next morning to fly to my destination. Nice. No thanks. No refund. No offer to comp it. Terrible customer service. Never again will I fly with such a horrible company.",True,,Family Leisure,Economy Class,Dallas Ft Worth to Philadelphia,October 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""they didn't gave me the money back""",1,2022-10-08,"Not Verified |  I bought two tickets to NY, three weeks before the flight. I made the reservation today and after two days, because something appeared at my work, I had to cancelled the flight. Well I cancelled but they didn't gave me the money back. I didn't cancel before two hours or 24h, I cancelled three weeks before the flight. How can you not return the money back .. that's stealing.",False,,Solo Leisure,Economy Class,Rapid city to New York JFK,October 2022,,,,,1,,,False
"""cancelled my flight for no good reason""",1,2022-10-07,"Not Verified | The day before I was supposed to fly back to Houston, Spirit cancelled my flight for no good reason. To book another flight cost an additional two hundred dollars. This airline is criminal, at best.",False,,Solo Leisure,Economy Class,Las Vegas to Houston,October 2022,1,1,,1,1,,1,False
"""Pay the extra $50 for a better airline""",1,2022-10-07,"Not Verified |  We had a bachelor party planned to New Orleans from Tampa FL. The first flight was cancelled due to Hurricane Ian (understandable). We rescheduled our Flight from Tampa to Ft Lauderdale the next day. No problems with that flight, we made it to New Orleans fine. On our trip back is where we ran into problems. At 1 am the day of travel, we were notified of the returning flight being cancelled. Our plan was to be at airport at 10am. The fact that they cancelled the flight during the middle of the night is unacceptable. Most people would not be awake at that time. There was no reason given for the cancellation and there were no other flights that day to Tampa. We of course called Spirit and decided that waiting on hold for 4 hours wouldn't solve anything. We had to rent a minivan because there were 7 of us, and drive from New Orleans to Tampa. The next day we all messaged spirit airlines on their Chat feature. We asked for a refund and the automated chat said it would be reviewed. 5 days later and still no updates. In order to make this right, Spirit should fully refund all of our returning flights and comp the rental. Spirit's customer service is awful and everyone on the trip are guaranteed to never use spirit again. No explanation for flight cancellation and impossible to talk to a real person. Pay the extra $50 for a better airline and less headache.",False,,Solo Leisure,Economy Class,New Orleans to Tampa,October 2022,2,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""will be demanding a refund""",1,2022-10-07,"I booked with Spirit through a third party site. It was a “package” that includes the plane tickets, hotel and rental car. We arrived to the airport 2 hours early as recommended. After checking bags and going through security, We arrived at our gate at 4:05 for a 5pm flight. It was supposed to begin boarding at 4:15. We were informed around 4:30 that the plane needed maintenance and would be delayed until 10:15.this was reflected on the website. With 5 hours to spare, we decided to sit for a meal immediately next to our gate. After our meal, we found a spot close by to charge our phones and keep entertained until 10. Around 7:30 I had the idea to check that our delayed flight would still be arriving at 10:15. The website said the planes status was “in flight” and had left at 5:45. We did not receive a notification email or text. We spoke with the lady working at the Spirit desk and she said our flight could be rebooked for free or refunded. We went to the ticket counter/check in area, where no one was working and then attempted to get in touch with the airline. (BTW this is close to impossible). Chat was a 45 minute wait, text didn’t work. Someone finally answered my call and I was then informed that I could NOT receive a refund or rebook because we were listed as “no shows”. This is absolutely absurd. Flight was delayed, we were not informed that it was no longer delayed so long, we missed flight. We did not no show intentionally. Our bags were checked in. I have filed a complaint on their website and will be demanding a refund.",True,,Couple Leisure,Economy Class,Philadelphia to Los Angeles,October 2022,,,,1,1,,,False
"""I never actually got to fly with Spirit""",1,2022-10-06,"I never actually got to fly with Spirit. My flight was canceled and I received no notification! I just happened to notice that it was no longer on the app. Thank goodness I did. I have read that many people find this out at the airport. I still have not been refunded after hours calling and on the text app. I booked through a third party and was approved to be refunded directly by upper management. I was told to wait for a call back, surprise, no call. I texted the app and after many hours, a staff member responded. She did not listen to what I was requesting, she refunded my funds to the travel company instead of me. After I repeatedly asked her if she was ready for the card number. I thought I’d give Spirit a shot - never again.",True,,Family Leisure,Economy Class,Milwaukee to Tampa,October 2022,,,,,1,,,False
"""delayed my flight by 10 hours""",1,2022-10-05,"Literally the worst airline in existence. I can’t say anything about the state of my checked bag but you can guess how it looked after I received it back. They delayed my flight by 10 hours and basically said deal with it, I had to wait in the lobby (not even inside the terminal for 6 hours!) There is a reason it is so cheap, just cough up some extra cash and fly any other airline please. All in all, flying Spirit Airlines is the worst experience I’ve ever had in an airport. If could give negative stars I would",True,,Family Leisure,Economy Class,Chicago to L,October 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Spirit Airlines staff are terrible in every possible way""",1,2022-10-05,"If I have to give points for the worst airline in the industry, I would give it to Spirit Airlines. Starting from the booking online to checking in at the airport and in the plane every single staff member of Spirit Airlines is rude, unfriendly, moody and grumpy. They all have the biggest attitude ever. If you ask them for help in any way possible, they look at you with such disgust and anger as if to say we are not supposed to ask them questions. Their answers are usually (why don’t you check your check the information online.) All I have to say is Spirit Airlines staff are terrible in every possible way. They are actually a disgrace to the airline industry.",True,,Business,Economy Class,Houston to Tampa,October 2022,1,1,,1,1,,,False
"""Terrible customer service""",1,2022-10-03,"Terrible customer service. We tried to check in online so we could pay for checked bags. After putting all of our information down, the website would state “error, you will have to check in at airport but there is no additional charge”. We get to the airport and still we had to pay 65 more than expected. When we called customer service to fix the problem they made it seem like we were just scamming to get our money back asking “well I don’t see another call record you sure you called this morning about the issue” or “well I don’t see any attempt to try and check your bags online” even though we have screen shots and documentation of both the call and the error page. They continued to be unhelpful even after the fact. Frontier is even better than Spirit at this point. Worst airline ever.",True,,Family Leisure,Economy Class,Oakland to Houston,October 2022,1,3,,1,1,,,False
"""Worst ever experience""",1,2022-10-03,"Worst ever experience, flight got delays. I had to miss my connecting flight, therefore bought another ticket with another airline. They charged me 99 dollars for carry on. Very rude agents including the customer services. Will not recommend this airline at all.",True,,Solo Leisure,Economy Class,Miami to Chicago via Atlanta,September 2022,1,1,,1,1,,,False
"""What an absolute miserable experience""",1,2022-10-03,"What an absolute miserable experience. The people at the front kiosk kicked a military family off the flight for not having a ticket for their daughter who just turned 2 (day of). The people at Chicago O'Hare International Airport were completely unwilling to work with the family that serves our country. They refused to give them credit for another flight even though the airline had sent a email earlier asking for volunteers to go to a different flight since they had overbooked. They employees told the family ""I work here, you don't,"" ""fly or don't and lose your tickets."" Spirit Airlines did not honor the sale of the tickets and did not give any indication that the 2 year old would need their own ticket even though they had the date of birth for the 2 year old on record. In addition they would not provide vouchers or allow any transfers of the tickets to help some of the family members get home to work. Their unwillingness to help and the complete dismissal of the employees at O'Hare Airport, as well as the manager, may have cost one of our military member's jobs effectively harming their livelihood in addition to their military service. The way our military family was treated by these people were absolutely abhorrent.",True,,Family Leisure,Economy Class,Chicago to Los Angeles,October 2022,1,1,,1,1,,,False
"""Don’t waste your time or money""",1,2022-10-03,Worst experience and I didn’t even take the flight. The canceled my layover flight the day before which would’ve left me stranded in Las Vegas till late the next day making me stay over 12 hours at the airport. Cancelling the flight completely was also the worst thing. I’ve never flown with them before and I’m never going to fly with them ever. No wonder their flights are cheap. Don’t waste your time or money with them,True,,Solo Leisure,Economy Class,Seattle to San Diego,October 2022,,,,,1,,,False
"""It was a terrible experience""",1,2022-10-03,"It was a terrible experience flying with Spirit Airlines. Our October 1st flight NK933 was canceled and we had been moved to October 2 flight NK193. Guess what? It was canceled again and they try to move us to October 3 6:00 am flight! How can we trust this kind of company? Their customer service line was super busy waited about 1 hour each time calling. And their customers service people are not honest. They even tell us it’s the weather issue while other airlines flying the same route!. Terrible company, terrible experiences. We will never fly with Spirit and their mother company.",True,,Couple Leisure,Economy Class,Houston to Las Vegas,October 2022,2,,,1,1,,,False
"""there is trash everywhere""",1,2022-10-03,"Not Verified | First pay for luggage and than pay for carry on. We get on the plane and there is trash everywhere. Seatbelt was so messed up took 10 minutes to fix it before we could sit down. Seats were so hard - no comfort and chair didn't sit back at all. Lights were on whole time that the kids were crying because it was late flight. I was in the middle and the lady on the aisle was on my seat and flipping her hair on me because no room. So cost to fly, baggage for a nonstop extra $40 per person so baggage is $60 per way plus $60 carryon plus $40 for nonstop equals $180 pp $360 for 2 people never again.",False,,Couple Leisure,Economy Class,,October 2022,1,1,,1,1,,,False
"""never ever use this airline again""",1,2022-10-02,"Not Verified | I will never ever use this airline again. They canceled my flight back home and then could not get me home until 2 days. My hotel was full, I had to return rental car, and I needed to get back home to open my business. They offered nothing but “apologies”. My only option was to accept a refund and then pay double the amount to book a flight home. They did not help after they canceled my flight home. I don’t care their price might be cheaper but in the long run it will cost a lot more. Do not fly with Spirit.",False,,Couple Leisure,Economy Class,San Diego to las Vegas,October 2022,1,5,"<span class=""star fill"">1</span>",1,1,,1,False
"""Save yourself the time and money""",1,2022-10-02,"Not Verified | Phoenix to Las Vegas. I wish I could say I have flown with Spirit, but I haven't. I was visiting Arizona for one day and I have been stranded for 3 due to 3 subsequent flight cancellations. I wasn't worried about the first one, but they cancel the flights just hours before boarding and only notify you via email. I ended up paying 5x the cost of the ticket to get out with a different airline because they lead you on by rebooking you a flight soon afterwards, which will also be cancelled. So eventually, you will have to pay for a last minute seat at well over full price with some other airline. Save yourself the time and money and don't bother with them.",False,,Solo Leisure,Economy Class,Phoenix to Las Vegas,October 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""your experience will be miserable""",1,2022-10-02,"Not Verified |  By far this airline is the worst in the world. The seats are very uncomfortable, beef hard, and there’s no room to move. I would advise anyone flying more than an hour not to fly this airline because your experience will be miserable.",False,,Solo Leisure,Economy Class,Charlotte to Las Vegas,October 2022,1,2,,1,1,,,False
"""never choose this airline again""",1,2022-10-02,Spirit Airlines canceled my flight 7 hours before the departure time. The option they offered was to select the next flight which is available in the next 2 days. This totally ruins the plan that I have already booked everything. The other option was to get a full refund but who cares about that since I have to pay more than twice the price refunded for my new flight on the same day. They should help the customer with the new flight in any airline which has seats available. Totally disappointed. I'll never choose this airline again.,True,,Solo Leisure,Economy Class,Los Angeles to Houston,October 2022,,,,1,1,,,False
"""No compensation for ruined vacation""",1,2022-10-02,"Not Verified |  Our flight was canceled, nobody at the desk helped us to rebook or find another flight our way to get to our destination. No compensation for ruined vacation and no care in the world from them. The manager not employees knew a thing about customer care or anything to do with an airline it absolutely blew my mind. We got told flight canceled due to crew disruption. Who was being disruptive at 6:00 am. When I tried to call the automated service didn’t work. I tried the text message I was told a 7 hour wait before i would get any response. In five hours I was disconnected from the message before I spoke with anyone! Please do not book this airline for anything!",False,,Couple Leisure,Economy Class,Cleveland to Miami,October 2022,1,,,1,1,,,False
"""Fly anything but Spirit""",1,2022-10-01,"You'll spend more money flying Spirit than the money you'll save. An absolute disaster. They cancel more than follow through, and they won't own to it. Everything about this airline is subpar. Fly anything but Spirit.",True,,Couple Leisure,Economy Class,Boston to Miami,September 2022,1,2,"<span class=""star fill"">1</span>",2,1,,1,False
"""angry with this company"" ",1,2022-10-01,"✅ Trip Verified |  Booked a flight on sep 30th from Atlanta to Las Vegas supposed to return the next day October 1st, flight got canceled in the morning and nothing was told, no reasons, the weather is good in Vegas and so it is in Atlanta, Tried talking with the airline but no one answers the phone and the only choice they gave me was a flight leaving Vegas at 5am making a stop in Chicago with a layover of “8hs” and then going to Atlanta getting there at 9pm. I’m gonna have to pay for another hotel room and other expenses cause I’ll have to spend a day traveling tomorrow, I’m so exhausted, tired, angry with this company, nothing ever is done to help the passengers we only get headaches flying spirit airlines. Shame on you guys!",True,,Solo Leisure,Economy Class,Atlanta to Las Vegas,September 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""A complete joke and will never use this airline again""",1,2022-10-01,"Checked my early (5.50am) flight at 3.15 am as I left for the airport, status was canceled. Called their customer service line as I drove the 45 min and was on hold the entire time and no one answered. Arrived at their service counter and waited 45 min online. Their 10.19am flight to the same destination now showed as canceled. The agent said she could refund me or book me on the next flight leaving at 4.35pm. I booked it and searched for other flights. As I was searching my new flight showed canceled. They would have flown me to Chicago and left me stuck there as the second leg of my rebooked flight was canceled. Booked a flight on another airline and then waited another 50 min online to get a full refund. A complete joke and will never use this airline again.",True,,Business,Economy Class,Atlanta to Las Vegas,November 2021,1,1,,1,1,,,True
"""by far the worst experience""",1,2022-10-01,Not Verified | This is the by far the worst experience I have ever had with an Airline. The night prior to my flight leaving at 10:19 am I received an email saying that my flight had been canceled and the only other options provided for my flight gave me a 12 delay from getting to my destination. The customer service was horrible and there was no compensation for any inconveniences for a flight that I had booked months prior or the events that I missed. I do not and would not recommend this airline.,False,,Couple Leisure,Economy Class,Atlanta to Las Vegas,October 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Price gouging due to a hurricane""",1,2022-09-30,"Not Verified | Orlando to Atlanta. Never ever trust what Spirit say they will do: Their website said: Spirit Airlines: Spirit Airlines has a Flexible Travel Policy in effect for certain flights likely impacted by Hurricane Ian. Flights to/from/through: Orlando International Airport (MCO Travel Dates September 27 - 30, 2023 Fare difference is waived is travel is rebooked with travel by October 3, 2022. After this date, the modification charge is waived, but a fare difference is applied. I called them today after the hurricane knocked out the power in the place we were to stay and asked to rebook and transfer to same flight (of same price) a week later - the charges they added on were more then purchasing the new ticket outright - they wanted fees plus new ticket bringing it $385 when initial paid was $190! Ridiculous! They do not tell the truth! Price gouging due to a hurricane! Disgusting",False,,Family Leisure,Economy Class,Orlando to Atlanta,September 2022,1,1,,1,1,,,False
"""have been so inconvenienced""",1,2022-09-30,Charlotte to San Diego via Las Vegas. I have been so inconvenienced and no employee here at at Spirit cares. My plane was late by 2.5 hours yet when I get to Vegas my plane is boarding but I am told it isn't my flight any longer. I have to be in San Diego before 7 which my original flight got me there at 1. This airline is horrible with no customer services! Fly at your own risk and leave days before you are needing to be there.,True,,Solo Leisure,Economy Class,Charlotte to San Diego via Las Vegas,September 2022,1,5,,1,1,,,False
"""Will never fly this airline agNai""",1,2022-09-30,Not Verified | Paid $400 for the trip which included a layover in Las Vegas. The flight to Minnesota was cancelled moments after I landed in Vegas. The next flight to Minnesota was scheduled to leave the same day as my return trip so there was no point in me getting a different flight. I ended up going back to Atlanta and since this was the only decision I could make they refused to refund my trip. Had I not taken the flight back to Atlanta the same day I would’ve gotten one. It makes no sense I paid to go to Minnesota and never made it. I was supposed to return to Atlanta on the 3rd but wouldn’t make it to Minnesota until then which defeats the purpose of my trip. The lady I spoke with on the phone was even rude and hung up after telling me I wasted $400 for nothing. Will never fly this airline again don’t care how cheap it is it isn’t worth it when I pay for something I don’t get and my money isn’t refunded it’s robbery,False,,Solo Leisure,Economy Class,Atlanta to Minnesota,September 2022,1,1,,1,1,,,False
"""never recommend them""",1,2022-09-30,"Never will fly again in this irresponsible airline. I was seated in front the first 3 rows seat 3A, and there were many staff as flyers, on the back of my seat (4A) there were a lady from Spirit staff coughing all the trip, with no mask, no covering her cough. Nobody from the staff gave her a mask or ask her to cover her mouth, very sad to try for the first time this poor airline, uncomfortable, terrible, never recommend them.",True,Airbus,Couple Leisure,Economy Class,Las Vegas to Miami,September 2022,1,1,"<span class=""star fill"">1</span>",3,1,,,False
"""Do not buy the Savers Club""",3,2022-09-30,"Not Verified | Do not buy the Savers Club. Absolute waste. I didn't even realize I got it and when I tried to cancel, they said I would have to cancel the whole flight. You cannot get a refund at all from this. Then when I checked on the flight without the Savers Club, it was actually over $200 cheaper without it. Absolute ripoff. Ober an hour wait on the phone and the language barrier. Just painful and expensive lesson.",False,,Family Leisure,Economy Class,Tampa to Indianapolis ,March 2022,3,4,"<span class=""star fill"">2</span>",1,1,,1,False
"""rebooked for a flight two days later""",1,2022-09-29,"I purchased a round trip ticket from Portland OR to Las Vegas NV in May for my trip in September. My trip was supposed to be departing to from Portland OR to Las Vegas NV on September 16th and I was supposed to be flying back from Las Vegas NV to Portland OR evening of September 19th. I booked my flight in May, I read online that Spirit Airlines had ongoing reports of cancelling flight last minute and leaving their customers with terrible experiences, but I was hoping this would not be the case for me. My flight to Vegas from Portland had no issues. On Monday, September 18th at 9:00 PM, I received a notification on my phone that I was able to check in and did so. The following day on September 19th, I checked out of my hotel at 10am and walked the strip to pass the time before my flight. Between 10am and 3pm, I kept receiving notifications through email and the Spirit Airlines App that the fight was on track and if I wanted to upgrade to either baggage check in or a better ticket. I kept checking the see the status of my flight and there were no changes to depart at 8:50 pm. I took an Uber to the airport at 4:25pm and arrived at the airport at 4:46pm. Upon my arrival, I received a notification that my flight had been cancelled. A minute later, I received another email that my flight was rebooked for Wednesday, September 21st @ 5:30 am. So 4 hours before my flight, I was notified that my flight got canceled and rebooked for a flight two days later!! I called the Spirit number that was in my email and spoke to a rep who was not helpful in any way possible. After expressing my frustration of cancelling my flight and the amount of distress it put me under, I was giving only two options from the customer care rep which was to either get a credit on my account or a full refund for that flight. I asked if I would be compensated for hotel stay due to the cancellation and I was denied any compensation. Please keep in mind that I booked this trip in May and saved a certain amount for this trip so to have to spend another 2 days in Vegas with trying to find hotel stay and dining was going to be expensive regardless of where I went. My only options were to find another flight home or wait 2 days at the airport for my next flight. I met others who were in the same situation and many of them were scrambling to find the next flight. With the demand increasing, the cheapest flight was starting at $600 to fly back home. I spoke to a gentleman who was supposed to be on the same flight, and he said he checked in around 2 pm and noticed that there were plenty of seating available for the flight we were supposed to be on. I went up to a rep at the Spirit terminal and every rep was very rude and unhelpful. One even made the comment of ""your situation is not my problem"" when I was expressing my frustration on the cancellation. I inquired the reason for the cancellation and was told it was due to ""Bad Weather"" even though the other 4 flight flying to the same PDX airport were not canceled. With having to care for a pregnant wife at home and attend work, I had to purchase a ticket for the following morning and had to pay 5X the amount of what I normally paid with spirit. I will never use Spirit again and do not advise anyone to use them. Very terrible airline and customer care!!",True,,Solo Leisure,Economy Class,Las Vegas to Portland,September 2022,1,1,,1,2,,,False
"""the customer service is terrible""",1,2022-09-28,"Not Verified |  Went on 2 separate trips this past month, having never flown Spirit before. The first trip, they delayed my returning flight hours before, making it impossible to make the connecting flight. They didn’t have anything else available for 2 days. The 2nd trip, also got delayed, but it was non-stop, so at least I was able to make it home at 1am. However, they landed at terminal A and we had to walk to terminal D (about 1/2 mile) to our baggage claim. There was no one directing us or explaining where to go. Most of us already went through the exit doors following baggage claim arrows and had to walk outside in the rain. The seats are paper thin and the customer service is terrible.",False,,Solo Leisure,Economy Class,San Diego to Philadelphia,September 2022,1,3,"<span class=""star fill"">1</span>",3,1,,1,False
"""one hell of a time in these seats""",1,2022-09-28,"Not Verified |  The seats on the plane are so bad they have no padding, it is so hard to sit in that seat for even an hour, our flight was about 4 hours. The seats do not recline, if you were overweight or heavy set you will have one hell of a time in these seats. They gouge you for food and drinks.",False,,Family Leisure,Economy Class,Baltimore to Las Vegas ,September 2022,1,3,,1,1,,,False
"""airline is a complete disappointment""",1,2022-09-28,"This airline is a complete disappointment, never again will I fly this airline. Horrible customer service, they said is cheap, but is a scam. One bag is $79 to, coming back you have to pay $79 again, plus the trip fare, so there is nothing cheap about this airline. A complete disappointment. They expect you not to have any bag",True,,Solo Leisure,Economy Class,Dallas to Ft Lauderdale,September 2022,3,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""stayed there for 2 hours before flying""",1,2022-09-26,"First of all, the flight was delayed for an hour. That’s okay, it happens and they let us know via SMS hours before. That’s a good thing. After the boarding, the planed moved and stayed there. Minutes later, they informed us they could not fly because of the weather conditions and we’d fly minutes later. So, we stayed there for 2 hours before flying, and they did not even offer us any water. We were there, without food and drink for 2 hours and nobody did anything. After we finally flew and landed, our plane went near our exit, and they waited for at least half an hour without any air conditioning before they let us off because of some problems they didn’t tell us.",True,,Couple Leisure,Economy Class,New York to Orlando,September 2022,2,2,"<span class=""star fill"">1</span>",4,3,,1,False
"""Each time was worst""",3,2022-09-26,"Some friends have already told me that as much we flight though this company they tried us worst. I have experience it this time, back and forth. Each time was worst, no matter how early I check in or not. At returning the very back seat, even when I check in by morning and travel at night. Oh, I didn’t buy a specific seat, they didn’t assign us seat when I check in, however when I asked at the gate we had the further seats.",True,,Family Leisure,Economy Class,Ft Lauderdale to Atlanta,September 2022,1,1,,1,1,,,False
"""Will never choose this airline again""",1,2022-09-25,"Beware! Awful airline. Sure the price of the ticket might appear cheaper than other airlines but it’s a lie! Once you purchase your ticket, you also have to pay for a seat, that’s right folks, a ticket isn’t a seat...strange and a way to up the cost of passengers. Next you have to pay for a carry-on and/or to check a bag. Also note if your bag is over 40lbs you have to pay an additional fee, which you like us may not know the weight of your bag until you get to the airport. So if you pay in advance for the bag, you lose all of that particular bag money. And the new fee is $99! So they encourage you to pay in advance because it’s cheaper by $20 than waiting until to arrive at the airport but it’s in fact not cheaper, it’s a damn rip-off! They don’t give out any water or snack without charging you. Seats absolutely suck! No comfort there. Will never choose this airline again.",True,,Couple Leisure,Economy Class,"Atlanta, Georgia to Los Angeles, California",September 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Spirit was nowhere to be found""",1,2022-09-24,"Not Verified |  Worst experience ever. Got delayed by 2 hours, and then canceled at the time of Departure. Not a single one of the personnel could explain why. I had to rebook my own flight and had to get a hotel (it was midnight). Nothing was refunded. I repeat nothing. $600-900 of extra costs, Spirit was nowhere to be found and afterwards they simply declined every request of info or request for help. Do not fly with Spirit.",False,,Solo Leisure,Economy Class,Dallas to Phoenix,April 2022,1,1,,1,1,,,False
"""cancelled the flight with an email""",1,2022-09-23,"They cancelled the flight with an email a few hours before the flight. The option they give me was a flight 2 days later. No compensation, no penalty. Nothing. We cancelled the flight At the time the flight was cancelled, the weather was good. There was no issue. I talked to them for a while to put me in another airlines .. no avail. If an airline cancel a flight so easily, what is any guarantee on your days of a trip. Maybe if you don't have any job, and you are wondering with cheapest ticket, you don't mind coming to the airport and seeing your flight has been cancelled, maybe you want to fly with them. You should also be able to tolerate their seat spacing and discomfort. For me, I either don't travel, or respect myself enough to travel with some dignity.",True,,Solo Leisure,Economy Class,Newark to Oakland,September 2022,,,,1,1,,,False
"""staff were amazing""",10,2022-09-22,"Not Verified |  We were headed to Baltimore for a funeral, very upset, in our feelings trying to process things. La Keisha and staff were amazing! Very kind, very thoughtful. Put our minds at ease during a very difficult time for us. People are so quick to write a bad review but no one writes a good review when they have a good experience. Just wanted to say Thank You.",False,,Family Leisure,Economy Class,Tampa to Baltimore,August 2022,5,5,,5,5,,,True
