header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""flights were a wonderful experience""",10,2022-01-26,"Our flights from Cairo to Doha and then onto Miami had outstanding service in the airport and on our flights. The airport was world class - clean, quiet, great shopping, very comfortable lounge (Al Safwa lounge) and informative information desks and personnel. The flights were a wonderful experience - the business class cabins were spacious and serviced by very helpful staff. We were taken care of by Jetiya and Jurgita, who were both attentive and an absolute pleasure. Looking forward to flying with Qatar soon again.",True,,Couple Leisure,Business Class,Cairo to Miami via Doha,January 2022,5,5,"<span class=""star fill"">4</span>",5,5,,5,True
"""Overall great service""",10,2022-01-23,"I flew from Doha to Medina, a 2 hr 30 min flight. I arrived at the airport 2 hours before the flight, smooth check-in process. It was a morning flight, the busiest time at HIA in the Departure area due to transit passengers from across the world. Boarding began on time, and pushback was also on time. The aircraft was a bit dated but it was comfortable and the IFE was as usual.  Food was great, and the crew service was the best. Landed at Medina Airport on time. I had booked a return flight for 5 days later. Unfortunately due to some circumstances I had to fly to Riyadh and I couldn’t make my return flight. I canceled via the app and rebooked from Riyadh. It was a prompt refund service and I received my refund ASAP. Overall great service.",True,A330-300,Family Leisure,Economy Class,Doha to Medina,December 2021,5,5,"<span class=""star fill"">5</span>",5,5,,5,True
""" experience was absolutely wonderful""",10,2022-01-21,"We flew on 23rd November out of Adelaide with Qatar and the experience was absolutely wonderful. The staff were so helpful, we had loads of space, brilliant onboard entertainment and enjoyed the whole flight. Food was really good, and excellent choices, when I had my nighttime nip of whiskey they gave me a large measure and made a special trip to see if I wanted another drink. The plane was fairly quiet so after take of the staff assisted all in spreading out and getting a row each to make it comfortable. I will only fly Qatar now out of Adelaide. I personally would like to thank Qatar Airways for continuing to support Australia even when our national carrier stopped all international flights, it was the only real option to fly out of Adelaide.",True,,Family Leisure,Economy Class,Adelaide to Zurich via Doha,November 2021,5,5,"<span class=""star fill"">5</span>",5,5,,5,True
"""inconsistency of seating comfort""",3,2022-01-21,"Flight from Warsaw to Doha uneventful; reasonably comfortable seat on the herringbone configuration of the Boeing 787-8. Catering and service top notch. The only negative point was the awful and childish safety video. Transfer in Doha uneventful. The nightmare started at the =bus gate, which is =chaotic and stressful. Not enough seats, overcrowded, no social distancing. The rude and clearly incompetent gate agent shouted at his staff and contributed to the already stressful atmosphere. Priority boarding is a joke at the bus gates, as priority guests are allowed to enter the plane last. The plane was an oldish A332 with the very old narrow business class seats. Due to the uncomfortable seat, no sleep for me. Service was disappointing. I asked for just a glass of water and no food after takeoff and had to ask again 2 hours later because they forgot about it. I really like to fly Qatar and I usually receive good service as a Platinum guest. But the inconsistency of seating comfort due to aircraft change and service onboard makes the trips rather unpredictable.",True,Boeing 787 / AB332,Solo Leisure,Business Class,Warsaw to Bangkok via Doha,January 2022,3,2,"<span class=""star fill"">4</span>",1,4,,,True
"""I was ignored multiple times""",5,2022-01-17,"Boarding was messy and delayed with no apologies. The staff don't seem too interested to be in that plane, I was ignored multiple times and each time the male attendant came to our seats he'd directly address to the male passengers next to me. My food was also not great, ran out of options and I'm left with vegetarian food. For a 9hr flight we were served 1 meal and a snack.",True,,Solo Leisure,Economy Class,Johannesburg to Doha,January 2022,3,1,"<span class=""star fill"">4</span>",2,2,,,False
"""no seats were assigned""",1,2022-01-16,"Qatar cancelled my flight on 29th Jan, so I had to re-book it. Due to the failure of their online system I wasn't able to do it, so I wrote them a message. My message was ignored for 4 days so I had no other option that to call them, after waiting 30min for someone to pick up the phone, finally my call got answered and flights re-booked for 5th Feb. In the meantime I asked 3 times if the seats that I paid for will be assigned on this new flight and it was confirmed 3 times that they will. I checked my booking online and no seats were assigned. Had to call again and spend another hour to try to sort out situation. She said she is unable to do anything other than give us other seats, I asked for if she can check other flight etc. She wasn't willing to do anything. I had to cancel flights, find another airline and spend extra to solve the problem.",True,A380,Couple Leisure,Economy Class,Bangkok to London via Doha,January 2022,,,,,1,,,False
"""Qatar Airways generous COVID policy made this flight""",8,2022-01-15,"Qatar Airways generous COVID policy made this flight. Air Canada's ridiculousness almost caused me to miss my connecting flight to Qatar, but the stress that could have caused me was completely alleviated by Qatar's staff assuring me that any cancellation prior to take off would receive a full refund directly to the method of payment. This generous policy during COVID times really made me very thankful and they deserve praise for it. That bumps up the review overall though, because the in air experience is not great. The on ground experience is perfect, with great boarding, great staff support, great call support, great privilege club benefits and so on. But in the air, I was greeted with an oldish plane and subpar seating. The seats were somehow smaller than even I've become accustomed to in recent years. The entertainment system was alright but slightly laggy, and the headphones provided were awful. The food was of acceptable quality, though the lunch provided between the two meals was subpar (it was a boring, bland roll.) The wifi is only 10 dollars but privilege club members get one hour for free. I believe students get it for free in general but I wasn't able to get that to work. The wifi was pretty great quality, easily able to support youtube streaming. Connectivity was good as long as you were over land and not water, obviously. Qatar could do quite a bit to improve their seating and entertainment. But in other customer service they were brilliant for this flight.",True,Boeing 777,Solo Leisure,Economy Class,Seattle to Doha,November 2021,2,5,"<span class=""star fill"">3</span>",5,4,,5,True
"""assurance that they can change their flights""",1,2022-01-14,"I was booked to fly from London to Singapore via Doha but never got on the plane. 5 days before my flight, I started experiencing Covid symptoms and lateral flow tests showed faint positive results. Tried changing my flight under Manage trips on Qatar's site but with the same result; various options are displayed on the calendar but I selected one, the page would indicate 'There are no flights matching your search.' I phoned Qatar's UK helpline more than 15 times over several days and downloaded the Rebtel app to call its Doha line. The UK line went dead after I selected the option to speak to customer service and I remained on hold for more than an hour when calling its overseas hotline. I reached out on Twitter multiple times and all I got was an automated response telling me to call the helpline when I'd already made it clear I'd tried numerous times before and failed to get through. I did not show up for my flight and have not heard from Qatar.  In this era of Covid where travel plans are subject to change due to a volatile situation, travellers need assurance that they can change their flights.",True,,Solo Leisure,Business Class,London to Singapore via Doha,January 2022,,,,,1,,,False
"""we need that luggage""",2,2022-01-07,"Lost our luggage. Can't get through to anyone for help. My wife and I checked in 4 bags at the same time in Beirut, one of them never made it to Doha.  Reported right away, but it seems nothing is being done to track it down or contact us. Very disappointing and unacceptable - we need that luggage.",True,,Couple Leisure,Economy Class,Beirut to Doha,January 2022,3,3,"<span class=""star fill"">4</span>",1,4,,2,False
"""approx 1.5hrs to check in""",1,2022-01-06,"Heathrow check had to queue for approx 1.5hrs to check in luggage. Staff was allowing people to jump the queue not realizing that people in queue were all on the same flight. My in flight food was horrible. The cabin staff seemed like she would prefer to be anywhere but on that flight. Inbound  we had checked in online and saved two seats with email confirmation of our choice of seats. When we got to the check in at Male, we were allocated different seats at the back of the plane. When I showed them the email, they didn't understand how I managed to have that email and dismissed the email. The food on the inbound flight was better. We think we will avoid Qatar if we can in the future.",True,,Couple Leisure,Economy Class,London to Male via Doha ,December 2021,3,1,"<span class=""star fill"">3</span>",1,3,,4,False
"""I was forced to downgrade""",4,2022-01-06,"I booked my Business Class ticket to Baku and received the ticket/email on the same day. On the day of travel, I received a phone call telling me that the flight is overbooked and if I can take the next morning flight at 7:30am. I told the Representative that this is not possible as I have Business Commitments early morning next day of travel, then he confirmed that no change will be processed. Upon arrival to the airport hours before departure, I was informed that Business Class is fully booked and there is no seat for me, so I will be downgraded to Economy Class. I objected on tat and he asked me to wait till he tries with other passengers. After more than 45 minutes, he returned back saying it is impossible to be seated in Business Class. I was forced to downgrade to Economy Class and raised a complaint for compensation, but  they offered me $125 which is not even equivalent to the time I will waste to fill the amount of documents they asked for compensation.",True,,Business,Economy Class,Doha to Baku,October 2021,2,5,"<span class=""star fill"">3</span>",5,1,,,False
"""Service was outstanding""",8,2022-01-03,"The flight from Brussels to Doha was done with a 787 without Q suites. Service was outstanding however the meal - a breakfast - was rather limited for a 6 hour flight. Ample choice of very good wines including both regular as rosé Champagne. The amenity bag is also on the small size. There was constantly service of drinks during the flight . In Doha airport the passengers were brought to the airport by coaches - separately for business. I was happy to be able to eat something at the very luxurious business lounge at Doha airport very good service, good food and very good drinks. The short flight to Dubai was on a 777 with Q suites - a small tasteful meal was served.",True,Boeing 787,Business,Business Class,Brussels to Doha via Dubai,December 2021,5,5,"<span class=""star fill"">4</span>",4,4,,,True
"""Exceptional friendly service""",10,2022-01-03,The flight from Dubai to Doha was done in a 350 with Q suites - a small but decent meal was served with a smile from Doha to Brussels in a 787 without the Q suites. I was happy that despite an early departure a lunch was offered instead of a breakfast - there was decent choice including lobster and nice fish. Great wines even including a Meursault and Champagnes both regular as rosé. Exceptional friendly service with attention to details.,True,A350 and Boeing 787,Business,Business Class,Dubai to Doha via Brussels,December 2021,5,5,,5,5,,,True
"""Everything is over expectations""",10,2022-01-03,"I am now enjoying the flight from Casablanca to Moscow via Doha. Everything is over expectations! On of the best airlines, in my opinion. Appreciate the professional service and staff.",True,,Solo Leisure,Economy Class,Casablanca to Moscow via Doha,January 2022,5,5,"<span class=""star fill"">5</span>",5,5,,5,True
"""cancelled due to operational reasons""",2,2022-01-01,"Manchester check in not good, disorganised shambles. To travel premium you expect less time to queue this was not the case at Manchester, 45 mins to check in. Flight then delayed after passengers hit the gate area, no social distancing, no queue control between passengers.  Onboard Qsuite is ok, lacks the little touches of other Middle East carriers such as Emirates; dine on demand was a no for me, drinks glasses are collected but I was not asked if a refill On arrival in Doha it was a dash to the lounge to grab a shower, but refused entry to the business lounge as the flight was due for boarding in 20 minutes. So off we go to the gate, 1 hour later still sat there and flight again late. Crew ask what you want for breakfast at this stage it’s was 8 hours away. I asked can I order after take off, no was the answer as limited food on board. Arrive in Cape Town to be meet at the gate  sorry u have no bags, go to lost luggage and fill out a form. 1st 2 days of the break trying to find out where the bags are, had to go buy essentials and clothes. After 36 hours bags arrived, no compensation. Day 6 we receive a schedule change for the departure is pushed back a day, day 9 another email to say the flight has been cancelled due to operational reasons and we apologise for any inconvenience caused. You can benefit from the flexible re-booking policy and change your travel date or destination free of charge within the same booking class (fare difference will apply), or request a refund for the value of your ticket to the original form of payment with no penalties or refund fees. Only problem as Qatar has already changed the flights no changes according to the system can be done, so it’s refund number 2 with Qatar and rebook with BA.",True,Boeing 777,Couple Leisure,Business Class,Manchester to Cape town via Doha,December 2021,4,4,,1,1,,,False
"""good hard product backed by poor service""",5,2021-12-31,"This flight had a good hard product backed by poor service. There were a bunch of male flight attendants who did not care about their customers. The choice of menu items were not available, and the flight attendants were late to respond. They were more interested to sit and chat amongst themselves. The business class seats were fantastic with maximum privacy and excellent comfort though. Doha airport business lounge was also exceptional as it has always been. Overall experience was good except for the food availability during flight and poor service provided by flight attendants.",True,Boeing 777,Family Leisure,Business Class,Chicago to Doha,December 2021,5,2,"<span class=""star fill"">5</span>",5,3,,5,True
"""a perfect flight""",10,2021-12-31,"Not Verified | Abu Dhabi to Brussels via Doha. It was such a perfect flight, crew was super helpful and flight was really on a high level of professionalism in terms of service. I didn’t even feel the time! My wife felt exceptional comfort, in fact we both had one of the best flights in our life.",False,,Couple Leisure,Business Class,Abu Dhabi to Brussels via Doha,December 2021,5,5,"<span class=""star fill"">5</span>",3,4,,,True
"""unforgettable and memorable flight""",10,2021-12-18,"Overwhelmed by Qatar Airways in flight service in Business class from Chicago to Doha QR 724. Awesome experience. I would like to thank all the crew members (Lee, Tanaya, Ravi, Wioleta, Chutimon and Preet) for making it unforgettable and memorable flight.",True,Boeing 777-300ER,Business,Business Class,Chicago to Doha,December 2021,5,5,"<span class=""star fill"">5</span>",4,5,,5,True
"""Very comfy seats""",10,2021-12-11,"Amazing experience, new comfortable aircraft, professional staff, great food and beverages served. Very comfy seats. Convenient transfers in Doha Airport.",True,Boeing 787-9,Family Leisure,Economy Class,Nairobi to Berlin via Doha,December 2021,5,5,"<span class=""star fill"">5</span>",4,5,,,True
"""Cabin crew is professional""",9,2021-12-11,"Without a doubt, Qatar Airways is 5 stars. Cabin crew is professional, caring and attentive. Airport is organised, clear signage and fantastic restaurants and Lounges. My only comment is to improve delayed flight information. Fantastic 5 star Airline.",True,,Business,Business Class,Kuwait to Johannesburg via Doha,November 2021,5,5,"<span class=""star fill"">5</span>",2,5,,5,True
"""should have provided a better aircraft""",6,2021-12-09,"This review is with respect to the second leg of my journey from Doha to Munich. Considering an international 3hr 20  mins flight, Qatar Airways should have provided a better aircraft than the A320. The flight was packed with less seating space and difficulty in managing the cabin baggage. I had pre-booked a vegetarian oriental meal, the cottage cheese was quite hard and amount of rice was bare minimum.",True,A320,Solo Leisure,Economy Class,Munich to Mumbai via Doha,December 2021,3,5,"<span class=""star fill"">4</span>",4,3,,3,True
"""service I received was exceptional""",9,2021-12-06,"I recently flew London Karachi route via Qatar Airways, and the service I received was exceptional. From check in to boarding, the staff were friendly and helpful. During the flight, I was well looked after. My earphones were not working properly, and they replaced them twice to ensure my in flight entertainment ran smoothly. I would like to give a shout out to the cabin crew who did a wonderful job with the level of service they provided.",True,,Solo Leisure,Economy Class,London to Karachi via Doha,November 2021,5,5,"<span class=""star fill"">5</span>",5,4,,,True
"""Some good things but nothing special""",5,2021-12-04,Check in fine. Boarding awful with not enough seating. Early snack a dry egg sandwich but full bar service. IFE poor and hard to navigate. Not a spot on regional rivals. My breakfast meal was cold and soggy. But more drinks served. Cabin crew fine. Toilet was a wet mess throughout. Cabin very cold but nice blanket and pillow. Some good things but nothing special. Never had been in all my economy experiences with Qatar.,True,,Business,Economy Class,Doha to London,December 2021,4,4,"<span class=""star fill"">1</span>",2,3,,,False
"""Q-suites are not my thing""",5,2021-11-23,"Q-suites are not my thing. Even though the screen towards the Isle is nice my seat was so uncomfortable and rock hard and my feet squeezed in tight little wedge in front when you put your seat bed position. Asked when the would turn on the WiFi and the answer was ""it's a new aircraft so there is no WiFi"". It wasn't installed on a brand new aircraft. But as always the service is impeccable. Also miss the shoe box they forgot when they built the Q-suites!",True,Boeing 787-9,Solo Leisure,Business Class,Phuket to Doha,November 2021,1,5,"<span class=""star fill"">4</span>",3,4,,,True
"""delayed for 16 hours""",1,2021-11-20,My flight from Sydney to Doha was delayed for 16 hours because of technical problems.  The staff said I'd get my accommodation and transport fees covered but I have got nothing. I had to spend an extra night of layover in Doha and I got no hotel arrangement even though Sydney staff said I would. I would not have taken the delayed flight if I knew U had to suffer an overnight at Doha airport.,True,,Solo Leisure,Economy Class,Sydney to Sao Paulo via Doha,November 2021,1,1,,1,1,,,False
"""super courteous staff""",10,2021-11-18,"Travel through Qatar has been very smooth and it was extra special during these times. Very clean airport and aircraft, super courteous staff. Good food and nice choices of meals. The Qatar app is an added bonus. I really like the baggage notifications that reassures the status of your baggage.",True,Boeing 777,Family Leisure,Economy Class,Chicago to Kolkata via Doha,November 2021,5,5,"<span class=""star fill"">4</span>",5,5,,,True
"""the very best business class seat""",10,2021-11-16,"Due to typhoon, my flight from Hong Kong has to be delayed to the next day. They right away informed me via app notification, email, and a phone call (following day business hour). It really put my mind at ease. They changed to an aircraft fitted with Q suite, which is like flying first class. Due to the delay, business class cabin was quite full, but it didn't affect the high level of service. Welcome drinks, pyjama sets, toiletry bag and all. Due to the pandemic, there was no magazines or any reading materials. However, there were printed menu and wine list. Crew wear a face mask. Food was served course by course in generous portion, there was no signs of any cost cutting. Inflight wifi was fast and steady too, only cost USD10 for the entire flight. Qsuite is one of the very best business class seats in the current market. The door gives you an excellent level of privacy. Comfortable large seat with sufficient storage space and comfortable for sleeping position. Throughout the flight crew presence is good, very pro active, they always come around and see if anyone needs a drink or so. A truly wonderful 9 hours just flew by, a very smooth landing. Plane was parked on tarmac, we had to be bussed to the gate. Biz customers get their own bus. Connecting in Doha is a bliss, with security procedures simplified. Fantastic huge Al Mourjan lounge with nice shower facilities and plenty to eat and get a rest. Next flight was on their new 787, fitted with new seats that also come with individual doors! Once again, meal was delicious and plenty, same excellent service all the way to Vienna. It really was one of the top best flight experiences I've ever had, especially after having stayed put for 18 months. It was a wonderful way to come back to traveling again.",True,A350-900 / Boeing 787,Solo Leisure,Business Class,Hong Kong to Vienna via Doha,October 2021,5,5,"<span class=""star fill"">5</span>",5,5,,5,True
"""We were so impressed""",10,2021-11-13,"We were so impressed with the Q-Suite seats on this aircraft. The flight crew was very polished, professional and polite. The food was not just food it was a cuisine of absolutely delicious choices. From take off to landing we hardly knew we were flying. Qatar Airlines will now be my “go to” airlines when traveling abroad. I’ve already been looking at my next trip using this airline. Two thumbs up!",True,,Solo Leisure,Business Class,Philadelphia to Dubai,November 2021,5,5,"<span class=""star fill"">5</span>",5,5,,5,True
"""all working super wifi""",9,2021-11-13,"Excellent service, customer centred, professionalism exhibited by the cabin crew, great wine and food selection. Clean and we'll maintained carrier, smooth and comfortable cruise, all working super wifi.",True,,Solo Leisure,Economy Class,Nairobi to Casablanca via Doha,November 2021,5,5,"<span class=""star fill"">4</span>",5,5,,4,True
"""food on this flight was really poor"" ",5,2021-11-11,"The food on this flight was really poor. Lunch was a tough veal chop in gravy, desert a ""gooey chocolate and cherry cake with whipped cream but it was served hard, cold and with a miserly speck of cream.  The Qsuite is great of course, but Air France inflight dining is far superior. In flight entertainment is ok, but I  don't like movie vision and audio being censored.",True,,Business,Business Class,Doha to Sao Paulo,November 2021,5,3,"<span class=""star fill"">2</span>",4,2,,3,True
"""My experience was the best""",8,2021-11-10,"Have travelled on Qatar Airways several times, and never been disappointed. My experience was the best with Qatar airways. I would always book air ticket directly from the Qatar airways website , rather than aN agent, particularly in this Covid pandemic",True,Boeing 787,Solo Leisure,Economy Class,Manchester to Lahore VIA \DOHA,December 2020,5,4,"<span class=""star fill"">5</span>",4,4,,3,True
"""one of the best products on the market""",8,2021-11-06,"Boarding was a bit strange with no clear signage as to where business class was supposed to board. We went to one line but where told they were not boarding yet even though we showed them our tickets. After standing around for 10 minutes we noticed several people going to a separate line and being allowed through, turn out this was the line for business class. Onboard staff were very friendly and set up the Q-Suite for us. Service was prompt with welcome drinks served and orders taken for the meal. For some reason even though the flight departs at 01:45 Qatar serves a light supper instead of a breakfast option on arrival, chose the soup which was really good and then had one of the best sleeps ever on a plane. Qatar has to have one of the best products on the market at the moment and will be my carrier of choice if the route is convenient.",True,Boeing 777-300,Family Leisure,Business Class,Doha to Male,September 2021,5,5,"<span class=""star fill"">5</span>",3,5,,,True
"""I will always pick Qatar over any other airline""",10,2021-11-01,"This is my fourth time flying Qatar in business class, I have flown Qatar in the economy a few times in the past. While the experience of the flying economy was always great, flying business class takes it to a totally new level. I have flown business class with Emirates and American before, but none of them come even close to what Qatar offers. To start off, Qatar is the only airline that offers on-demand dining, it feels like I am in a 5-star restaurant, the food quality and the in-flight service are always superb, the staff both ground and in-flight are well trained and very professional. I am positive the business class experience in Qatar is better than most airlines first-class service. On my last flight, I chose a lobster dish for my dinner, I can honestly say it was better than any other lobster dish I have tried in many fancy restaurants. Last but not the least, the lounge at Doha airport is one of the best I have ever experienced, from the shower facility to the quality of the food, simply amazing. Please keep it up and I will always pick Qatar over any other airline.",True,A350-900,Solo Leisure,Business Class,Dhaka to Atlanta via Doha,October 2021,5,5,"<span class=""star fill"">5</span>",5,5,,4,True
"""rather fly B787-8 without Q-suites""",6,2021-10-31,"Service as always on point. Lots of children in business class. Qatar Q-suites even it's nice with the screen towards the aisle, the seats are hard and uncomfortable. I rather fly B787-8 without Q-suites and no Wi-Fi.",True,Boeing 787-9,Solo Leisure,Business Class,Doha to Phuket,October 2021,2,5,"<span class=""star fill"">4</span>",4,4,,,True
"""Perfect, can't say anything else""",8,2021-10-31,"Perfect, can't say anything else. Smooth check-in, comfortable seat, perfect service, great Covid-handling. Wi-Fi on board didn't work. Only downside is that Stockholm Arlanda Airport don't have any lounge service anymore.",True,Boeing 787-8,Solo Leisure,Business Class,Stockholm to Doha,October 2021,5,5,"<span class=""star fill"">5</span>",1,4,,1,True
"""the best if not excellent""",10,2021-10-27,"This was my first time flying Qatar Airways from Abu Dhabi to South Africa, and my experience here was just the best if not excellent. I was in economy class but the service and experience I had was was just beyond my expectations. The Cabin crew where very kind and helpful at all times during the fight, food was so good and I was given proper cutlery not plastic. The best economy class I ever flew, please keep up the good work, I had ultimate satisfaction. Toilets were clean.  The seats arranged is the best so far and comfortable I could stretch my legs very well while seated the space between the rows is very big. So I managed to rest and sleep comfortably during my entire journey. See you soon on board again.",True,,Solo Leisure,Economy Class,Abu Dhabi to Johannesburg via Doha,October 2021,5,5,"<span class=""star fill"">5</span>",5,5,,5,True
"""Amazing job Qatar Airways""",10,2021-10-27,"After some flights with some american airlines, I realized again, that it's no comparison regarding anything with Qatar Airways. From planes, through boarding, lounges or services the difference it's fantastic. Amazing job Qatar Airways. This is the reason that I always choose you even if I have to fly longer. Thank you!",True,A 350,Solo Leisure,Business Class,Los Angeles to Bucharest via Dha,October 2021,5,5,"<span class=""star fill"">5</span>",5,5,,5,True
"""cabin services were good""",9,2021-10-26,The flight was not full. I was able to occupy the 3 seats giving me a comfortable flight for 14 hours. The cabin services were good and the FAs were very accommodating.,True,Boeing 777,Solo Leisure,Economy Class,Doha to Chicago,October 2021,5,5,"<span class=""star fill"">5</span>",5,5,,,True
"""business class experience was good""",10,2021-10-26,The business class experience was good. The amenities are impeccable and the FAs services were personal and warm. The Q-suite lived up to its expectation.,True,Boeing 777,Solo Leisure,Business Class,Chicago to Doha,September 2021,5,5,"<span class=""star fill"">5</span>",5,5,,5,True
"""the QR experience was top notch""",10,2021-10-21,"We were originally scheduled to fly SFO-DOH-MEL however due to Australian passenger arrival caps, the DOH-MEL sector was cancelled and QR offered to reroute us into BNE two days after our original departure date. This was sincerely appreciated, particularly given our experience with other carriers flying into Australia who cancelled close to departure without any help in rescheduling or rerouting. As always, the QR experience was top notch. The QSuite and bedding were extremely comfortable, food very good, wine list outstanding and cabin crew service exemplary. Check-in and transit in Doha were seamless. I was a big fan of QR before this experience, however the way in which they handled our re-accommodated into Brisbane has now earned them my loyalty. A stark contrast to other carriers flying into Australia during the pandemic.",True,A350-1000 / Boeing 777-300ER,Business,Business Class,San Francisco to Brisbane via Doha,October 2021,5,5,"<span class=""star fill"">5</span>",5,4,,5,True
"""Great service from Qatar Airways""",10,2021-10-21,Travelled Hyderabad to Frankfurt via Doha in October 2021 with wife and 7 months old baby. Great service from Qatar Airways. They already knew what has to be done. No priority boarding at HYD but it was on Doha airport. Food was good.,True,Boeing 777 / A350,Family Leisure,Economy Class,Hyderabad to Frankfurt via Doha,October 2021,5,5,,5,5,,,True
"""I will never fly them again""",1,2021-10-20,Booked a First and business class ticket and website says you can change a booking at no cost before the trip begins. On return leg passing through Doha I wanted to to change the booked flight to an earlier flight. Airline wanted to charge 1500 Euro to change the flight from Doha to Riyadh. I asked to downgrade to economy without paying and they refused. I asked to cancel this first class sector and buy an economy ticket and they refused. It was cheaper to buy a new ticket. I will never fly them again.,True,,Business,Business Class,Rome to Riyadh via Doha,October 2021,3,3,"<span class=""star fill"">3</span>",1,1,,,False
"""a new flight with a transit of 14 hours""",3,2021-10-16,"Initially my flight got cancelled and my transit time was 1 hour and a few minutes. They gave me a new flight with a transit of 14 hours.  On arrival to Doha, I had paid for a lounge when purchasing my ticket that gives me access to 6hours of the lounge. I had to pay another 55 USD so I can stay till my flight time. I will not be flying this airline in the future.",True,,Solo Leisure,Economy Class,Johannesburg to Munich via Doha,October 2021,1,5,"<span class=""star fill"">4</span>",1,1,,4,False
"""I had a row to myself""",7,2021-10-11,"The flight from Islamabad to Doha was full, lots of hand luggage. The crew barked orders at the passengers and stuffed the overhead bins with anything that would fit. On the flight to Tokyo, I had a row to myself and a very attentive and friendly crew, similar to other experiences I have with the airline. There was a scheduled 21h layover in Doha, but the airline stopped their offer for a hotel room for such long stays. If I hadn't inquired, I wouldn't have been told about the 1 meal voucher they offer. Everything except the food court is overpriced at that airport.",True,,Solo Leisure,Economy Class,Islamabad to Tokyo via Doha,October 2021,3,2,"<span class=""star fill"">5</span>",5,4,,,True
"""no clear communication on documents""",4,2021-10-10,"There is no clear communication on documents to be carried for COVID. We had to do our own research then Qatar forced us to take print outs at an expensive shop in Zurich airport. They don't let you board even if you have 1 document missing. The trip from Doha to Mumbai was on an A320, no space for hand baggage. The flight was congested and dirty.",True,,Couple Leisure,Economy Class,Zurich to Mumbai via Doha,October 2021,3,3,"<span class=""star fill"">4</span>",4,1,,,False
"""food is good and the service awesome""",8,2021-10-08,I have visited my husband 5 times I the last 2 years and have flown Qatar twice in those trips. Both times the flights are comfortable even though one of the flights is 14 hours. The food is good and the service awesome and they bring beverages often without having to call for service. There is plenty of leg room and seats are comfortable.,True,,Solo Leisure,Economy Class,San Francisco to Islamabad via Doha,October 2021,5,5,"<span class=""star fill"">4</span>",5,4,,1,True
"""check-in at Larnaca was one of the worst""",7,2021-10-05,"Service on board was efficient and friendly. I feel that on all flights the comfort pack travellers receive is inadequate and not up to the standard of other airline standards. On the return, the check-in at Larnaca was one of the worst I have ever experienced. The was 1 business class counter and one bag drop counter. The agent on duty was expected to scan every travel document manually (although this information was in the booking already) which resulted in a minimum check-in time of 2o mins per pax and long queues. Two wheelchairs were booked for Doha; they were only aware of one. The system with the golf carts was chaotic and when questioned the staff said it was unavoidable as they were short-staffed. As we had a 7-hour layover in Doha we decided to use the ""Quiet Lounge"". The design of these cubicles is non-sensical: they contain either one uncomfortable, narrow couch plus an armchair and footstool or 2 chairs and a footstool. Neither is comfortable enough to sleep on and loads of space that could have been better utilized is available for hanging garments and suitcases. Qatar need to streamline their business class offering so that it is excellent in every way not just the seating on board.",True,,Couple Leisure,Business Class,Cape Town to Larnaca via Doha,September 2021,4,4,"<span class=""star fill"">4</span>",3,4,,4,True
"""It was a good experience""",8,2021-10-04,It was a good experience however I check-in 6hrs earlier before flight but I was seated at the back side of aircraft. I thought if you check-in early you'll get front seat. I was travelling for an emergency that's why I have no time to book/reserve a seat. Overall service was good as usual.,True,,Solo Leisure,Economy Class,Doha to Clark,October 2021,3,4,"<span class=""star fill"">4</span>",3,4,,,True
"""attendants were friendly and accommodating""",10,2021-10-02,"Not Verified |  This was the best flight I have ever taken. The business class seats and individual pods have been designed to be extremely comfortable and luxurious. Our attendants were friendly and accommodating, and it was obvious that passenger satisfaction and enjoyment were first and foremost. Our flight was over 14 hours, but it didn't seem like it!",False,,Couple Leisure,Business Class,Dallas to Doha,September 2021,4,5,"<span class=""star fill"">5</span>",5,5,,,True
"""two wonderful cabin crew members""",7,2021-09-29,"A long flight between NY and Doha. I would like to thank two wonderful cabin crew members who made the trip bearable, Safiya and Sive. Their services were impeccable, ensured a constant smile and always wanted to know how the travellers were fairing, and made sure that we were well taken care of throughout the journey.",True,Boeing 777-300ER,Solo Leisure,Economy Class,New York to Nairobi via Doha,September 2021,4,5,"<span class=""star fill"">4</span>",4,4,,2,True
"""Staff were incredibly friendly and always on hand""",9,2021-09-23,"First time flying Qatar in any class and I have to say I am impressed. Check-in was a bit slow but with all the paper work required it was to be expected. For what ever reason we were denied access to the lounge even though we paid for the full fare ticket, ended up using the priority pass instead. Lounge was average and if it wasn’t free I doubt I would bother. Boarding started on time with priority for business class given and we were soon seated. Welcome drink offered HD seat explained. Unfortunately QR have stopped offering Q suites from Munich, can’t be lack of demand as the flight was full. Staff were incredibly friendly and always on hand, nothing was too much trouble. Flight left and arrived on time.",True,Boeing 787-8,Family Leisure,Business Class,Munich to Doha,September 2021,4,5,"<span class=""star fill"">5</span>",3,4,,,True
"""The best airline by far""",9,2021-09-16,"Not Verified |  The best airline by far. Had a wonderful experience especially with the cabin crew. I never eat airplane food but this was different. The food was delicious, and frequent. Provided many beverages and snacks throughout the flight. The seats were comfortable, considering I flew with economy. One fault was the temperature inside the plane. I was freezing the entire flight even with 3 blankets on me, and the ac’s off. Ended up having a cold for several days after my flight. Overall a good experience and will definitely fly with Qatar airways again.",False,,Family Leisure,Economy Class,Erbil to Seattle via Doha,September 2021,5,5,,5,5,,5,True
