header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""Poor communication all round""",1,2019-01-14,"Harare to Gatwick via Kigali. Worst airline ever. Problems after drones at Gatwick in Dec 2018, some of us were more or less chased away and others later put in hotels.  No back up planes to clear backlog which meant we flew 4 days late with little communication. Flying back to UK - stuck on a hot plane which was being fixed for 2hrs, no water given after asking, terrible comms. The sad and most incompetent thing is eventually we were asked to disembark only to be told to sit down after getting our bags from cabin compartments. The only apology for this or news of why we were delayed was on reaching Kigali. Rushed to catch connecting flight - cant understand why the security gate is where it is for connecting customers at the airport. Arrived - our fragile parcel was well looked after but our bags were ripped, dirty (very dirty, oily dirty) and unrecognisable. Poor entertainment choice especially for kids. Poor communication all round. They will get you there but you will be very frustrated to the extent of being grateful that you made it yo destination. Never ever will i use this airline.",True,,Family Leisure,Economy Class,Harare to Gatwick via Kigali,January 2019,1,1,"<span class=""star fill"">1</span>",1,1,,False,3
"""I'd recommend this airline""",5,2018-12-27,"Cape Town to Harare. Rwandair recently started flying directly from Cape Town to Harare and the convenience made me book them. This airline is surprisingly good; an up and coming African airline which we'll be sure to hear more of in future. The cabin interior is spotless and all staff friendly and efficient. The inflight catering and entertainment are average. I've flown this route a few times now and they seem to have a problem with delays of over an hour each time on this route whenever I've flown. Advance communication of delays were lacking each time. Overall, I'd recommend this airline if you're on a budget and don't mind the occasional delay.",True,A330,Solo Leisure,Economy Class,Cape Town to Harare,December 2018,3,4,"<span class=""star fill"">3</span>",2,4,,True,
"""Worst airline ever""",1,2018-12-24,"Cape Town to Harare. Worst airline ever. Flight was delayed by 4 hours. Later heard from friends that their previous flights with this airline on the same route had also been delayed, so it seems to be the standard with this airline. Happy to say I will never fly this airline again anywhere and would say to anyone who would like to know, fly at your own inconvenience. Extremely disappointed and lost customer. I give them a well earned zero out of ten.",True,,Family Leisure,Economy Class,Cape Town to Harare,December 2018,1,1,"<span class=""star fill"">1</span>",1,1,,False,
"""Aircraft very well maintained""",7,2018-11-01,"Aircraft very well maintained. Terrible to make transit transfers in DXB, had to struggle in the middle of the night with busses from T1 to T2 where there is always check in chaos and no signage nor separation of airlines. Had to insist on lounge access as the check-in counters could not care less about passengers. Was granted access to a sub par lounge in T2 called Marhaba. The bar sections was for smokers also so air was hazy. Poor boarding services: at gate on time but then shuttled around by bus for ages after waiting in the bus for 20 Minutes before it took off. Onboard nice atmosphere, great decoration of business cabin, great FAs, and good good caring. However, no menu cards nor drink list - sparse supply. Food acceptable and plenty. IFE worked well. Seats very nice and spacious, I slept well. Got dinner at night and got a full breakfast from Mombasa to Kigali. Good airline, though not attached to any alliance. Ticket not cheap, otherwise could have rated 8/10.",True,A330-200,Business,Business Class,Dubai to Kigali via Mombasa ,October 2018,5,5,"<span class=""star fill"">4</span>",2,3,,True,
"""not a bad airline""",6,2018-09-19,"Not Verified |  
The routing was Nairobi-Entebbe-Kigali-Lusaka-Johannesburg. Crazy itinerary however a good deal in terms of ticket price. First flight from Nairobi to Kigali was satisfactory. A330 from Kigali to Lusaka and Jo'burg offered lots of comfort with hot breakfast and hot snack served later. IFE was pretty pathetic on flights where it was available and otherwise non existent. On the return a terrible sandwich was served followed by a hot dinner. Overall not a bad airline, the cabin crew were very friendly. However ground services staff seem to be overwhelmed (especially when we flew the A330). Check-in was very slow both in Nairobi and in Johannesburg (Was told I was not on the list when arrived at JNB for Check-in!) and all except two departures were slightly delayed without any explanation or any information given. Good airline if you're trying to save money.",False,Boeing 737-700/800 / A330,Solo Leisure,Economy Class,Nairobi to Johannesburg via Kigali,August 2018,3,4,"<span class=""star fill"">1</span>",2,5,,True,1
"""airline could be a good option""",9,2018-08-23,"Gatwick to Kigali return, with a stop in Brussels each way during which you stay on the plane. I was astonished at how good this airline was given prior experiences of African airlines, it is as good as the better European airlines. The planes seem to be pretty new (ours was a 2 year old Airbus A330). The seats were comfortable with plenty of leg room even in economy. The food was  pleasant which is always a surprise on any airline in economy. The cabin crew were very friendly and professional. The return flight was on time and whilst there was a short hour delay outbound this was due to the ongoing air traffic control shambles in Europe this summer, not the airline. The only hiccup was a lost bag on the way back but this was resolved efficiently by the airline despite a complex onward itinerary - and the Gatwick luggage desk said it was extremely rare to have lost bag on this airline suggesting it is not a systemic issue. A final point, although we were not connecting in Kigali, many passengers were. They appear to hold onward flights in the event of delays so as a connecting option for various African destinations this airline could be a good option.",True,A330,Couple Leisure,Economy Class,Gatwick to Kigali,August 2018,5,5,"<span class=""star fill"">5</span>",4,4,,True,
"""never ever fly Rwandair""",2,2018-08-21,"Johannesburg to Abuja via Kigali. I was supposed to fly as per my boarding passes attached, we were notified that there is a flight delay and we won't make our connection, a promise was made that our bags will be offloaded and brought back to us. We waited and nothing happened, our business trip is compromised as all my presentation notes and suits are in the luggage, not to mention that the host had to make other arrangements as we were a day late. I am very dissaponted at how Rwandair treats its customers, we've made several communications to no avail. I will never ever fly Rwandair nor recommend it to anyone ever.",True,,Business,Business Class,Johannesburg to Abuja via Kigali,August 2018,1,1,,1,1,,False,
"""crew were very friendly""",9,2018-07-27,"The RwandaAir cabin crew were very friendly, informative, and could go the extra mile to ensure that the traveler's needs are met. The captain as well was welcoming. The food was enjoyable too, and people could be explained about the available choices before being served.",True,,Solo Leisure,Economy Class,Kigali to Lusaka,July 2018,5,5,"<span class=""star fill"">5</span>",4,5,,True,
"""overall experience was just satisfactory""",6,2018-07-18,"Not Verified |  
Flew Cape Town to Harare with Rwandair. The flight attendants were cheerful and very helpful. The space inside the plane was excellent and so was entertainment. However, my checking in was a total nightmare. Spent almost 30 minutes trying to check in. As if the attitude wasn't enough, I was travelling with a minor and had a lot of bags, the lady kept asking me to remove my bags from the scale and put them back on the floor. She did not know how to check in a minor hence kept calling her supervisor who was busy chit chatting. She miscalculated my excess lagguage only for me to correct her (she did not even use a calculator). Asked me if I wanted to pay with cash or card and I told her card, only for her to say 'we only take cash'. Why didn't you just say so in the 1st place?. As if that is not enough, she spent a good 2 minutes asking me questions like ""Are you sure you can identify the goods in your bags, are these your bags, are there any fragile material?"" How can I be checking in bags that are not mine and if there was something fragile that needed proper handling dont you think I would have told you? Late Departure also. Since its a new route I think the overall experience was just satisfactory.",False,,Family Leisure,Economy Class,Cape Town to Harare,July 2018,4,5,"<span class=""star fill"">4</span>",2,4,,True,
"""really happy with both flights""",9,2018-04-21,I flew from Kigali to Lusaka (Return) and I was really happy with both flights. The service was efficient despite the flights being quite busy and the food served was good. Flights left and arrived on time. I would happily recommend Rwandair for travel within Africa and beyond.,True,Boeing 737-800,Business,Economy Class,Kigali to Lusaka,April 2018,5,4,"<span class=""star fill"">4</span>",5,5,,True,4
"""I feel so defrauded""",1,2018-03-12,"Arusha to Kigali via Dar es Salaam. I arrived to Kilimanjaro Airport at 4p.m, after taking a bus because if I waited my belatedly flight I had never been arrived on time to Kigali. When I arrived they said me that my flight to Kigali is cancelled. They didn't know how long. I sat down and after 30min without information I spoke with a lot of people who works in the airport but not with personal of Rwandair because after they said me waiting they disappeared. Now finally, I will take other flight with another airline to Dar Salam where I used to search someone who wants give me another ticket to flight to Kigali. They said me that I need to tell in Dar Salam my story another time to anybody of Rwandair. I don't know what more will happen. I feel that It is a bad airline company and It is the last time that I will take a flight with them. Also staff  in Kilimanjaro Airport with this airlines are having inadequate and inpolite treatment. I feel so defrauded.",False,,Solo Leisure,Economy Class,Arusha to Kigali via Dar es Salaam,March 2018,,,,1,1,,False,
"""children’s allergies were not taken seriously""",3,2018-01-11,"Flew Rwandair from Harare, Zimbabwe. to London, UK. via Kigali. My children’s allergies were not taken seriously. They both have anaphylactic reactions to various food. I struggled to get suitable meals for them and my children were given nothing but fruit at times yet hot meals could and should have been prepared for them. I checked in Kigali if they’d have their correct meals given to them and was reassured everything had been sorted. To my surprise nothing had and staff didn’t know if allergens were in the meals they were serving. You are only asked if you want 'beef' or 'chicken' and won’t know till you open your meal if it was spicy or not. I tried to swap my child’s meal as they’d been serving beef curry with pasta and a creamy chicken dish with rice. All I’d been told was 'beef or curry' by a very rude member of staff. I asked if both my kids’ untouched and unopened meals could be swapped with chicken but the vile member of staff argued with me saying the meal which he hadn’t tasted himself, wasn’t spicy! What could have been resolved in seconds took longer than necessary. He challenged me in an aggressive tone, which was completely unnecessary. He reluctantly agreed to swap the meals over. He’d told me there were no other meals for my children so I based my choice on guess work. Had I known in advance that my children’s dietary requirements wouldn’t be met on such a long flight, I’d have spent my money elsewhere. Other than that there were several stops and delays on our way to Zimbabwe. Seats were double booked from Kigali to Lusaka. On our return we struggled to find seats with our children and staff announced that passengers should sit wherever there was a seat. Staff made sure toilets were clean but they could have at least changed gloves as they wore the same gloves they’d been wearing while serving food. The plus side is: one of their meals was delicious, their flights are generally more affordable than most but that comes with a price. Rwandair has more luggage allowance than most in relation to Zimbabwe, staff on our way to Zimbabwe were friendly and approachable aside from speaking in their own language, they also kept passengers well hydrated considering the heat. It would be helpful for staff to carry a laminate list of ingredients as none of them seem to know what’s in the food they serve and it would be helpful to actually say to passengers “Would you like beef curry served with pasta or would you like creamy chicken and rice” rather than “beef or rice”. Some customers who don’t eat spicy food can make a choice rather than having to guess and waste food by returning or swapping it. To and from, staff didn’t know what sort of meals they were serving.",True,,Family Leisure,Economy Class,"Harare, Zimbabwe. to London, UK. via Kigali",January 2018,3,1,"<span class=""star fill"">2</span>",2,2,,False,2
"""recommend this airline""",9,2018-01-06,"Entebbe to London via Kigali. I can thoroughly recommend this airline. The service is as good as (or in many cases better than) any major airline, with cabin crew who are courteous, helpful and attentive with good quality food and beverages. The aircraft are new and the cabins are spotless. The seating in business class offers lay flat beds and they offer Premium Economy cabin. I travel a lot in Africa and even if there are quicker options I prefer to take this airline. Punctuality is good and in flight service even on short flights is excellent. The let downs are the appallingly slow security check at Kigali which can take an hour which causes delays to flights at busy times. This is a problem required to be addressed. Also they could do with a wider choice of films on the entertainment system.",True,A330,Business,Business Class,Entebbe to London via Kigali,January 2018,5,5,"<span class=""star fill"">3</span>",1,4,,True,5
"""a very good experience""",9,2018-01-02,"Gatwick to Dar es Salaam via Kigali. We had a very good experience with Rwandair - new plane, ample seats and leg room, all drinks were free including alcohol and staff were friendly and polite. On baggage checkin, a novice member of Gatwick’s baggage handling staff, accidentally pressed the button to send one of our suitcases onto the conveyor belt without any tags or labels on it. Disaster we thought but were reassured that it would very quickly be found. After several enquiries as to its whereabouts, we found ourselves at the gate about to board, still without the missing case. We didn’t want to board the plane knowing it was here at Gatwick, but were approached and reassured by staff that he would make it his personal mission to find the case. He gave us his card and we decided that email would be the best method of contact. We arrived in Dar es Salaam where we had an email from him saying he hadn’t yet found the case - our hearts sank as we felt there was little chance of finding it. We had one night in Dar, then caught the ferry over to Zanzibar, where we spent another night in Stonetown. That morning he emailed us to say that the case had been found, sent on the first available flight to Dar to then be forwarded by air to Zanzibar airport where it would be arriving at 4pm that afternoon. We couldn’t believe it! So, thank you Rwandair, we have sung your praises since coming back home because it was the personal touch that set you aside from other reputable airlines. We would very much enjoy flying with you again and would highly recommend this airline to anyone considering it. No need to worry, they’re brilliant - go ahead and book it.",True,,Family Leisure,Economy Class,Dar es Salaam via Kigali,August 2017,4,5,,5,5,,True,
"""Spotless clean plane""",9,2018-01-02,"Kigali to Johannesburg via Lusaka. First experience with Rwandair and immediately a hit. Spotless clean plane, warm welcome by crew, leather seats with good comfort and perfect catering.  Once Kigali Airport will be a real airport - nowadays only a very small and less inviting building - it will benefit Rwandair in its expansion.",True,Boeing 737-800NG,Solo Leisure,Economy Class,Kigali to Johannesburg via Lusaka,December 2017,4,5,,3,5,,True,
"""poorly trained and incompetent""",1,2017-08-07,"✅ Verified Review |  Douala to Dubai via Entebbe. Our visitor arrived at Douala three hours prior to her flight. Airline staff informed her that the aircraft had technical problems, and the flight was rescheduled to the following day. They provided accommodation and she arrived at the airport the following day. Without explanation, our traveler was denied boarding and was informed that there was a problem with her ticket and that it would need to be modified or that a completely new ticket would have to be purchased. No other help was provided and the next customer was assisted. After hours of long distance calls to Rwandair and also to the travel agency headquarters in New York (and 30 hours in limbo), no assistance was received from Rwandair and the agency told us that Rwandair had updated their system to reflect that the traveler was a no show at the airport and subsequent flights were all canceled. At best, employees are poorly trained and incompetent.",False,,Solo Leisure,Economy Class,Douala to Dubai via Entebbe,August 2017,,,,2,2,,False,
"""my bags are missing again""",2,2017-02-12,"✅ Verified Review |  Kigali to Dubai. I am supposed to fly 9th February by 15:00, when I got to the airport I was told the flight left by 11, this is a mistake from Rwandair, so I was lodged in an hotel to fly the next morning by Rwandair. 10th of February I left Lagos and landed here in Dubai on 11th, upon arrival my bags are missing again, 3bags. I was told to call on 12th in order to claim my bags, I have to go again to the airport to check but only got 2 bags out of 3 bags, this is unacceptable.",False,,Couple Leisure,Economy Class,Kigali to Dubai,February 2017,3,4,"<span class=""star fill"">3</span>",2,1,,False,
"""worst experience I've had""",1,2016-10-24,"✅ Verified Review |  This was the worst experience I've had with an airline. We arrived at the airport 2 hours before our scheduled departure time. We tried as much as possible to prepare before and looked online for baggage policies and any online check-in options. When we arrived at the airport there was an employee in the RwandAir line who was checking baggage weight before we got to the check-in counter. On the RwandAir website it clearly states that baggage allowance is 30kg. We were well under that weight for both bags so we figured we were okay. To our surprise we were told that our bags needed to be under 25kg and that one bag was overweight. We were told we would need to get out of line and go remove some items from one of our bags. We complied and went back through the line which was moving extremely slow. Several people were just going straight to the front of the line which seemed to be okay with the staff. By the time the line finally started to move we were getting extremely close to the check-in close time which was one hour before departure. Even after mentioning this, the staff member moved at the same slow pace and seemed to have no clue how to process my ticket. We had no special arrangements or tickets, yet she spent a total of 18 minutes trying to figure things out. By the time she finally finished processing our boarding pass she tells us that it is 7:18 and boarding closes at 7:20! We luckily were able to cut through the security line and make it there in time. When we arrived for a layover at the Kigali airport the Rwandair staff was no better. The staff member at the Joburg airport told me that I would need to get my boarding pass in Kigali (even though I already had a mobile boarding pass). When I arrived in Kigali the staff member seemed to have no clue why I didn't have a printed boarding pass from Joburg (even after showing him my mobile boarding pass) and took about 20 minutes to issue me another. When we finally got onto the plane our flight ended up being delayed one hour due to us waiting on passengers (who never arrived) from another incoming flight which was also delayed. We waited on a HOT plane for over an hour. Our original flight and e-ticket stated that our flight was to depart from JNB with a layover in Kigali and final destination to Accra. To our surprise, when were on the plane the captain announced that we were heading to Lagos, Nigeria. I panicked thinking that we were on the wrong flight and asked the flight attendant if we were headed to Accra. He told me that we were but were going to stop in Lagos to drop some passengers off first, so we just needed to stay on the plane. Not once  was this communicated either in an email, at the ticket counter or on the airline screens. You'd think that this would be something that was mentioned. We arrived in Accra almost an hour later than our expected arrival time.",False,,Couple Leisure,Economy Class,JNB to ACC via KGL,October 2016,2,4,"<span class=""star fill"">2</span>",1,1,,False,
"""very happy with both flights""",8,2016-08-31,"✅ Verified Review |  I flew with Rwandair from Kigali to Entebbe (return) and was very happy with both flights. The aircraft are new and the staff is great. Despite the very shorts flights (about 35 min), the crew made you feel welcome and we were provided with snacks and drinks.",False,Q400 / CRJ,Business,Economy Class,KGL to EBB,August 2016,4,4,,4,3,,True,
"""my luggage are yet to arrive""",2,2016-07-27,"✅ Verified Review |  Kigali to Lagos with Rwandair. I landed in Lagos on the 22nd July and till today 26th July my luggage are yet to arrive. This type of service is certainly unacceptable. The airline is not the first that I would be traveling on. Have my daughters things in there and a couple of other important items. I have never experienced this type of service with any airline. After calling them several times, all they could tell me after 4 days is that my baggage was tagged for Kigali without any remorse. How insensitive!",False,,Family Leisure,Economy Class,KGL to LOS,July 2016,2,3,"<span class=""star fill"">1</span>",1,1,,False,
"""left 10 passenger bags in Dubai""",1,2016-05-16,✅ Verified Review |  Dubai to Kigali with Rwandair. The airline left 10 passenger bags in Dubai because the airline was over their weight limit. This doesn't make sense because the plane was only 60% full. When asked when my bags would arrive in Kigali the staff said they were unsure and this was normal. I'm in Kigali for work and I had my business attire in my checked luggage. The customer service from checking in to landing was less than desirable. The plane was very dirty and had no been cleaned after the last flight. The flight attendant spoke was rude to some of the passengers. I'm quite disappointed to learn the Rwanda Air frequently leaves passenger's checked luggage at the originating airport to bring other cargo on the plane. Nor do they compensate you for lost or late luggage.,False,,Business,Economy Class,DXB to KGL,May 2016,2,1,,1,2,,False,
"""flight attendants full of smiles""",7,2016-02-01,"I flew with Rwandair for the first time in July 2015 using the route Dar es Salaam - Kigali. I didn't know what to expect initially. However, my experience was quite pleasant and the flight attendants were full of smiles and were helpful. Their seats however for business class were quite small. I don't recall inflight entertainment as the journey was only 1 hour and my novel was what I planned to entertain myself with. I also found the staff on the ground at the airport in Kigali just as helpful. I would definitely use them again on this route and would recommend the Dar es Salaam - Kigali route. I am keen to see reviews on other cities they fly in as they are quite affordable.",False,,Business,Business Class,DAR to KGL,July 2015,3,4,"<span class=""star fill"">1</span>",3,3,,True,1
"""rudest flight attendant""",2,2016-01-12,"Travelled with Rwandair return from Kigali to Dubai. The outward flight was okay, food was good and the staff was warm but on coming back from Dubai to Kigali, I got the rudest flight attendant. the seats on the plane are very squeezed so I requested for a change of seat since I was carrying an infant, the lady just shrugged like I was disturbing her. I had to squeeze between two people on seat 5B with an infant, while more comfortable seats were vacant. Carry a book or magazine as there is no IFE. The airport staff are however very helpful.",False,Boeing 737-800,Family Leisure,Economy Class,KGL to DXB,January 2016,1,2,"<span class=""star fill"">1</span>",4,3,,False,
"""I can't speak highly enough""",9,2015-10-26,"I was concerned about this Rwandair flight after reading some negative reviews, but I can't speak highly enough. The flight was only half full, meaning very personal service from the staff on board. The plane was quite new and very clean. The food we received was good and surprising given it was only an hour flight. My bag arrived in good time. Absolutely nothing to complain about.",False,,Solo Leisure,Economy Class,Kigali to Nairobi,July 2015,5,5,,5,5,,True,
"""flight was comfortable""",9,2015-10-19,Once onboard the Rwandair flight was comfortable and the cabin service and meals were good. The flights each way were quite empty and passengers spread out to empty rows. IFE is by drop down screen and they had the same movie each way. Check in early as there appears to be confusion about departure times for WB100. Some days of the week it leaves earlier to stop at Lusaka on the way to JNB. We confirmed our flight as leaving at 1810 but when arriving at the airport it indicated 1845 as the departure time. We boarded the aircraft when the screens indicated that boarding would occur in 20 minutes. We left at the earlier time and flew direct but it was not a day when it was scheduled to leave earlier on account of the extra stop.,False,Boeing 737-700,Couple Leisure,Economy Class,Kigali to Johannesburg,October 2015,5,5,"<span class=""star fill"">2</span>",3,5,,True,
"""Rwandair not offering even a single glass of water""",1,2015-09-15,"I flew Rwandair from Libreville to Johannesburg via Kigala, at the end of August 2015 from LBV to JNB, and was very disappointed. The flight LBV to KGL without any problem but when I reached Kigali, to my surprise the ground staff told me to show my vaccination book. I told them that the ground staff from origin did not tell me that I needed to carry my vaccination book. The ground staff told me to stand aside. They agreed that ground staff from origin should have asked it to me as a requirement to travel. I then asked them to find me a solution and suggested that I would agree to get the yellow fever vaccine again at Kigali Airport as long as I could move on with my trip. Their response was that there was no doctor at the airport and I needed a visa to get out of the airport. I told them that I was willing to pay for visa and hotel to stay until the next flight to JNB but they categorically refused to let me out of the airport or to call for a doctor. I finally ended up waiting 22 hours at Kigali airport and Rwandair not offering even a single glass of water. They kept telling me that they would provide me with food and even a free phone to call home, but nothing happened. Fortunately I always carry my credit card and could satisfy my thirst and hunger. Finally, they flew me back to Gabon and told me that my ticket was lost. They treated me as a refugee, keeping all my documents all the way to LBV. When i reached LBV, I complained to the ground staff and to the station manager, but until now I did not get any call or mail. I have never been treated like this before.",False,Boeing 737-800,Business,Economy Class,LBV to JNB via KGL,August 2015,3,2,"<span class=""star fill"">1</span>",1,1,,False,
Rwandair customer review,10,2014-01-28,Dubai - Johannesburg - Dubai 10 and 24 Jan. Was initially very apprehensive but was pleasantly surprised. Legroom excellent. Airport staff more than friendly even stamped our passports so we could enter the country during our 8 hour stopover. Will definitely use again if possible!,False,,,Economy Class,,,5,5,"<span class=""star fill"">5</span>",,5,,True,
Rwandair customer review,10,2013-12-11,Flew Kigali-Mombasa with RwandaAir 3rd Dec 2013. Booked online which was hassle free. No online check-in though. The plane was modern 737-800 American cockpit crew local cabin staff. Leather seats with good legroom. Despite short flight (1.5hrs) they managed to serve hot meal. Professional and friendly cabin crew. Overhead screens displaying flight tracking only. The plane was half empty which partly explains the efficient service. 45mins delay on departure 30mins on arrival. Bags were waiting on belt when clearing immigration. Surprisingly good experience flying with RwandaAir.,False,,,Economy Class,,,5,5,"<span class=""star fill"">5</span>",,5,,True,
Rwandair customer review,1,2013-11-27,WB100. When I work in Nairobi and needed to travel to Kigali for meetings I would take this airline and I have not experienced anything so bad in the past. However a few months ago when I decided to fly it back to South Africa after a meeting in Kigali I was shocked by my experience. I normally take South African Airways on that route but this time the flight was not available and therefore booked Rwandair. The airport seemed very busy - like a market place with women talking at the top of their voices to other women right next to them. When it came to boarding there was a mad scramble to get through the gate and onto the plan. It was not organized at all. When we got into the plane the captain spoke to us for a brief moment and that was it until landing time. In the air they served dinner immediately after take off with no snacks prior to dinner. They also didn't seem organized as the person serving drinks served kids first and the one who came with the dinner forgot to serve some children and their poor mother had to walk to the front to get her children food and walk all the way to the back to her children holding 2 trays of hot food while trying to balance as she walked. On landing passengers only knew it was landing time as the lights were switched off and the captain then announced we were landing and told crew to take their seats. On landing the plane seemed to bounce of the tarmac and lean to the right before it finally settled on the tarmac but the Captain kept braking suddenly on the taxi to the gate. This seemed strange to me and all the while the Captain did not explain anything to us about the landing or the breaking. I'm not sure I would want to take this airline again to Johannesburg in the near future.,False,,,Economy Class,,,3,2,"<span class=""star fill"">1</span>",,1,,False,
Rwandair customer review,8,2013-08-11,Travelled J'burg to Kigali and Kigali to JRO in July. Both flights left and landed on time. Check in was efficient and in flight service was above my expectation. Aircraft were clean and comfortable with plenty of legroom. A very pleasant experience and highly recommended.,False,,,Economy Class,,,,,,,,,True,
Rwandair customer review,4,2013-04-18,I had purchased a flight from Nairobi to Jo'burg in November of 2012 for a trip I took the first week of April. Apparently when I was trying to catch my connecting flight to Kigali I was informed that my flight had changed completely. And I'm not referring to a minor change in time but completely. I guess when RwandAir made the changed they forgot to put me on the new flights. They had informed me that I wouldn't be able to catch my connecting flight until the following day. Instead they put me on another flight with a different airline. I had to wait for 11 hours at the airport. Additionally my return flight was changed as well which included another long wait for my connecting flight. I also had to change another flight because of this. RwandAir caused me to waste time waiting money to change my flight and sleep. I don't want to punish the courteous flight attendants as they were great but I would be careful with booking with RwandAir.,False,,,Economy Class,,,,,,,,,False,
Rwandair customer review,8,2013-03-05,Excellent flight late last year from Jo'burg to Kigali return. New plane top class friendly staff very professional. Will definitely use them again when required.,False,,,Economy Class,,,4,4,,,4,,True,
Rwandair customer review,9,2013-01-15,Two flights in January 2013 JRO - KGL (via Mombasa) in their brand-new CRJ900 NextGen (less than two months old at the time) and KGL - NBO (ageing B737-500). All flights departed on schedule and food and beverages were included ranging from hot breakfast for the one hour flight to Nairobi to a packet of cashew nuts for JRO - Mombasa. Crew courteous and professional planes appear to be in excellent shape. The final landing in NBO was a bit rough but no complaints otherwise. The only downside was that the flight times had been changed a couple of times between booking and the actual flight. Apparently this is quite normal but flight times have been pushed from mid-morning to early morning then late afternoon before back to mid- morning and finally to mid-evening where they remained. Mind you there were 7 months between booking and the flights so this might be normal however we left plenty of time in our planning to account for those changes.,False,,,Economy Class,,,5,5,,,5,,True,
Rwandair customer review,2,2012-11-16,WB300 KGL to DBX 14 November 2012. My boarding time was at 11.15 nothing had happened by 12.15 so I started to get a bit nervous inquired with airport representatives who was sitting at the boarding gate. They said they don't know what was happening and would check. I found that to be quite unprofessional they should have known there were complications. They came back 30 mins later to advise us that they apologize for the delay and will advise accordingly. Flight left after 3.00 that morning. I really think Rwandair team in Kigali needs to be trained accordingly. Its just good manners to keep your passengers informed on things like this.,False,,,Economy Class,,,4,2,"<span class=""star fill"">1</span>",,3,,False,
Rwandair customer review,4,2012-11-09,Outbound KGL to MBA in a newish 738 was fine with a hot lunch served on this sub 2 hour flight. Adequate leg room and friendly and competent cabin staff. Arrived at MBA airport for return flight to find that the flight had re-scheduled for 12 hours later. I chose not to wait as I had commitments in Kigali and flew back at considerable expense with another airline via NBO.,False,,,Economy Class,,,,,,,4,,False,
Rwandair customer review,8,2012-05-14,Flew last week from Dubai to Mombasa return. Not sure what to expect as this was my first flight with RwandAir however I was pleasantly surprised. Nice aircraft friendly cabin crew good service and comfortable seats. Price was excellent and it was the only direct flight from Dubai to Mombasa so saved me lots of valuable time.,False,,,Economy Class,,,,,,,4,,True,
Rwandair customer review,7,2011-07-12,Kigali-Johannesburg. We were 45 mins late departing Kigali with no explanation but arrived in Jo'burg at the scheduled time. Clean aircraft very smooth flight professional and very friendly crew Rwandan 'Primus' beer served on board with a tasty meal. Like most African continental airlines expensive compared to what we are used to in Europe but otherwise very good. Recommended for convenient and safe travel throughout the region.,False,,,Economy Class,,,,,,,1,,True,
Rwandair customer review,1,2011-06-27,I recently travelled with Kenya Airways/Rwandair through one ticket that I had booked as a package through Kenya Airways. Problems happened: overbooking both ways (Kenya) making me board Rwandair without boarding pass baggage not delivered when Rwandair received it the very same night I arrived. While Kenya Airways has been co-operative in a settlement and is taking steps to help with the necessary paper work for the insurance Rwandair has been most uncooperative never responding to my messages and when I physically showed up at the office they plainly contradicted their own report in front of us. Results: Financial loss on my side and problems with the insurance.,False,,,Economy Class,,,,,,,1,,False,
Rwandair customer review,8,2011-04-03,Bujumbura-Kigali-Bujumbura Dash 8-100. Both flights on time safety and organisation appear to be high. Good service onboard despite flight duration is only 40 minutes: snacks 4 different juices sodas. Good information on board and luggage delivered in 5 minutes upon passing immigration.,False,,,Economy Class,,,,,,,4,,True,
Rwandair customer review,,2010-07-05,These guys nearly spoilt our trip. On arrival in Jo'burg we were to board Rwanda Air to Kigali. There were no signs of any check in counters. So after an hour of rushing between terminals we finally contacted someone at Rwanda Air who had said the flight was cancelled. He was not even apologetic for not telling us beforehand. I would be very careful if booking with them.,False,,,Economy Class,,,,,,,1,,False,
Rwandair customer review,8,2010-04-21,Nairobi to Kigali return. Excellent service on both legs. The e-ticketing system is still in process so bring your ticket number as well as the booking reference with you to the airport in Nairobi. I would gladly fly this airline again.,False,,,Economy Class,,,,,,,4,,True,
Rwandair customer review,1,2008-06-22,I was due to fly from Kigali to Entebbe and had made a reservation months beforehand. I reconfirmed by e-mail about a month before the flight and two days before the flight telephoned to Rwandair in Kigali to make sure that the reservation was still valid. I was told that it was and the agent mentioned my first name which I had not given her on the telephone. When I turned up at the airport I was told that my reservation had been cancelled and no reason was given. Four or five other passengers were in the same position. We all waited to see if there were no-shows but there weren't. I would say that Rwandair which could not be booked through Opodo Travelocity or Expedia is to be avoided.,False,,,,,,,,,,,,False,
Rwandair customer review,,2007-03-20,Rwandair Express Johannesburg - Kigali on an MD-80 business class. Really not a bad flight - we were about 1/2 an hour late boarding with no announcements but after that it was fine: a reasonable little meal and nice wine. We had a touch-down in Bujumbura so there was rather a lot of taking off and landing but reasonably quiet and comfortable flight. My bags were lost in a connection a Johnannesburg (as always) and so it was the usual long process of waiting for the bags not to appear waiting to fill out forms and then waiting three days but the bags eventually found me!,False,,,,,,,,,,,,False,
