header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""asked me to pay extra check-in""",1,2018-05-06,"Phuket to Chiang Mai. I am very disappointed by this airline. First of all, when I booked my flight it was very confusing whether I have the right to bring a 35kg check-in luggage or only a 7kg carry-on luggage. So when I got to the airport they asked me to pay extra check-in luggage because my bag didn't fit the carry-on size. Then, during my trip I had to travel with this airline again so to make sure I wouldn't have to pay at the airport I checked in my luggage 2 days before. But I  wasted my time cause they couldn't find my reservation whereas I showed them the receipt from my bank and no one couldn't help me at the airport? I had to pay again at the desk. On top of that the flight were supposed to be early retimed then it happened to be late. I sent them an email and I am still waiting for an answer.",True,,Family Leisure,Economy Class,Phuket to Chiang Mai,May 2018,2,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Airline rescheduled the flight""",1,2018-05-01,Bangkok to Phuket. Airline rescheduled the flight for 1st May such that it makes the flight useless and my insurance policy unusable due to delaying it for 1 hour 30 mins - not only iI am missing my connecting flight Ii cannot claim on my insurance as the delay is less then 2 hours. Never again. Avoid at all costs,True,,Solo Leisure,Economy Class,Bangkok to Phuket,April 2018,,,,,1,,,False
"""a nice safe flight""",10,2018-04-21,"I flew Thai AirAsia from Bangkok DMK to Seoul ICN and I had a nice safe flight. Thai AirAsia ground staff and the airport staff have been very kind, polite and helpful all the ground process were very smooth. The check-in process was fast without line. The Cabin Crew members provided an excellent service. Pilots kept us informed before and during the fight. boarding was fast and smooth. The aircraft cabin was clean and comfortable, the temperature was really good not too cold or too hot. I payed 49$ for an extra package during my booking process for 20 kilos extra, a meal and pre selection of the seat. Food was delicious, tasty and different options were available for sale. Duty free products are many and nice, great opportunities for shopping. Seat is comfortable and it is possible to recline back the seat, space was okay for 5 hors flight. Blankets are available for rent for 150thb The flight was on time, I will fly again Thai AirAsia.",True,A330,Couple Leisure,Economy Class,Bangkok to Seoul,April 2018,4,5,,5,5,,,True
"""Extra legroom not worth extra cost""",1,2018-04-03,"Krabi to Bangkok. Customer service is terrible. Meal impossible to eat, cabin crew okay. Extra legroom not worth the extra cost of US$11, minimal difference with a regular seat.",True,,Family Leisure,Economy Class,Krabi to Bangkok,December 2017,1,2,,1,1,,,False
"""nothing out of the ordinary occurred""",10,2018-02-16,I travelled from Pattaya to Kuala Lumpur on Thai Air Asia on 15th December 2017. I love the airport because it is small and intimate. I had an iced coffee before leaving at one of the stands outside the entrance. Great coffee. The flight was good as usual and nothing out of the ordinary occurred. I will fly Air Asia again.,True,A320,Solo Leisure,Economy Class,Pattaya to Kuala Lumpur ,December 2017,5,5,,5,5,,,True
"""Sometimes very late""",3,2018-02-06,"Bangkok to Phuket. I have flow Thai AirAsia many time over the last 4 years of living in Thailand.  Check in is easy with automation. Onboard food is good value compare to others. Advertised price look cheap. Sometimes very late, this is my biggest gripe and never apologise or explain why. When you add seat cost, baggage, food may be cheaper to fly with non budget airline.",True,A320,Solo Leisure,Economy Class,Bangkok to Phuket,February 2018,1,4,,3,2,,,False
"""On time, no hassle flights""",7,2018-02-04,"Don Mueang to Udon return with Thai AirAsia. Had previously checked in online so only had to collect my boarding pass at the machine (no checked bags) so check in took 2 minutes, another few minutes at security, then the long walk. DMK Domestic can involve a long walk to / from the gate. Boarding was reasonably well organised by aft / forward zones. There was priority boading for those who paid extra (presumably allowing them to stow their oversized cabin bags for less than the cost of the bag being checked in). Flights were on time, both full-full. Didn't bother with a meal from the fairly disinterested cabin crew and neither did most of the passengers. Check-in in Udon was the same - a couple of minutes at the machine assisted by helpful staff. Excellent price. On time, no hassle flights. What's not to like?",True,A320,Couple Leisure,Economy Class,Don Mueang to Udon Thani,January 2018,3,3,,5,5,,,True
"""charged me for bags""",1,2018-01-03,Bangkok to Phuket. The customer service at desk was horrible and charged me for bags even though I wasn't charged before through same airline and it cost as much as a ticket 64 US dollars. The seats were tight and the airline was late. I would not recommend but if you take them plan on being late .,True,,Couple Leisure,Economy Class,Bangkok to Phuket,December 2017,2,2,,1,1,,,False
"""flight was worth the money""",10,2017-09-26,"✅ Verified Review | Flight departed 20mins late, arrived 15 mins late. Staff were courteous. Proper announcements were made inflight by the crew and the pilots. Had pre-ordered Veg hyderabadi biryani which was served with water and tasted nice. Wifi was available onboard which could be purchased. Overall flight was worth the money.",False,A320-200,Solo Leisure,Economy Class,Bangkok DMK to Khon Kaen,September 2017,4,5,,5,5,,,True
"""very crammed in the seat""",1,2017-08-31,"✅ Verified Review |  Ho Chi Minh City to Bangkok. Worst airline ever. My friend and I were traveling all over SE Asia for two weeks when I first flew AirAsia, instead of taking buses and trains all over we decided it would be best to fly since the prices weren't bad at all. Several of our flights were close to an hour late, I was very crammed in the seat, and if the people in front of you want to lay their seats in your lap the seats recline far back enough to do so. The flight attendants have no problem getting uncomfortably close in an attempt to have you turn your phone totally off.",False,,Family Leisure,Economy Class,Ho Chi Minh City to Bangkok,August 2017,1,1,,1,1,,,False
"""delays getting very bad""",4,2017-08-06,"✅ Verified Review |  I'm flying air Asia almost weekly Kuala Lumpur to Bangkok on the last flight of the day. Last few months the delays have been getting very bad. Only 30 minutes delay is considered good, I encountered however now regularly delays from 1, 2 up to 3.5 hours. Thai AirAsia is at least so kind to send an sms and email, Air Asia Malaysia let it figure it out to yourself on their flight status page (if updated) flight tracker app is your better friend however.",False,,Business,Economy Class,Kuala Lumpur to Bangkok,August 2017,2,4,,3,2,,,False
"""Staff service overshadowed the negatives""",9,2017-01-18,"✅ Verified Review |  After having a rather bad experience with Nok Air, I came in with extremely low expectations. However, I should've set my expectations a little higher! The Check-in Queue was very long, however the check in staff were nice and orderly. After choosing to buy hot seats at Check-in, I had to pay at the ticket counter. The staff member there was fast and extremely nice. After duty free, I found out that my plane was a special livery plane (HS-ABD). Boarding was by bus, so I was able to take pictures with the plane. Boarding was was orderly, and fast. Cabin crew greeted me and all the crew said hello. After reaching my seat I noticed it had standard legroom. Disappointing as I paid an extra 350 baht and all I got was priority boarding. After take-off I purchased a buy on board meal of Chicken Rice, Nasi Lemak and Thai-style Chicken stir fry. My chicken rice was slightly bland but was worth the money. The staff very friendly when taking requests and chatting with passengers. There were english and Thai versions of the magazine (3Sixty). The plane pushed back on time, touched down 10 minutes early, and baggage delivery was prompt. To conclude, AirAsia is a great choice, maybe I just like the extras, so I will purchase them while booking the tickets. The ticket was cheap, so worth the money. Staff service overshadowed the negatives. However, the problem with the hot seats needs to be addressed. I will fly with Air Asia again.",False,A320-200,Family Leisure,Economy Class,DMK to MFM,January 2017,3,5,"<span class=""star fill"">4</span>",5,5,,,True
"""an excellent inflight service""",8,2016-12-23,"✅ Verified Review |  Chiang Mai to Singapore via Bangkok Don Mueang on Thai AirAsia. I went on a holiday to Chiang Mai, and last minute I was desperately wanting a bonus trip in Bangkok. Then I approached the check in staff and asked her can I check in only to Bangkok, and forfeit the DMK-SIN flight and I will buy new ticket for that sector. But she told me that it's not possible unless I forfeit the entire ticket and buy a new ticket to Bangkok, I cannot check in partially to Bangkok only. Because I have the fly thru service and I need to pass immigration in Chiang Mai, not Bangkok. I was told the same by the ticket counter staff. I had no choice but return to Singapore this time and plan another Bangkok trip. I was disappointed by these, but on the bright side, everyone was nice and willing to help me even though my request could not be fulfilled. Despite all these, I still think that Thai AirAsia is providing an excellent inflight service, on both flights, the cabin crew are warmly helping every passenger, especially those people in need. The cleanliness of the cabin, including the lavatory is well maintained, AirAsia is deserved to be world's best LCC, and despite the above disappointment, I would still recommend Thai AirAsia.",False,A320,Solo Leisure,Economy Class,CNX to SIN via DMK,December 2016,5,5,,4,5,,,True
"""warm service from cabin crew""",10,2016-12-19,"✅ Verified Review |  Flew on FD354 from Singapore to Bangkok Don Mueang and transit to FD3427 to Chiang Mai. The airline offers the Fly-thru service which means I do not need to collect my baggage in Bangkok despite many other LCCs require connecting passengers to do so. On both flights I was amazed by the warm service from the cabin crew. The on-board refreshments are for preorder or purchase onboard, in decent prices. I would recommend Thai AirAsia for this route.",False,A320 / A320NEO,Solo Leisure,Economy Class,SIN to CNX via DMK,December 2016,5,5,,5,5,,,True
"""curious mixture of positives & negatives""",5,2016-11-30,"✅ Verified Review | My flying experience Bangkok DMK to Singapore with Thai AirAsia was a curious mixture of positives and negatives. AirAsia uses the older Don Mueang Airport to serve Bangkok. This was convenient for me as it is located quite close to my hotel, the Rama Gardens. DMK was considerably more crowded and run-down since the last time I visited when it was Bangkok's principal airport. The check-in counters are not well identified with signs, and I had to wander for a while and ask for guidance before I found the appropriate location. The Premium Flex add-on to the low DMK-SIN base fare costs about $30 USD and gives the passenger several priorities, including a separate check-in line, preferred boarding, more comfortable seating, a choice of hot meals, and 20 Kg of luggage. Once located, the check-in process was polite and efficient. Passport and security checks went reasonably quickly, but the terminal's air conditioning system didn't seem up to the challenge of the Thai sun and the teeming crowds. The boarding areas had more windows, but with the great views of the active runways came even more heat. The boarding process went smoothly. I had chosen one of the “Hot Seats” - the window seat in the forward, over-wing exit row. Except for these rows, which were empty, the flight was completely full. I don't know if this is a common feature of A320's, but the actual windows in these rows were so clouded with condensation moisture that they were essentially opaque. Another disappointment associated with these exit-row seats was that passengers in these seats are not allowed to purchase and consume the wine and beer that is sold on-board. The hot meal I had pre-ordered was actually quite tasty, but it would have been considerably improved with a Singha beer or two. Our departure and arrival were punctual, the crew were efficient and courteous, and the flight was smooth and uneventful. Despite the fact that my suitcase had been tagged for priority handling, it was the absolute last bag to appear on the luggage carousel, several minutes after the “last bag” sign had appeared. Given the opportunity, I would certainly fly with Thai AirAsia again, particularly now that I know the pitfalls to avoid.",False,A320,Solo Leisure,Premium Economy,DMK to SIN,May 2016,4,4,,3,5,,,True
"""only 15 minutes between flights""",2,2016-10-27,"✅ Verified Review |  I booked Bangkok Don Mueang to Luang Prabang (Nov 2, 2016), but I was flying to Bangkok three hours before my flight with AirAsia. 6 days before the flight I receive and email from AirAsia, that it was rescheduled, so I won't be able to get on this flight, because instead of three hours I will have only 15 minutes between my flights. They provided only two options: I can take any other flight on the same route within 7 days of my original flight. Or I can receive a refund with AirAsia credit (not cash), which I can use only within 90 days. So my options are to spend a night at the airport (or pay for a hotel in the city from my pocket), or get useless credits, which I cannot use, because I will be leaving the country. Live Chat is alway unavailable, I tried it before and had the same results. E-form answers are always by template, no one really cares to read your messages, they only provide some default answer depending on keywords in your message. And when I tried to contact them by phone, after third attempt someone finally picked up the phone, I listened for intro messages for couple minutes and then the guy on the phone told me exactly the same, what was described in the email. Superb support service!",False,,Solo Leisure,Economy Class,DMK to LPQ,October 2016,,,,1,2,,,False
"""food fresh, cabin staff professional""",7,2016-08-23,"✅ Verified Review | Even though AirAsia is not my favorite airline (because it is always more expensive than Lion Air and Thai Smile) I had no other choice to fly from Utapao to Chiang Mai. Hot seat was nice with enough legroom, food paid on board fresh and cabin staff very professional. I do not understand the meaning of priority boarding of hot seats if all passengers are boarding to the same bus.",False,A320-200,Business,Economy Class,UTP to CNX,August 2016,5,5,,3,3,,,True
"""professional crew and perfect punctuality""",5,2016-08-15,"✅ Verified Review |  Bangkok (DMK) to Yangon. Outgoing flight begin with hassle check in. I am well prepared with web check in, no luggage checked, early arrival and only need an immigration card. The queue is horrible with large crowd packed in every square inch of ground handling area, with no way to tell where the queue start. I spent 1.5 in the scrum and almost missed my flight. Once on board everything's fine. Aircraft is pretty new, professional crew and perfect punctuality. Returning flight on 8 year old A320, but seat cushion torn, dirty floor, stained and glared windows.  I found my seat have broken recline button and cannot be kept in upright condition. I was reassigned a seat only to find that the one in front  also has this problem.",False,A320-200,Solo Leisure,Economy Class,DMK to RGN,August 2016,2,4,,1,5,,,False
"""last 2 flights have not been on time""",2,2016-07-16,"✅ Verified Review |  Bangkok Don Muang to Chiang Mai, flight booking for 9:40, instead they changed my flight to 10:20, and from CNX to DMK from 15:45 again they changed to 16:45. These are not the first time. Because last year I bought 5 flights for this year with them, and so far the last 2 flights that I flew with them have not been on time as well. Being a budget airline does not mean you can ignore being on time.",False,A320-200,Family Leisure,Economy Class,DMK to CNX,July 2016,2,3,,3,2,,,False
"""a good flight as usual""",8,2016-05-27,"✅ Verified Review |  Flew Bangkok to Phuket with Thai AirAsia. Overall it was a good flight as usual. Flight on time, staff nice and friendly while being very professional, pilot experienced and the flight (including the touchdown) was extremely smooth. In my personal opinion although it might be a little bit more expensive to fly with Thai AirAsia than the other budget airlines (i.e. Lion Air), it's generally worth it. The usual thing as always - their seat is a bit too hard - but for a 1 hour flight it's perfectly fine.",False,A320,Solo Leisure,Economy Class,BKK to HKT,May 2016,1,5,,3,3,,,True
"""very friendly and helpful""",10,2016-04-27,"✅ Verified Review |  This was my second Thai AirAsia flight this year flying from Hong Kong to Chiang Mai, the prior one being from CNX to HKT in January. I paid extra for the 'Hot Seats' and had seats in Row 1 each time. These seats have plenty of legroom and weren't that much more money. I also pre-purchased meals on a couple of the flights and pre-paid for checked baggage on my flight in January. I found the FA's on all flights to very friendly and helpful as were the ground staff. The Hot Seats get you priority boarding which is good if you have carry on. The prices for drinks on board are also very reasonable. I paid $3 for a Singha beer which is a bargain considering US airlines will charge $7 for a beer. All in all I had good experiences on all my flights with them and would not hesitate to use them again.",False,Boeing 737,Couple Leisure,Premium Economy,HKG to CNX,April 2016,5,5,,5,5,,,True
"""crews efficient and friendly""",1,2016-02-27,"I always find Thai AirAsia cabin crews to be efficient and friendly with a good service mind. The ground experience is from poor to fair. I need to use a wheelchair and there is little care given for people with mobility challenges.  We were kept waiting for a wheelchair in Bangkok, staff arrived with a wheelchair that was in very poor state of repair.  No wheelchair in Krabi but the distances were short enough that it was okay. The troubles at Krabi airport when there was no special desk for people who had paid for the priority service. Another passenger who was also physically challenged and I had to wait nowhere to sit until we approached the people at the desks. A wheelchair was produced and the person taking care of me was very good. When we got to the Bangkok airport after having to get on a bus that is physically challenged there was no one waiting for myself or the other passenger wheelchair. It took a significant amount of time and discussion before they came.",False,,Couple Leisure,Economy Class,KBV to BKK,February 2016,4,4,,1,1,,,False
"""this airline is a good choice""",7,2016-01-15,"Khon Kaen to Bangkok Don Muang. Thai AirAsia provides good quality for the money, though there are minor points of criticism. I bought their 'premium flex package', which gave me the option to choose my seat (1C), a meal - even though the flight took only 55 minutes - plus water, 20 kg luggage, and express luggage and boarding. The flight attendants were polite, but a bit too reserved to my taste. The seat was a bit too narrow, and the meal (lasagna) too bland. Boarding was fast, with a separate check in for those with a premium package, thus hardly any waiting time. My luggage came almost as first, so they were true to their promise. For short flights as mine, I think this airline is a good choice.",False,A320-200,Solo Leisure,Premium Economy,KKC to DMK,January 2016,1,3,,4,4,,,True
"""product quality was good""",1,2016-01-13,"Thai AirAsia check-in was smooth and fast at Bali Airport for flight from Bali to Bangkok. Boarding gate was changed from Gate 5 To Gate 4 and boarded with garbarata (Air Bridge). My Pre-booked meals were vegetarian fried rice and green chicken curry both with Green tea pudding and green tea cup. All pre-booked meals were provided with a 100ml mineral water. The vegetarian fried rice did not have that much taste, the green chicken curry was better but still not great, however the green tea pudding was delicious. Merchandise for sale sell on board was good and the product quality was good too. Hot seat 14C price was ODR 120.000. 4 Hour flight without inflight entertainment.",False,A320-200,Solo Leisure,Economy Class,DPS to BKK,January 2016,1,2,,2,2,,,False
"""cabin crew were polite""",2,2016-01-13,"Morning check-in with Thai AirAsia for flight from Bangkok Don Muang to Singapore via self check-in service was fast. Boarding was smooth but 30 minutes delayed compared to time listed on Boarding Pass. Pre-booked meals were chicken lasagne and Asian fried rice with chicken satay. Meals were tasty and recommended. Cabin Crew were polite and good. Toilet was clean. My seat number was 10A and it was not very comfortable, but this was a budget airline.",False,A320-200,Solo Leisure,Economy Class,DMK to SIN,January 2016,1,2,,2,4,,,False
"""not doubt to fly with them again""",10,2015-11-05,"I was curious to fly Thai AirAsia and was pleasantly surprised. The crew we had on both flights were male with just one female crew member but all were polite and well presented. Run on the Ryanair model, but it has a far more professional feel about it. On the return to Bangkok some food had run out but alternatives offered. Would not doubt to fly with them again.",False,A320,Family Leisure,Economy Class,Bangkok to Krabi,October 2015,4,5,,5,5,,,True
"""cabin crew unresponsive""",2,2015-11-01,Bangkok to Chennai. No specific order of boarding beyond the premium seat passengers. Buses used to transport passengers from gate to plane overly packed and crowded.  The time from boarding till take off (in air) was around 40 minutes when the air inside the plane was hot and steamy. Cabin crew unresponsive and refused to give complimentary water to my small daughter. Not sure about the age of the plane.,False,A320,Family Leisure,Economy Class,Bangkok to Chennai,October 2015,3,1,,2,4,,,False
"""a few stand out points""",8,2015-10-15,"With the budget carriers, you tend to get what you see on the tin. That said, there are a few stand out points for Thai AirAsia. The food and beverage offerings are better quality and cheaper than average for a budget carrier. Out of Bangkok, they fly from Don Muang (I prefer that over Suvarnabhumi). Most of all, the staff appear to know what they are doing. I quite liked the clear pre-recorded arrival PA announcement. The only notable downside was they operated this flight with bus access to the apron. Don Muang is not over congested, so you would think they could find a spare gate.",False,A320,Solo Leisure,Economy Class,Bangkok to Singapore,October 2015,3,4,,4,4,,,True
"""booking website is very confusing""",1,2015-10-04,"Thai AirAsia booking website is very confusing and very unforgiving, I booked an international flight where the standard on most other airlines I flew would be at least 15 kilos. I was told you paid for 0 kilos going, but 40 kilos coming back. I had to double baggage fees for a minor error. I just want to warn other passengers of this as it seems Thai AirAsia deliberately make it hard for those extra fees. I would be looking at other airlines to fly with.",False,,Couple Leisure,Economy Class,Chiang Mai to HCMC,October 2015,2,3,,1,3,,,False
Thai AirAsia customer review,1,2015-07-21,"Service was nearly non-existent, both on the ground and airborne. The flight attendant was seriously involved with her hair and was unavailable to assist passengers. I was aware that Thai Airasia was a low cost airline, but I was unprepared for how lacking in service the airline is.",False,,Couple Leisure,Economy Class,Bangkok to Krabi,July 2015,2,1,,2,2,,,False
Thai AirAsia customer review,7,2015-07-13,"FD 3112 outgoing flight delayed for over 45 minutes without prior notice, only display 20 minutes delay on screen before scheduled departure time. Aircraft clean enough but looked old with wear and tear. Seat tight and not so comfortable. FD 3111 return flight boarded punctually but delayed with passenger's carry on problem, seemed as though everybody could bring on  what they wanted. Their policy is not enforced whatsoever and that is very problematic. Cabin crew are polite, efficient and try their best. Food sold on board was fairly priced. Generally a fair experience and acceptable standard.",False,A320-200,Solo Leisure,Economy Class,Bangkok to Had Yai,July 2015,2,4,,2,5,,,True
Thai AirAsia customer review,1,2015-07-04,"My first flight from Khon Kaen to was without any complaints. I had a tight connection and staff even changed my seat to the front of the plane to help me make my flight. Unfortunately once I got to DMK everything went horribly. No one could direct me to domestic transfer flights. Once I missed my flight and went to the counter of AirAsia the woman only told me that I shouldn't have booked such a short connection (even though online allowed me to) and that the next flight she could put me on was on Monday. Told I would have to pay for the new flight, I immediately went to Nok Air for a new flight. Awful service.",False,,Solo Leisure,Economy Class,DMK to Koh Samui,July 2015,2,2,,2,2,,,False
