header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""Very poor customer service""",5,2020-10-23,"The flight itself was fine. However, if the check in desk staff had had her way, I might never have got on the flight. I realize that during this current climate of additional rules and regulations, staff may not be able to keep up with all the constant changes and will need to verify whether or not they do actually have a good understanding of Covid protocols and procedures for different countries but this needs to happen before inflicting their incorrect knowledge on the customer. I arrived to check in my bags for a long 2 stop trip to Colombia and the staff member promptly informed me that tourists weren’t being allowed in and that I would not be able to travel. Having not had any sleep and checking in at 4 in the morning, I was not quite ready for this and was wondering how I had got my information so wrong. I queried it and she called someone who evidently told her she was right. I told her that this was not true and that tourist flights had begun at the beginning of October. She said I was wrong and showed me an ambiguous statement on the KLM site and then said she didn’t have time to deal with disagreements and had other people to check in. I asked for a number so that I could call KLM about it so she gave me an emergency number and shooed me away. I then realized the emergency call number only took calls after 8am. My flight was at 6am. I decided to look up government websites to show her that tourists were being admitted. I found the proof and went back to the desk. After some more telephone calls she then came off the phone to tell me that in actual fact I was right and that I could fly. I was just shocked at how easily she could say no and then say yes without even a lame apology. Very poor customer service. I did not speak to her as I did not want to hold up the queue or stress out even more about it but staff should be trained well enough to not treat customers in such an off hand manner, especially when I could have lost my flight over it.",True,,Solo Leisure,Economy Class,Madrid to Bogota via Amsterdam,October 2020,4,4,"<span class=""star fill"">3</span>",1,3,,,True
"""Very pleasant flight with KLM""",10,2020-10-14,"Very pleasant flight with KLM. Efficient boarding procedure and aircraft clean and well maintained. Cabin crew very friendly and chatty and obviously enjoying their job. A small snack box containing a sandwich, cookie and water were served along with a muffin and a choice of hot and cold drinks. Flight arrived 20 minutes ahead of schedule.",True,Boeing 737-700,Couple Leisure,Economy Class,Lisbon to Amsterdam,October 2020,5,5,,5,5,,,True
"""do not recommend this airline""",1,2020-10-12,"My flight was canceled the day after buying the ticket and I was never informed about this, I had to notice it myself on the app. After seeing the cancelation I requested a refund and bought a ticket with a different airline to reach my destination. A few weeks later I received an email updating me about ""my flight"" which had a changed time and a stopover which I was not informed about and which I have not agreed to. At this point, I reached out to your support and asked if my refund will be processed anyway in addition to how this is even possible without my agreement. I was assured multiple times that there's nothing to worry about. After more than 10 weeks of waiting, I received an email saying ""We are sorry to inform you that we are unable to handle your refund request mentioned in the subject, as the ticket submitted for refund has been exchanged in the meantime into a new document"". What does that even mean!? At the end of this, I am left with no flight, no money (160 EU is big money for a student going to visit family), lost 3 hours filling in forms you keep on directing me to, 20 mins + the phone bill for calling your customer service with no result, and the Facebook support is still not taking me seriously and asking to wait for something more. Horrible experience, do not recommend this airline. Even Ryanair and Wizzair are more transparent about their flight changes.",True,,Solo Leisure,Economy Class,Cagliari to Amsterdam,July 2020,,,,,1,,,False
"""cash refund request was sent and declined""",1,2020-10-10,It has been 182 days since KLM cancelled my flight. It has been 155 days since my first cash refund request was sent and declined. It has been 65 days since my second cash refund was requested. They’re in breach of EU Regulations. Never book with this airline.,True,,Solo Leisure,Economy Class,Leeds to Amsterdam,May 2020,,,,,1,,,False
"""the usual professional and friendly KLM service""",10,2020-10-03,"Flying from an almost deserted Amsterdam Schiphol Airport on an E175. Apart from the personnel no one at the security check. Nice, but unreal for a major airport. Other than that the airport has sectioned off parts of the airport. Services and shops seemed to operate as normal. A very light load for this flight, no more than half full. Aircraft clean and well maintained. The crew friendly and professional. The usual uneventful flight with all passengers wearing the mandatory facemasks. A complimentary small sandwich and a beverage was served. Landed on time in Copenhagen where the arrival procedure was changed with a route via passport control, due to the Covid-19 pandemic. The return flight was equally uneventful, with the remark that Copenhagen airport has closed a great number of shops and food outlets. Service is good, but it feels like a shopping mall on a Sunday morning. This flight on a B737-700 was about a third full. With the usual professional and friendly KLM service.",True,E175,Solo Leisure,Economy Class,Amsterdam to Copenhagen,September 2020,4,5,,5,5,,,True
"""the cabin crew were not nice at all""",3,2020-10-01,"The pandemic has influenced the services provided a lot, which is understandable. However, I don't enjoy the way the flight attendants treated customers on that flight. I brought the ticket with Delta, and I wasn't informed that no meals will be provided. But the cabin crew were not nice at all. They told me that they can't talk to me or provide any services, due to the pandemic. But I saw them coming out with a tray to provide services to some other customer. In fact, all I wanted to do is asking them to file this situation that customers who brought tickets with Delta was not informed. But they deny to do so. I think they should treat everybody equally and be more pleasant with their way of communication.",True,,Business,Business Class,Chicago O'Hare to Amsterdam,June 2020,4,1,,4,3,,2,False
"""staff were really nice""",9,2020-09-28,"Amsterdam to Zagreb. The staff were really nice, the plane clean despite being a bit outdated. A snack was served. The boarding area in Amsterdam is a bit confusing. On a very personal note, I want to say KLM has the best uniforms ever!",True,,Solo Leisure,Economy Class,Amsterdam to Zagreb,September 2020,5,5,,3,5,,,True
"""the last choice to fly with""",1,2020-09-13,"I was going back from my 2 weeks stay in Mexico with the connection (Mexico) SLP-MEX-AMS-KRK (Poland) A day before the trip (10/09/2020) I received information from KLM confirming that I will travel next day and can check in - so just confirming that everything is fine. At SLP airport I received a ticket to MEX and was told that for next part of my trip I should go to the KLM Check-In Desk to collect remaining tickets. My baggage at SLP was sent directly to KRK. At MEX airport I went to the KLM check-in desk. During check-in it appeared that there is some problems with my tickets - I was waiting about 1 hour to get some explanation and the person was contacting with many other people next to him and calling by phone many others. After that I received information that my reservation is OK but my tickets are not OK due to some mistakes in the system done by my travel agent who was selling ticket to me - I could not understand such explanation - how can happen that reservation is OK but tickets are NOK. And was told that if I want to travel I need to contact my travel agency to clarify or buy new tickets. It was during the night and I was during my trip with total duration about 24h. Finally I manage to contact my travel agency and to due to emergency situation the new ticket was issued - but the whole process took probably more than 2 hours. I received some explanation from KLM with the screen shot of their system - and they were telling me that in one column there is a letter ""E"" in their system but it should be something else. But the same letter ""E"" was with the flight I had just before from SLP-MEX done by Aeromexico operator. I asked why it was possible to fly with Aeromexico with identical status and it's not possible with KLM - they told me - yes because it was domestic carrier but with KLM you can not. I do not know who created the problem: KLM or my travel agency - but from my point of view full responsibility is on KLM side.  Why did they confirm a day before that everything is fine - do they know what they have in their electronic systems ? - looks like that they do not know. Why the same ticket status was OK for Aeromexico and NOK for KLM. Why in the middle of the night they told me - you can not fly - it's your problem - in our KLM system there is status with letter ""E"" but should be something else. KLM from now on is the last choice to fly with.",True,,Business,Economy Class,Mexico to Krakow via Amsterdam,September 2020,1,1,,1,1,,,False
"""safety measures concerning COVID-19 was good""",10,2020-09-04,"The information shared before departures were comprehensive. Check-in in Amsterdam was fast and safety measures concerning COVID-19 was good. They checked the documentation necessary to enter Japan as a foreign resident. There were 60 passengers, which meant that everyone had an individual seat row to themselves. There were no passengers in the rows surrounding me. The crew were very welcoming and smiling. Food was limited, there was no choice in menu, but they handed out an additional bag full of snacks a few hours into the flight. Departure and arrival on time. A smooth ride once more.",True,Boeing 777-300,Solo Leisure,Economy Class,Amsterdam to Narita,August 2020,3,5,"<span class=""star fill"">5</span>",5,4,,,True
"""nobody social distanced whilst queuing""",3,2020-08-17,"Even though the airport is not too busy, the ground staff were not very friendly. They were just stern when checking your boarding pass and passport. We also needed to check in our suitcases ourselves, which seems to be a feature at the CDG airport. Everyone is required to wear a face mask in order to board the plane, and nobody social distanced whilst queuing to board. On board, we had a lemon cake and water. The main things that changed following the pandemic is that KLM now requires face masks, whilst the selection of food and drinks on board have shrunk. For example, this flight no longer serves alcoholic drinks but only soft drinks, water and coffee/tea. Upon arrival, passengers were encouraged to wait for the person in front to leave first prior to leaving the airplane. However, none of the passengers did that. There was virtually no social distancing when disembarking as well. No space was left between passenger groups either. It does not appear that this airline takes safety very seriously, as the only thing required is a face mask. On board, when passengers were not wearing face masks properly, they were not asked to put them on well either.",True,Boeing 737,Family Leisure,Economy Class,Paris to Amsterdam ,July 2020,3,3,,3,4,,,False
"""very similar to pre-pandemic times""",5,2020-08-17,"This flight is in July 2020, in the middle of the COVID19 pandemic. At check-in, the ground staff was meticulous and helpful. He helped us to check if we needed any special rules whilst going to Paris. KLM requires face masks to be worn throughout the flight, except during meal times. When boarding, the announcement encouraged social distancing although this is not generally maintained by most passengers. KLM also does not maintain separate seats between passenger groups. In economy class, the flight was full just like before the pandemic. For the flight, only a lemon cake with water was provided in a box. This is not too dissimilar from before the pandemic, except the sandwich has been replaced with a slice of cake. Overall, the entire flight on KLM is very similar to pre-pandemic times, with the exception of face masks required throughout the flight.",True,Boeing 737,Family Leisure,Economy Class,Amsterdam to Paris ,July 2020,3,4,,5,5,,,True
"""Very poor seat, no service""",1,2020-08-11,"Very poor seat, no service. As shown on my boarding pass we were registered in business but the seats were given to crew passengers. A company to avoid. When they have a difficulty (and clearly the situation is difficult) it not their problem, it’s yours, without any adapted service or help provided on board or at the airports. I had may flights to change and even cancel during the last months, and the only company unable to provide any help is KLM.",True,,Couple Leisure,Economy Class,Panama to Geneva via Amsterdam,March 2020,1,1,"<span class=""star fill"">2</span>",1,1,,2,False
"""had to pay 70 euros for my trolley""",2,2020-07-05,"I travelled from Amsterdam to Milan, and I had to pay 70 euros for my trolley to be put in the back of plane only because I knew the regulations of the italian government for covid-19. Knowing that I went to the check-in desk to ask if I had to hand in my trolley there (as I knew that the check in of the hand-luggage was free of charge), and they checked the weight of it, and as it was exceeding of 0.6 kilo, I had to pay 70 euors. The real problem is that more than half of the passengers of my flight as they didn't know about the new covid-19 regulations for flying to italy, took their trolleys and hand-baggage at the gate and they were not checked for the weight. This means that doing like this I didn't have to pay. I think this is not fair.",True,,Solo Leisure,Economy Class,Amsterdam to Milan,July 2020,3,2,,1,1,,,False
"""never want to travel with KLM again""",2,2020-06-27,"Came to Helsinki from Amsterdam on June 22 with KLM. I paid an extra € 45 for my luggage and in the end my luggage did not arrive in Helsinki. Calling for 5 days in a row and very difficult to reach and very unclear via website. My luggage is still not back and has to wait for KLM to answer online only. I get all of my insurance back in full as long as they provide confirmation that it is lost, but even that is difficult and is sent from chop to branch every time. I have chosen KLM for years and now that a problem has arisen from KLM itself, they cannot even offer a service or help properly. I now have a very bad experience and never want to travel with KLM again.   Op 22 juni vanuit Amsterdam naar Helsinki gekomen met KLM. Ik heb €45 extra betaald voor mijn bagage en uiteindelijk was mijn bagage niet aangekomen in Helsinki. 5 dagen achter elkaar aan het bellen en zeer slecht bereikbaar en via website zeer onoverzichtelijk. Mijn bagage is nog steeds niet terug en moet maar afwachten op KLM die alleen online antwoordt. Ik krijg alles van mijn verzekering volledig terug als ze maar een bevestiging geven dat het verloren is, maar zelfs dat is moeilijk en word elke keer van de hak naar de tak gestuurd. Ik heb al jaren voor KLM gekozen en nu dat er een probleem is ontstaan door KLM zelf kunnen ze niet eens een service aanbieden of fatsoenlijk helpen. Ik heb nu zeer slechte ervaring en wil nooit meer met KLM reizen.",True,,Solo Leisure,Economy Class,Amsterdam to Helsinki,June 2020,2,1,,1,3,,,False
"""driven to support customers""",10,2020-06-26,"Not Verified |  The customer service and care I have experienced from KLM has been beyond anything I've experienced from any other airline. During the Coronavirus epidemic, I left London to isolate with my family in Sweden, just as London went into a full lockdown. I didn't know when I would get back, what was happening with my work. KLM were phenomenal. Getting through to speak to someone was surprisingly quick every time. I had a pet in cabin as a special request on my booking, so had to call each time I needed to make changes. This could have been super frustrating, but it wasn't at all. Their reps were always super kind and friendly, very helpful - every time just went out of their way to help me. I had to change my ticket 5 different times. Each was quick and easy to do. My dad also had a booking with them that did not fall under the cancellation / rescheduling rules linked with COVID, but they still went above and beyond to offer him a travel voucher, which he wasn't really entitled to. Using their app is easy. Their prices are good. Service on the plane was good too.  I have just been so super impressed with their company - they genuinely seem driven to support customers, rather than just to make capital.",False,,Solo Leisure,Economy Class,Stockholm to Amsterdam,June 2020,5,5,,5,5,,,True
"""parents were denied boarding""",1,2020-06-20,Toronto to Amsterdam. My parents were denied boarding after KLM rescheduled their flight. They speak no english and they refused to talk to us over phone. They provided no help whatsoever just left them there overnight without any help. The next day we make a complaint and we get an email saying that their records show they landed in Denmark. Is this a joke to you KLM? With everything that is happening we trusted KLM to rebook the tickets. Staff super rude and unprofessional. No one has called us back to this day.,True,,Family Leisure,Economy Class,Toronto to Amsterdam,June 2020,,,,,1,,,False
"""especially rude in her attitude""",2,2020-06-17,"The flight from Quito to Amsterdam stopped at Guayaquil, and although I was aware of this, I had not anticipated having to get off the plane with all our hand baggage for the plane to be fully serviced and refuelled. We also had to go through check in and security again, which was also irritating having already done this at Quito after arriving there for check in the required 3 hours before boarding. During the flight, I found one of the stewardesses to be especially rude in her attitude to passengers. I had a seat with extra legroom, and I and adjacent passengers had placed our empty food trays on the floor in front of us, and the stewardess demanded that I pick them up saying that she hadn’t got time to do this. I complied with my own tray but declined to do the same for the other passengers who meanwhile had gone back to sleep. We had also paid extra for comfort seats, which offered additional recline, but these were very little different from the standard seats on the outward flight",True,,Couple Leisure,Economy Class,Quito to Heathrow via Amsterdam,February 2020,1,1,"<span class=""star fill"">3</span>",3,3,,,False
"""never fly with this airline again""",1,2020-06-17,"Not Verified |  I am deeply disappointed with this airline. I was suppose to fly from Sofia (in Bulgaria) to New York with a 6h transit in Amsterdam. I waited 6h and when we were suppose to board the airline staff did not let me board due to the current travel restrictions. However, according to the US you are allowed to enter the country if you come from a non-Schengen country like Bulgaria. Yet, they refused to board me (I'm a student with an F1 visa and work authorization in the US). Two days later I call customer support for a refund. The woman I talked to refused to give me a refund. I asked her why she wouldn't let me and she said that the decision was made (she wouldn't give me a valid reason) and I couldn't argue against her. To me, this is unacceptable. I paid over 700 euros for a service they did not provide. Why would they let me buy the ticket in the first place if they would refuse me to board the plane? Based on these two extremely bad experiences, I am certain I will never fly with this airline again.",False,,Solo Leisure,Economy Class,Sofia to New York via Amsterdam,June 2020,,,,1,1,,,False
"""told they had run out of food""",3,2020-06-17,"London to San Jose via Amsterdam in January 20209. The short hop from Heathrow to Amsterdam was fine and we were surprised to be offered refreshments on such a short flight, including wine and beer which I declined as it was only 9:00am. However for the long haul flight from Amsterdam to San Jose, we waited almost two hours after take off for drinks to be offered, and when the food service eventually arrived, we were the last two passengers to be served in that section and were told they had run out of food. The staff were very apologetic but seemed to suggest that we could simply miss the meal. I suggested that they provide something from the Business or First Class menu but this was declined. They did eventually put something together, I suspect from leftovers, but it was very unsatisfactory. The flight was booked through an agent as part of a holiday package, but we reserved seats directly with KLM. This was problematic, because even though we paid for the seat allocation, they wouldn't guarantee them until the tickets had been issued, and meanwhile we could have lost them.",True,,Couple Leisure,Economy Class,London to San Jose via Amsterdam,January 2020,3,2,"<span class=""star fill"">3</span>",2,3,,,False
"""very disappointed with KLM""",1,2020-06-16,"Not Verified |  I am very disappointed with KLM, I feel they have no respect for customers and are not interested in nurturing a reputation with customers. We were due to fly out in March, but because of the current situation the flight was cancelled and also Abu Dhabi had closed borders and still do at the time of writing this. I am fed up with being ignored and getting a generic answer of we are busy! I am sure they are but they have not helped themselves, they refunded my ticket, yet I am still trying to get a refund for my husband’s ticket. I don’t want a voucher I have no interest in travelling in the foreseeable future and I am entitled to a full refund of my hard worked for money.",False,,Couple Leisure,Economy Class,Bristol to Abu Dhabi via Amsterdam,March 2020,,,,,1,,,False
"""I have been ignored, lied to""",1,2020-06-16,"Ho Chi Minh City to Birmingham via Paris / Amsterdam with Air France and KLM. Ripped off like many. I like many others had my Flights cancelled and have since spent many weeks of email correspondence trying to get a Refund. I have been ignored, lied to, mislead and led down the garden path by a Company which is defying International Regulations.",True,Boeing 777,Business,Business Class,Ho Chi Minh City to Birmingham via Paris / Amsterdam,August 2019,,,,,1,,,False
"""staff were friendly and efficient""",9,2020-06-08,"London to Amsterdam in October 2019. The check-in was efficient and it was my first time in ages flying from Heathrow T4. The boarding was also on time and staff were friendly and efficient. Unfortunately, after boarding we were held on the tarmac for half an hour but this was due to fog in Holland so was not the fault of the airline. The plane was comfortable and new and very clean.",True,A319,Solo Leisure,Economy Class,London to Amsterdam,October 2019,4,4,,4,5,,,True
"""The service was abhorrent""",1,2020-06-04,"Not Verified |  The service was abhorrent. They did not provide any choice of food, they never once even asked if anyone wanted anything to drink and when I had to ask for something the only thing that was offered was water. While the crew was making coffee behind the curtain, I was in the first seat in business class, when another passenger asked if he could get a cuppa coffee he was told no there wasn’t any. The crew was completely in attentive, I don’t even know why they were on board. The plane was an hour and a half late because the gate agents never told passengers before boarding that there was an additional security check and there was a line of at least 40 people. Have they been organized they could have told everyone and people would have been at the game earlier and not had a 1 1/2+ hour delay! This is the absolute worst flight I have ever had.",False,Boeing 777,Couple Leisure,Business Class,Amsterdam to Los Angeles,June 2020,4,1,"<span class=""star fill"">4</span>",1,1,,2,False
"""They send you a voucher""",1,2020-06-02,Milan to Recife via Amsterdam. They cancel flights but are unable to refund them. They send you a voucher that you must use within a year.,True,,Solo Leisure,Economy Class,Milan to Recife via Amsterdam,April 2020,,,,,1,,,False
"""just issued the voucher""",1,2020-06-02,My flight never actually happened. It was cancelled by KLM and KLM refused to pay me a refund. They never even offered a choice refund or voucher but instead just issued the voucher. Since I have been trying to receive my money back but as thousands others I am unsuccessful.  Horrible customer service.  Avoid at all cost as you won't fly and won't see your money back.,True,,Couple Leisure,Economy Class,Edinburgh to Los Angeles via Amsterdam,May 2020,,,,,1,,,False
"""not get a refund but a voucher""",1,2020-06-02,"Birmingham to St Martin via Amsterdam. After KLM cancelled our flights, due to COVID-19, we filled in the refund form online, expecting, as it said on the form, to get reimbursed. When this did not happen I called / e mailed & contacted everybody I could connected to KLM only to be told that the form was a Robot error & we would not get a refund but a voucher.  I am still chasing my refund of £2,900 and will never fly or recommend KLM to anyone in the future.",True,,Family Leisure,Economy Class,Birmingham to St Martin via Amsterdam,April 2020,,,,,1,,,False
"""never use this airline again""",1,2020-05-19,"Not Verified |  Worse than budget airline service but without the budget airline prices.  As a family we took over 20 flights last year and all but 3 were delayed (by over 3 hours) or cancelled. Trying to claim compensation for one of the delays (over 3 hours) has been impossible, and this was before corona crisis. The customer service is non existent and what little response I have had has made absolutely no sense and has just sent me back to the beginning of the complaint process. I will never use this airline again.",False,,Family Leisure,Economy Class,Nuremberg to Leeds Bradford via Amsterdam,December 2019,1,1,,1,1,,,False
"""denying any compensation""",1,2020-05-02,"On my way back from Indonesia to Europe in June 2019, our main flight to Amsterdam was slightly delayed. If I was on time for checking in (Amsterdam-Cork), my checked luggages were not. Rather than letting me onboard to then deliver my luggags the next day by delivery, KLM found more appropriate and cheaper for the airline to make me wait another 12 hours in the airport (after an already strenuous travel from SE Asia.) When attempting to board the final plane as I was queuing with other passengers, I was denied boarding by KLM agents at the Gate while other passengers were allowed boarding (Flight operated by Air Lingus). I was told to go to another gate (T for transfer). Once at the T gate, I was told to wait 12 hours in the airport for the next flight. I was fuming and asked for compensation as I could have boarded this damn plane! KLM staff in the airport told me to contact customer service online to ask for compensation. According Regulation (EC) No 261/2004, I should have been informed by KLM about my rights regarding this flight delay, my meal and drink should have been covered, and I was entitled to get compensation. They claimed that I was late for my flight and missed it thus denying any compensation request.",True,,Family Leisure,Economy Class,Bali to Cork via Amsterdam,June 2019,2,1,"<span class=""star fill"">1</span>",1,1,,,False
"""horrible customer service""",1,2020-05-01,KLM cancelled our flight three times. It was rescheduled in order to find a solution because of the current crisis. Absolutely horrible customer service that makes you feel like absolute garbage. This company doesn't respect EU laws as they refuse to refund cancelled flights. Customers must hold this company accountable and never fly with them again in the future.,True,,Couple Leisure,Economy Class,Kuala Lumpur to Strasbourg via Amsterdam,April 2020,1,1,,1,1,,,False
"""refused to refund me""",1,2020-04-28,"I have been appalled by the treatment from KLM. They cancelled my biz class flight from Manchester to Bangkok and refused to refund me, giving me a voucher for £130 less than what I paid . I don’t want a voucher which I might never use but the fact that they refuse to honour the full amount I paid is deplorable.",True,,Business,Business Class,Manchester to Bangkok via Amsterdam,September 2019,,,,,1,,,False
"""I really enjoyed my flight""",10,2020-04-23,"Nairobi to Amsterdam. I flew with KLM on from the 20th to the 21st of April during the pandamic through a charter flight. As a teenager travelling alone for the first time, half way across the globe, it was important for me to feel safe which the KLM succeeded in. The food was definitely one of the best airplane foods I've had. In addition to this the entertainment available on each flight; they have music of all genres available, featured movies from all over the world, video games, and podcasts! I really enjoyed my flight everything surpassed my expectation, which is why I felt the need to take some time write this review.",True,,Solo Leisure,Economy Class,Nairobi to Amsterdam,April 2020,4,4,"<span class=""star fill"">5</span>",5,5,,3,True
"""won't recommend flying with them""",1,2020-04-16,"Rome to Stockholm via Amsterdam. I experienced the worst customer service ever. I received multiple emails every day either changing flights or cancelling the trip. It was so confusing that I had to call the customer support for confirmation. After my flights were confirmed to be cancelled, KLM kept urging me to opt for a voucher. They kept repeating that a voucher (1 year, non-refundable) was a fair option for customers and the companies.  Even though I had a pleasant experience with KLM-AirFrance during my previous business trip, I won't recommend flying with them.",True,,Solo Leisure,Economy Class,Rome to Stockholm via Amsterdam,April 2020,,,,,1,,,False
"""one big thank you to KLM!""",9,2020-04-11,"Cancun to Sofia via Mexico City / Amsterdam. I want to say one big thank you to KLM! I was trying to go back from Mexico to Europe for about two weeks, after my initial flight with another airline got canceled without even been told. KLM were extremely helpful, my flights were keep getting canceled due to the situation at the moment. But they were very nice and doing their best to put me on a flight back home as soon as possible. Yes, it was very difficult to reach them atm, but at the end I succeed. The journey itself was long and exhausting, but they took measures on their flights and cabin crew was very attentive and nice. They were also keeping me Uup to date with emails of whats going on with my flights, which at the moment was so so important. Aircraft were nice, clean and comfortable. I will definitely fly with you guys, again!",True,Boeing 787-9 Dreamliner,Business,Economy Class,Cancun to Sofia via Mexico City / Amsterdam,April 2020,5,5,"<span class=""star fill"">3</span>",5,4,,4,True
"""lucky to have very friendly crews""",9,2020-04-11,"Rio de Janeiro to Berlin via Amsterdam. Thanks to KLM our daughter could come back home safe from the other end of the world, although it took several days and rebooking. KLM was the first airline to offer rebooking as good as it was possible with the many customers around the world. Our family has been flying KLM quite often and has always been lucky to have very friendly crews!",True,,Family Leisure,Economy Class,Rio de Janeiro to Berlin via Amsterdam,April 2020,4,5,,4,4,,,True
"""voucher would take multiple weeks""",1,2020-04-09,"Los Angeles to Frankfurt via Amsterdam for 8th April. My flight from LA to Amsterdam was announced to be delayed for 2 hours due to the coronavirus, so I would not have reached my connecting flight to Frankfurt (the only one during the day). So I canceled my flight online and was told I would get a voucher. Finally, I got a message that issuing the voucher would take multiple weeks! I want to get out of here in about 2 weeks, not after ""multiple"" weeks. After complaining, I was told to be patient and report back if I haven't heard from them within 4 weeks! Now I'm stuck in LA.",True,,Business,Business Class,Los Angeles to Frankfurt via Amsterdam,April 2020,3,3,,1,2,,,False
"""the worst customer service I have ever received""",1,2020-04-03,"The airline canceled the flight, and it was nearly impossible to speak with a customer service agent capable of switching me to a different flight. I was not able to switch my flight on the website because of the type of luggage I was bringing, so I was forced to deal with their extremely rude and unknowledgeable customer service agents. I ended up being on the phone with them for hours. I was transfered around and spoke with several different agents, all of which gave me different answers about flight availabilty and refunds available. When one of their very unintelligent agents finally switched my flight to a new date, he also changed the baggage policy and wouldn't tell me why. When I asked if I could add another piece of luggage, he said ""Thanks for calling"", then just hung up. I am a very active flyer and have flown with many different airlines, but this was the worst customer service I have ever received, and will avoid flying with KLM in the future. I will happily spend double the money to fly with a half-decent airline.",True,,Solo Leisure,Economy Class,Kyiv to Madrid via Amsterdam,April 2020,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""cabin crew was very friendly""",9,2020-04-03,"Jakarta to Kuala Lumpur. The cabin crew was very friendly, which is a good thing for me who is a nervous flyer. The seat is comfortable for a tall person, and spacious. The food was okay for me.",True,Boeing 777-300,Family Leisure,Economy Class,Jakarta to Kuala Lumpur,December 2019,5,5,"<span class=""star fill"">4</span>",4,4,,,True
"""couldn't reach customer service""",1,2020-03-29,"Not Verified | Lusaka to Zurich via Amsterdam. Disastrous. Got a notice that my return flight from Zambia to Zurich was cancelled two days before flying without any alternatives. They have no office in Zambia. I couldn't reach customer service via Whatsapp, Email or phone service, I tried to call them for 4 days countless hours. The online rebooking tool didn't work, just told me to call customer service. That was even before Zambia had reported cases of Corona so all other airlines were still flying. I ended up waiting until the very last minute and as I couldn't reach them and the German embassy issued a statement that travellers should leave the country immediately I purchased a list minute one-way flight with another airline back to Zürich over Nairobi, London, Paris and Geneva for a very very high price. If anyone has an idea how to get this money back, please let me know. Still haven't heard from KLM despite writing to them. Of course, this is an exceptional situation for all airlines but just dumping people somewhere. I mean. Never imagines such a big airline could behave like this.",False,,Business,Economy Class,Lusaka to Zurich via Amsterdam,March 2020,1,1,,1,1,,,False
"""disappointed in KLM""",1,2020-03-29,"Booked to return from Malaysia to Amsterdam on 31/03/2020. Flight cancelled by KLM one week prior to departure, the reason being Coronavirus. No options given except refund voucher to the value of the flight. I appreciate the problem the airlines are currently having, however: 1. KLM had a daily service to Malaysia. However, they reduced this by half in the two weeks before my flight was due to depart. Last KLM flight from Malaysia was on 28/03/2020 although both Kuala Lumpur and Amsterdam airport remained open thereafter. 2. I repeatedly tried to reschedule (bring forward) on the KLM website, but it would not allow. I did have a very basic economy ticket, but the website advised that all change costs were being waived by KLM in the current circumstances. But still not allowed to change. 3. If KLM had allowed me to reschedule and if they had kept their daily service up to 28/03/2020, I and numerous other KLM customers could have safely travelled with KLM. 4. I am of the opinion that the reasons behind the cancellation were purely financial; KLM calculated it was cheaper to cancel the tickets outstanding rather than send aircraft to Malaysia to pick up the passengers (many of whom would have very cheap tickets). A very cynical attitude from a major aviation operator when people are understandably anxious in the circumstances. I was able to buy a ticket on Malaysia Airlines (who were truly excellent in the circumstances) however I know there were many other people who were having great difficulty in getting/affording an alternative flight. Very disappointed in KLM, an airline that I have used for over 25 years both for business and pleasure and where once I had a platinum flyer card.",True,,Solo Leisure,Economy Class,Kuala Lumpur to Amsterdam,March 2020,1,3,"<span class=""star fill"">5</span>",3,2,,,False
"""they even didn't say sorry""",1,2020-03-20,"Not Verified |  They lost my and my wifes baggage. The worst thing is not that they lost it, but how they treated after. Nobody cares, not answering emails or Facebook support by messenger. We received our baggage by own expenses from destination airport after almost one week and they even didn't say sorry. I only got email with 'case closed' and etc. They are not as royal as they pretend.",False,,Couple Leisure,Economy Class,Vilnius to Arusha via Vilnius,March 2020,3,3,"<span class=""star fill"">2</span>",1,2,,1,False
"""no charge for the phone""",5,2020-03-19,"Bergen to Moscow in economy class on a very old plane, the seats are bad and not comfortable.  There is no charge for the phone. There is almost no food, there are drinks, but the choice is not large. We were treated to a cake in honor of the 100th anniversary",True,Boeing 737,Solo Leisure,Economy Class,Bergen to Moscow,October 2019,2,4,"<span class=""star fill"">1</span>",2,2,,1,False
"""There is almost no food""",5,2020-03-19,"Moscow to Amsterdam on a very old plane, the seats are bad, sitting is not comfortable.  There is no charge for the phone. There is almost no food, there are drinks, but the choice is not large.",True,Boeing 737,Solo Leisure,Economy Class,Moscow to Amsterdam,October 2019,1,2,,2,2,,,False
"""Thin seats, not soft enough""",7,2020-03-19,"Kuala Lumpur to Jakarta. This is an intermediate flight from Europe. Big new plane. Thin seats, not soft enough. Offered a warm appetizer and drinks to choose from. There were not many passengers.",True,Boeing 777,Solo Leisure,Economy Class,Kuala Lumpur to Jakarta,March 2020,3,4,"<span class=""star fill"">3</span>",2,3,,1,True
