header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""having to buy a meal""",1,2019-03-07,"Definitely would not recommend booking through this airline. Just flew from Barcelona to San Francisco on an 11 hr flight without any food or drinks provided free (which I did not know until I boarded the plane). I ended up having to buy a meal which came cold after everyone else was done and the lights had been turned down. The crew staff were incredibly unprofessional. I had an aisle seat, and they kept ramming into my arm even with the many times that I tried to scoot myself in the seat. On top of that, they were loudly talking to each other in the back of the cabin which made it incredibly hard to get any rest. At one point in the flight, someone had opened a nail polish and started painting their nails. The crew staff behind me saw it (and probably smelled it) but did not do anything about it. All in all, the money you’ll save booking a flight with Level is not worth it. Book somewhere else.",True,,Solo Leisure,Economy Class,Barcelona to San Francisco,March 2019,1,1,"<span class=""star fill"">3</span>",1,1,,1,False
"""services were unavailable""",1,2019-02-24,"Barcelona to Boston. The good: safe flight, seats are comfortable, they have TVs The bad: no  beverage service and no warning of no beverage service. That doesn't stop them from running up and down the aisles with water for the people who paid for this. The inflight services were unavailable. wifi - who cares, but to order a meal or a beverage, you had to call a FA. Often with disappointing results - waited 40 minutes for curried chicken. Some of the FA treated the little folks like me with an attitude - like when I asked after 30 minutes if my meal was coming. We waited 15 minutes on the first bus to go to the plane. This was after a preboarding process that had us in line 25 minutes before the boarding time. Keeping people hydrated on an 8 hour flight should be a basic right.",True,,Family Leisure,Economy Class,Barcelona to Boston,February 2019,4,3,"<span class=""star fill"">2</span>",2,1,,1,False
"""I was extremely disappointed""",1,2019-02-08,"I was extremely disappointed with this airline. I booked a flight from Barcelona to San Francisco through Iberia. I got a cheap deal through EDreams,  a booking agency. At the end the price was deceiving as it went from 485€ to 600€, no luggage included (only carry-on). As I was making the queue to board, someone asked the staff member who checks the boarding pass if he had food included, I thought that was pretty obvious, it is a 13hr flight after all! So I asked as well and they said no! I went to buy a sandwich and a salad in a Café nearby before I boarded the plane. So to my surprise the aircraft is not from Iberia but from Level, I was confused but ok. The seats were tiny, they barely bend backwards and overall they are extremely uncomfortable, definitely not suited for such a long flight. They had no WiFi due to technical issues, if it were functioning though, you would have to pay like 8$ the hour. Crew members were overall not very professional and rude, you do not get a single smile and they do not ask you if you are ok. They would only care for those who had paid for the food (which btw, did not appear as an option as I booked the flight, total rip-off). They did not offer one single cup of water, nothing, just rude looks. I could barely sleep because of the uncomfortable seat. On my way back to Barcelona, again Level, same story. Only that this time the woman at the check-in told me I had the food included. Because I am very wise, I asked again by the boarding gate just in case and they told me no, I have no meals included in my flight. Again I had to go and buy a meal at the airport. Same  aircraft, same rude staff, just dreadful. Do yourself a favor and never book Level, and beware of Iberia, as you might be actually booking with Level.",True,A330-330,Solo Leisure,Economy Class,Barcelona to San Francisco,February 2019,1,1,"<span class=""star fill"">2</span>",1,1,,,False
"""plane took off without me""",1,2019-01-31,"Newark to Paris. I wish I read the reviews before purchasing my flight with LEVEL. This airline is a total scam!  Their business model is to lure people in with their inexpensive pricing, do not deliver and then deny all responsibilities. Before my flight, LEVEL sent me an email to ask me to check-in online. I did and was provided an eboarding pass. Little did I know, that the eboarding pass I was provided is faulty and did not work when I was going through airport security. At this point, I was unable to find any person working for LEVEL to help me. I tried called the 1800 number, and was shocked that the office is closed for the day! (what legit airline does not have a 24-hr hotline?) So basically, I saw the plane took off without me even though I arrived 3.5hrs before my flight. There was another guy that was stranded just like me, who cannot even find the LEVEL counter to check-in! And he drove all the way to Newark from PA! I ended up spending so much more money buying a last min flight, traveling for 2 days without sleep to get to my Paris work meeting on time. When I tried to make a claim to LEVEL, they denied all responsibilities and did not once address their faulty eticket.  This is flying budget at an expensive cost!",True,,Solo Leisure,Economy Class,Newark to Paris,January 2019,,,,1,1,,,False
"""2 cancelations within 2 weeks""",2,2019-01-18,"My flight was canceled, as well as the one on the way to Martinique. So 2 cancelations within 2 weeks. Was trying to get the compensation from the airline but they refuse to confirm the real cause of both cancelations. They gave me a paper with technical issue reason and then tried to get out with weather reasons. Very bad experience with client service. No communication at all. Still wating (over 30 days) for their response to my other claim from canceled flight. Not helpful at all in fulfilling the contract between us. So be aware. Cheap airline with a very bad service. Their planes are brand new though.",True,,Couple Leisure,Economy Class,Fort De France to Paris Orly,December 2018,4,3,"<span class=""star fill"">5</span>",1,2,,1,False
"""worst trip I ever had""",1,2019-01-05,"Buenos Aires to Brussels via Barcelona. This was the worst trip I ever had. I booked a €940 single flight with Iberia and when I check in I see that the flight is operated by level. Turns out Economy means no inflight catering (unless ordered online with extra payment - which I wasn’t informed of) and almost no inflight entertainment. The chairs were not leather, extremely hard and no leg space. This was a 12,5hr long flight. How is this possible or even legitimate? This is a total rip-off. If I had known I would have never booked that flight.",True,,Solo Leisure,Economy Class,Buenos Aires to Brussels via Barcelona,January 2019,1,2,"<span class=""star fill"">1</span>",1,1,,,False
"""stay well away""",1,2019-01-04,"Not Verified |  Gatwick to Vienna. Purchased priority boarding at both London Gatwick & Vienna however they proceeded to provide everyone who didn't purchase the opportunity of putting their luggage into the hold for free and with that provided them priority boarding. I understand that it is sometimes required to put luggage into the hold however people who have paid extra money for specific services should be allowed to board first however this was not provided. Customer service is very rude and unhelpful - quoting EU Regulations which have nothing to do with it it's basic consumer rights, services were not provided.  Horrific airline stay well away.",False,,Business,Economy Class,Gatwick to Vienna,December 2018,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""so helpful to me""",10,2018-12-22,"Vienna to Gatwick. When I flew to Austria from Gatwick there were some issues with my luggage, which was my fault, and the staff at the check in counter were so helpful to me. When I flew back on Friday 21st there was chaos at Gatwick because of the drones and the airport in Vienna messed the data up of the flight (they said it was cancelled when it wasn't) and still we were able to fly off and get to Gatwick. I am so grateful for this airline. So thank you!",True,,Solo Leisure,Economy Class,Vienna to Gatwick,December 2018,5,5,,5,5,,,True
"""showcased a lack of ethics""",1,2018-11-05,"I purchased a return ticket Newark to Paris Orly with paid 1 check-in luggage on each sector. I had successfully pre-checked in 24 hours prior to departure & printed my boarding pass at home. When I arrived at the airline counter at EWR 3 hours before my flight departure, the ticketing agent received an error message on her computer resulting to her not being able to print my luggage tag & an actual boarding pass. The check-in agent then proceeded to verify that my passport is still valid, that my tickets were valid, that I was cleared to fly by the border control & airport security both in USA and France and I was not in the no-fly-list. The check-in agent then referred the matter to her supervisor, and even the supervisor was unable to resolve the matter. The supervisor then confirmed that it was negligence on the airline's part and that Level has a bug in their check-in system and all this is not my fault at all. At that time, we had already passed the closing time for check-in and there was no way that I, nor my check-in luggage could make the flight in time. The supervisor then took screen shots of the system error on her computer & emailed the Level Airline Manager in Paris. Due to time zone difference, the Manager was not able to reply her promptly, so she told me to go home and wait for a reply from the Manager. The next day I was told that the Manager could not guarantee that they can fix the bug in their system in time for me to board onto their next flight which was the next day, and also my flight back from ORY to EWR. I was advised to purchase a new return flight ticket to Paris with a different airline and claim a full refund of my Level ticket and my airport transportation costs. I then successfully purchased and traveled to Paris with a different low cost airline, and now back to NYC without any problems. Level have replied my emails, but unfortunately they are telling me that they take no responsibility that I wasn't able to make their flight and that my claims cannot be honored. This was their reply ""For future reference, we would like to remind you that you have the option of checking in online and printing out your boarding pass in advance. You can do this by following the steps on the page “Check-in Online” of our website. In light of all of the above, and having complied with European regulation 261/2004, we regret informing you that your request can unfortunately not be honored."" Seriously what kind of response is that? Does not makes sense at all, I was at the check-in counter 3 hours before departure and even if I have my boarding pass with me, they could not even print out my check-in luggage tag which I paid for? And all this is my fault? I emailed them again saying that they must have not understood my case and that they should investigate my case properly, to please clarify all proof and reports by the EWR supervisor and Level Manager before claiming that this incident is entirely my fault, as if to escape their responsibilities as the airline contracted to take me to Paris at the agreed time. Their reply: ""Following our resolution to your case in our previous e-mail, we proceeded to revise this case and have verified that our company has complied at all times with our Conditions of Carriage and the current European air travel regulation. Once again, we regret not being able to honor your request: Seriously, this airline has showcased a lack of ethics, empathy, and integrity at a stunning level!",True,,Solo Leisure,Economy Class,Newark to Paris Orly,October 2018,,,,1,1,,,False
"""carry-on allowance of 12 kg""",7,2018-10-26,"Paris Orly to Montréal. Check in staff was rude. Nowhere on the Level website does it say that there is a carry-on baggage weight allowance of 12 kg, which the Swissport staff apply strictly. Not even showing them the website, checking the terms and conditions - nowhere written. Good points : great staff, great entertainment, plane brand new.",True,A330-200,Couple Leisure,Economy Class,Paris Orly to Montréal,September 2018,5,5,"<span class=""star fill"">5</span>",1,5,,1,True
"""we asked for ticket refund""",1,2018-10-16,"Milan to Vienna. We Made an error with a passenger birth date within 24 hours! And I know that is possible change the details within in the next 24 h. But Level and the agency kiwi.com forced us to buy a new ticket because they told us that it was not possible change the birth date! we did not want to have problems so we took another ticket and we later discover that the flight was empty! So we understand the fraud and we asked for ticket refund! No one helped us, They don’t want to refund us and they don’t even want to refund taxes! Moreover it was not possible to do the check in online, the system said that seat for free check-in were finished! Once we were on board we discovered the plane was empty! Another way to force you to select and buy a seat for doing the check in at home!",True,,Couple Leisure,Economy Class,Milan to Vienna,October 2018,1,1,,1,1,,,False
"""Would not recommend""",1,2018-10-09,"Barcelona to Los Angeles. The first time I was ignored the entire flight. They will not serve you a glass of water unless you buy it. Every item you wanted or needed had to be bought at outrages prices including blankets, headsets, water, coffee and so on. They used Iberia airplane with minimal leg room. The crew service was terrible. The cost of each baggage checked in $50. To get to the airplane in Barcelona we had to ride a very crowded bus, and boarding process was very unorganized. Would not recommend this airline.",True,A330,Couple Leisure,Economy Class,Barcelona to Los Angeles,October 2018,1,1,,1,1,,,False
"""cabin crew very helpful""",10,2018-10-01,"Vienna to Milan. Best low cost airline. The plane was very clean, cabin crew very helpful. Plane has nice interior, the flight was almost empty (about 40-60 passengers). Friendly cheap fares and good legroom and USB port for mobile charging.",True,A321,Solo Leisure,Economy Class,Vienna to Milan,September 2018,5,5,,5,5,,,True
"""forget complaining""",1,2018-09-28,"Montréal to Paris, a Level flight operated by Openskies. I contacted them before flying to check-in one luggage. They told me I could only do it at the airport (which was wrong) and then they gave me a wrong price. At the airport I was asked double the price. I called them back, they told me that I was right to fill in a complaint (because their agent made a mistake and they recorded it) but I had to do it through their website. The website wasn't working well, after spending an hour I finally managed to fill in my complaint. A month and a half later I had no answer. I tried to access my complaint online, it didn't work. I called them : no agent can check the status of my complaint, or even take my name or complaint number. the complaint department doesn't talk to customers. They tell me that if I didn't have an answer it is because my complaint was rejected. What kind of company doesn't even reply to its customer when themselves do a mistake? Since there are no ways to contact the complaint service, they tell me to write a new complaint,  what a joke! I would have to write a new one on their non-working website and get no answer again if they decide it doesn't apply to their criteria. And nobody in person would never get to check my complaint status anyways. So if you get any trouble with Iberia, forget complaining.",True,,Couple Leisure,Economy Class,Montréal to Paris,August 2018,2,1,,1,2,,,False
"""delayed on our flights""",2,2018-09-23,Barcelona to Oakland. I originally booked with this airline because of the good prices for the flights. But I now regret this decision after being delayed on our outward and return flights. After reviewing this airline on the internet I have come to realize that this seems to be a regular occurrence with this airline. In the future I will definitely avoid this airline.,True,A330-200,Family Leisure,Premium Economy,Barcelona to Oakland,September 2018,2,2,"<span class=""star fill"">4</span>",2,2,,3,False
"""Level is the stingiest""",2,2018-09-17,"Barcelona to Boston. Of all the cheap airlines I've flown, Level is the stingiest - you don't even get a cup of water to drink, let alone meals or snacks. Be sure to bring anything you want to eat or drink on a long flight, or be prepared to pay airport prices for food that's nearly indigestible. The dish called ""chicken curry with rice"" tasted like recycled paper. Cabin staff ignore you. We writhed in our seats trying to get comfortable but no luck sleeping on this long flight. On the positive side, our trans-Atlantic flight arrived half an hour early.",True,Airbus,Couple Leisure,Economy Class,Barcelona to Boston,September 2018,1,1,"<span class=""star fill"">3</span>",1,2,,,False
"""late 2 hours 55 minutes""",2,2018-08-20,"Vienna to Milan. They play with the delay, on both my routes they were late. VIE to MXP was late 2 hours 55 minutes, not surprisingly as EU rules say over 3 hours the company has to reimburse and compensate customers.",True,,Solo Leisure,Economy Class,Vienna to Milan,August 2018,2,4,,4,3,,,False
Level customer review,1,2018-08-07,"This was my first experience with Level / Iberia and it was the worst flying experience. The flight to Barcelona, unlike our return flight, was not completely terrible. Pros: we departed and arrived on time, our bags arrived intact, and the entertainment options onboard were great. The WiFi was mediocre, but that’s pretty common on most international flights. Cons: the flight attendants were hands down the rudest I have ever encountered. This is the only airline I have encountered that does not provide you with one glass of water on a 12 hour flight unless you request it and pay $5 for it. The return flight was a  disaster.  We arrived at the airport in Barcelona almost three hours before our departure time. We were unable to complete our check in online due to a computer error. We had a bag to check anyway, so we figured we’d just do it at the airport. However, when we arrived, the check in line was incredibly long and just got longer after our arrival. The line moved unbelievably slow. No one knew why. There were 5 attendants checking people in - all of them for our flight. They were each taking an average of 10 minutes to check in each party. After an hour of this and having hardly moved in the line, I went to front to find out what was going on and if we were going to make the flight. Found out that the computer error was universal and that no one could check in online. But the fact that this was not communicated to any of us in line made for a very tense situation. I was later told by another passenger in line that an attendant had told her they would hold the flight until everyone had checked in and gotten on board. But they never changed the flight departure time, and as it got increasingly closer to departure time, we all grew more and more worried. Add to this that the airport had poor air conditioning. After over 2.5 hours in line, we finally got checked in. The attendant told us that she hoped we made the flight, but to run, because it was departing in 10 minutes. And we still needed to get through security. So we ran. At the gate? “We are trying to hold the flight for you. Please hurry.” Once through, then wait in an shuttle bus with 40 sweating passengers to take you to another terminal to the plane. Rushed and pushed by employees and still left an hour late. Once on board, rude attendants unwilling to help with finding carryon space. Onboard no WiFi, completely broken. Freezing cold airplane, even with two sweatshirts on, but you could buy a $15 blanket if you wanted. Broken food ordering system. No one to collect trash.  Then yelled at for leaving it on the floor. And they lost our luggage.",True,,Family Leisure,Economy Class,Barcelona to Los Angeles,August 2018,3,1,"<span class=""star fill"">5</span>",1,1,,1,False
"""tickets were in fact suspended""",1,2018-05-28,"I was amazed by the prices - $280 round trip from Boston to Barcelona. However they have managed to charge me multiple times, and I will never fly with them again. First - I booked my flights on Level.com in January. I received confirmation, saw the appropriate charges on my credit card, no problem. Then four days later, a mysterious charge appeared on my card for $291 USD from Iberia with no associated ticket number. I called them, but they had no record of charging me this money and suggested I call my bank to have the charge reversed. I called my bank and they were able to get me the money back in a few weeks. Good thing I checked my statement carefully, but this is unacceptable.  The day before departure, I decided to add a checked bag for $44 USD online. Got an email from LEVEL confirming that I had paid the baggage fee, and brought a copy of this email to the Boston airport. When I arrived, I was told that LEVEL could not honor this because the confirmation email that I had received didn't include a record number or barcode. They made me pay again, $55 this time, to check my bag. They told me they could not reimburse my original paid fee, and that I would need to speak with the Iberia agents in Barcelona. I tried to do that once I arrived, and they directed me to call LEVEL customer service and get it sorted out. I decided to wait until I returned from my vacation to get my money back. I went to check in online for my return flight to Boston, after receiving the standard 'time to check in' email. Except my booking said I couldn't check in online. Okay, whatever, I go to the airport and check in. When I arrive, I'm told that my ticket was suspended because I never paid for it! I pull up all of my confirmation emails, the check-in email, the listing on 'My Bookings' on the LEVEL website, and even my credit card statements. All of this this clearly demonstrates that I have booked and paid for this flight months ago, and was never told that there was any issue with my payment or anything.  If I want to go home, I'll need to pay for this ticket again, at the same $140 (one-way) price plus a $25 fee for booking it at the airport. I am livid about this but I needed to get home, so I bite the bullet and pay for the same ticket again. As soon as I arrive back in Boston I get on the phone with them to get my money back. I am told that I need to call my bank and get the charge in January for the original ticket cancelled. This seems incredibly sketchy to me - why can't they refund me directly, given that they have plenty of documentation that I had paid for the original ticket?! They provide me with some documentation that the tickets were in fact suspended. So I call my bank. My bank is also shocked that Iberia is refusing to refund me directly, since there's no real dispute here - they charged my card, they issued me a confirmation, and then they didn't honor my ticket. However, thankfully they are able to open a dispute and I am hoping that with their help I'll be able to get my money back.  I will avoid them like the plague from now on.",True,,Couple Leisure,Economy Class,Barcelona to Boston,May 2018,5,4,"<span class=""star fill"">5</span>",3,3,,1,False
"""exhausting and frustrating process""",1,2018-04-21,"I have encountered multiple problems with Level's customer service. Their processing payment system is extremely delayed. I received no confirmation that a flight was booked until a transaction showed up on my credit card several days later. Save yourself the misery of being passed around by their customer service and the multiple calls you will have to make to hopefully get a refund.  Excuses consist of “system isn’t working"", "" the supervisor is only here from 6am-3pm, ""the supervisor is only here from 8am-3pm"". I was sporadically hung up on. When I asked to review them. I was not given a website. I was told its too late for a refund. Even though I called in the 24 hour period. I booked a flight on 9/8 from EWR to Paris return. Two separate one way tickets for my boyfriend and I. Great deal $306 for both tickets per person. I did not receive a confirmation form my flight from EWR - ORY. I called Level for help. Their staff is all Spanish speaking. No one can quickly and concisely help you if you are speaking English. On 4/8/18 I called Iberia for help. A man instructed me that the purchase did not go through and to re purchase the ticket. I called my bank and confirmed that the purchase did not go through. I re purchased again. The man insured I would be reimbursed if the charge appeared on my account later. I repurchased the ticket through the man with Iberia. I Still did not receive confirmation that this ticket was purchased until 2 days later. If you use their website to confirm the booking - good luck by my tickets never showed up under “my booking”. This time two transactions showed up on my card 2 days later. April 13th two more charges appeared. I decided to cancel the flights on April  8th in the 24 hour period. I canceled because of the additional time and cost it would take to get from home city to EWR. This cancelation was made less than 12 hours form the original purchase. I called on 4/8/18. The man could only see one of the tickets purchased. He was supposed to cancel the flight with the purchase that went though. He said refund would be made in anywhere from 5-30 days? 5 - 30 days?! They should know when a refund will be made! It is APRIL 20th and I am still yet to receive a refund for the ticket from PARIS- EWR. For $314 dollars. I called on 4/18/18. Agent was able to help me get a refund for the $148 that appeared on my bank statement on April 13th. I received and email with the refund receipt that same day I called April 18th. However the refund was for the incorrect amount. I then received a random $97 from Iberia. The refund receipt has no details or information on it. So I do not know where this $97 dollars is coming from!  I am awaiting a call from the supervisor to find out why I have not received this refund. I have never called probably 10 times. This is the most exhausting and frustrating process I have ever went though with a company.",True,,Couple Leisure,Economy Class,Paris to Newark,April 2018,,,,,1,,,False
"""I will recommend the airline""",10,2018-04-18,"Barcelona to Los Angeles. I was very impressed with Level. We flew to Barcelona on Norwegian and returned on Level. I think that they really got things right with Level. The flight was on-time. The cabin crew was friendly, elegantly dressed and service was excellent. As the result of a recent fall I have a fractured disk and the gate agent went out of his way to find a seat with more legroom and did not charge me although I would have been happy to pay for the upgrade. We did not order the meal service because the a la carte menu was excellent and fairly priced. In-flight entertainment was very good as well. The only negative I can think of for this flight was that the one hour of wifi that I ordered went down after 15 minutes so I will try to get a refund. Baggage handling was excellent. I will fly Level again next year as we hope to go back to Spain to visit family and I will recommend the airline to our friends and family in that country.",True,A330,Family Leisure,Economy Class,Barcelona to Los Angeles,April 2018,5,5,"<span class=""star fill"">5</span>",5,5,,2,True
