header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""All the reviews are true""",1,2022-06-17,"All the reviews are true. Arrived at the airport on time was told flight was on time. 1 hour before departure was told flight delayed by 5 hours because they they had a mechanical failure with another aircraft and they were taking our aircraft to replace the broken aircraft. When I asked customer service rep his exact words were ""you get what you pay for!"" Swoop was $150 more. Oh and after I bought and paid for tickets my credit card was charged another $500 for fees. Not reputable at all! Crooked and dishonest!",True,,Couple Leisure,Economy Class,Halifax to Toronto,June 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""certain my luggage has forever been misplaced""",1,2022-06-16,"I flew with Flair from Edmonton to Kelowna and on my return flight they misplaced my baggage. How my baggage got missing in the first place is beyond me because it was a 45 minute direct flight. Anyway I go to the flair counter and fill out a delayed baggage form, I was told that I would receive a call from them later that day, I didn't So I called their customer service number and was told that my issue would be escalated to their baggage department and I would hear from them in 72 hours. 72 hours goes by and still no word so I call them again and now they tell me that I have to email the baggage department directly myself, which is supper annoying because they should just have told me to do that in the first place. Anyway I email the department a week goes by and the only responses I get is that they are waiting for communication from the airport. So I go back to the airport myself and speak with a supervisor who confirms they don't have my bag. It has been 2 weeks at this point so I'm certain my luggage has forever been misplaced. I ask for a refund for my things but apparently the only way to get a refund is through the baggage department that I've been emailing for the past 2 weeks and all they say is they are waiting for communication. I got a number from the supervisor for the baggage department which I have called multiple times, left multiple messages and also continued to email the department asking for a refund but again no one has gotten back to me This airline is a scam, they are basically crooks so please please please stay away from them. I know they are cheap but I would honestly pay a couple hundred bucks more for peace of mind and actual customer service",True,,Couple Leisure,Economy Class,Edmonton to Kelowna,May 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""a voucher that didn’t work""",1,2022-06-16,Not Verified |  Worst customer service and horrible experience dealing with this airline. My flight got canceled and they refunded through a voucher that didn’t work and sent an email but didn’t go through because their mailbox is full. No one answers the call. Virtual assistants are useless. They disappeared in between the conversation and I waited two hours. Still no solution to the problem and i wasted my money too.,False,,Solo Leisure,Economy Class,Winnipeg to Calgary,May 2022,,,,1,1,,,False
"""I also expect someone to eventually answer a phone or reply to an email""",1,2022-06-15,"Not Verified |  I'll try and keep this short and sweet. For full disclosure, I have used Flair about 10 times in the past year since my wife is living in another city for school and Flair goes there direct...and economically. I never check bags, I realize the seat is hard and service is not great. I expect that for the price. This time we flew to Vancouver for my daughter's hockey tournament. No issues going, except being late but that's standard for these guys. They have been late on approximately 90% of the flights I have used with them. On the way home her goalie sticks were lost. For 19 days. Just got the call they were found. I realize it's easy to lose goalie sticks taped together, they are only about 6 feet long and I'm sure people travel with them daily. The issue was the lack of customer service. I have been on phone hold for hours, virtual chats, and about 5 email strings and rarely do you get an actual human. In fact I only had one respond. She kept me from going postal over this. Phone numbers that are busy for hours (I have screenshots), hung up on by virtual chat numerous times and silence most of the time. I expect poor service, it's a cheap airline but I also expect someone to eventually answer a phone or reply to an email. This company sucks, avoid at all costs unless you have a masochistic side that needs some attention. Would never recommend. Oh yeah, forgot to add-the seat beside me was covered in vomit on another flight and no one told me, nor cleaned it. I overheard the cabin crew discussing it.",False,Boeing 737,Family Leisure,Economy Class,Edmonton to Vancouver,May 2022,1,3,,1,2,,,False
"""will never fly with flair again""",2,2022-06-15,"Flying from Halifax to Ottawa, Ottawa to Vancouver. Canceled one time, then from Vancouver back to Halifax canceled 3 times. End destination was Halifax 1030 am. Got there at 930pm. The most unorganized air line I have ever seen. Landed unexpectedly in Winnipeg due to a medical emergency which is totally understandable but the service there was terrible. No one tells u anything. No one knows anything. Whole trip was only issued one boarding pass and was supposed to have 6 all together. One person tells us to go here or there. We get there and that persons says can’t be here. The right hand doesn’t know what left hand is doing. This isn’t just our party of people it was whole plane. No passes, no idea what was next. I personally will never fly with flair again.",True,,Family Leisure,Economy Class,Vancouver to Halifax,June 2022,2,4,,1,1,,,False
"""terrible customer service""",1,2022-06-14,"Not Verified |  Haven't flown yet. Flight got cancelled. Their solution, after spending three hours on the phone waiting for customer service  was to offer a flight six days later. Finally got rebooked for three days later and now having to wait more time to get the hotel voucher. This is terrible customer service.",False,,Solo Leisure,Economy Class,Calgary to Kitchener,June 2022,,,,,1,,,False
"""they'll give no warning and offer no solutions!""",1,2022-06-10,Not Verified |  If you want to get somewhere at a specific time then this airline is not for you! Don't worry they'll give no warning and offer no solutions! Just make sure you don't have plans at the destination cause you won't get there when you want! But thank you for flying Flair Airlines I'm sure it'll be your last time!,False,,Business,Premium Economy,Abbotsford to Calgary,June 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""First time, last time""",1,2022-06-07,"Kelowna to Vancouver. Real bad experience with this company! First time, last time. Be ready to waste your day because of the cancelled or delayed flight and on top of that they don't reimburse you. There is nobody to speak to at the airport!",True,,Business,Economy Class,Kelowna to Vancouver,May 2022,1,1,,1,1,,,False
"""This airline is pretty good""",9,2022-06-06,"Not Verified |  This airline is pretty good. They have a chat to help you if you need it. The algorithm updates you of all check-ins and the price is amazing. They make money on food and luggage charges, so you need to consider that. I travel with a backpack on this airline, no charge. They may charge you to sit together, but you can not select a seat, and if it’s not full, they let you move once they board. I’m sure lots of people will complain that luggage and water cost extra, that is just the business model, if you account for that they are an airline excellent.",False,Boeing 737-8/800,Family Leisure,Economy Class,Burbank to Vancouver ,June 2022,4,5,,5,5,,,True
"""staff was friendly""",8,2022-06-05,"Not Verified |  The flight was on time, staff was friendly and the plane was new. Very happy. I regret reading the reviews before boarding. Nothing like what people had said, good job!",False,Boeing 737 max 8,Couple Leisure,Economy Class,Charlottetown to Toronto,June 2022,3,5,,5,5,,,True
"""cancelled 2 hours before my flight""",1,2022-06-04,"Got an email that my flight is cancelled, 2 hours before my flight.  Please never choose this airline",True,,Couple Leisure,Economy Class,Toronto to Winnipeg,June 2022,,,,1,1,,,False
"""Horrible booking, horrible customer service""",1,2022-06-02,"This is the worst airline I have ever flown with. They are all about the extra fees, they don't care about anything else. Horrible booking, horrible customer service, horrible experience. If I could give them zero stars I would. Stay far away, the slightly lower prices are not worth it, you'll end up paying the same and the experience is horrific.",True,,Family Leisure,Economy Class,Calgary to Toronto ,June 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Gouged with high fees for baggage""",2,2022-05-31,Not Verified |  The only positive experiences about this airline - flights were on time. On-line app did not work properly. Gouged with high fees for baggage. Rude staff. Upon arrival in Toronto had to wait two hours for baggage. No one at baggage counter. Had to go up to ticket counter to get action. Was told the baggage carousel was not working which was a lie as three flights with Westjet delivered baggage on the same carousel while we waited. Seats don't recline. No food. Charged $7:50 for instant coffee and a chocolate bar. Will never fly Flair again.,False,Boeing 737 800,Couple Leisure,Economy Class,Vancouver to Toronto,May 2022,1,1,"<span class=""star fill"">1</span>",1,2,,1,False
"""So disappointing, do better Flair""",1,2022-05-30,"Not Verified |  They canceled our flight home the morning of our flight Friday until Monday. I have kids, pets and a job so I needed to pay an additional $1,000 to take an 18 hour bus ride with two kids. Their customer service is an absolute joke, they hang up or end chats mid way through. Flair has given my family the most terrible experience and as a young family this was our first ever trip. So disappointing, do better Flair.",False,,Family Leisure,Economy Class,Edmonton to Winnipeg,May 2022,1,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""by far the worst flying experience""",1,2022-05-26,"This is by far the worst flying experience I have ever had! The flight was delayed constantly with no communication as to why. I was stuck at the airport for literally 8 hours without any idea what was going on. They finally told us, the flight was cancelled! And there are no other flights for days. But don't worry, you can get lodgings, food, and cab fare reimbursed when you submit your receipts. They managed to secure another flight for the next day, which was again delayed by over an hour, but at least this time it actually took off and I got home. I submitted my reimbursement requests with receipts, full details, and every piece of information they requested. They then took 3 months to get back to me after I contacted them multiple times ... and they denied it! They said, because it was cancelled due to a safety issue, they would not reimburse me ... even though the entire crew of employees said we would get reimbursed. It is now 9 months later and I'm still calling them to get reimbursed, and they are still giving me the run-around. Hanging up on me, disconnected chats, and did not respond to emails. This airline is an absolute scam and I cannot believe they are still in business. I saved $50 on the airfare, but paid over $200 in other fees and lost another few hundred on billable clients because of their awful airline. Stay away from them at all costs.",True,,Solo Leisure,Economy Class,Toronto to Vancouver,August 2021,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Will never fly with them again""",1,2022-05-26,"Flight got cancelled/postponed a day, once I actually got a chance to fly, it was delayed 2/3 times. Customer service at checkin was terrible and very rude considering I was the customer. One worker said my “personal bag” was fine and then followed up with the manager hanging over her shoulder to then demand I pay for checked bag (money hungry airline). Make sure you online checkin and skip the Flair checkin line (I did online checkin but they directed me through the line), then once you get to your gate they tag everyone’s bag for free!! All about the money and not the customer! Will never fly with them again no matter how tempting the low fares are. I overheard another customer that was delay over 7 hours trying to tell them that the “flair vouchers” that he received for a 7 hour delay didn’t work anywhere in the airport and no stores or restaurant accept the flair voucher. That says something about the airline if a major airport like Vancouver doesn’t recognize their vouchers as valid.",True,,Solo Leisure,Economy Class,Vancouver to Calgary,May 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""caused me great distress""",1,2022-05-25,"Not Verified |  I was supposed to fly back to Edmonton from Toronto on the 21st of May. Since the 20th of May, we received 2 cancellation notices and 2 delay notices. And now I am tentatively flying on the back on the 27th May! I was provided a $10 food voucher today. Yes $10. I was provided hotels vouchers that I could not claim because there are 2 of us flying and room availability for 2 were not available at the same hotel. The hotel availability location also changed on the 2 cancellation notice. That means I had to travel between hotels. It has caused me great distress; I am not able to report to work, it has created extra financial burden that I could have never fathom. I am now on the flair airline phone line, with 40 people ahead of me. You decide if you will fly flair.",False,,Couple Leisure,Economy Class,Edmonton to Toronto,May 2022,2,3,,3,1,,,False
"""The worst airline to fly with!""",1,2022-05-24,"Not Verified |  The worst airline to fly with! Their seats are cramped and don’t recline! They serve no alcohol, their food selection is non-existent! Their agents are rude as are the flight attendants. If you book together and don’t use the seat booking and pay extra you get put in different sections of the plane. I will never fly with this airline anymore. They were 1.5 hours late going to Toronto and 1.5 hours late coming back to YVR.",False,Boeing 737,Couple Leisure,Economy Class,Vancouver to Toronto,May 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""charged me 70$ for a cabin bag""",1,2022-05-24,"Not Verified |  Worst airline I have travelled. I travelled from Ottawa to Vancouver roundtrip. when I travelled from Ottawa to Vancouver I was not charged for my cabin bag, but from Vancouver to Ottawa they have charged me 70$ for a cabin bag. Ruthless airlines with lack of communication from employees. I would never recommend and travel with flair again.",False,Boeing 737,Couple Leisure,Economy Class,Ottawa to Vancouver,May 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Swoop = hero’s. Flair = very bad. Fly Swoop!""",1,2022-05-24,"Do not be tempted by the low fare! They are not reliable and we will never use them again. Didn’t get to use them this time actually. They left us at baggage drop, there was no one there even though we were there before their 75 minutes before flight time posted warning. And we couldn’t call anyone and online chat ghosted me. Swoop was still there and had a flight around the same time and totally helped us out by getting us tickets with them instead. Swoop = hero’s. Flair = very bad. Fly Swoop!",True,,Couple Leisure,Economy Class,Edmonton to Las Vegas,May 2022,1,1,,1,1,,,False
"""flight crew never bothered to give water""",3,2022-05-22,"Flight had to be diverted to Kitchener due to bad weather in Toronto and Flair didn’t have enough fuel to enter a holding pattern. Can’t bring suitcases on without a ridiculous charge. App is garbage and the wi-fi barely works. We had to wait for two hours when we finally did get to Toronto due to a backlog of planes entering at the same thing, flight crew never bothered to give water while we waited for hours to disembark. There’s a stigma associated with cheap airlines, and places like Flair only help to reinforce that.",True,Boeing 737 MAX,Family Leisure,Economy Class,Halifax to Toronto,May 2022,1,3,"<span class=""star fill"">1</span>",2,2,,1,False
"""Would highly recommend""",9,2022-05-19,"Not Verified | Toronto to Fort Lauderdale. Excellent service! Excellent value! We were very happy with our overall experience! Our check-in was very smooth, flight was on time and seats were comfortable. Would highly recommend this airline!",False,,Couple Leisure,Economy Class,Toronto to Fort Lauderdale,May 2022,5,5,"<span class=""star fill"">4</span>",5,5,,4,True
"""perfectly normal flight""",10,2022-05-19,"Greatest price I have ever seen and perfectly normal flight, landed early, zero issues! Infact I was late and was still permitted to board. Thank you",True,,Solo Leisure,Economy Class,Saint John to Toronto,May 2022,5,5,,5,5,,,True
"""if it's too cheap to be true, it probably is""",1,2022-05-19,"Unreliable service. I booked this ticket with my family of 3 to take advantage of the long weekend. Then, around three weeks before departure, we were informed by email that our outgoing flight was cancelled. No offer to reroute or anything. Simply cancelled. We had to email the refunds team to get our money back. Thankfully, we were able to get the full amount. However, because of this, we had to cancel our entire trip, including hotel. Never take this airline unless your schedule is extremely flexible, and you are ready to get email for last minute changes. Moral of the story: if it's too cheap to be true, it probably is.",True,,Family Leisure,Economy Class,Grande Prairie to Vancouver,May 2022,1,1,,1,1,,,False
"""customer service has been the worst""",1,2022-05-15,"Not Verified |  We booked a flight from Edmonton to San Francisco for my birthday. We've arranged for my in laws to come and babysit and my husband and I scheduled days off work so that our travels would be possible. Just four hours prior to checking in, they send us email notifying us that our flights have been cancelled. Instead, they've re-booked our flights for 5 days from our original date. When my husband tried to call and sort the matter and get us on a different flight, they said it wasn't their problem and that they would not refund us, even though they cancelled our flight. So, now we're scrambling to cancel our hotels and reservations, which likely we will not get a refund. The customer service has been the worst that we have ever dealt with. They should not be allowed to operate and there needs to be an investigation into this airline practices.",False,,Couple Leisure,Economy Class,Edmonton to San Francisco,May 2022,,,,1,1,,,False
"""their service is so cheap""",1,2022-05-15,"Not Verified |  “Do not travel with Flair”. Flair is cheaper compared to others because their service is so cheap. I don’t understand why are they still operating. No any refund if we change or cancel flights even a month before our reservation. No changeable flights, in fact we are compelled to pay extra charges for taking no service. We can see the availability of flights online on mentioned date but when called we are told there’s no any available flights. Had to book twice because they don’t want to get bothered checking flights and changing it. Once you booked the tickets, you have to either board on the same date or just cancel the ticket without getting refunded, in fact paying extra cancellation fees.",False,,Solo Leisure,Economy Class,Victoria to Toronto,May 2022,1,1,,1,1,,,False
"""did not refund my bag checking fee""",1,2022-05-14,"Not Verified |  Flight was canceled, Pilot decided not to show up. Had to rebook with Porter to make my connecting flight because they had no other flights today. Asked for my refund, they gave me back only half of the ticket price and did not refund my bag checking fee.",False,,Solo Leisure,Economy Class,Ottawa to Halifax,May 2022,,,,1,1,,,False
"""Simply cannot risk having my plans derailed again by this bad company""",1,2022-05-13,"Flair Airlines should not be allowed to operate! If I had done a bit of a research before booking, I would have stayed far far away and paid a bit more on other reputable airlines. In March, as I booked a trip for my family of 4 plus my parents for the Victoria Day long weekend in Vancouver from Calgary. We were able to get a nice deal on both flight and hotel, with Flair Airlines flight being the return flight on Monday May 23rd (Monday is a holiday and Tuesday back to work). We so looked forward to this trip as this would be the first time I have brought my parents to Vancouver, and my kids were excited. We had great plans. Then mother's day morning, I got an email from Flair, saying the flight is changes to Tuesday May 24th - a 24-hr delay, two weeks before our trip! Delaying our return trip for one day is not an option for us as we all have to work on Tuesday May 24th. We were unable to find any other flight home for less than $300/person additional charge. We had to cancel everything and get the refund. Although I did not lose money, it completely derailed our plan and I had to cancel the outgoing flight with WestJet and cancel the hotel downtown Vancouver. I don't understand how an airline can just say ""due to the pandemic"" and then just cancel the flight 2 weeks before takeoff. Last time when I was at Zurich airport, Air Canada overbooked their flight and was offering a hotel room + Euro 1000 per person who opt to stay an extra day. This is the first time dealing with Flair and I don't think I will ever book with them ever again! Simply cannot risk having my plans derailed again by this bad company. I feel bad for people working there. I will write to expedia also to ask them not to offer Flair a place in their choices as this is not worth it.",True,,Family Leisure,Economy Class,Vancouver to Calgary ,May 2022,1,1,,1,1,,,False
"""Totally unreliable company""",1,2022-05-10,"I strongly urge you to never consider this airline despite their lowest prices to rope you in. We had our flight changed four times! The flight changes were not just a couple of hours or so each end. They legit changed them 24 hours. Not only that they moved it forward a day. Then moved it back a day! Each time they did that we had to rebook and cancel hotel reservation which was non-refundable! My spouse and I also had to continue to change our work schedules. Totally unreliable company. The customer service center is not in Canada but outsourced overseas, so do not expect a good experience with that either. The best option they could offer was a refund. Well too bad I booked the flights 2 months ago and now get messed around with less than 10 days before my flight. Now all competitor airline flight prices have gone thru the roof. Flair Airlines has left me absolutely high and dry and cost me a lot of money. They have no interest in making it right. Please never consider this joke of an unreliable airline.",True,,Couple Leisure,Economy Class,Calgary to Vancouver,May 2022,1,1,,1,1,,,False
"""Never use them again""",1,2022-05-10,Not Verified |  3 min before boarding flight was canceled from Ottawa to Winnipeg. I had to rent the car by my own expense and drive all the way to Toronto to take the flight for the next day. Me and my husband missed one day of work. Totally irresponsible company. Never use them again.,False,,Family Leisure,Economy Class,Ottawa to Winnipeg,May 2022,,,,2,2,,,False
"""they were not going to refund the flight""",1,2022-05-08,Not Verified |  Booked a flight to Fort Lauderdale from Toronto for 15 people leaving on May 13 2022 returning May 22 2022 . We were just told 5 days before leaving that our return flight was canceled. So we called Flair to find out what was happening and we were told that we could cancel the whole flight and get our money back and rebook with someone else. We managed to get a flight that cost a couple of hundred dollars more with a different airline. When we called Flair back to cancel the whole flight we were told that they were not going to refund the flight down but would refund the return flight. We proceeded to tell them that we were told that the whole flight would be covered but the customer service rep said that someone made a mistake. We told them to check the recorded phone call and they would see what we were told . He wouldn’t even let us talk to a manager.,False,,Family Leisure,Economy Class,Toronto to Fort Lauderdale,May 2022,,,,,1,,,False
"""staff were friendly and professional""",8,2022-05-04,"Cheap flights means basic service, but who needs a $300 glass of wine? I took Flair there and back. Flights were on time, staff were friendly and professional. The max was a comfy ride. I was worried with its history, but reminded that it’s the most scrutinized aircraft which probably makes it more safe. Extra baggage is where they will grab you, so pack light . I will choose them again and hope they stick around.",True,Boeing 737 Max,Family Leisure,Economy Class,Saint John to Toronto,May 2022,4,4,,4,4,,,True
"""zero care about their customers satisfaction""",1,2022-05-03,"Cheap flights, not so cheap. First my flight scheduled to leave Winnipeg at 11:20 on Monday May 2nd and arrive in Kitchener at 2:30 EST was cancelled. This happens. It's unfortunate. It was said to be a bird strike but many passengers in the airport seemed to have been told it was a staffing issue so who knows what to believe. Regardless, replacement flight few from Winnipeg to Toronto. Many of the passengers were like me and had left their vehicles in Kitchener. After 7 failed Uber attempts (I assume they didn't want to make the hour drive to Kitchener) and 1 failed cab attempt (same reason) I was able to find a cab willing to drive me for $155.00. In addition, I had to pay an additional day of parking at the airport as I didn't arrive there until 2:30 am. (The replacement flight was supposed to leave at 7:40 but that was wishful thinking. We ended up taking off at about 9:45 local time. I suppose I could have stayed another night and tried to get on a flight back to Kitchener but with the additional food and hotel costs, I would have likely been out more money. Flights change. For the safety of the passengers and crew, I get that. Moving the flight to an airport an hour away with not offers of compensation or additional assistance is brutal management and absolute zero care about their customers satisfaction.",True,Boeing 737,Business,Economy Class,Winnipeg to Toronto,May 2022,4,3,,1,1,,,False
"""Do not fly with Flair""",1,2022-05-02,"Do not fly with Flair, terrible customer service that is non existent, terrible experience, no resolution for canceling our flight and leaving us stranded in Nashville, still no refund, support phone number says out of service and they don't have solutions or know how to work with the customer. Multiple calls, stay on hold for hours then drop. Cheap flights but also a scummy company. Don't waste your money with Flair, pay a little more to know you'll be taken care of by a reliable air travel provider. Your choice. First and last time I will be flying with Flair. On our departing flight they had 1 attendant to check everyone in which had us waiting in line for 2 hours, barely got to the flight on time. For our return flight no one was at the airport to answer our questions, the WestJet ladies said the Flair workers left the minute they found out the flight was canceled. Times were moved around to a 8am return flight causing us to have to cancel plans. Awful experience, I hate Flair.",True,Boeing 737-800,Solo Leisure,Economy Class,Nashville to Toronto,April 2022,1,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""Horrible experience""",1,2022-05-01,"Fort Lauderdale to Toronto. Worst airline I’ve ever flown on by far. First I need to pay an additional $10 to check in and pick my seat. Why was this not included in the initial price? Charged me $60 a bag for luggage and charges for carrying on?! Unheard of for me. Plane delayed by 2 hours which I believe was very preventable reason. Communication for delay was at least well communicated. I am now sitting on the plane been waiting 30 mins to exit, the captain tells us “customs is delaying us, we are only allowed to let 50 people leave every 10 mins” and of course we’re at the back. Not included food or drink, not even water in a cup Overall, Horrible experience and won’t be booking every again.",True,Boeing 737-800,Couple Leisure,Economy Class,Fort Lauderdale to Toronto,April 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""experience was abysmal""",1,2022-05-01,"Toronto to Fort Lauderdale. Before you read this, you might be thinking, “sure, they have some bad reviews, but it’s probably because they’re a discount airline. How bad can it really be?” Let me tell you, the answer is EXTREMELY bad. This company is a pathetic excuse of an airline. I’ve never experienced such disorganization, poor management, and complete disregard for customer service. After arriving at 6am for a flight at 8:30am (which had been delayed from its original departure time of 7:55am), we joined the check-in line to drop our bags. Despite checking in online beforehand, we had to wait in this line to drop our bags. We waiting for about 20 minutes before an agent told everyone in the line that we had to move to a different area of the airport to complete check-in. We then joined a massive line comprised of people from two flights. There were only two-three agents working to check everyone in. They began to prioritize the flight ahead of ours, which meant that it didn’t matter where you were in the line up, the people on the flight before mine got to go to the front of the line. It took agents five minutes per person to check people in. This is not an exaggeration. We stood in line for two hours simply to drop our bags. When we finally got to the front, the agent took our passports and then received a phone call. He handed the passports back to me and informed the group of us (around 20 people) that we wouldn’t be able to make it to our gate in time for our departure and that we needed to call Flair to sort this out. People were obviously angry and upset. I phoned Flair a couple hours later, after quickly rebooking my flight with a different airline. The customer service experience was abysmal. I explained the situation and asked for a refund. The agent consistently repeated their policy which states that because I “failed to show up for my flight” there was nothing they could do. Needless to say, I will NEVER book with this “airline” ever again. The discount you think you’re getting by booking with them will be rendered irrelevant when something like this inevitably happens to you. If I could give less than one star, I absolutely would.",True,,Couple Leisure,Economy Class,Toronto to Fort Lauderdale,April 2022,1,1,,1,1,,,False
"""very bad experience with this company""",1,2022-04-28,"The flight was supposed to take off at 07.30am and then it was delayed for 4hrs, (take off at 11.30 instead of 07.30). After boarding the delayed flight, when all passengers were on the flight, the captain announced that the flight had a problem and it would be delayed for an extra hour, this is not the first time this has happened, very bad experience with this company, this is my last time to board it. If I was asked to rate it from 0-10 (0 waste and 10 best) I would give it a 1 out of 10. Very poor, very poor.",True,A325,Solo Leisure,Economy Class,Ottawa to Calgary,April 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""seats are small very uncomfortable""",1,2022-04-28,"Toronto to Abbotsford, a2 hour delay. I spent extra money for more leg room Did not help at all! No charging stations, no alcohol service, seats are small very uncomfortable!",True,,Couple Leisure,Economy Class,Toronto to Abbotsford,April 2022,1,2,"<span class=""star fill"">1</span>",1,1,,,False
"""Very brutal experience""",1,2022-04-24,"Not Verified |  Brutal experience. I was to fly on April 22, 2022 from Vancouver, to do this I first had to fly to Vancouver from a small community in northern BC. The flight from my small community with a smaller airline was on time and uneventful, which is always a good thing when flying. I no sooner arrived in Vancouver about 5 hours ahead of my scheduled departure with Flair and received my first text indicating my flight was delayed by 1 hour and 15 minutes, no big deal. Half hour later another text, another 2 hours, and then another adding another hour. So, a 3.15 flight now leaving at 7.30. Then flight cancelled until the next day at 3:15, 24 hour delay. No Flair personnel anywhere to be found, all information done by text. Could not get a room from them, or meal vouchers, or even any formal, one on one communication, very poor people skills and communication. Could not get back home, no flights available, so slept at airport, what a nightmare. Looked up at flight monitor and flight again showing another delay, so decided to take the next flight home and not fly with Flair. They did give me a full refund but I still spent $550 round trip to get to Vancouver, plus meals for the 24 hours I spent touring the airport. Very brutal experience, I will never fly with this airline or similar low budget airlines again, poor service, poor communication, no apology. This company should not be in a customer service industry, and the owner should be ashamed. You can tell it is only in business for the money, money, money.",False,,Solo Leisure,Economy Class,Vancouver to Winnipeg,April 2022,1,1,,1,1,,,False
"""no thought for passengers""",1,2022-04-22,"We booked a flight for our daughter to a funeral. Then funeral plans changed. So we canceled the flight within a few hours. We were charged $59 cancellation fee each way. Then tried to use our credit a week later. Nope! It can only be used by the person who paid. My husband. He swore he would never fly flair a few years ago. He tried booking a ticket for me. Won’t let him do it. Tried calling. Call center is in South Africa. That is why wait times are long and communication is so awful. No manager available, promises to have a manager call not kept. No customer service, no thought for passengers. Once they have your money they will ensure you get not one dime back in any form.",True,,Family Leisure,Economy Class,Edmonton to Abbotsford,March 2022,,,,,1,,,False
"""don’t plan on flying with Flair again""",1,2022-04-18,"I tried getting a credit voucher for booking reference # R6V3G9, applied to this months flight which was promised to me it would work, as the original flight was booked with my credit card for my own employees. I was on a phone multiple times for hours trying to get through, a couple times when I got through to a person, they couldn’t talk English well enough for me to understand, as well, they couldn’t pull through with applying the voucher to my current flight that I have booked. Due to these inconveniences, I don’t plan on flying with Flair again. They are impossible to communicate with and not backing up acceptable flexibility.",True,,Business,Economy Class,Winnipeg  to Vancouver,April 2022,,,,,2,,,False
"""Terrible communication, terrible service""",1,2022-04-15,"Not Verified |  Flight was delayed 3 hours and then rescheduled to the next day 7:00 am due to mechanical issues. Was going to take them 2-3 hours to find everyone a hotel room. Set people up at a hotel and when the travellers got to the Crowne Plaza their names were not on the list. Food voucher offered for $20 was useless because the restaurant did not open till 6:30 am and flight was at 7:00 am. This airline had no idea what to do to accommodate passengers who were forced to stay overnight due to mechanical issues. Terrible communication, terrible service. The flights were cheap but not worth the aggravation.",False,,Couple Leisure,Economy Class,Toronto to Abbotsford,April 2022,,,,1,1,,,False
"""like the you get what you pay for aspect""",9,2022-04-13,"Just flew from Vancouver home to Edmonton on flair, it wasn’t the first time I’ve flown with them and won’t be the last. On my flight today we had a awesome flight attendant do the safety presentation and hands down was the best one I’ve ever had to sit thru. I like the you get what you pay for aspect -  priority boarding for 10$ where other airlines make you book business to receive that service. Overall smooth flight.",True,Boeing 737-800 MAX,Solo Leisure,Economy Class,Vancouver to Edmonton,April 2022,4,5,"<span class=""star fill"">5</span>",5,5,,5,True
"""chat service is terrible""",1,2022-04-12,While booking the flight I put the last name wrong that was due to auto fill on my Google. I tried reaching out with in 24 hours to connect and change the last name nobody answered and after 24 hours they are saying that you can't change the last name and cancel the flight and you will get the store credit after deducting 39 dollars each. I cancelled the flight and when tried using the store credit again the issue was the wrong last name. To change that again I have tried contacting at every platform but nobody replied. So I booked my flight again by wasting more money. Your chat service is terrible. I have connected with agents more than 20 times but nobody replied. Left mail and text too nobody replied. I called nobody answered. Hats off to such an awesome customer service. I would suggest please charge more for flights and give good customer support.,True,,Family Leisure,Economy Class,Kitchener to Calgary,November 2021,,,,,1,,,False
"""airline has the worst airport staff""",2,2022-04-11,"Not Verified |  One of the worst experiences I’ve ever had with any airline in Canada! Firstly my actual flight was cancelled and they put us in a hotel and rescheduled us two days later! Then the new flight was late by more than two hours and the staff had no idea. Staff was saying that the flight is on time and then the airline has the worst airport staff - unprofessional, completely ignorant and rude!",False,,Solo Leisure,Economy Class,Vancouver to Toronto,April 2022,1,1,,1,1,,,False
