header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""the worst experience ever""",1,2018-11-30,"Not Verified |  This airline is horrible. This was my husband and my first time to Portugal and first time flying with SATA Airlines. Not only was our flight delayed 9 hours, but when we finally got on, we took off and circled around then landed back in Lisbon. The reason for the first delay was because of technical issues. Knowing there was a problem they still put us on the plane. When we landed 15 min later back in Lisbon, there were fire trucks surrounding us. By the time we got off the plane and collected our bags, it was 12am Saturday morning. Mind you our flight was supposed to take off originally at 1:30pm Friday. Not only did they tell us we had to sleep at the airport because they could not put us in a hotel, they didn't even offer a pillow or blanket to anyone. We finally took off Saturday afternoon on a different aircraft to the Azores, after spending 31 hours at the airport. We are still fighting with them to get our money back on the flights we then had to purchase on a different airline just to get back to Lisbon. They are by far the worst experience ever. I highly recommend not flying with them at all cost.",False,,Couple Leisure,Economy Class,Lisbon to Ponta Delgada,October 2018,1,1,,1,1,,,False
"""friendly service""",10,2018-11-06,"My first experience with SATA from Ponta Delgada to Madeira was a pleasant one. Check in effective. Flight on time, friendly service, clean aircraft, good coffee. Baggage delivered quickly on the belt.",True,Q400,Couple Leisure,Economy Class,Ponta Delgada to Madeira ,October 2018,4,5,,4,4,,,True
"""always some problem""",2,2018-09-30,"Lisbon to Ponta Delgada. I don't know where to begin. I fly Azores Airlines (SATA) quite regularly and there is always some problem with this airline. If it's not delays or aircraft breaking down, its losing your baggage or bad customer service. The food is really bad and after all the complaints, I don't understand why they have not changed it yet. Recently I flew on a leased A340 aircraft operated by a Spanish airline called Plus Ultra Airlines for SATA. The flight was from Lisbon to Ponta Delgada and then the aircraft was continuing on to Toronto. Thankfully, my final destination was Ponta Delgada, and I didn't need to continue on the what would have been a long and horrible journey to Toronto. The flight was delayed which is no surprise since I have never seen a flight of SATA depart on schedule. Whilst onboard we were given no briefing by the flight crew why the flight was delayed. We stayed at our stand for almost an hour. As a frequent flyer this aircraft was the worst aircraft I have ever been on. It was very dirty, and didn't look like it had been cleaned for a long time. Parts of the interior were very deteriorated and almost falling apart. The inflight entertainment remotes were falling out of their place exposing the wires or had parts broken off it. The tables needed force to take out and put them back in. The bathroom was very dirty. The crew were not helpful at all. We got our standard SATA meals but these ones were inedible, which consisted of stale bread and some very dried meat which many people refused to eat. The cabin crew again didn't seem to care or share very much sympathy. I would not recommend this airline to anybody.",True,A340,Business,Economy Class,Lisbon to Ponta Delgada,September 2018,1,1,"<span class=""star fill"">1</span>",1,2,,1,False
"""all in all very pleasant""",10,2018-09-01,"From Horta to Corvo and then back form Flores to Horta and from Sao Jorge to Ponta Delgada. All flights on time, new aircraft, all in all very pleasant trips. Short flights without any service on board, although it would be nice to get a glass of water. Also Azores Airlines flight from Lisbon to Horta was nice, on time and with very relaxed on board atmosphere.",True,Q200 / Q400,Couple Leisure,Economy Class,Horta to Corvo,August 2018,5,4,,5,5,,,True
"""complete confusion""",1,2018-08-31,"Our return flight from Terceira to Boston was delayed twice spanning 8 hours stuck in the airport we were notified that the replacement aircraft would not be able to take all the passengers, therefore the flight was overbooked by 80+ passengers who were removed from the flight and offered options to fly an extra 5 hour (roundtrip) to Lisbon plus an overnight stay at a 1-star hotel, then the next day to Boston. We stood in line for over 5 hours to be rebooked with only 2 junior counter people who were inexperienced requiring them to call a supervisor by phone for codes in order to alter the passengers tickets while 2 other senior agents hide at a check-in counter, refusing to help anyone except the few who sweet-talked them into changing their flight, of which they refused to do for me. Not knowing my wife was with me they changed her tickets also, choosing, in secret whom they would help. This is no exaggeration. After the first 2 hours, only the first 2 people left the counter with altered flights (again because the agents obviously didn't know how to make the alterations). Paperwork was required for reimbursements (2-page form, 1 per passenger, 5 in my case, wife, and kids). After the first 2 hours passed we asked the counter to pass the paperwork out the the group so that we could start filling it out in line. They refused at first and after the repeated request by very agitated passengers did they start to pass out the forms as it was creating a bottleneck at the counter, but then refused to give out pens. People began buying pens at the gift shop next to the ticket counter. Again after 1 hour of refusing to give out pens (an obvious premium at SATA) they then found a box of pens to hand out (the 3rd hour in). There was no communication, no advisement. They expected stranded passengers to figure out what to do and where to go, there were 3 different lines, no guidance, SATA employees scattered from the terminal check-in area. Passengers where left to get information from each other, often conflicting. Complete confusion. There were families with children, who became desperate without access to baggage (another completely ridiculous story), many crying over the stress of the long day (7:30am check-in to 9:30 PM before everyone was served, my self last as I gave my place inline to an elderly couple who lost their place in line after they had to sit after 3 hours in line (other passengers were so desperate they refused to let them back in line where they were, that is how desperate everyone became at a certain point). Please choose another destination as the SATA staff in Terceira (and the other islands for that matter) is not capable of servicing tourist. They do not have the experience, the staff, or planes to properly handle cancelations. Their staff have a sense of entitlement and lack the sensitivity required to care and have the patience to help clients. This is not my first time on SATA and could fill pages with stories but at a point which Delta Airlines and Jet Blue are exploring direct flights, I implore them to reconsider until the Lajes Airport privatizes to a company that doesn't rely on SATA and their very, very, poor record.",True,,Family Leisure,Economy Class,Terceira to Boston,August 2018,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""airline gets worse every year""",1,2018-08-15,"Boston to Terceira. This airline gets worse every year. They essentially have the monopoly in the Azores, as far as routes and usually pricing, meaning they don't care how poorly they treat customers. I have often had them tell me there are no flights available, only to arrive at the airport to see the exact flight I wanted only half full. I have flown close to 100 times, and almost a dozen times with SATA, and I have never been asked to weigh my carry-on bags. Any other airline doesn't generally care, as long as it fits. On 12 August, we were on a flight that was less than half full, on a large A321 with plenty of overhead and cabin space. I assume because they wanted to make some extra bang for their buck, they stopped every single person at the boarding pass counter and made them weigh every carry on. If you wanted to keep it, you had to pay $100 to check it, whether it had medications or anything. The average weight of just a carry on bag alone is 9 lbs, meaning virtually no carry on will ever be light enough to be under 17 lbs. SATA has a tendency to underbook flights and delay or cancel a lot, but why they decide to gouge everyone again at the counter is beyond me. This aircraft was also utterly filthy, as when we opened our tray tables they were covered in an unknown sticky substance. I would love to tell you to never book with SATA, but sometimes you don't have a choice. If you can, do as much research as possible, as TAP, Delta, and RyanAir are starting to get flights to the islands. Maybe if they start losing enough business, they will start treating people better!",True,A321,Couple Leisure,Economy Class,Boston to Terceira,August 2018,1,3,"<span class=""star fill"">1</span>",1,1,,2,False
"""refusing to respond""",1,2018-06-14,"My sister, brother, friend, and I were scheduled to leave Boston for Terceira, Azores on January 17, 2018 with SATA flight S4232. Unfortunately the plane was cancelled. We were given no reason why, just a letter to email SATA with questions. (No phone number was provided and when we asked the employee behind the counter she repeatedly told us to email customer service. The flight was not rescheduled until January 19, 2018, two full days later. This left us holding the bag for a hotel and rental car on Faial which had been pre-paid and we missed out on. We also had taxis, food, etc. in Boston while we were waiting to find out if our flight was going to be rescheduled. (Not to mention that the Azores in January is 50-60 degrees, while Boston was around 30 degrees! We were not packed appropriately at all and had to purchase additional clothing to compensate for the differing climates.) Since that time, I have sent numerous emails and Facebook messages to SATA. Their response, after months of emails to the customer care email are two-fold. One: “The contract that is made with the Airline Company, only contemplates the passengers transportation until the final destination. The reasons for which someone travels from one point to the other are unknown to the airline company, therefore, we can neither be held responsible when a passenger fails to show at a scheduled location, nor when other contracts are made with other entities.”  Our flights were booked through a travel agent but they are all with SATA. So SATA does know we were flying on to Faial; we were on their flight. And, moreover, they re-booked us through to Faial two days after our originally scheduled departure. Two, after months of asking for reimbursement: “If you have any expenses regarding any meals you had to make during that waiting, please send them together with your bank details information (account holder, name of bank, address of bank, account number, bic/swift code, routing) for their analysis and eventual reimbursement according to SATAs regulation.” Of course I have had no acknowledgement that they even received my email, or follow-up emails. To top things off, when they did rebook us, the airplane was decrepit. The heating/cooling system didn’t work. The seats were the smallest, most uncomfortable things ever. And the flight attendants were rude. My family and I had flown SATA in the past and had no issues. However, after this total lack of, and disregard for, customer service, I will most likely be flying TAP Portugal. I understand things happen. But blatantly disregarding and abusing your customer base, ignoring emails and refusing to respond in any way, and being altogether apathetic towards your clientele is no way to operate a business. SATA needs to figure it out.",True,,Solo Leisure,Economy Class,Boston to Terceira,January 2018,1,1,,1,1,,,False
"""flight attendants nice and friendly""",7,2018-06-07,"Ponta Delgado to Funchal. The seating in the plane was relatively narrow. The plane made a well-maintained impression. The flight attendants spread a nice and friendly atmosphere. The drinks were adequate, but the food should be thought over. Better a few cookies than a dry roll. Overall, you can rate this flight as average.",True,A320,Solo Leisure,Economy Class,Ponta Delgado to Funchal,May 2018,2,4,,4,4,,,True
"""Worst airline I have flown""",1,2018-04-23,"Ponta Delgada to Gran Canaria. Worst airline I have flown so far. Two out of two flights would be allocated a week earlier, so I arrived at noon instead of noon. Both flights were delayed. The food on board was lousy and the aircraft old. You really can not recommend this airline.",True,,Couple Leisure,Economy Class,Ponta Delgada to Gran Canaria,April 2018,2,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""ashamed of this Portuguese airline""",1,2018-04-05,"Last month we traveled with them and it was a nightmare. First the agency (eDREAMS) that booked our flights made a ""mistake"" on the name of my daughter (infant). Because she has a long name, they only put down her initials for the first name. The last name and date of birth were correct. Noticing the mistake my wife contacted them and told them about the situation, and they said that we needed to contact eDREAMS to get it solved. My wife literally spent more than 5 hours between eDREAMS and SATA to get this solved. SATA insisted that there was nothing they could do, which sounded like a lie because if we decided to pay they could get it done. After many other calls, eDREAMS paid for the change (which was fine by me). On the day of the flight they printed the boarding passes and there it was my daughter's name was incomplete,  and what did they do? Fill the missing characters by hand! They made us go through all that trouble for nothing! On the flights to Portugal we had no issues, but on the way back to the US it was a very long trip. First flight from Lisbon to Ponta Delgada was fine and they served a small snack. The second flight from Ponta Delgada to Boston was late about 2hr and during the flight they announced that they wouldn't be serving food. Why? According to the ""chief of cabin"" they did not have enough crew and therefore everybody had to starve for 5hr 45 minutes. No compensation or warning was given to passengers about this situation so that they can find alternatives other than starving. This is unacceptable specially given that my wife is breastfeeding and I (and all other passengers) paid a ticket that included a meal. For clarity I would also like to say that the aircraft we flew in was a small A320. Just to make the point that with 3 crew members they could have served everybody with no problem. Conclusion SATA just save ~120 meals, with no care for their cutomers. I am Portuguese, and I am ashamed of this Portuguese airline. Avoid.",True,A320,Family Leisure,Economy Class,Lisbon to Boston via Ponta Delgada,March 2018,1,1,"<span class=""star fill"">1</span>",2,1,,1,False
"""It was canceled for two days""",1,2018-01-26,"SATA Air Azores was the worst airline I have ever taken and I travel often. First the plane was canceled due to operational issues. It was canceled for two days. So I lost two days of my vacation and this airline would not reimburse me anything except a hotel night for those two days. I was stuck in Boston for two days. I had to rearrange my entire trip to extend the trip for the two days I lost which cost me money. The airline said they wouldn’t do anything for me. The seats are small, the food was horrible, the flight attendants were not nice, and the airplane was so hot I thought half of us were going to pass out. This airline was so bad that although I would love to come back to the islands, if I have to fly this airline I probably would not. I am not normally a negative person and I realize as a world traveler that things are different everywhere, but this airline was the worst I have flown.",True,,Couple Leisure,Economy Class,Boston Logan to Terceira Island Lajes,January 2018,1,1,"<span class=""star fill"">1</span>",1,1,,,False
"""Flight attendants were friendly""",8,2017-11-29,"Boston to Ponta Delgada. This airline seems to get a lot of negative reviews so I figured I'd write a review from my own experience. Check in was pleasant, boarding and departure were on time. Onboard the aircraft is older (pull down CRTs, etc), but the flight is only 4.5hrs. Full meal was served on board, food was decent. Flight attendants were friendly. Arrived less than 30 mins late. Baggage was on the carousel in PDL. For the price we paid for the flight and convenience of flying direct to Ponta Delgada from North America, would fly again.",True,A310,Couple Leisure,Economy Class,Boston to Ponta Delgada,November 2017,4,4,,5,5,,,True
"""an acceptable economy class""",7,2017-11-18,"We flew round trip from Boston to Ponta Delgada. The plane is an older aircraft, but the lights, vent, bathroom were functional. Seats were a bit cramped but workable for this duration flight. Entertainment with the center drop down TV style screens was lackluster, but it was only 4-5 hrs each way. Food was average at best, wines were good, onboard staff were friendly & courteous. We had a couple of beverage runs, if you wanted anything more the galley got it for you. It was not the nightmare flight I read about. We left about 30 min late each way, baggage was there when we landed. Overall an acceptable economy class flight.",True,A310,Couple Leisure,Economy Class,Boston to Ponta Delgada,November 2017,3,5,"<span class=""star fill"">1</span>",4,5,,,True
"""no attempt to offer an explanation""",1,2017-10-26,"✅ Verified Review |  Boston to Lisbon return via Ponta Delgada. Left Boston with a delay as has been the norm for the last few years! The flight to Lisbon was uneventful of note the way SATA boards their flights: instead of calling the passengers by class, everyone camps right at the gate and so the process becomes a nightmare similar to a herd of bison on a stampede!  The real fun begins on my return to Boston where I had to arrive no later than October 20th at 9 pm. I got to the airport at 10 am, for my flight scheduled to leave Lisbon at 1:05 pm, on October 20th. My bag was checked in, my boarding pass handed to me and then, I was informed that the flight was 5 hours behind without an explanation! I told the SATA representative that I was going on call at 10 pm and had to be in Boston before that! She sent me over to their sales counter where I explained the whole thing again. She was kind enough to route me to a TAP flight leaving Lisbon at 12:45 to Newark where I would then fly to Boston on JetBlue and assured me that my luggage would be taken care of. Upon my arrival in Newark, I could not find my bag so I thought they maybe I would get in when I arrived in Boston. To my dismay I got to Boston and could not find my bag anywhere! I contacted SATA, TAP, JetBlue to no avail! I got an email from TAP and JetBlue, apologizing for the incident and informing me that they would try to locate my bag. I spend most of Saturday and Sunday calling SATA in Lisbon, Ponta Delgada, and Boston being given contradictory information stating that it was not their problem because I flew TAP and JetBlue. I explained to the persons that I handed my bag to a SATA employee and had a baggage claim to prove it! That was of no use. The folks in the US basically told me to get lost because it was not their problem even though I have been flying SATA for almost 20 years! My brother in Lisbon spent hours at the airport, trying to locate the bag, since, in accordance with safety rules a bag cannot fly without the passenger so we were hoping that the bag was lying somewhere in Lost & Found in Lisbon. After several hours, he was told that they could not help him. I kept calling my agent, SATA, TAP, JetBlue without any luck. On Monday, October 23, I got a phone call from Logan Airport, Lost & Found letting me know that my nag was found on the SATA carousel and luckily, it had my contact info on the pocket so they were able to contact me so I could come and get my bag! I did go back to Logan to get it and, to my surprise, they were right: the bag flew on my original SATA flight, un-accompanied, was never opened or checked to make sure it did not pose a threat to the safety of the other passengers. Even with the baggage tag, SATA was unable or un-willing to locate and deliver the bag to me! After all, in this day and age where unfortunately so many horrible things happen all the time, I can’t fathom how a real airline can allow for such a breach of security. I called SATA again, explained the whole thing and, to my surprise, there was no attempt to offer an explanation or apology and so I decided to not only publish this review but also to open a complaint for an investigation which hopefully will prevent situations that could escalate into a tragedy.",False,A310-300,Solo Leisure,Economy Class,Boston to Lisbon via Ponta Delgada,October 2017,1,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""service was excellent""",8,2017-10-13,✅ Verified Review | I was a bit worried as the reviews for this airline were not consistent. Comfortable flight. Service was excellent. Food and beverages were good. Overall pleased with this flight and services offered. Flight left on time. We would fly with this airline again.,False,A330,Couple Leisure,Economy Class,Toronto to Terceira Island,September 2017,4,5,"<span class=""star fill"">3</span>",5,5,,,True
"""I have no real complaints""",5,2017-10-07,"✅ Verified Review |  Boston to Ponta Delgada return. I've seen a lot of negative reviews about Azores Airlines/SATA. I recently completed four segments with them and found that most of the complaints were not well-founded. To preface this, the reader should remember that Azores Airlines is a budget carrier. The Azores are a small region of Portugal that has been historically underdeveloped. If you keep these concepts in mind and adjust your expectations accordingly, you can have a positive experience like the one I had. I flew two segments on one of Azores' old A310s (BOS-PDL and return). There aren't many of these around anymore, and I was interested to see how it had held up over the 25 years of service. The planes seemed to be in good condition, with a couple of cosmetic exceptions. Legroom was not great, the flights were less than 5 hours. On one, we upgraded to exit row seating (20A/B) and had unlimited leg room. It was well worth the $65 PP cost. The other two segments (PDL-BCN and return) were on newer A320s. These also had limited legroom, but were in good condition. None of the four flights that I took were delayed; all arrived on time. I checked luggage on each. It was not lost. The meals were terrible, and there was virtually no in-flight entertainment. But they got me there on time, the flight attendants were helpful, and I have no real complaints.",False,A310,Couple Leisure,Economy Class,Boston to Ponta Delgada,October 2017,2,4,"<span class=""star fill"">1</span>",3,5,,,True
"""very inexperienced crew""",2,2017-09-27,"✅ Verified Review | Flight was delayed for over one hour - no explanation or apology given until the Captain of the aircraft referred obliquely to the delayed arrival of the incoming flight - hard to believe as plane we flew-on was at the gate for at least 90 minutes before we were first called upon to board. Once called to board, we were left standing in the passenger ramp for 20 minutes - again no explanation or apology - as the limited flight crew struggled to get people onto the plane, it was like the first time any of them had managed a boarding process. Once finally onboard, we had to listen to virtually inaudible announcements on a very poor sound system - the Captain sounded almost half asleep - and then once airborne we were left without any offer of food or drink for almost 2 hours. I have no idea where the flight attendants were or what they were doing all this time but, they never appeared in the aisles. Food - luke warm and tasteless - arrived with cheap wine - they ran out of red before everyone could be served. After ""dinner"" we were left for almost three hours with no sight of a flight attendant offering any kind of refreshment - not even water. I wandered back behind the curtains to find the flight attendants chatting and requested water to take some medication. Movie ""selection"" was four movies - three of them b-rated action movies. A grand total of two TV shows available. None of the other entertainment services - map, etc. were available. The toilet on one side of the airplane ran out of water for flushing. De-planing took forever - again, managed by what appeared to be a very inexperienced crew. All in all - perhaps the worst flight experience I have had in many, many years and I fly domestically and internationally frequently.",False,,Couple Leisure,Economy Class,Porto to Toronto,September 2017,3,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""staff were very friendly""",8,2017-09-02,"✅ Verified Review |  I did a trip to the Azores with my family, flying from Vienna via Lisbon to Ponta Delgada, then later from Ponta Delgada to Pico and from Horta via Lisbon to Vienna. Flights between Lisbon and the Azores LIS-PDL and HOR-LIS) as well as between Ponta Delgada and the Island of Pico were operated by SATA. All flights were on time, staff were very friendly and check-in and boarding went smoothly and on-board service was according to European standards for short and medium haul. The flight from LIS to PDL was carried out in an old A320 with worn seats and very little legroom. All other flights were just fine even in these terms.",False,,Family Leisure,Economy Class,Vienna to Ponta Delgada via Lisbon,August 2017,3,4,,5,4,,,True
"""worst for customer satisfaction""",1,2017-08-27,"✅ Verified Review | I arrived at Toronto Airport 2 hours before the flight with SATA, only to find out that this flight was marked as 30 minutes delayed. I waited for almost another hour at the gate and the departure time kept on being pushed back with no announcements. Eventually, the plane started boarding and only after passing the gate as passengers were walking onto the plane, a manager was standing there and informing passengers that the flight (which was advertised and sold as a direct flight from Toronto to Lisbon) would be making a stop in Punta Delgada in the Azores. There was no explanation or apology and when I told him that this would be unacceptable he simply told me that I could get off the flight if I preferred. Extremely rude. In the end, the flight that stopped in Punta Delgada for an hour to pick up passengers there. We were told at one point by cabin crew that this was because there were passengers that were stranded there. But when I asked the passengers that got on the flight, they said that they were not stranded at all. They were getting on the flight at the right time and had bought their tickets months in advance. What became quite clear was that the airline basically decided to divert the direct flight and pass-through Punta Delgada to make use of the empty seats on the flight and fill it up, not caring at all about the inconvenience of hundreds of passengers on board. As a result, my flight arrived in Lisbon 3 hours and 15 minutes late. Not only were we not offered any sort of compensation for this, we were not even offered a simple apology. I should add that the food service was absolutely terrible and the quality of the meals served was poor. Upon researching this SATA after this experience, I see that it has been rated the worst for customer satisfaction, and I can now fully understand why. I wish I had been aware of those ratings before buying my ticket.",False,A300,Solo Leisure,Economy Class,Toronto to Lisbon,August 2017,2,3,"<span class=""star fill"">1</span>",1,2,,,False
"""avoid this airline at all costs""",1,2017-08-16,"✅ Verified Review |  I booked and paid for 5 adult flights from Boston to Ponta Delgado, Sao Miguel in the Azores for a birthday trip destined to leave Boston Logan at Saturday 9:15pm. We were told the flight was delayed ""for technical reasons"" until 2am Sunday morning. After waiting 5 hours, Azores reps told us the flight was canceled; they had no more information and ""to check back tomorrow"". They offered a phone number to call, but the office is closed until Monday morning. At this point, the crowd became very agitated and we noticed that they had called the Boston State Police to control the crowd. Two passengers got into a fight over waiting in line. We were told that this happens on a regular basis & the State police were called out the previous Saturday. After calling around, we discovered that every hotel in Boston was booked for this Saturday night. Most people wound up sleeping on cots in the terminal. We finally found a Best Western 30 miles outside of town, arriving at 5am. The most frustrating part was that the airline representatives would not provide anyone any information at all. We returned to the airport the following afternoon and were told that we would be on the 9:30 flight, ""IF... they had enough crew show up"". Two other outgoing flights were delayed, another fight broke out and the State police showed up again! We finally departed at 2am on Monday morning. During our 2-day delay, we heard from several of the Boston Logan airport staff that SATA airlines does this on a routine basis. The desk agents promised I would be reimbursed for our hotel and taxi fare, but after two weeks of emailing them, I have yet to hear from them. I was recently sent an email from Sata letting me know that their company was going on strike at the end of August. I will update if they ever refund my expenses, but for now avoid this airline at all costs.",False,,Family Leisure,Economy Class,Boston to Ponta Delgado,July 2017,5,5,"<span class=""star fill"">1</span>",1,1,,1,False
"""the oldest planes ever""",1,2017-08-08,"✅ Verified Review |  Boston to Lisbon via Ponta Delgado. Worst experience ever. Our first flight from Lisbon to Boston had a 3 hours delay and the seats are tiny. Now is the return, I'm still in the connection flight now and I have time to write this review since they take an hour delay in each step. (Get in the first airplane with delay, taxi and take off with delay, connection in the airport packed so with delay, and now that I'm in my last place, we are still waiting.) The last thing that made me smile, after leaving the airplane I took from Boston to get my connection flight, I got back into the same airplane, yes, the whole airplane did the connection. I'm not even talking about the quality of the aircraft, I think they have the oldest planes ever, Lisbon/Boston without Screens nor Sound system.",False,,Family Leisure,Economy Class,Boston to Lisbon via Ponta Delgado,August 2017,1,2,"<span class=""star fill"">1</span>",2,1,,,False
"""refused to help me""",1,2017-07-30,"✅ Verified Review |  Ponta Delgada to Lisbon. We were part of a group traveling to the Azores for a scientific conference. We received a special conference discount from Azores Airlines, but several members of our group experienced very long delays or cancellation. So did I on my flight back to Lisbon where I missed my connection to Munich. Because of the discount, Azores Airlines insisted that I have to book the two legs (Munich-Lisbon, Lisbon-Azores) separately, which I did, because they said booking it as one trip was impossible. When I missed my connection in Lisbon because of their 75 minutes late take-off, they refused to help me in any way with finding a new connection or a hotel to spend the night. The stewardess simply said that she could not help me in any way. The person at the counter was VERY unfriendly and simply kept repeating ""our contract has ended"". I had to book a hotel in Lisbon and find a flight to Munich the next morning, all paid by me. In stark contrast, the people of Lufthansa helped me out very efficiently and offered an inexpensive flight that got me out of my predicament. The message was clear: We do not care about our customers! I will never fly this airline again. The plane seemed a bit old and not very clean, the food was poor in quality and taste. But that was the least of my concerns.",False,,Solo Leisure,Economy Class,Ponta Delgada to Lisbon,July 2017,2,1,,1,2,,,False
"""worst travel experience in 25 years""",1,2017-06-28,"✅ Verified Review | Worst travel experience in 25 years of travel. Tried to fly Boston-Ponta Delgada-Lisbon on June 25th at 10:40pm with SATA. Check-in: three hour chaos, hundreds of people lining up to the other side of the airport. No explanation as to why it was taking so long. Flight delayed: 3 hours with no explanation. We waiting at the gate until 1am, no announcements about delay or apologies. Lots of families with young kids and elderly people who didn't speak English who were at a complete loss. Flight cancelled: they cancelled the flight at 1am and sent us to the check in counter. Chaos. No representative was there from the airline, only an airport employee who didn't have any information about rebooking. They sent us home (or to hotels) to wait for more information. Flight reschedule: eventually booked on TAP airline a day later. Zero communication - no email, no text notifying us of rebooking. I only found out I was rebooked because I was trying to get on a TAP flight. Missed all my reservations in Ponta Delgada. With additional taxi fees to and from the airport I lost over $200.",False,,Solo Leisure,Economy Class,Boston to Ponta Delgada,June 2017,1,1,,1,1,,,False
"""avoid at all costs""",1,2017-06-16,"✅ Verified Review | SATA Air Azores is a disgusting excuse for an airline. Avoid at all cost, nevermind my flight from Boston to Ponta Delgada didn't leave in time but they didn't even have the seats available I paid for. I traveled with a 5 month old and paid for a bassinet, I arrive at the counter to be told the seats where given away because the plane was changed. They had no other options but to sit without a bassinet for a 4 hour flight. They are clueless, avoid at all costs!",False,,Family Leisure,Economy Class,Boston to Ponta Delgada,June 2017,1,1,,1,1,,,False
"""nightmare airline""",1,2017-06-14,"✅ Verified Review | Appalling airline. Worst travel experience in over 50 years of international travel. Unfortunately, it is the only airline servicing stunning Azores. Five hour flight delay on the outbound from Boston to Ponta Delgada and two hour delay on the return. Plane sat on tarmac for an hour in Boston waiting for an open gate. Planes must be ones taken out of service by major carriers. Seats are from the 80's. No inflight entertainment, which isn't a deal breaker. Just bizarre that the seat backs have screens. One flight was chartered from a Portuguese airline, HiFly. Never a good sign. One positive was that the flight attendants were accommodating and professional. Food was atrocious. So very frustrating that the spectacularly beautiful Azores is served by this nightmare airline.",False,A340,Solo Leisure,Economy Class,Boston to Ponta Delgada,June 2017,1,4,"<span class=""star fill"">1</span>",1,2,,1,False
"""cheap comes out expensive""",2,2017-06-07,"✅ Verified Review | Horrible experience for both legs of a round trip from Boston to Lisbon via Ponta Delgado with SATA Air Azores. A two hour layover became five hours, without any communication or information shared be the airline to its passengers. Warning - the cheap comes out expensive. Don't fly this airline.",False,,Couple Leisure,Economy Class,Boston to Lisbon via Ponta Delgado,June 2017,2,2,,1,1,,,False
"""Flew this horrendous airline""",1,2017-05-23,"✅ Verified Review |  Flew this horrendous airline Toronto to Las Palmas via Ponta Delgada. Going; flight was 7 hours delayed from YYZ which meant connecting flight to LPA was missed, since this airline only flies every 2-3 days from PDL, meant we were stuck in PDL for 2 nights, 3 days. Airline offered hotel and food and we had the chance to see this lovely city, we missed 3 days of our Gran Canaria holiday which meant hotel and transfer costs were suffered. Collecting hotel voucher in PDL was a nightmare, no help or direction. On return leg, the sole A330 went 'tech' in PDL which meant a 12 hour delay while they chartered another A330 from Hi Fly, no direction or instruction was given to over 200 passengers stranded in this tiny airport, we all had to help each other to find out how to obtain new boarding passes, re-book connecting flights etc., absolutely no agents assisting anyone, no guidance, no direction, totally mis-managed and appalling. NOTE : Azores Airlines has only one A330, if this goes tech you are stranded, Ponta Delgada is not served or connected to North America by any other carrier, connect flights via SATA to other EU destinations don't run every day.",False,A330,Solo Leisure,Economy Class,LPA to YYZ via PDL,May 2017,2,4,"<span class=""star fill"">1</span>",1,1,,1,False
"""it was a free for all""",1,2017-04-13,"✅ Verified Review |  We were delayed over 9 hours for our flight from Lisbon to Toronto and not once did they communicate with us as to why the flight was delayed or apologize for it. They would post a departure time and once the departure time had past, they would notify us of the following departure time. The flight time was delayed 5 times prior to us boarding. To begin with, because the flight was delayed from 15.25 to 17.00, the check in booths were moved without updating the boards. They postponed the flight from 15.25 to 19.00 to 21.00 to 21.30 to 22.30 to 23.30 and we flew at 00.00 hours. Not once did the team in the airport know why we were being delayed or how long it may last or what the next steps were. Meanwhile, they switched us to a smaller gate where there wasn't enough seating so most younger people sat on the floor. They offered us a voucher that worked in only one restaurant by the gates so there was a large lineup and shortage of food in the restaurant. They gave us new boarding passes only to tell us there was no need to line up for new boarding passes as there are no assigned seating arrangement on the flight, it was a free for all, first come first serve seating on the plane. Absolutely never flying SATA Air Azores again.",False,,Couple Leisure,Economy Class,Lisbon to Toronto,April 2017,3,3,,1,1,,,False
"""smooth transitions on both ends""",10,2017-04-11,"✅ Verified Review |  My wife and I flew from Toronto to Ponta Delgada on Mar 22 2017 and the flight and service provided by SATA was nothing but excellent. The flight left on time, food was great. Boarding and retrieving baggage was without a hitch, can't say enough good about this airline. We took a SATA prop plane from Ponta Delgada on March 30 to Funchal, again smooth transitions on both ends. Great experience.",False,A330 and DH4,Couple Leisure,Economy Class,Toronto to Ponta Delgata,April 2017,4,5,"<span class=""star fill"">3</span>",4,5,,4,True
