header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""recommend avoiding Air Tahiti Nui""",2,2016-08-02,"✅ Verified Review |  I would recommend avoiding Air Tahiti Nui. Our outbound flight from the US was uneventful. The plane, however, was in poor shape, with threadbare carpet, outdated seatback entertainment (some flights don't even have screens), sagging seatback pockets and below average food and service. The flight was on-time, though, and we were headed to paradise, so we could overlook these minor issues, even though the flight cost, even for an economy ticket, was at a premium price point. On our return trip is where we ran into serious issues. There was a mechanical delay on our flight, which postponed our departure for 24 hours. We waited in line for 3 hours before we had the delay and rebooking information, however, and were told that there was no possibility of being moved to one of the three other PPT-LAX flights that Air Tahiti Nui had before our rescheduled flight left. They put us up in a nice hotel overnight, so we weren't too upset at spending another day in Papeete. We had booked all of our ongoing flights out of LAX on our own due to my wife and I parting ways after the trip and her complicated international travel. Upon getting to the hotel, I began the process of rebooking all of those flights, as we were given the new departure information the following night. After breakfast the following morning, we were feeling pretty good about everything, when I just happened to check the Air Tahiti Nui website to see if our flight was still on time. Nope, we were delayed another 9 hours, which then caused us to miss all of our rebooked connections from LAX. We did not receive any notification from the airline about this additional delay. At this point, Air Tahiti Nui really let us down. They did not rebook us on any of the other departing flights for LAX. They had no consideration for connecting flights. In order for my wife to make her destination in time, we had to reroute her on another Air Tahiti Nui flight to Tokyo-Narita. They would not apply any of the funds we used for the PPT-LAX flight, nor would they simply book her on that flight at no cost due to the mechanical issue. When we spoke to customer service, we had to find all of our own solutions due to their incompetence and lack of understanding. To top it all off, they were completely indifferent and unapologetic. To this day, almost one month later, we have not been engaged by their customer service department for reparations after repeated emails and phone calls. Based on our experience, I would recommend a few things: There are other carriers that fly to/from Tahiti (Air France, Hawaiian Air, etc). Look into them and see if they are an option for you. Take a vacation somewhere else. There are a lot of nice spots in the world, and while Tahiti is exotic and amazing, our poor air travel and all that followed totally clouded our experience. If you still decide to go, and to go with Air Tahiti Nui, try to book all of your air travel through them on one ticket. Or, if you are booking your own connections, be sure to have some flexibility on your US arrival (a day or two in LA on the back end).",False,,Couple Leisure,Economy Class,PPT to LAX,July 2016,2,1,"<span class=""star fill"">1</span>",3,1,,,False
"""poor service and terrible seats""",1,2016-07-13,"Flew Air Tahiti Nui from Auckland to Los Angeles. Firstly the customer service is terrible and they can't change seats on a near empty flight because they are ""not allowed to"". Once on the plane I realised how uncomfortable the seats were, hard and no leg room. The service is terrible as they barely speak english and don't seem to care about customers. They served drinks once on the flight and would not get a coke for me so they just gave the terrible orange juice that was served with breakfast. The food was horrible. Entertainment barely works and is outdated. The headphones they give you are terrible and you can't hear anything with them. No space for items so I say you put your items in the overhead because you can barely fit an iPhone into the seat back pocket. I do not recommend this airline because of it's poor service and terrible seats.",False,A340,Solo Leisure,Economy Class,AKL to LAX,April 2016,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""the airline was punctual""",8,2016-04-16,I flew Air Tahiti Nui in December of 2015 from LAX going to eventual spot of Bora Bora. The flight was good and the airline was punctual. Food was decent and we were fed twice on the flight. Had entertainment to keep you busy in watching movies and the cabin crew was helpful.,False,,Couple Leisure,Economy Class,LAX to PPT,December 2015,3,4,"<span class=""star fill"">4</span>",4,3,,4,True
"""service cold and lacklustre""",1,2016-02-06,"Los Angeles to Papeete with Air Tahiti Nui. Travelers beware! Reservation agents rude and unwilling to process cancellation within 24 hours of booking and website does not allow online cancellation. Plane was very old. The seat, arm rest, tray table and TV monitor buttons are worn or torn. Onboard service was cold and lackluster. This airline certainly cannot compete with world-class airlines. Fly Air France to Tahiti if you are looking for superior experience.",False,A340,Couple Leisure,Economy Class,LAX to PPT,December 2015,1,1,"<span class=""star fill"">1</span>",1,1,,,False
"""worst I have ever seen""",2,2016-02-03,"Our original flight was scheduled to depart at 4pm but a few days prior was rescheduled to 7pm. Imagine my surprise while eating a leisurely late lunch at a hotel in Los Angeles when I get an email message from Flight Aware that the flight to Papeete now was rescheduled to the original 4pm departure. We rushed to grab our luggage, grabbed a ride to the airport only to find out that this was wrong and the flight was not to leave until 7pm. They did not load the flight until 7pm and we never took off until way after 8pm as we all sat in the most uncomfortable seats waiting for the last passenger to arrive. I do not know who designed the seating but they are the worst I have ever seen in over fourth years of flying. As for the meal service, bring a sandwich and you will be much better off. What the TV screen tells one what will be served was not even close to it and was not edible. Also if you hold an American Airlines loyalty card the only way you will get mileage credit is to book this codeshare flight through American Airlines as Air Tahiti will not post the miles to your American account. Let the flyer be aware.",False,,Couple Leisure,Economy Class,LAX to PPT,February 2016,1,3,"<span class=""star fill"">2</span>",3,1,,,False
"""could not have been nicer""",9,2016-01-28,Los Angeles to Papeete with Air Tahiti Nui. The plane was clean and very comfortable. I agree with a previous reviewer that when extended the seats were somewhat awkward to sleep. But I managed. The dinner they served at midnight was perfect as it was a cold chicken salad and light. The rolls were warm which was very nice. By this time all seemed ready to quickly eat and then sleep. Cabin attendants could not have been nicer trying to make us more comfortable. We fly home in two weeks and will see if we are still so happy with the plane and service but at this point would very much recommend.,False,,Couple Leisure,Business Class,LAX to PPT,January 2016,4,5,,3,5,,,True
"""the airline did its job""",7,2016-01-11,"The A340 was Nuku Hiva, the youngest of the Air Tahiti Nui fleet from 2005. Left at 11:30pm, the last flight out of Tahiti in 2015. The cabin crew had made the effort to dress up and decorate the aircraft to celebrate New Year which was approximately half an hour after take-off. Served champagne before take off and after the pilot announced New Year; nice touch. The seats are comfortable and have a foot rest, but, found that the angle when extended for sleep (ever hopeful) was a wee bit awkward to find a good position - not a huge problem though and I am a bit short. There is a lot of leg room which makes it easy when seats are upright to move about. As we needed to try to sleep, we did not use the inflight entertainment. The cabin was fresh and clean, slightly better than our outward aircraft on 16 December, although that one was fine too (Moorea). These were both night flights and therefore we didn't have much contact with the cabin crew, but they were pleasant, polite and efficient although perhaps not quite so at ease with passengers as we have found on bigger international airlines. The breakfasts on both flights offered hot food and continental. It was very acceptable and included fruit and yoghurt. No complaints, the airline did its job and we were comfortable.",False,A340-300,Couple Leisure,Business Class,PPT to LAX,December 2015,4,4,,4,4,,,True
"""worst customer service""",1,2016-01-03,"Los Angeles to Auckland via Papeete. On Dec 21 noticed that Air Tahiti Nui published possible strike action by Pilots. On reading this I called Air Tahiti and was assured our flight would not be affected and we should go to checkin at LAX on Dec 22 with a scheduled departure at 11:30pm. The customer service rep then  asked if I wanted to cancel. I should have taken the opportunity. On arriving (Myself, wife plus 2 infants) we were informed the flight was cancelled and we were rescheduled onto Air New Zealand. There were 7 to 8 check in staff all congregating and joking among themselves. We were told there was an issue and we'd be scheduled onto another airline. 1 hour later we were told that we were booked on American Airlines via Sydney but had to run to another Terminal in order to make the flight. We did that, arrived at the American Airlines counter who told us that we needed a transit visa for Sydney and Air Tahiti should have known this. Also told us there were no seats and we had missed the flight. We ran back to the Air Tahiti counter in the previous terminal. Again staff just joking around, had no knowledge of transit visas. Spent next 30 minutes trying to get us on another airline. Qantas this time. We ran to that counter with one helpful staff member, checked in and Qantas sorted our visas. Stroller was lost in transit. Flight they placed us on meant a 9 hour wait in Sydney before our final journey to NZ. On check-in we were charged for our on lap infant but told that Air Tahiti would reimburse. On calling Air Tahiti I was basicially told to go away. Worst customer service in 30 years of flying.",False,,Family Leisure,Economy Class,LAX to AKL via PPT,December 2015,,,,1,1,,,False
"""crew was friendly""",8,2015-10-06,"I was concerned about this airline after reading many terrible reviews. My Air Tahiti Nui experience was the opposite and crew was friendly and very helpful. The leg room was better than most for economy. The food was ok. On each seat a blanket and pillow, plus a bag with socks, eye mask, ear plugs, ear phones which was a nice touch. They provided 2 meals and also offered food in the galley (sandwiches, drinks, soup and ice cream) nice selection of movies to watch also.",False,,Family Leisure,Economy Class,Lax to Paris,September 2015,3,5,"<span class=""star fill"">5</span>",5,5,,,True
"""economy seat comfort was more domestic""",4,2015-10-05,"Budget is a word that comes to mind for Air Tahiti Nui. The ""Bora Bora"" A340 plane is in need of an update asap. On board entertainment unit was small and quite a few were very fuzzy. Choice is okay but not like bigger players provide and the interface unit is via Wii style hand held unit. It is not an on demand service so when the movies start you need to be read.y Because of this it takes some of the gloss flying with them. Take a tablet, Mac, Laptop when flying Air Tahiti Nui to avoid disappointment. Also have a device that can last 9 hours as there are no charging ports. The other plane we flew in their fleet had a larger tablet screen and usb port for charging. The crew did what they needed to do but nothing more, unless you buzzed them or fly business class. Seat comfort in economy was more domestic than international quality and at 3 hour mark it becomes noticeable. The armrests don't fold right up out of the way either. Food - fussy eaters and kids take snacks as meals make par but that's it, and bread rolls need a chainsaw to cut them open.",False,A340,Family Leisure,Economy Class,Los Angeles to Auckland via PPT,October 2015,2,2,"<span class=""star fill"">2</span>",2,2,,,False
"""the worst airline I have flown""",1,2015-09-28,"Air Tahiti Nui is the worst airline I have flown, starting from the reservation process. The Air Tahiti Nui website is the most outdated and the customer unfriendly of any airline. My credit card was charged twice for the same transaction. The reservation agents are the most condescending I have ever experienced. They are unwilling to do their jobs and try to get you to acquiesce to their attitude rather than follow industry standard customer service. Onboard experience was just as bad. The hardware showed neglected maintenance plus obvious signs of wear and tear with dirty seat cover and tray table. The flight attendants were subpar in their service. I would never fly this airline again.",False,A340,Business,Economy Class,Los Angeles to Papeete,September 2015,1,1,"<span class=""star fill"">1</span>",1,1,,,False
"""staff on the plane were pleasant""",7,2015-09-20,"We had an acceptable night time flight with Air Tahiti Nui from PPT to LAX. The Papeete lounge was air conditioned and spacious. The staff on the plane were pleasant and the food and drink OK, if not high-end cuisine. No complaints from us.",False,A340,Couple Leisure,Business Class,PPT to LAX,September 2015,4,4,,4,3,,,True
"""last experience with Air Tahiti Nui""",1,2015-09-08,"That was our first, and hopefully last, experience with Air Tahiti Nui. Inflight customer service in business class was horrible. The cabin staff looking after us was unprofessional and rude. She didn't offer us any drink unless she needed to. Wasn't friendly. Staff generally were rude and not very welcoming. Food was very poor quality and we were wondering how bad it must be in economy. Overall it wasn't a good experience.",False,A340,Couple Leisure,Business Class,Los Angeles to Tahiti,September 2015,1,1,"<span class=""star fill"">1</span>",2,1,,,False
"""inflight entertainment is draconian""",3,2015-09-06,"Just arrived off an awful Air Tahiti Nui plane from Los Angeles to Auckland via Tahiti. The main issue was that the inflight entertainment is outdated - it is draconian. If you must fly Air Tahiti Nui, try and avoid the ""Borabora"" plane - unless you don't wish to watch a movie or play a game. The other planes are better, but they have poor seats that force your head forward. Very awkward. Every flight also boarded late. Not good enough.  My worst international flight.",False,,Couple Leisure,Economy Class,Paris to Auckland via Los Angeles,September 2015,2,2,"<span class=""star fill"">1</span>",2,3,,,False
Air Tahiti Nui customer review,5,2015-08-19,"This was an awful business class. Food awful. My seat in business class had metal exposed at the head rest. The entertainment unit was fuzzy. You have to watch the movie when they start, it as it is not on demand. The food was un identifiable as to what it was. They only have four planes, this was the one flagged Bora Bora. It had not been updated.",False,A340,Family Leisure,Business Class,LAX to PPT,August 2015,1,2,"<span class=""star fill"">1</span>",3,2,,,False
Air Tahiti Nui customer review,7,2015-05-13,LAX-PPT-LAX. Having read some of the reviews on here I was a bit worried about what we'd encounter on these flights. Both were overnight so we tried to sleep and made no use of the entertainment system. The aircraft interior was clean and well maintained and the crew were very good. Breakfast was decent. The seat is angled lie flat but reasonably comfortable. Both flights were on time and bags were off quickly. The only downside I could see was the high fares due to I assume lack of competition.,False,,,Business Class,,,3,4,,,3,,,True
Air Tahiti Nui customer review,5,2015-04-20,We flew on April 7 and 14 back and forth to Papeete. While the airline staff were friendly and helpful sadly we had an older plane that was not clean and the seats were extremely uncomfortable for our overnight flights. A standard roller bag carry on will not fit in the overhead compartment wheels first and had to be placed sideways. They don't really weigh your carry on at check in but the weight amount of 22 lbs is generous. They didn't weigh or even notice our backpacks. The tray tables were dirty the bathrooms were not kept up during flight and the seats/floor were stained throughout the cabin. I brought Clorox wipes after reading prior reviews to clean off our seating area and felt better after doing so. The amenities were nice such as the overnight flight kit pillows and blankets which were a pleasant feature. The food was not very good at all cold and soggy. The best bet is to bring something such as a Powerbar if you are a picky eater. The movies on the plane were of a good selection but when flying overnight you don't have much time to watch a movie if you are trying to rest. The flight was bumpy both ways but the pilot was considerate in not keeping the seat belt light on for an over-extended period of time. My suggestion is to ask at check in if there are two seats together to transfer to if you are stuck in the row of four you will be much more comfortable. Row 43 (a row of 4) in the back has in seat tray tables so you can't lift the armrest if traveling with a companion and this is not noted anywhere even on Seat Guru. The airport in Papeete is under construction and it took over 2.5 hours for the two planes that arrived at the same time to clear passport control which made us miss the ferry to Moorea. In conclusion if flying to Tahiti again I would try to find a different airline when booking but would likely fly this one again if I had too as the destination is paradise.,False,,,Economy Class,,,,4,"<span class=""star fill"">4</span>",,3,,,False
Air Tahiti Nui customer review,,2015-03-04,My wife and I flew Air Tahiti from LAX to Tahiti and back. We will never make that mistake again. First the interior of the plane was in poor condition. The seats were old uncomfortable and stained. The digital display (which was from the stone age) did not function properly and the resolution was so bad that I elected to just keep it off. Second the seating layout is awful. If you are not in a window section you will be crammed in the middle of the plane in a row of four seats. I flew for 8 hours fighting over the armrest with a total stranger. Lastly my wife reserved a gluten free meal (she has celiac) and she was given raw vegetables a rice cake and yoghurt for breakfast.,False,,,Economy Class,,,1,3,"<span class=""star fill"">1</span>",,1,,,False
Air Tahiti Nui customer review,8,2015-02-06,Flew Business Class from PPT to LAX only 1 out of 5 planes is older and we had a new cabin. Seats comfortable food excellent service very good. Before Takeoff Captain came through the business class to great every guest personally. If I get the same service every time I would most definitely fly with them again. They are as good as some major Asian Airlines and Miles better than any US Airline I flew recently.,False,,,Business Class,,,5,4,"<span class=""star fill"">3</span>",,4,,,True
Air Tahiti Nui customer review,1,2015-01-05,Terrible service. Food was better in economy. Seats were awful - unable to adjust it so you could get comfortable and we are 5ft and 6ft so it should have worked for one of us. Headphone socket broken so unable to watch movies or listen to music. Staff just said 'we can't fix it in flight'. Movies NOT on-demand and you are not informed when they start. Definitely not worth the extra. This was AKL-PPT. Go with Air NZ instead.,False,,,Business Class,,,1,1,"<span class=""star fill"">1</span>",,1,,,False
Air Tahiti Nui customer review,2,2014-11-03,Round trip LAX-PPT last 2 weeks of 10/14. Flight out was an old aircraft inflight entertainment was awful. Video worse than your 1957 TV. Service and food ok+. Flight back was newer aircraft and entertainment display was good but content severely limited. Gate agent in PPT refused the check through in domestic USA via the post customs LAX baggage transfer service. She was inflexible and rude about it. They advertise in their magazine they have a deal with Alaska Air my domestic carrier. Alaska in LAX confirmed the deal and that AT was erratic in conforming to the agreement. Moving baggage around LAX isn't fun. Very poor treatment of a business class customer.,False,,,Business Class,,,4,4,"<span class=""star fill"">1</span>",,3,,,False
Air Tahiti Nui customer review,8,2014-10-28,Booked C class round trip LAX-PPT. Did not like the previous reviews so I was a little apprehensive. Also as I understand it only 3 of their 5 aircraft have the new C class. As is turned out the new seats were very adequate. At 20.5 they are a tad tight and they do not fully recline. Nonetheless my wife and I were able to sleep most of the way on a long late night flight. Staff were gracious and professional. Food and drink were very adequate but nothing special. All in all a good experience. Tahiti is a very special place and this is as good as it gets.,False,,,Business Class,,,4,5,"<span class=""star fill"">5</span>",,4,,,True
Air Tahiti Nui customer review,2,2014-09-14,Flew from CDG to LAX (return) in late August 2014 / early Sept 2014. Awful customer service. The check-in-staff have absolutely no warmth or charm and made no attempt to fulfil my seat request; they were quite abrupt in refusing it moreover. In-air-staff are likewise very poor. Aircraft was old and seats are inadequate. I will never use this airline again. I often travel on Asian airlines and Air Tahiti Nui is way way below par.,False,,,Economy Class,,,2,1,"<span class=""star fill"">2</span>",,2,,,False
Air Tahiti Nui customer review,1,2014-07-15,LAX to Papeete business class: terrible. Where to start: Old seats straight from the 90's bad shape seats an entertainment system with 4 movies and bad screen quality. Bland food and to top it all magazines which were 3 weeks old. Flight attendants are nonchalant to say the least and you don't see them unless you hunt them down. Forget snacks. Just awful and way below par any other airlines.,False,,,Business Class,,,1,2,"<span class=""star fill"">1</span>",,1,,,False
Air Tahiti Nui customer review,5,2014-06-02,"AKL-PPT-LAX-PPT in economy May 2014. Air Tahiti Nui only have five A340 aircraft. We flew on three of these - all were different experiences. The first leg AKL-PPT was on ""Moorea"" which had an upgraded interior and felt very new and fresh. Leg room seemed adequate for economy however as others have said previously the seat designer should be sacked! The head rest is not ergonomic at all and causes discomfort. The is also no lumbar support. I packed the seat back out with pillows to help. The crew were young friendly and worked the cabin non stop. Food on all flights was edible if not slightly odd - the seat designer must have had input in the menu as well. Entertainment on demand comprised of about 10 of movies (some recent releases) and TV shows. The second flight an 8.5 hr overnight flight from PPT-LAX was on ""Nuku Hiva"". This aircraft was also retrofitted with the new interior however it felt older. tired and there was a noticeable decrease in leg room despite us being in the same seat number on both flights. The crew were a bit surly and disappeared after trolley service. Again the seats weren't that comfortable due to the awful head rest and lack of leg room. Our third flight overnight from LAX to PPT was on ""Bora Bora"" which has yet to have it's interior retrofitted. The seats were much more comfortable than the newer version in economy as they lacked the offending head rest but the entertainment is on the old loop system rather than 'on demand'. Would I fly them again? Only if the price was right (we scored half price tickets) - you only get what you pay for!",False,,,Economy Class,,,1,2,"<span class=""star fill"">3</span>",,5,,,True
Air Tahiti Nui customer review,5,2014-05-21,The seats were so uncomfortable I was dreading the flight home. There was no lumbar support and the add on headrest pushed my head forward putting my neck at a very unnatural position. I could not get comfortable using pillows and blankets or in any position. It made for a very long flight home.,False,,,Economy Class,,,1,4,"<span class=""star fill"">3</span>",,3,,,False
Air Tahiti Nui customer review,7,2014-05-06,Loved this airline except for one problem. They changed our return flight from Auckland so we had to layover for the night. We did not appreciate this change. It cost us a lot more money to stay in a hotel for one night in Tahiti. It made the trip much longer. The flight to Tahiti didn't get in until 9.45 pm and customs took forever. Then we had to be back to the airport by 6 am. If they had to make this change they could have at least left earlier so we wouldn't have had such a long night.,False,,,Business Class,,,5,5,"<span class=""star fill"">3</span>",,5,,,True
Air Tahiti Nui customer review,1,2014-04-30,March 29 PPT TAHITI FRENCH POLYNESIA - LAX LOS ANGLES CA. The flight was horrible. After spending a great deal of money for a business class seat I literally had to get up and go and find flight attendants to get a drink of water after not seeing them for a 3 hour stretch. The food was terrible as well. Not worth the money! Horrible service.,False,,,Business Class,,,2,1,"<span class=""star fill"">1</span>",,1,,,False
Air Tahiti Nui customer review,4,2014-04-15,"Seats are incredibly uncomfortable and service was ok but nothing spectacular. I reacted to something in the air and my eyes started watering and I couldn't stop coughing. I pushed the service button waited 20 minutes and the attendant finally came turned it off and walked away! I cannot stress enough how uncomfortable the seats are especially for tall people. My husband is 6'1"" and I'm 5'9"". We couldn't move and didn't sleep the entire flight down or back. If there was another way to get to Paradise we would definitely take it!",False,,,Economy Class,,,1,3,"<span class=""star fill"">2</span>",,2,,,False
Air Tahiti Nui customer review,4,2014-04-06,Flew LAX to PPT and back for an Oceania Cruise. Going to PPT things were just OK. After all you are heading to paradise so it's easier to overlook less than friendly service uncomfortable seats and marginal food. Our return flight was a charter arranged by the cruise line and things were much worse. They had little or no ice limited beverage options and the food was awful. The flight attendants just don't have any spark to them. Some of that may be a cultural thing because I find customer service in FP to be less warm and inviting than in Europe or the US. This airline needs to really punch up their customer service.,False,,,Economy Class,,,2,3,"<span class=""star fill"">4</span>",,3,,,False
Air Tahiti Nui customer review,2,2014-03-26,I flew round trip to Papeete for a Paul Gauguin cruise. I will never fly that airline again. This is unfortunate for French Polynesia because it is a wonderful place and I loved my time there the the flight was unbearable. The seats are so small with no leg room so that one can hardly move. The country should subsidize the airline or another one so that passengers can visit this beautiful place without the pain associated with getting there.,False,,,Economy Class,,,1,3,"<span class=""star fill"">2</span>",,1,,,False
Air Tahiti Nui customer review,1,2014-02-15,Flew LAX to Tahiti seats 19K/L with my wife on 23 Jan 14. Both of our entertainment systems did not work. Asked the flight attendant 3 times about it and was ignored. Finally a flight attendant indicated they could sit us in separate seats or two middle seats in the last row.,False,,,Economy Class,,,2,1,"<span class=""star fill"">1</span>",,2,,,False
Air Tahiti Nui customer review,4,2014-02-05,A 5-hour flight from Auckland to Papeete (Business Class) was more or less ruined by a seat that wouldn't budge from the takeoff/landing bolt upright position and a fold out tray that didn't. The whole aircraft was looking very tired and tatty and badly in need of an upgrade. The Air Tahiti staff at the chaotic boarding gate in Auckland were rude and condescending although the flight attendants did the best they could in such a worn out old bus. Food was OK (I don't expect cordon bleu on a plane) but the wine choice was one cheap red or white. Take it or leave it. Entertainment was very limited too. I was told that of a fleet of 5 aircraft 4 have in fact been upgraded. I guess I found myself on the one that wasn't. Assuming the final aircraft is in fact given the major facelift it so badly needs then I'd consider using Air Tahiti Nui again as a last resort but will take Air New Zealand if it's an available alternative.,False,,,Business Class,,,1,3,"<span class=""star fill"">2</span>",,2,,,False
Air Tahiti Nui customer review,5,2014-01-23,AA 7176 (code share) on 1/15/14 Papeete to Los Angeles. Business class on this airline was very disappointing in comparison to other airlines we use. Because our tickets were code share we were not allowed in the business class lounge despite paying for business class fare.,False,,,Business Class,,,3,4,"<span class=""star fill"">4</span>",,3,,,False
Air Tahiti Nui customer review,1,2014-01-08,Air Tahiti Nui economy class is awful - very tight cramped seats if you are tall as we are poor service and minimal cardboard food. Our section of the cabin was an oven the section behind us was a refrigerator and the cabin attendants seemed to be unable to do anything about it when you could find one to ask. My husband who is 6 ft’3”was wedged into his seat to the point that the woman in front of him and the woman behind him both complained when he moved and he was unable to sleep at all. We upgraded to first class on the way home and the leg room service and food were very good but they still locked the forward toilets for most of the flight and half the reading lights did not work. We will never fly Air Tahiti Nui again.,False,,,Economy Class,,,1,2,"<span class=""star fill"">3</span>",,1,,,False
Air Tahiti Nui customer review,,2014-01-06,Very poor service at LAX from Air Tahiti staff. Flying business class on AA with a code share. They are having some dispute with AA so AA and Air Tahiti are refusing to let each other's business class passengers into their lounges but they don't tell you until you get to the lounge. With three small children and already on flights for 12 hours with a 6 hour stopover in LAX they refused us entry to the Lounge. The staff in the Lounge were kind. Air Tahiti wouldn't let us pay for the lounge without first going out of security again waiting 30 minutes for them to process the payment and receipts and then line up in security all over. Apparently they used to let people phone in the credit card number to avoid having to exit security but now they have decided they rather make passengers spend over an hour at their desk/security. We'll avoid Air Tahiti and AA for a long time.,False,,,Business Class,,,3,1,"<span class=""star fill"">3</span>",,2,,,False
Air Tahiti Nui customer review,9,2013-11-18,Excellent service from the flight crew and ground crew. We arrived at LAX with minutes to spare as our inbound flight was delayed 2+ hours. That airline made no effort to put us on another flight. Running all the way from Terminal 1 to Bradley searching for the ATN desk the kind young lady escorted us swiftly to the gate. We just made the flight otherwise would have spent the night in LA. Although our bags didn't make it they were delivered the next day to our hotel. Since we had no luggage when we arrived the airline gave us a nice bag with essential toiletries including T-shirt and shorts which we all sported for the next few hours. The meals were better than expected the in-flight entertainment was better than some major U.S. airlines. The waiting area in Papeete for our homebound flight was fabulous beautiful shops food comfortable lounge chairs gardens.,False,,,Economy Class,,,4,5,"<span class=""star fill"">5</span>",,5,,,True
Air Tahiti Nui customer review,3,2013-11-10,"Flew to Auckland from Papeete. The flight was 5 hours long. I was seated in 6a wonderful smells of the toilet behind us. I found cabin staff rude and unfriendly. They closed business class toilet and told everyone to use the ones in the middle of the plane. They dropped food on my lap while serving bread didn't say sorry but offered me another one. Seats are average for business class and food is terrible. They were ""out"" of mains when they came to serve us (being in row 6). You do not get additional drinks and if you go and ask for some it's an inconvenience to the staff without a smile or polite conversation. I might sound picky but I am simply wanting something nicer than economy when you pay twice as much for a ticket. The entertainment gave you 8 new movies and a few old titles and tv programs. The seats recline but I am six foot so my feet hang off the edge. If you are travelling by yourself there is no privacy screens like Emirates or Singapore airlines.",False,,,Business Class,,,2,1,"<span class=""star fill"">2</span>",,3,,,False
Air Tahiti Nui customer review,3,2013-09-26,We flew from LAX to Papeete and back. We were in a recently remodelled plane but the seats were terrible. They were tightly packed with very little leg room which is the norm. However the back was curved into a concave shape which was agony on a 8.5 hour flight. The headrests exacerbated the problem and my wife's wouldn't even stay up. The cushions were also stiff. There was no power outlet for the seats.,False,,,Economy Class,,,2,3,,,2,,,False
Air Tahiti Nui customer review,10,2013-09-25,Fight from LAX to PPT. After a full day of US flights from RDU to MSP to LAX we were quite exhausted. A couple of those flights were late and the older planes were packed. So we were hoping for a change of pace on our 8.5 hour flight from LAX to PPT - and we were not disappointed! The A349 was impeccable. We were in coach but the seats were roomy the flight staff was extremely friendly and we had brand new inflight entertainment systems (I think the entire cabin had recently been redone). The experience got our first trip to French Polynesia off to a great start. Yeah it's still tough to sleep in coach seats but the great experience made it bearable. And of course there's nothing like waking up having a good French breakfast and landing in Tahiti with the anticipation of a luxurious vacation ahead! You really have no other options for flying to Tahiti but who cares - Air Tahiti Nui rocked it!,False,,,Economy Class,,,4,5,"<span class=""star fill"">5</span>",,5,,,True
Air Tahiti Nui customer review,10,2013-09-15,Flew economy round-trip Los Angeles - Papeete. Flights on time on nice aircraft. Economy seating is good and inflight service was excellent. Although aircraft are the same on the return flight got an aircraft that had been reconfigured with their new seats and touch screen videos and was quite nice.,False,,,Economy Class,,,5,4,"<span class=""star fill"">5</span>",,5,,,True
Air Tahiti Nui customer review,2,2013-03-22,TN 102 PPT-LAX 3/16/2013 Economy Seat 27B. Departed PPT 15 minutes late for no apparent reason. Told we could not check luggage through to DFW. Entertainment screen control did not work properly - also controls overhead reading light. We were skipped for our dinner initially. Attendant seemed bothered that we asked for dinner. Dinner was inedible. Cold slices of meat hard as shoe soles bread that could not be cut. Asked for Diet Coke was told only water was available. Arrived in LAX 15 minutes late. Still had 3 hours to make our connection to DFW. Over an hour before our luggage was available to go through customs. Because we could not check the luggage in PPT had to carry our luggage from the International terminal to AA. Only in LAX does a 3 and 1/4 hour connection become a nail biter we have always had problems at LAX making connections.,False,,,Economy Class,,,3,2,"<span class=""star fill"">1</span>",,2,,,False
Air Tahiti Nui customer review,2,2012-11-22,My luggage was received two days late in Papeete. Reason: The aircraft was already overloaded when my connection flight from Sydney arrived Auckland. My luggage remained in Auckland that day. On arrival in Papeete there was no assistance at all to passengers without luggage. There was only one person (for about 30 passengers) recording the missing luggage and it took after a late arrival another two hours before we could leave the airport to get some sleep. There was no apology from the airline. The return flight was four hours delayed and the waiting time in Papeete airport was hell. We had to pay for very expensive airport food. WIFI connection did not work and informing relatives about late arrival was impossible. There was little to no information on the reason and what the measures would be and no help from the ground staff. It almost appeared like a cover up. We missed our connecting flights and had later been booked to other flights. Again information was not available from the cabin crew during the flight and only in Auckland we where told to what connecting flight we had been re-booked. A very troublesome check out and check in with going through the immigration twice in Auckland had to be endured.,False,,,Economy Class,,,2,3,"<span class=""star fill"">2</span>",,2,,,False
Air Tahiti Nui customer review,9,2012-11-21,LAX to PPT on TN101 and returned a week later on TN18. Boarding at LAX less then enjoyable. Sent first to one gate then to another. Don't know if the airline or LAX is to blame there. Once boarding started we were put on buses to go to a satellite boarding point. Main terminal under construction. Inconvenient but it works. Onboard cabin staff were friendly and helpful. First time on an A340. Once in the air the flight went smoothly. The plane was clean. The 2 meals served were adequate in size and somewhat above average as far as airline food goes. Service was good. A red-eye flight in economy class seats is not going to produce quality sleep. The seats were about as comfortable as you would expect which isn't saying an awful lot. Entertainment system was marginal. I never expect much when flying economy but the service and meals were better than expected. Outbound flight departed and arrived on time. Return departed and arrived early. Our bags arrived when we did.,False,,,Economy Class,,,3,4,"<span class=""star fill"">3</span>",,4,,,True
