header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
Iran Air customer review,,2003-10-15,Flown the Frankfurt-THR route. In my experience I have never heard an airline flying to THR cheaper than Iran Air does and the pilots are obviously very skilled. But there are negative sides to flying Iran Air. First of all although their Aibus fleet is one of the safest in the world their other aircrafts (Boeing747(SP)727 and Russian aircraft) are one of the oldest and most dangerous - so my advice try to avoid these aircraft when flying Iran AIr. Luckily most European flights are with the Airbus fleet. I also know that the poor shape of their Boeing fleet is not caused by neglect but the fact that the Iranian government can't buy spare parts for these aircraft from the US (politics and stuff). Also inflght entertainment is almost non-existent (not even in their Business class) especially if you don't like Farsi spoken movies shown on a projector so bring a book/magazine/walkman or whatever. My advice is to fly Iran Aar if you are sure that they are using an Airbus aircraft and if you are more concerned about your budget then about stuff like inflight entertainment or alcoholic drinks.,False,,,,,,,,,,,,,False
Iran Air customer review,,2003-10-15,Flown the Frankfurt-THR route. In my experience I have never heard an airline flying to THR cheaper than Iran Air does and the pilots are obviously very skilled. But there are negative sides to flying Iran Air. First of all although their Aibus fleet is one of the safest in the world their other aircrafts (Boeing747(SP)727 and Russian aircraft) are one of the oldest and most dangerous - so my advice try to avoid these aircraft when flying Iran AIr. Luckily most European flights are with the Airbus fleet. I also know that the poor shape of their Boeing fleet is not caused by neglect but the fact that the Iranian government can't buy spare parts for these aircraft from the US (politics and stuff). Also inflght entertainment is almost non-existent (not even in their Business class) especially if you don't like Farsi spoken movies shown on a projector so bring a book/magazine/walkman or whatever. My advice is to fly Iran Aar if you are sure that they are using an Airbus aircraft and if you are more concerned about your budget then about stuff like inflight entertainment or alcoholic drinks.,False,,,,,,,,,,,,,False
Iran Air customer review,,2003-08-31,"In my own opinion the technical state of the fleet is quite poor but there is not any solution for it since the embargo placed by US doesn't allow the Iranians to improve the technical profile of the planes. Food is standard and inexpensive. I do not remember to have more than two different servings options in all of my flights. a ""Tortilla"" of potatoes eggs and soft drink salad but nothing extra. Perhaps rice with chicken in the Iranian way and nothing more. But I have to emphasise and recognise that Iranians are perhaps the most friendly and ""ready to do"" air crew of the world! They are fantastic. And it happens in all of the flights. Always with a smile and ready to do their best!",False,,,,,,,,,,,,,False
Iran Air customer review,,2003-08-31,"In my own opinion the technical state of the fleet is quite poor but there is not any solution for it since the embargo placed by US doesn't allow the Iranians to improve the technical profile of the planes. Food is standard and inexpensive. I do not remember to have more than two different servings options in all of my flights. a ""Tortilla"" of potatoes eggs and soft drink salad but nothing extra. Perhaps rice with chicken in the Iranian way and nothing more. But I have to emphasise and recognise that Iranians are perhaps the most friendly and ""ready to do"" air crew of the world! They are fantastic. And it happens in all of the flights. Always with a smile and ready to do their best!",False,,,,,,,,,,,,,False
Iran Air customer review,,2003-08-12,I have used Iran Air for several Asian and Euro destinations as well as many domestic flights. It was always a B747 for international and A300/B727 for domestic flights. The flight attendants are mixture of old ladies and young guys with beard and mustache. Apart from that their service is not bad. There seems to be a clear distinction between flight attendants before and after revolution. The former are very prestigious. Food is great! There is basically no entertainment so don't wait for it. But the flights are comfortable. It is a warm environment and I like it. Airports are like train stations in Europe - if not worse. But it is better than Indian or Pakistani airports anyway! When flying with an Iran Air B747 just remember it is 25 years old! One great advantage of this airline is the cheap domestic flights but apparently that is not going to last long.,False,,,,,,,,,,,,,False
Iran Air customer review,,2003-08-12,I have used Iran Air for several Asian and Euro destinations as well as many domestic flights. It was always a B747 for international and A300/B727 for domestic flights. The flight attendants are mixture of old ladies and young guys with beard and mustache. Apart from that their service is not bad. There seems to be a clear distinction between flight attendants before and after revolution. The former are very prestigious. Food is great! There is basically no entertainment so don't wait for it. But the flights are comfortable. It is a warm environment and I like it. Airports are like train stations in Europe - if not worse. But it is better than Indian or Pakistani airports anyway! When flying with an Iran Air B747 just remember it is 25 years old! One great advantage of this airline is the cheap domestic flights but apparently that is not going to last long.,False,,,,,,,,,,,,,False
Iran Air customer review,,2003-05-02,Iran Air only operates from one city of Pakistan and that is Karachi where it has flights every Wednesday. The flights are always late and it has become a routine for frequent flyers last time I travelled it was 3 hours late! The aircraft used for international routes are old Boeings or Airbus A-300s and there is almost no onboard entertainment. For domestic travels Iran Air uses the name of Iran Air Tours The aircrafts used are mostly old Russian aircraft and almost every time I travel the trip has been a jerky and turbulent one - specially the landings. Only snacks like juice pistachios and cakes are offered during domestic flights. The airports all over Iran are very simple but are neat and clean. One thing must be admitted that Iran Air is very cheap - whether travelling international or domestic routes as compared to other countries airlines. All in all I would suggest travelling Iran Air just for the sake of adventure and fun - if not for anything else.,False,,,,,,,,,,,,,False
Iran Air customer review,,2003-05-02,Iran Air only operates from one city of Pakistan and that is Karachi where it has flights every Wednesday. The flights are always late and it has become a routine for frequent flyers last time I travelled it was 3 hours late! The aircraft used for international routes are old Boeings or Airbus A-300s and there is almost no onboard entertainment. For domestic travels Iran Air uses the name of Iran Air Tours The aircrafts used are mostly old Russian aircraft and almost every time I travel the trip has been a jerky and turbulent one - specially the landings. Only snacks like juice pistachios and cakes are offered during domestic flights. The airports all over Iran are very simple but are neat and clean. One thing must be admitted that Iran Air is very cheap - whether travelling international or domestic routes as compared to other countries airlines. All in all I would suggest travelling Iran Air just for the sake of adventure and fun - if not for anything else.,False,,,,,,,,,,,,,False
Iran Air customer review,,2003-04-12,I fly with a majority of Iranian carriers such as Mahan Air Kish Air and Asseman. Out of them Iran Air still has her prestige in being the countries national carrier. The food onboard is terrific but unfortunately all it lacks is customer service. I don't blame Iran Air for her old fleet as this is due to the sanction by America. My flight from Dubai to Tehran (A310) was one to remember as I had been onboard the same aircraft a year before but with a different livery (former Emirates).,False,,,,,,,,,,,,,False
Iran Air customer review,,2003-04-12,I fly with a majority of Iranian carriers such as Mahan Air Kish Air and Asseman. Out of them Iran Air still has her prestige in being the countries national carrier. The food onboard is terrific but unfortunately all it lacks is customer service. I don't blame Iran Air for her old fleet as this is due to the sanction by America. My flight from Dubai to Tehran (A310) was one to remember as I had been onboard the same aircraft a year before but with a different livery (former Emirates).,False,,,,,,,,,,,,,False
Iran Air customer review,,2002-11-18,I have flown Iranair Paris to Tehran and back. The airplane was very old (B747) but the economy class seats had more knee room than even some business classes and certainly more than BA and KLM Economy class on long haul flights. The food was also good and plentiful. The onboard entertainment was very poor - a Farsi film shown by way of an old fashioned projector.,False,,,,,,,,,,,,,False
Iran Air customer review,,2002-11-18,I have flown Iranair Paris to Tehran and back. The airplane was very old (B747) but the economy class seats had more knee room than even some business classes and certainly more than BA and KLM Economy class on long haul flights. The food was also good and plentiful. The onboard entertainment was very poor - a Farsi film shown by way of an old fashioned projector.,False,,,,,,,,,,,,,False
