header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""recommended to fly""",7,2018-06-18,"Manchester to Bangkok via Helsinki. This is my first time I fly with Finnair since it was the cheapest option to fly from Manchester, UK to Bangkok,Thailand. The check-in area in Manchester was quiet and have no queue and the check-in process was very quick since I already check-in online. Both flights were delay but not very long and the crew always inform me the problem and take care every passenger during the delay. Even the flights are delayed but both flights were arrived on time. The crew on both flights were very friendly and cheerful but they were occupied and hard to get help as they were short of crew. The price of the food on both flights were overpriced and I recommend to buy food in the airport. There are a wide range of duty free products in flight magazine but some product that I want was run out and I don't like the pre-order system which not suitable for a person to fly one way like me. The aircraft were modern and the cabin are clean but the seats aren't comfortable and short range of in-flight entertainment. Helsinki Airport was clean, small (which easy for connections) and have wide range of shops but mostly are overpriced. Even there are some draw backs I would recommended to fly with this airline.",True,E190 / A350-900,Solo Leisure,Economy Class,Manchester to Bangkok via Helsinki,June 2018,3,3,"<span class=""star fill"">3</span>",4,4,,,True
"""a massive improvement""",9,2018-06-17,Not Verified |  Helsinki to Hong Kong. This is my first flight on the new A350 with Finnair and its a massive improvement from my previous flights with Finnair on the old 340. The cabin is very spacious and bright and the seats are comfortable with a full Flat Bed. You get a nice Doona to sleep in. Food and drink service is standard but enjoyable. Finnair places itself on the lower end of the price ratio so I think its good value. The only drawback I think is the fact that there is not one Finnish flight attendant on the Asian flights which seems strange for a Finnish Airline. All that said the service was very good and it is a very quiet and comfortable aircraft to fly on.,False,A350,Couple Leisure,Business Class,Helsinki to Hong Kong,June 2018,4,5,"<span class=""star fill"">4</span>",3,4,,2,True
"""could/would not help""",1,2018-06-09,"Oslo to Shanghai via Helsinki. After weeks of planning I was about to travel to Baracay Island in the Philippines to go kite-surfing. Finnair managed to ruin that plan entirely. As my intended flight with Lufthansa was cancelled, I was rebooked to Finnair. The flight for it self was fairly ok. Nothing special, but ok. When I arrived in Shanghai (PVG) however, Finnair started showing their true colours. I had a connecting flight with Philippine Airlines to Manila. Due to a delay from HEL, we were several passengers who had to hurry to the next flight. We were guided by a Finnair rep through immigration, and were told to not pick up and re-check our luggage, as there were no time. (This, of course, saved Finnair from paying compensation for delayed arrival) I was told that Finnair would take care of my luggage, and get it to my hotel. This turned out to be a gigantic exaggeration. Well in place at my first hotel in the Philippines, I got an e-mail in partly understandable english from PVG, asking for where to send my luggage. After some mailing, it was clear that my luggage would NOT be delivered to my hotel, as a real airline would have done. After two days, I had to travel for 2 hours to the nearest airport to pick it up. Well there I got one of my two pieces of luggage. The airport crew could not find any more information about my second piece of luggage. Figuring it may come with the next flight from Manila, I waited for 4 hours. Finally, I got an e-mail from my partly illiterate contact at PVG, informing me that my other piece of luggage was delayed due to customs. To make it short, Finnair Customer ""service"" could/would not help, my contact at PVG stopped answering my mails, and I had no clue about my luggage. I got my luggage the day before I returned to OSL, after two weeks. After som e-mails with Finnair Customer ""service"" I was offered a reimbursement of my direct expenses caused by Finnair. They call it an ""compensation"", but it is really a mere reimbursement. Finnair do not care very much for their Business Class passengers. Finnair ruined my entire vacation, due to lack of interest and incompetence. And they offer NO compensation at all. I will never fly with Finnair again.",True,,Solo Leisure,Business Class,Oslo to Shanghai via Helsinki,December 2017,3,3,"<span class=""star fill"">2</span>",1,1,,1,False
"""wont hesitate to fly with Finnair again""",8,2018-06-04,"The economy class is pretty good. For a short haul flight, they only provide drinks. For long haul flights, the food quality was really good compared to other airlines. The food was served really hot, tasted good and was not like flight meals at all. The onboard entertainment was good as well with recent movies. Leg space for the seat should be ok for most people but maybe not spacious enough for taller guys, as I could see my neighbour was kind of struggling throughout the long haul flight. Wifi is available if you are willing to pay for it. Overall, I wont hesitate to fly with Finnair again.",True,,Couple Leisure,Economy Class,Paris to Singapore via Helsinki,June 2018,4,4,"<span class=""star fill"">4</span>",3,4,,,True
"""was late over 5 hours""",1,2018-06-01,"❌ Not Verified |  Had a chance to fly with Finnair last month. The airline was late over 5 hours due to technical fault. The onboard services were mediocre. The food was not up to any advertised Nordic standards promoted by Finnair advertisements. Positive is a clear aircraft. As per EU rules and regulations, the airline is supposed to award a recommended 600-euro compensation to the passengers of delayed flight. In reality, the airline offered vouchers to us which was much lower in value. In all and all, I'll avoid Finnair.",False,,Solo Leisure,Economy Class,Hong Kong to Helsinki,May 2018,2,1,,1,1,,,False
"""The service was very slow""",2,2018-05-17,"Bangkok to Frankfurt via Helsinki. Business class check in and I get the seat 1A Window side. If you sit straight your head touch the side wall. The front wall is maybe 60 cm from you. If you want to toilet and your neighbour is sleeping you have to climb over the person. The food was economy class standard. The flight start close to midnight but the meal comes very late so you are not able to sleep because of light and cabin traffic. The service was very slow and unfriendly. I was very disappointed about the small space, the low level food and the slow service. Where is the benefit between economy and business class at Finnair. Only the price ?",True,,Solo Leisure,Business Class,Bangkok to Frankfurt via Helsinki,May 2018,1,2,"<span class=""star fill"">2</span>",5,1,,,False
"""would fly Finnair again""",7,2018-05-12,"Amsterdam to Tokyo Narita with Finnair. The bagage drop off in Amsterdam was extremely slow. There was a long queue and only two people from groundstaff were available for the check-in. The third groundstaff member at the business class desk was playing on her phone instead of helping passengers with the bagage drop off, while there were no business class passengers. It took almost 50 minutes to get my bag checked in. After security and a quick coffee it was already time to board one of their older A321's. The flight was completely full and we made an on time departure from Amsterdam. For short flights the comfort on board was OK. The first round of service was coffee or tea and later there was a second service with water, orange juice or blueberry juice which tasted quite good. Other food items were available on purchase. The flight landed with no delays at Helsinki. Helsinki airport was a zoo with lots of passengers connecting to the outbound Asia flights in the afternoon. After a 90 minute layover it was time to board the A350-900 to Tokyo. Boarding went quick and this flight was packed to the max as well. No empty seats in economy for sure (I should have booked the economy comfort seat in advance but I guessed the seat next would remain empty. Bad choise!). The legroom was sufficient and the seat was quite comfortable although I found the seat to be a bit narrow. The flight departed on time and after an hour the first meal service started. The meal quality (lamb sausages) was average. The entertainment product on the A359 is very good even in economy class. Large and bright screens and lots of movies or series to choose from. After the meal service there was a round of coffee and then the cabin crew disappeared. In the rearward galley there were drinks, savory items and chocolates available. I didn't get any sleep unfortunately because I found the cabin to be very hot. There are no individual air vents on the A359. One our before arrival the breakfast was served which contained a mushroom-omelette and a blueberry yogurt. Quality and quantity was good! Narita airport was a breeze in the early morning! After leaving the aircraft I passed migration and collected my bags in less then 15 minutes. I would definitely fly Finnair again on flights to Asia.The only downside was the groudstaff at Amsterdam Schiphol Airport. When you know the flight is fully booked, make sure there are more then two members available for the bagage drop!",True,A321 / A359,Solo Leisure,Economy Class,Amsterdam to Tokyo via Helsinki,May 2018,4,3,"<span class=""star fill"">3</span>",1,4,,,True
"""she didn't say bye to me""",1,2018-05-07,"Helsinki to London and one of the cabin crew was extremely rude. When it came to serving the drinks she didn't bother to ask me if I wanted anything and served others around me.  I noticed she did not converse with a lot of the passengers but only gesture to them, as she was not in the mood for conversation.  When collecting the rubbish, she grab things from people. And when getting ready for landing, she grabbed bags some people were holding and shove it under the seat in front, without asking them to do so due to landing shortly. At the end of the flight, as I was walking past her, she didn't say bye to me. I decided to say thank you to her to see if she would at least acknowledge me, but she looked away from me and did not respond.",True,,Solo Leisure,Economy Class,Helsinki to London,May 2018,3,1,,3,1,,,False
"""I am changing from Finnair""",1,2018-05-07,"Kansai to London via Helsinki. I paid and booked a seat 9D from Helsinki to London. However, my flight from Japan was delayed and my original flight from Helsinki to London was cancelled. So Finnair gave me a seat 30D which is the back block. I requested the refund as I paid and booked the front seat. Finnair refuse my refund as 'any seat should be paid extra to reserve.' I do not understand their logic at all. Finnair also said that I should have checked in advance to keep the front block seat. If you paid and booked the seat, why should I check-in in advance? I believe that Finnair is making excuse not to refund. In addition, their in flight entertainment is poor - movies are not changed for long time.  Moreover the Finnair staff at Helsinki airport are arrogant and not helpful at all.  Now I am changing from Finnair to somebody else.",True,,Solo Leisure,Economy Class,Kansai to London via Helsinki,April 2018,1,1,"<span class=""star fill"">1</span>",1,1,,,False
"""it is just a waste of time""",3,2018-05-02,"I’ve made 16 flights with Finnair this year, 30% - 40% of them ended with problems because of the significant delays, 2 of them had to be rescheduled (one time I had to stay one additional night in Helsinki, another time to wait for more than 8 hours for another flight). I was thinking that I would be constantly flying with this airline, because it was comfortable for me in terms of timing, but after this experience I will never get back to this airline, it is just a waste of time, stress and additional costs. I would also add as a significant disadvantage the low efficient work of Helsinki Airport. Conclusions: if you have a chance, avoid Finnair, even if it proposes lower price of ticket!",True,,Solo Leisure,Economy Class,St. Petersburg to Zurich via Helsinki,May 2018,3,4,,2,2,,,False
"""Finnair as its best""",9,2018-05-01,"Bangkok to Helsinki. Daytime flight from Bangkok started late due to a computer issue but the captain kept us informed about the delay. The full Business cabin was served by a very attentive, friendly and polite crew - Finnair as its best. The main meal was quite tasty which isn’t always the case when starting from an outstation. Wines were really good. Although the late arrival, a great flight.",True,A350,Solo Leisure,Business Class,Bangkok to Helsinki,April 2018,4,5,"<span class=""star fill"">5</span>",5,5,,2,True
"""feels more like a low cost carrier""",6,2018-05-01,"My first Finnair flight on a new A321 from Helsinki to Amsterdam. Thanks to  Emerald status i got priority boarding. That can be helpful because the storage space in the lockers is limited so that late comers may find no space for their hand luggage. Seat 10A is an emergency exit seat so there is not a seat in front. This gives lots of legroom and is comfortable for a 2.5 hour flight. Service is friendly and having Emerald status also gives you a free newspaper of choice and a free beverage, where others had to pay. Unbelievable that this new plane has no screens for flight info. The whole experience feels more like traveling on a low cost carrier.",True,A321,Solo Leisure,Economy Class,Helsinki to Amsterdam,April 2018,3,3,,3,3,,,False
"""A fantastic service""",10,2018-04-30,"Dublin to Helsinki. I booked with Finnair to travel to Northern Finland for an Easter break with the family. Everything was clean and on time. In flight tv showed our live departure from cameras under the plane and we were served complimentary tea, coffee or blueberry juice. The children were also given a Moomin sticker each. A fantastic service and I would be delighted to travel with Finnair to Helsinki and beyond. A special mention to the crew who had a good few years of experience under their belt, extremely professional and courteous throughout. Other airlines should take note, it was free for all of the family to sit together as long as we did not mind an allocated seat, the farce of having to buy seats to be assured to sit beside small children should be stopped and I am glad Finnair don't have this policy.",True,,Family Leisure,Economy Class,Dublin to Helsinki,April 2018,4,5,"<span class=""star fill"">2</span>",4,4,,,True
"""the service was attentive""",8,2018-04-18,"Munich to Helsinki. This was a 2h 20min flight, which was competed 20 minutes faster than the scheduled time, which was excellent. The plane was a well-kept A320, although it didn't have the usual Finnair screens with a real-time indication of the map location and heading of the aircraft. The staff was very friendly and the service was attentive. I'd booked an extra-legroom seat in Economy, which had more space than seats in Business, since there was a seat missing in the row in front. This was therefore a comfortable flight. Food was available for purchase, a short flight like this doesn't really require a free snack. Paying for purchases took no time at all using contactless payment. All in all, a reliable and quick A to B.",True,A320,Business,Economy Class,Munich to Helsinki,April 2018,5,5,"<span class=""star fill"">2</span>",4,4,,,True
"""wont even get the rewards miles""",1,2018-04-08,"Singapore to Oslo via Helsinki. I booked business class tickets, and was told that because I had used one portion (forward journey only) I wouldn't get a refund if I cancelled the return leg, and the price to change the flight was astronomical. As good as the inflight experience was, the unwillingness to help clients is archaic. And I am more angry that I wont even get the rewards miles.",True,,Couple Leisure,Business Class,Singapore to Oslo via Helsinki,March 2018,4,5,"<span class=""star fill"">5</span>",1,1,,5,False
"""Very cheaply fitted plane""",1,2018-04-04,"Helsinki to London. Chaos at boarding gate, no priority queue for group 1 passengers, one had to push their way in front of other groups. Mentioned it to ground staff, but they were rather curt and did not care for my polite feedback. Had to get into a freezing cold bus with aircon on in winter. Snow on the stairs to the aircraft, slippery. Old plane. In business class the staff placed a blanket in the middle seat to block it. Never seen this before. No screens or middle tray or electrical plugs at all. Very cheaply fitted plane.",True,A321,Solo Leisure,Business Class,Helsinki to London,April 2018,1,4,,1,1,,,False
Finnair customer review,10,2018-04-01,"Barcelona to Shanghai via Helsinki. I've flown short haul a few times but this was my first long haul on Finnair. The standout feature was the crew who were brilliant. Positive, great customer service, helpful and professional. The food was excellent. Seat was good but American Airlines business class seat is seat better. A little restrictive for laying on both sides to sleep. Small gripe compared to otherwise 4 brilliant sectors. HEL a great little airport to transfer through.",True,A350-900,Business,Business Class,Barcelona to Shanghai via Helsinki,March 2018,4,5,"<span class=""star fill"">4</span>",5,5,,5,True
"""excellent long haul, disappointing regional"" ",7,2018-03-28,"Bangkok to Amsterdam via Helsinki. As I was planning to extend my holiday by a week or so, I booked a new flight back home by using Finnair (mostly due to their price and stopover times) on their new Airbus A350. Check-in at Bangkok Suvarnabhumi Airport was very slow and started to irritate lots of passengers as some people took ages to drop off their luggage. Once we passed that and security, the flight had an on-time departure. Once boarded, I noticed that everything was brand new. Legroom could have been a bit better, but flight attendants were very friendly welcoming you on board. Once departured, in-flight catering started to be served after 2 hours of take-off which was quite decent for airline food with a drink of your choice (multiple if you wanted so). During flight, the atmosphere was quiet with plenty of entertainment choice and able to grab a drink so now and then. Few hours before landing, we were served some food again, which to me was not so nice. Landed in Helsinki, I had a hour and a half spare for my next flight, so passing security and customs (which went quite smooth) we were waiting for our flight to Amsterdam on their A321. Another brand new aircraft for an upcoming flight of approximately 2 hours, but this on the other hand was very disappointing. European terminal was very crowded, flight attendants were very poor as they only served a water or juice once and never showed their faces again (until cleaning time) as apparently 4 flight attendants were needed to serve 4 business passengers. Landed on time, luggage didn't take long to arrive to belt too. Even though Finnair was excellent on longhaul flights, I found them quite disappointing on regional routes. Plenty of room to improve on that.",True,A350 / A321,Solo Leisure,Economy Class,Bangkok to Amsterdam via Helsinki,November 2017,3,3,"<span class=""star fill"">4</span>",3,4,,,True
"""service is more like economy""",3,2018-03-20,"Very poor business class, the service is more like economy. No drinks from London to Helsinki until well after take off. No lunch menu, just two unsavoury meat choices. No wine on trolley, it was well hidden. No champagne offered before or after take off. No jetty in Helsinki, had to walk to the bus in the snow and share it with economy class passengers. On departing from Helsinki on a night flight to Bangkok we had to get onto a bus again, this time with air con blasting out in freezing weather! I did get champagne before take off this time, but no help with luggage, no pijamas available. Seat 5L rather crammed and lap table too far to eat comfortably. Poor service from Finnair  and now we are being delayed as they’ve decide to wait for passengers from other connecting flights.",True,A350-900,Solo Leisure,Business Class,London Heathrow to Bangkok via Helsinki,March 2018,2,2,"<span class=""star fill"">4</span>",1,3,,,False
"""very old ATR aircraft""",1,2018-03-19,"Helsinki to Riga. Finnair uses very old ATR aircraft in domestic flights and in routes to countries nearby Finland. Once called Aero, Finncom, FlyBe Nordic and now Norra. Planes are simply dirty, even filthy. Toilet door was broken, difficult to close it. Guess water system is broken. No running water. But luckily you only sit there from 30 min (Helsinki - Tallinn) to about 2 hours maximum (Helsinki-Gdansk).",True,ATR 72,Solo Leisure,Economy Class,Helsinki to Riga,March 2018,2,3,,3,3,,,False
"""regard passengers as a nuisance""",1,2018-03-19,"Copenhagen to Delhi via Helsinki. In January 2018 we flew with Finnair for the first and for the last time. Our dealings with the airline before, during and after the flight made it clear that the Finnair dictionary does not contain the word service and that they regard passengers as a nuisance. Also it has become clear that Finnair is a local Finnish airline with no international infrastructure nor with any ability or willingness to deal with passengers from other countries. Finnair staff is only employed at Helsinki and agents in other countries have no authority and no ability to help stranded passengers. They cannot be contacted by email and the only option is to use expensive international calls. Business Class is a rip-off (virtually no extra service) Finnair planes are old and the Business Class seats are uncomfortable and hard to operate. Very limited service is provided and the selection and the quality of the food, the drink and the entertainment are poor. Internet check-in opens 36 hrs before departure at which time almost all seats are already reserved. Finnair offers no explanation of how this is possible. Only free Business Class seats are located in front by the toilets. Finnair travel plans do not allow time for passangers and luggage to make it to the next plane. Finnair pays very small amounts to buy neccessary items when luggage is lost then delays payment for months. Lost luggage is not delivered when it arrives.As we were leaving for a a week-long train trip the following day it was mandatory to get the suitcase immediately. The luggage arrived on the flight at 6:35 but was only delivered to the hotel at 18:00 after numerous calls to the the airport. Delays are not announced and wrong information is given several times.  Delays from India of 6 hrs caused most passengers to miss their connection and some would be unable to reach their final destination o Despite this we were all told that no rebookings would be done at Delhie and to rebook at Helsinki o Only late during the flight did Finnair bebook at Helsinki and announced help from the gate. Finnair do not assist delayed passengers but does everything to obstruct their path through the Helsinki airport. Arrival at Helsinki was further delayed and no staff was at the gate to assist passengers. By then we had less than one hour before the next flight during which time we also had to pass through passport control and security. After passport control the experience became even more surreal. It was not possible to pass through to security without a valid boarding pass, which no-one had received. The staff refused to let us through the gates to security despite the fact that all the passengers could show “rescheduling SMS” and the staff told us to go to the Finnair counter where they refused to help. Finnair refuses compensation for delayed flights. Finnair refused compensation citing “fog” and “diverted aircraft”.",True,,Couple Leisure,Business Class,Copenhagen to Delhi via Helsinki,January 2018,1,2,,1,1,,,False
"""Worst flight experience ever""",1,2018-03-10,"Helsinki to Rovaniemi. Worst flight experience ever. Staff negligent, rude and unprofessional. I got to gate 2 hours in advance. Since I was so early I fell asleep. Woken up 6 minutes after boarding closure. Plane was still there, but I was denied entry. No one bothered checking if I'm supposed to be on the flight, whilst sitting 3 meters from the counter. As I was denied entry, clerks told me to contact their manager halfway across the airport, for who knows what reason. After some 15 minutes arguing about weather and other unrelated nonsence, the advised manager came to me instead. Solution offered was paying 400 EUR for a 1 way 30 minute flight, so that my original return flight tickets don't get cancelled. I re-booked my flights with Norwegian.",True,,Business,Economy Class,Prague to Rovaniemi via Helsinki,March 2018,1,4,,1,1,,,False
"""Food expensive and of poor quality""",4,2018-03-04,"Flew Finnair from Helsinki to London. A very old plane but clean. Freezing temperature at HEL and buses to the aircraft were cold, plus walking on icy steps felt dangerous. Staff courteous but not especially welcoming. Boarding groups not observed at all say the gate. It is no frills in economy and plane was almost full. No space in the overhead lockers and passengers struggling to fit cases in. I guess having 3 tier ticketing means most buy the cheapest hand luggage only seats. Food expensive and of poor quality. I ordered the ham and cheese sandwich and the filing had just been thrown in and the tiny piece of lettuce and tiniest slice of red pepper would have been better left out as they made no difference in the sandwich. Paying €6 for it feels like a rip off. Finnair is now strictly on par with budget airlines on short haul. So don't expect anything but a seat and a cup of coffee or water or juice. No second servings either. It is quite sad to see what has become of Finnair. HEL airport was very busy so stressful waiting for the flight.",True,,Solo Leisure,Economy Class,Helsinki to London,February 2018,3,3,,3,2,,,False
"""worst airline I have flown""",1,2018-03-02,"Delhi to Paris via Helsinki. This is the worst airline I have flown, the least helpful one and hence I would not advise anyone to fly this airline. My mother and I had the same type of ticket, the same number of finnairplus points, and whereas I was able to get a business upgrade, my mother was not able, not because of the lack of seats for upgrade, but simply because there was something wrong in their computer system regarding her reservation.  I could not reach the airline by phone as it said their line was congested, though I tried more than 30 times. I explained my problem to them through their chat on internet. Although two different agents asked me about the details of her and my ticket, once I gave these details to them, they never answered back. So this is a loss of more than 450 euros with which I had bought sufficient points for our 2 upgrades. I am amazed that an airline is unwilling to correct a computer problem and behaves so impolitely.",True,,Family Leisure,Business Class,Delhi to Paris via Helsinki,March 2018,3,2,,1,1,,,False
"""service was friendly and attentive""",9,2018-02-23,"This is my first time with Finnair. My flight was between Ivalo in Finland and London Gatwick. It was a 3 and a half hour flight on an A319 in economy class. Ground service in Ivalo was ok, quite immpersonal but efficient. On board, service was friendly and attentive. A sandwich and soft drinks were provided without cost. Food was ok. There was no entertainment on board. The aircraft was clean and well mantained. Space between seats was reduced but still acceptable. It is definitly a good option to fly in Finland.",True,A319,Couple Leisure,Economy Class,Ivalo to London,February 2018,3,4,"<span class=""star fill"">1</span>",3,4,,,True
"""nothing better than a no-frill""",2,2018-02-20,"Finnair is nothing better than a no-frill or low-cost Carrier. But the positive point first: Finnair is still a safe airline when it comes to the technical reliability. And the planes are clean. But that's it! If one chooses Y-class you don't expect more than Coffee, Tea, Blackberry juice an Water. But never order water with gas unless you're ready to pay for. (HEL-ZRH flight time 2h30) Hopefully you never have to contact the customer service (apparently an unknown word for Finnair). If you get an answer you rather are very very patient. Don't expect a reply within a month or so. I did wait also more than half a year. And if you hear anything you probably read something else but not an appropriate answer to your question. There is the possibility to chat. I asked how I can change the return flight. The lady told me there are different possibilities: by phone or in their site when I'm logged-in. I told her I'm logged-in but cannot find a button like ""change flight"" or something similar. No answer. After some minutes and the question is there still somebody on the other end I were advised to call Finnair. It seems they don't know even their own site.. Once on a trip to Asia in c-class I did contact Finnair but received an answer after returning home. Very useful.It gives me the conviction the management won't change anything on their ""Finnair light"" concept. Or probably the top management is incapable",True,A321,Couple Leisure,Economy Class,Helsinki to Zurich,February 2018,2,2,,3,2,,,False
"""Not worth the stress""",3,2018-02-15,"Finnair is really 2 airlines. The first is the international glossy one which I flew from NY to Helsinki. Helsinki airport is really nice. Then there is the old Stalin style Finnair. It is horrible, horrible, horrible. Flying Helsinki to St. Petersburg, Russia was a nightmare. They use a 'Nordic Alliance"" old turbo prop plane which has teeny tiny overhead cabins. In the freezing winter, in terrible weather they bus you onto the tarmac and you wait in line to board. I saw mothers with newborns worrying out that their baby had to be exposed without proper bundling to the elements, and I really sympathized. The staff on the local routes are nasty and crude. The food is non-existent. However, the absolute worst part is the strange standards they apply when trying to leave St. Petersburg. I flew out with the same luggage I flew in with. No difference. However, the standards at check in in St. Petersburg only allow for 8kg of carry on luggage. This is for an international flight. I did not have this problem in NY, nor Helsinki to St. Petersburg. Then the overhead luggage for the turboprop plane is not international standards. I take the same piece of carry on with me all over the world - no problem. The overhead bins for the turboprop were miniscule. I had to take my bag apart, put it in checked luggage, and then pay $88 USD for the privilege of being overweight 2kg because I was forced to put my carry on into my checked luggage. So - NY to Helsinki - luggage fine Helsinki to St. Petersburg - luggage fine St. Petersburg to Helsinki - luggage not fine Helsinki to NY - out of my hands. Then at the gate I saw a woman who had a backpack, and it was a little tall. They refused to let her board the turboprop plane with it and she missed her flight. Finnair is ok on an international direct flight. If you have to change planes or syphon off to one of their local routes its a disaster. Not worth the stress, service or anything else. Will reroute through Moscow on Aeroflot to avoid this nightmare again. Shame on Finnair for such inconsistent and shoddy service. Hats off to the international crew, and 0 stars to local service.",True,,Business,Economy Class,St. Petersburg to New York City via Helsinki,February 2018,3,3,"<span class=""star fill"">2</span>",1,1,,1,False
"""full service carrier or low cost""",6,2018-02-12,"Zurich to Helsinki return with Finnair. Both flights were on time, Cabin Crew were professional and the seats were comfortable. But the service was less than on other so called full service carriers in Europe (eg. Swiss, Lufthansa). IFE was non existent, food had to be paid for. Finnair needs to decide if they want to be a full service carrier or a low cost carrier. The one in the middle as they are now, does not appeal to me. But i like their Nordic Branding.",True,A321 / A320,Solo Leisure,Economy Class,Zurich to Helsinki,February 2018,4,4,"<span class=""star fill"">1</span>",4,2,,2,True
"""miss my connecting flight""",1,2018-02-08,"Dec 11th, I was supposed to fly from Milan to Osaka through Helsinki. My flight in Milan was delayed for 3 hours which caused me to miss my connecting flight to Osaka. I was forced to spend a night in Helsinki as there were no more flights and no more seats to Osaka for the next few days. Also on the 12th December there were no direct flights to Osaka. ""Customer service"" in Helsinki was rude and dismissed my complaints, they also didn't allow me to get warmer clothes from my checked in luggage because they had already transferred them to my next flight (there was a snowstorm in Helsinki on the 12th and I was forced to buy extra clothes to keep warm and change). I had to fly to Seoul because I was reassured that it would be the fastest way to reach Osaka, well it was not! The flight was again delayed for 4 hrs and caused me again to miss my flight in Seoul - Osaka. During these 4 hrs spent on the plane, no food or snacks were offered and they ended up serving dinner around midnight (we boarded the plane at 6 pm). Once I finally reached Korea I was offered no assistance at all by Finnair and was told to contact Korean Air to handle the missed connection. My luggage was lost as well. It has been almost 2 months since I filed the complaints demanding compensation but still no reply they also don't provide me with an address. During my return the TV wasn't working so I asked for help but they never helped, I had to change seat myself or I would have gone 10 hrs without any entertainment they also have less/old films compared to other airlines. Never again.",True,,Solo Leisure,Economy Class,Milan to Osaka via Helsinki,January 2018,3,1,"<span class=""star fill"">2</span>",1,1,,,False
"""One of the worst experiences""",1,2018-02-02,"Osaka to Munich via Helsinki. I was flying Business class from Osaka to Munich with a stopover in Helsinki. The connection flight from Helsinki to Munich was delayed for about 2h. After arrival in Munich no luggage of any passenger was showing up on the baggage carousel. An announcement was made all passengers have to go to Aerogate B, nothing else said. Not knowing what Aerogate B even meant I joined people leaving the arrival Hall. After 10 minutes walk to section B in the arrivals hall I saw already a big queue in front of a counter – the counter was called Aerogate, so the right one. Still no announcement, people didn’t know what was going on, everybody was left in in the dark about what was happening. After queuing up for 45 minutes a smaller sign saying Service desk lost & found was readable, so I started figuring out myself the entire baggage of every passenger was left behind in Helsinki. After queuing up for almost 1,5 hours no announcement explaining what happened was still made, no apologize, nothing. I asked at the counter why people were left in the dark until the end, and he asked me if there wasn’t an announcement in the plane? One of the worst experiences I ever had flying in Munich Airport and with Finnair. I hope I at least still get my baggage back at some point.",True,,Business,Business Class,Osaka to Munich via Helsinki,February 2018,2,2,"<span class=""star fill"">2</span>",2,2,,1,False
"""I wouldn't use Finnair again""",4,2018-01-28,"I booked a flight from London to Bangkok and back from Phuket to London via Helsinki. When I looked at my booking online, I noticed that they changed the flight times for the flight from Phuket to Bangkok which ended up with a connecting time at Helsinki of 15 min. As this sounded a bit short for me, I called the customer service center to ask as to why I had not been informed of the change in schedule. (I got an E-mail earlier when they informed me that one of the booked flights changed flight times about 5 min!) The Finnair agent offered me flights on another day, which I refused. Then he offered me a flight with Qatar airways via DOH which I accepted although I don't like a long haul flight being divided in 2 short sectors. The flight to Bangkok was boarded by bus transfers which wasn't very comfortable on a freezing evening. In my section a very unfriendly and slightly overtaxed flight attendant gave me the menu and later asked for my preferences. The offered reindeer stew didn't meet my palate nor did the fish (Herring). The third choice (chicken), which I would have liked to have, had gone and the flight attendant informed me that they only had had 4 portions to begin with (for 45 business class passengers!) on these flights. Pre dinner drinks were offered as well as wine for dinner. To get a drink replenished you always had to ask. I had a good sleep, but although the price paid was quite affordable I wouldn't use Finnair again.",True,A330,Couple Leisure,Business Class,Helsinki to Bangkok,January 2018,3,1,"<span class=""star fill"">3</span>",1,3,,4,False
"""All around nice experience""",7,2018-01-13,Flew Bangkok to Helsinki. All around nice experience. Only downside was the rather cold and clinical feel to the cabin. Great to see use of Finnish products and produce throughout the experience. Some products from my pre-flight shopping never made it to the plane and was quoted a wrong price for it!,True,A350,Solo Leisure,Business Class,Bangkok to Helsinki,December 2017,3,3,"<span class=""star fill"">3</span>",3,3,,3,True
