header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""the flight is dirt cheap""",2,2019-05-12,"Bangkok to New York via Beijing. Ground staff is subpar and not helpful. I was traveling with my husband but we got seated separately despite there being some vacant seats available. Crew are not helpful and rarely speak English. Food portion is too small for an average man. The taste is bland but edible. Some good thing is that an ice cream is served on a long-haul flight. Entertainment on board is out of date and difficult to use. You have to select everything from a remote control attached to the seat. The flight from PEK to JFK delayed for more than 2 hours. I have checked the flight history and it looks like there is always some delay in this flight. Anyhow, the flight is dirt cheap.",True,A330-300 / Boeing 777-300ER,Couple Leisure,Economy Class,Bangkok to New York via Beijing,April 2019,2,2,"<span class=""star fill"">1</span>",1,4,,,False
"""No lost baggage""",8,2019-05-10,"San Francisco to Mumbai via Beijing.  The flight was delayed by 2 hours from SFO due to the delay in incoming flight. However, the Beijing to Mumbai flight waited for the SFO to Beijing flight to arrive. No lost baggage and the FA went above and beyond to make us comfortable.",True,,Family Leisure,Economy Class,San Francisco to Mumbai via Beijing,April 2019,5,5,"<span class=""star fill"">4</span>",5,5,,,True
"""highly recommended""",7,2019-05-03,"CA937 from Beijing to London: shameful ground service and excellent onboard services The ground service is an absolutely shame, failing to do any customer service, and even sound checking me in as a favor. Travelling with a toddler, the ground service is simply say she does not care to put us together, and it is our responsibility to check in early (we arrived the airport 3.5 hours before the flight). When checked the luggage, we are allowed to check in 3 23kg bags, but we only have 2 (20kg and 24kg respectively), the check in agent insists 24 kg is way too much, without realizing we have extra bag weight not used, and the weight per bag is not beyond 32kg - absolutely shame. Asking us to re-pack in front of the long queue, and force us to queue it again after rebalancing the stuff in the checked luggage. In contrast, the onboard service is fantastic. Seat ok with better than average leg room, entertainment improving, food is edible. However, the crew are exceptional, frequent water runs over the night, personal greeting (in economy), and also keep entertaining and interacting with our 22 months toddler, even the flight is completely full. Could not ask for more and absolute fantastic! Air China could be a 5 star airline if the ground staff has half of the professionalism as the crews. Overall highly recommended",True,Boeing 777-300,Family Leisure,Economy Class,Beijing to London,May 2019,4,5,"<span class=""star fill"">4</span>",1,4,,,True
"""unethical business conduct""",2,2019-05-03,"San Francisco to Mumbai via Beijing. Flight was delayed. They put me on a Lufthansa flight. I had purchased the ticket for 410 usd and paid 166 usd for an extra baggage. However, since they changed my flight to Lufthansa, I had to pay the Lufthansa extra baggage charges which was 287 usd. More than half my ticket price.  When I emailed Air China, and requested a refund of 166 usd plus the extra charges I had to pay to Lufthansa beyond the 166 usd, I received no reply to the email. (I received a refund of the 166 usd I had paid them). This is unethical business conduct and bad customer service !",True,,Solo Leisure,Economy Class,San Francisco to Mumbai via Beijing,April 2019,3,3,,2,4,,,False
"""pay more to fly Lufthansa or ANA""",3,2019-05-03,"Tokyo to Paris via Shanghai. I expected the same budget experience like on the journey to Tokyo but it went worse. The ground experience at NRT was excellent. Quick check-in, security and passport controls, great ANA lounge, priority boarding for Star Alliance gold members. Greetings while boarding was not particularly friendly and so was the service also on the flight to PVG. The food was more than ok for this 2h30 flight. The real odyssee began at Shanghai airport... There was no visible sign for international transfers so I asked my way and was told to go first to the fingerprints collection and then to the regular immigration line. When it was my turn, the customs officer told me to fill in a blue form (for long layover without visa!). After a while there were more and more people to Paris asked to do so. But then someone told us that it's not necessary and we were asked to follow her up to the (well hidden) international transfer counter where we waited about 20-30 minutes. We were around 25 passengers to Paris waiting there until someone came to exchange our boarding passes against new ones (why?). Then all of us had to go back to the immigration counters to get their boarding passes stamped.,  before going back to the international transfer counter again for our boarding passes and passports getting checked once again. After that we still had to go through the long lines of security control. The whole procedure took over 2 hours ! There should have been trained Air China staff to help customers and the airport staff should known the process of international to international transfers and give the right information. If you book international to international you should count on 3 hours transit to be on the safe side. Our aircraft to Paris was on an apron position and we had to take a crowded bus: chaotic to board a large plane with only one stairway. FA were not particularly friendly but the service was quick and OK for a budget airline. The seats were also OK and the entertainment sytem also. We arrived slightly delayed in Paris. I wrote them a friendly e-mail to complain about the disastrous transfer in PVG and I received a short answer: 3 lines in very poor english. Not really giving the impression they care about frequent flyers and Star Alliance gold members. The ticket was cheap and for a very cheap price I would fly them again but only for a direct flight to China, not with an international transfer. For a flight to Tokyo again, I would pay 200-300€ more to fly Lufthansa or ANA: much better service inflight and on the ground, and much better customer service.",True,A321 / A330-200,Family Leisure,Economy Class,Tokyo to Paris via Shanghai,April 2019,3,2,"<span class=""star fill"">3</span>",1,2,,1,False
"""you pay for what you get""",4,2019-05-03,"Paris to Tokyo via Beijing. The price was great and I wanted to give the airline a chance and fly with them for the 1st time. Tickets not booked on their website: not able to choose seats or special meals. I contacted the airline per e-mail and I could order one special meal. I checked in the day before departure to be sure we sit together. Seating was 3-3-3 on the B777 if I'm right: better than the 3-4-3 on some airlines. Check-in opened around 3 hours before departure: the economy class line was very long. I'm Star Alliance Gold member and I could use the business class: pretty fast and checkin staff in Paris very friendly. But the seats I had checked in for the day before were not available anymore and I ended up on a middle seat. Boarding began 30 minutes later but we arrived on time at Beijing airport.  I was positively surprised about the service onboard. Well, it's just a short version of the service of Lufthansa, Turkish or ANA and they don't come as often with drinks during and after the service; you get plastic cutlery,... but it's OK for the price! The food was not a highlight but not bad. The flight attendants mostly friendly with a good understanding of english. They are quick to serve but don't expect too much interaction like you have with ANA or Lufthansa... They are here to serve not to answer questions. Inflight entertainment a bit old, not very responding, froze and had to be reset. The problem was the transfer from international to international: expect long lines for passport control (yes, they do have one) and security check. And no special line for gold members, business class. The line was huge and disorganized. Passengers with a European passports were eventually asked to bypass the main ine and line up for the automatized passport control, which was much quicker. Afterwards again disorganised line for security control. Lighters and larger power banks are not allowed. All electronic equipment (also Bluetooth headphones !) and wallets/purses had to be taken out of the bag... unfriendly staff. You should always calculate at least one hour and half for connecting flights. There is no smoking area at PEK airport, keep in this in mind if you book a long transit time. Air China business / gold lounge pretty full but OK (for the price again). The airport has several restaurants and many shops and is modern with big windows over the apron. Boarding to Tokyo HND began on time. The service for a 3 hour flight was good and quick, but not so friendly. The A321 was dirty: not only my tray table was dirty with stains (food, sauce?) and also the overhead bins and panels had grey stains. We arrived on time. Business class passengers and gold members didn't get their luggage before normal economy passengers. Overall I would say you pay for what you get. The inflight experience was satisfying but the ground progress at PEK changed my mind. For solo travellers ok with a cheap fare, not for families or business travellers.",True,Boeing 777 / A321,Family Leisure,Economy Class,Paris to Tokyo via Beijing,April 2019,3,3,"<span class=""star fill"">3</span>",2,3,,1,False
"""not worth the delays""",6,2019-05-02,"Not Verified |  San Francisco to Mumbai via Beijing with Air China. Business class was good for the price you pay, but not worth the delays. The food was good - lots of sea food and steak. (Very limited options for vegetarians though). My connecting flight to Mumbai was delayed by over 5 hours at Beijing. We spent hours circling around in the airport runways, taxing then circling around again. So a 6 hour flight to Mumbai turned to 11 hours. Really frustrating. The airline staff didn’t give any proper updates for the delays. The delays seem to be common at airports in China. No WiFi in plane. Changed my return flight to American Airlines via Hong Kong.",False,Boeing 747,Solo Leisure,Business Class,San Francisco to Mumbai via Beijing,April 2019,3,3,"<span class=""star fill"">3</span>",3,3,,,False
"""very irresponsible behavior""",1,2019-04-26,"I took my flight from New York to Bombay via Beijing. First the flight got delayed for 1.5 hour at JFK airport then it got delayed at Beijing airport for another 4 hours, when plane was on runway at Beijing airport the it stopped there and took a halt for 2 hours and they stated the reason that there is no fuel in the plane. This is very negligent on a part of international airline that they didn't check for fuel when waited for 2-3 hours, its like keeping the life of customer at risk. When I reached Mumbai Airport, I didn't got my baggage there and airline employee informed me that my baggage is at Beijing airport, they forgot to transfer my bag to the connecting flight. I got my bags after 4 days at my home with items missing from my bag. Air China's customer service is very bad and they take no responsibility for their customer's safety and product security. I have contacted them several time but got no proper response, it is very irresponsible behavior.  Air China is taking no responsibility to help me find my items or compensate me for the loss. Even during flight when I asked for water, they told me they are out of disposal glass which is very bad on part of service the airline is providing. Worst service for safety and security.",True,,Solo Leisure,Economy Class,New York to Bombay via Beijing,April 2019,2,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""catered for Chinese passengers""",4,2019-04-26,"Not Verified |  Copenhagen to Beijing via Stockholm. Premium economy ticket purchased through agent which means that you cannot use Air China website to check in, manage booking etc beforehand so we were assigned seats at check in. Air China website has very limited info on what you get for Premium economy - more legroom but nothing else. The first leg was with SAS plus which provided all the details so we were able to take advantage of priority queues and lounge access at Copenhagen which was excellent. When we transferred at Stockholm we were not permitted access to Air China lounge or any extra services. Food on plane was standard and not very appetizing. We had an additional Air China flight Beijing - Hong Kong which was delayed due to weather with no information from AC on reasons why. Return flight HGK-PEK-CPH was ok but nothing to get excited about. Cabin crew did a professional job. In flight media was hopeless. It is controlled from remote fixed into arm rest and is very small in size and buttons are difficult to access. It was very difficult to select items and i often hit call attendant by mistake. Most programmes catered for Chinese passengers with limited up to date western movies or music Overall, despite cheaper prices than competitors I don't think Premium economy is worth the extra. By contrast i wish we had flown SAS Premium economy the whole way.",False,A330-300,Couple Leisure,Premium Economy,Copenhagen to Beijing via Stockholm,April 2019,3,3,"<span class=""star fill"">1</span>",2,3,,1,False
"""the worst flight ever""",1,2019-04-24,Shanghai to Jakarta via Beijing. This is the worst flight ever!  I have a bad stop over condition with 1.5hrs time ti change the flight from domestic flight to international flight. It is a combination of huge airport; not clear signage; short time to change the plane and so tight security checking made me arrive in the gate 10 mins prior to departing. Which i didnt found any ground officer; there was one lady inside the isle and notice with my appearance but apparently she didnt open the glass gate for me. I contacted one of friend who were able to enter the plane in order to inform the staff to let me in without any result. The process to get to international counter wasnt easy as well. I have to ask several times till finally arrived to the counter which located in domestic terminal. No solution given and the lady was insisted of saying the airlines was able to replace my ticket with same same route for another two days because Air China doesnt have daily flight to Jakarta. It was suck!! Since air china wasnt able to compensate me with the accomodation since i have to stay for another two days; cant refund my ticket; cant give me rerouting ticket; cant give me another ticket from its affiliates and i have to book another ticket myself if i want to catch up the earliest flight to my country. The staff also didnt communicate well because apparently my baggage was being taken out from the plane. Later i found out from my friend that the flight got delayed for more than one hour for the sake of taking out my luggage. Still dont understand why Air China sells ticket with short time for stopover if the condition is not supported. Later I read in Beijing capital terminal mentioned that at min should have 2 hours stop over to process with all those checkins and moving from one to other terminals.,True,,Solo Leisure,Economy Class,Shanghai to Jakarta via Beijing,March 2019,1,1,"<span class=""star fill"">1</span>",1,2,,,False
"""Worst service ever""",1,2019-04-23,"Budapest to Tokyo via Beijing. Worst service ever. We were 4 hours late to Tokyo and we arrived at midnight, when there are no mass transportation. We had to take a night taxi for a lot of extra charge in order to get to our hotels. The stewardesses are not friendly either except if you're Chinese. And on top of that, our luggage got lost on our way home. I do NOT recommend this airline to anyone. Just save up more money and travel with a better one.",True,,Solo Leisure,Economy Class,Budapest to Tokyo via Beijing,April 2019,1,3,"<span class=""star fill"">4</span>",2,1,,,False
"""The food is not bad""",7,2019-04-22,"Air China is not bad compared to some airlines. I enjoyed my flights from JFK to CSX recently. The Boeing 777-300 is configured with a reasonable 3-3-3 with an IFE screen: it does not have a USB charger and no Wifi as well. FAs are well-trained and charming, while speaking English with some accents. The food is not bad and is in reasonable portion. The FA keeps me informed with the arrival gates and my connections. My luggage, though, missed connection but was delivered to me the same day.",True,B777-300ER / A321,Business,Economy Class,Beijing to Changsha,April 2019,5,4,"<span class=""star fill"">2</span>",4,5,,,True
"""have a long way to go""",2,2019-04-22,"Not Verified |  Manila to Stockholm via Beijing. I give Air China last chance but now after 2 travel included 8 flights I do not recommend them for no one. First they have way too cold temperature aboard, i told crew several times but it not help. On our long flight Beijing to Stockholm 9 hour we was many aboard freezing so much so we be sick. This is only one of many issues. Last flight was late so we miss next connecting flight and no direct reason why it was late? Crew not look after passenger in this flight CA911 and we was many was without drinks and coffee, with one word disaster. Crew also look tired and i think they have bad work situation in this airline. Air China have a long way to go, very long way. The first thing they must learn customer service and how to treat people overall, this is both on flight and also on Beijing  airport. I can go on and on but this is enough for now.",False,A330-300,Solo Leisure,Economy Class,Manila to Stockholm via Beijing,April 2019,1,1,"<span class=""star fill"">1</span>",2,2,,1,False
"""good service for cheap price""",7,2019-04-15,The journey started with very friendly ground staff at Frankfurt Airport. Both legs were smooth and pleasant flights. The seats are ok. For long distance flights they have been a bit hard for me which was uncomfortable during the last two hours of the first leg. The IFE offered a nice selection of Chinese and international movies and series. Compared to other airlines it was a smaller selections but enough for an entertaining flight in multiple languages. The cabin crew was nice and never acted bothered or unfriendly. They had an open ear for the passengers. The only little thing that has been noticed is the English language of the crew. It was challenging to understand them due a very strong accent. The crew did their best but for unexperienced speakers it would be tough to understand. The food on both flights has been good for economy. Both warm food options and the snack was very tasteful. The connection at Beijing airport was fast and as comfortable as possible. After security the waiting area for transit passengers offered a good view of the gates and lots of vending machines and snack and coffeshop. Air China positively surprised me with their good service for cheap price.,True,Boeing 777-300ER / A330-300,Couple Leisure,Economy Class,Frankfurt to Hong Kong via Beijing,April 2019,3,4,"<span class=""star fill"">4</span>",5,5,,,True
"""book with someone else""",1,2019-04-12,"London to Phuket via Chengdu. Awful. If you can, book with someone else. All the flights were late, the food is horrible and it did not change in the entire flight (rice and chicken 24/7). But the main thing for me was that on my return, I got the dates wrong and i turned up a day late to my flight. This wad entirely my fault, but no one in the company could offer me a solution and they made me call their call centre in china, where they put me on hold for more than 20min (international call-imagine the cost). The staff was really rude, picked up the phone and said they would not put me in another flight (even though the woman at the check in desk told me there was a lot of space in the next one) and they wanted to charge me around 1000€. In the end I had to book another one with Singapore Airlines, faster and only 550€. Even though it was my fault to miss it, i know this happened to a few people and their company placed them on the next flight free of charge or for a fee.",True,,Solo Leisure,Economy Class,London to Phuket via Chengdu,April 2019,3,4,"<span class=""star fill"">1</span>",1,1,,,False
"""attendants were extremely rude""",5,2019-04-12,"Beijing to Washington. Food has improved over the last flight about a year ago. Last time I won’t even eat the food it was so terrible. Aircraft had all the bells and whistles to include an IPhone charging outlets. The toilets were extremely dirty. Most of the flight attendants were extremely rude, conversely, others were extremely polite. My final comment is that even though Air China does not have control over the this, airport security operations in the dark ages! Of all the airports I’ve been to, this is absolutely the worst security operations there is.",True,,Couple Leisure,Economy Class,Beijing to Washington,April 2019,2,1,"<span class=""star fill"">4</span>",3,5,,,True
"""Worst travel experience""",1,2019-04-11,"Los Angeles to Hangzhou via Beijing. Worst travel experience in my life. I was traveling with ac from Los Angeles via Beijing to Hangzhou on April 2nd. The plain landed 15 min late which was not so bad considering the flight was 13 hours long. I missed my connecting flight to Hanghzou due to tight flight connections, disorganization of the Air line and the customs and crew. We never got the entry card on the plane, so 200 people were trying to get the card, find a pen and the space where to fill out the card. At the same time airport staff barely speak English, but they are great in ""sign"" language. Anything you ask they just use their hands to direct you to go left, right, back or straight. Truly sad. I was directed along with a another passenger to the wrong gate c10 , instead of c4 that directly led to miss my flight literally within 5 min. I needed to go back to the main terminal and change my ticket. I was issued a ticket for next morning and offered hotel stay. When I got to the dingy hotel I was told if I dont want to share the room with another person I will have to pay 200 yuan.  Yes, I end up paying for the hotel! On my way back from Hangzhou to Beijing my flight was delayed 1 hour and 30 min because of ""air traffic control"". We landed at 2:10. I was running, thru the airport, from domestic to international department, and despite my own belief I managed to get to the gate Lady told me that my ticked was erased and she can not do anything. I needed to go back to change my ticket for the next flight which was 6 hours later, and even this flight was delayed for another 90 min, due to Again ""air traffic control"" . Thank you For making my trip so miserable. I will make sure to spread the word everywhere I go to let everyone how bad the experience was, and aware travelers to stay away from this airline company.",True,,Business,Economy Class,Los Angeles to Hangzhou via Beijing,April 2019,3,2,"<span class=""star fill"">1</span>",1,1,,,False
"""We didn’t get refund""",1,2019-04-10,Not Verified |  Frankfurt to Bangkok via Beijing. We missed our last flight (Bangkok to Phuket) because the flight from Beijing to Bangkok departed 2.5 hours late. We should have arrived at 18.35 but we arrived at 21.00. We didn’t get refund for the flight we missed and the hotel although it wasn’t our fault.,False,,Family Leisure,Economy Class,Frankfurt to Bangkok via Beijing,April 2019,1,2,"<span class=""star fill"">1</span>",1,2,,,False
"""food tasted great""",8,2019-04-08,"Taipei to Beijing. Surprisingly the food tasted great. Had some nice food in the lounge in TPE as well. Onboard, the service was good, an angled flat biz class seat. But for a 2-3 hours flight, it was sufficient.",True,A330,Business,Business Class,Taipei to Beijing,December 2018,5,5,,5,5,,,True
"""crew attentive and pleasant""",9,2019-04-08,"I took biz class flight from Beijing to Taipei. The overall service was good, but I ordered a fruit platter and that was a very basic one, the presentation was not good and the fruit quality was not either. But the crew was  attentive and pleasant, I hope Air China can improve the food as there is only so much a crew member can do to make up the overall customer experience. Air China’s aircraft and seatings in biz class are on the par with some airlines.",True,A330,Business,Business Class,Beijing to Taipei,December 2018,5,5,,5,5,,,True
"""price is very competitive""",9,2019-04-07,"Auckland to Delhi via Beijing. The flight took off and landed smoothly. Food was average but okay, plenty of drink. Entertainment touch screen is easy to use. Crew was very helpful and lovely, the price is very competitive, plus you can transit in Beijing without visa. A great airline. Will definitely fly again with Air China.",True,Boeing 787,Solo Leisure,Economy Class,Auckland to Delhi via Beijing,March 2019,5,5,"<span class=""star fill"">4</span>",5,5,,,True
"""the worst experience ever""",1,2019-04-06,"Not Verified |  Hangzhou to Johannesburg via Shenzhen. I had the worst experience ever using this flight Air China.I had extra kgs of my luggage which I was suppose to pay for. They told me to pay the amount which was double the actual money that I was suppose to pay. These guys they don't understand at all. I spend about 2 hours talking with them that this amount is too much, you might be doing a mistake. I ended up left my suitcase because I did not have that huge amount they wanted me to pay. When I was now in Shenzhen I asked the other Air China staff the amount I should pay for much kgs and they told me the correct amount but it was now too late because I had left the suitcase in Hangzhou airport. I am very disappointed with this airline and I will never took it again. Now my suitcase is still in China and I am going to incur extra expense to ship it to my country. Also they do not give enough food as compared to other airlines. Air China just give two meals for the whole journey from Shenzhen to Johannesburg. I don't advise anyone to use this airline.",False,,Solo Leisure,Economy Class,Hangzhou to Johannesburg via Shenzhen,March 2019,2,1,,1,1,,,False
"""no vegetarian food""",1,2019-03-23,"Took 4 flights recently on a return trip to Japan. Booked 10 months advanced and requested vegetarian food. First on two flights they had no record of our request. I ended up eating 3 bread rolls as they had nothing else. On the 3rd flight coming home, they somehow had remembered and provided a veggie meal (which was the same as the normal meal, but no meat. Just plain rice!). By this point I had given up hope. Low and behold, the 4th flight was no vegetarian food. How they can let this happen is beyond me, not because of me being a vegetarian, but what happens to those with nut allergies or something? Also, the aircraft's were awful. The final leg home from Beijing to London, we were ferried out into the middle of Beijing airfield, where a lone aeroplane stood, looking very dirty and unused. This plane was from around 1999, with old TV sets, practically no leg room, and uncomfortable seats. Hands down the hardest flight I've had to endure. Will pay more next time and fly with a company like Singapore.",True,,Couple Leisure,Economy Class,London to Tokyo via Beijing,March 2019,3,3,"<span class=""star fill"">1</span>",3,2,,1,False
"""forgot to ask for drink choices""",6,2019-03-18,"I took a business class trip from Beijing to London, and the service was not as good as previous trips. The crew greeted me in a pleasant manner, and presented me with welcome drinks etc. However, when one female crew member took my dinner order, she forgot to ask for drink choices, and it also applied to the person next to me. None of us had any drinks with our meal and it was in biz class. My pre-booked special meal did not turn up until I asked either. Their procedure was to check with special meal requests then serve, but this was not done correctly. My friend asked me to complain onboard, I didn’t think that particular member of staff was worth of complaining. It’s the natural ability to serve and to do a good job that she is lacking. Other than that the flight in biz class was comfortable enough, the drinks were plenty.",True,Boeing 777-300er,Solo Leisure,Business Class,Beijing to London,December 2018,5,2,,5,5,,,True
"""appreciated what they did""",9,2019-03-17,"London Heathrow to Beijing in December. The experience was good in business class, apart from the food. As this was a full flight I expected a rushed service but it was not and most of the staff were lovely. The personal storage on business class seat is very limited I had to put everything to my right, into an open hole storage, which is located below the seat cushion level. No surprise, I forgot to take it back from the storage after landing, and the chief purser came out of the aircraft and walked down the staircases to the tarmac and stopped the shuttle bus to return it to me. That was in a minus temperature. I was touched that the crew managed to clear the areas of business class after all pax disembarked and found my items and the purser came down to return it to me. I appreciated what they did for me.",True,A330-200,Solo Leisure,Business Class,London to Beinjing,December 2018,5,5,,5,5,,,True
"""airline does not care""",1,2019-03-11,"New York JFK to Tokyo via Beijing. On February 16, 2019, I boarded an Air China flight from JFK to Beijing at 2:30 am. After departing, I noticed that my television at my seat (54J) was not working and informed the flight attendant. The flight attendant did a reset twice and also attempted to play a movie which failed. I also noticed that my headrest was also broken as it would not fold in. After speaking to the flight attendant, I was told to change to seat 51E. Before heading to seat 51E, I ate dinner then informed that flight attendant that I was going to move, in which she replied “okay.” When I arrived to seat 51E, I noticed that no one was seated in the seat. Approximately 10 mins later, a woman came over and started screaming that I was in her seat and proceeded to shove me. I explained to her that the flight attendant told me to sit there. However, I would be more than happy to switch with her. She proceeded to scream “you moved my stuff” as she grabbed her items from the seat pocket in front of me. Clearly, her items were not moved as she grabbed them herself. Then, the woman called over the flight attendant and continue to yell for approximately the next 10 mins in Mandarin, disturbing and waking up other passengers. After the flight attendants walked away, the customer grabbed the booklets from the seat pocket, safety guide, and bag and threw them at me and then down the aisle, which caused a flight attendant to return. After this incident, I was asked to move to seat 34K. This airline does not care about their passengers. Beware!",True,,Solo Leisure,Economy Class,New York JFK to Tokyo via Beijing,February 2019,1,1,"<span class=""star fill"">2</span>",1,1,,,False
"""ticket prices are unbeatable""",9,2019-03-05,Not Verified |  Geneva to Chiang Mai via Beijing. I like Air China. The staff are friendly and has sufficient English language skills. The drinks selection is good and the food good too. There is always a Chinese and European selection. The seats offer enough leg freedom. with 1.80 meters have no problems. The ticket prices are unbeatable. The cleanliness of the toilets could be better. The staff often cleans the toilet during the flight. This is my ninth flight with Air China and definitely not my last.,False,A330-200,Couple Leisure,Economy Class,Geneva to Chiang Mai via Beijing,March 2019,4,5,"<span class=""star fill"">3</span>",5,5,,,True
"""the food was terrible""",5,2019-03-03,"Beijing to Vancouver. The seats on the plane had a lot of legroom and the flight was quite comfortable. Unfortunately the food was in one word terrible! I ordered Asian vegetarian meals beforehand but did not get anything like this. My first meal was plain penne pasta with a little olive oil, no sauce, a wedge of some stale dry flatbread and potato salad with mayonnaise, which I do not eat. The next meal was two boiled up potatoes and spinach. No salt or condiments and again the same wedge of stale bread, whereas the other passengers received fresh rolls. I immediately returned this to the cabin attendant.The salad was ok.",True,,Solo Leisure,Economy Class,Beijing to Vancouver,February 2019,5,4,"<span class=""star fill"">3</span>",2,5,,,True
"""Worst travel experience""",1,2019-03-02,"Montreal to Chiang Mai via Beijing. Worst international travel experience. After booking my flight, I could not request a special meal, seriously, all means failed, North America customer service phone number that no one answer despite holding for hours, email that is published on their website for north america that bounce back and does not exist, and website that denied me access to login. 2Meals on the flight were absolutely disgusting from my views. Connecting time is very short end up not to catch my next connecting flight, and could not find any staff of this airline or any counter for them in the YUL airport, despite on the flight I was told as soon as you leave the luggage area, you will see our staff and our counter, there was nothing to be found. In flight washroom was not clean and toilet cover does not stay open, meaning dis-functional. In flight from Chiang Mai to Beijing, the noise from the Chinese tourist was over whelming and yelling in the flight as if they in the back street of a Chinese village. The seat was not comfortable, not enough leg room, no stage to keep anything personal in front of you. In general not recommended airline to fly with, and customer service is not on there focus at all.",True,,Solo Leisure,Economy Class,Montreal to Chiang Mai via Beijing,February 2019,1,2,"<span class=""star fill"">2</span>",2,1,,,False
"""last kind of airline choice""",4,2019-03-01,"Shenzhen to Los Angeles. Flew with Air China for 13 hrs just now. They were delayed (in the email they sent-1 hour), but in reality it was more like 2 hrs. This caused me to miss my next flight and because I didn't book them as connecting flights under Air China, they didn't really do anything about it. Now I can understand it's just easier to not take responsibility because you don't want to cash out money towards a passenger, but this experience made Air China a first and last kind of airline choice. Food was alright. Flight was smooth. But the staff were all just ""doing their jobs"" giving the same bare minimum answer/response they could to help out.",True,,Solo Leisure,Economy Class,Shenzhen to Los Angeles,March 2019,2,3,"<span class=""star fill"">4</span>",1,3,,1,False
"""attendants were very friendly""",9,2019-02-26,"Taipei to Munich via Shanghai. Overall excellent experience with Air China. Flight attendants were very friendly and the food was quite okay. Seatbelt signs were often left on even when turbulence was nonexistent or minimal, but had no trouble using the lavatories anyway. It would have been nice to have been able to check my baggage at TPE much earlier and still take a train to visit a nearby area for example like Zhongli. I arrived at the airport 5 hours before the flight since I had to check out of my hotel anyway. But then I had to wait until about 2.5 hours before departure before I was allowed to actually check my bag in, so I ended up spending a long time just sitting at the airport.",True,A330,Solo Leisure,Economy Class,Taipei to Munich via Shanghai,February 2019,4,5,"<span class=""star fill"">4</span>",2,5,,,True
"""experience was very bad""",1,2019-02-23,"Not Verified |  I advise to avoid this airline at any cost! Cabin crew on the international flights can’t communicate in any other language than Chinese. At the same time you would not find them neither attentive nor friendly nor pleasant at occasion. Food is very average. What was the worst part of the trip is how unfriendly I was treated when relocated myself and occupied free seat in first row. They literally had all the seats unoccupied in the first row (apparently unless you pay for these seats during booking, they won’t even open them during checkin), so I decided to take the seat (being 190cm tall) for that 11 hours journey,  it didn’t take long for a flight assistant to approach me and insist I return to my original seat (still same coach cabin) because “these seats were 100$ more expensive”. The overall experience was very bad for that flight and service and I next time I would do anything not to fly with Air China, so should you..",False,,Business,Economy Class,Sydney to Beijing,January 2019,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""the worst travel experience""",1,2019-02-23,"Seoul to Guangzhou via Tianjin. This was the worst travel experience I have had yet. The first leg of my journey was fairly smooth, but the airplane itself was old and threadbare. When it came time for the transfer, the flight was delayed and the gate changed, but this was not announced clearly and no staff was left at the old gate to redirect passengers. The second plane was also careworn and foul-smelling, and it would be generous to call the food mediocre. The plane was quite old and uncomfortable. When I tried to raise the headrest on my seat, it wouldn't move, so I had to stand up and push harder. At that point, the headrest flew off the rails and into the row behind me, hitting the man and woman there. The seat in front of me could not be put back fully upright, so that passenger's seat was leaning into me, even during mealtime. I would need to have a huge price margin between Air China and the next closest competitor before I would fly this airline again.",True,,Solo Leisure,Economy Class,Seoul to Guangzhou via Tianjin,February 2019,1,2,"<span class=""star fill"">1</span>",2,2,,,False
"""extremely unsatisfying""",1,2019-02-17,"I was supposed to be flying from Tokyo to Hanoi via a transit flight through Beijing. The two flights was supposed to be 9 hours maximum, but due to a 40 minutes delay of the first flight, a lot of other customers and myself missed our transit. Even though the ground staff in Haneda airport assured me that I would meet my flight, I suddenly found myself freezing and stranded in the unknown land of Beijing for 9 hours, waiting for the next flight. To make matters worse, it was not to my intended destination. I had to take a flight to Seoul, waited there for another 4 hours, before flying another airline from Seoul to Hanoi. To sum it up, I wasted 26 hours of my time travelling whereas I should only have spent 9. The airline did not bother setting up accommodation for any of the guests, offering only a meagre amount of 200 yuan (less than 30 dollars) as “compensation”, which, realistically speaking, is nowhere near enough for a hotel room. The staff were rather unhelpful and unprofessional. As far as I am concerned, I did not receive any apologies throughout the whole ordeal. The only “explanation” given was that “More than 20000 other guests are also in the same situation”. This “explanation” to me sounds more like an admission of inefficiency on their part than anything really. My luggage, which was stuck in Beijing, was handled without an ounce of care. It was just put randomly in front of the Air China office with no one to look after and could have been easily stolen. The ground staff were extremely unfriendly and unprofessional. When I came to the Air China luggage office, despite the fact that there were 3 staff members on duty, they did not respond to my questions despite my repeated gesturing, preferring to chat among themselves instead. Overall, I had an extremely unsatisfying experience with ChinaAir and will not ever use this service again. I do NOT recommend this airline to anyone.",True,,Solo Leisure,Economy Class,Tokyo to Hanoi via Beijing,February 2019,3,1,,1,4,,,False
