header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""Not for families""",3,2022-08-12,"Not for families. I have a love/hate relationship with United. They are the closest airport to us with a hub, so very convenient. And we do enjoy the United lounge. However, we are a family of 4. A Couple and 2 children. We always book on same reservation and we never book basic economy so that we can make sure we sit with our children. This is the second time United has changed our flight at the last minute and the refused to give us seats together. We are all given center seats and all over the plane. This is ridiculous! I never thought I would say this but Southwest has much better service for families. How can that be??",True,,Family Leisure,Economy Class,Houston to Paris via Chicago,August 2022,1,1,,2,2,,,False
"""just don't care about customers""",1,2022-08-12,Not Verified |  Worst experience. Everything was late from the flight crew to landing time. Flights were missed and the employees couldn’t care less. They offer hotel rooms on your dime at an unreasonable price. Everyone is extremely hateful and overall they just don't care about customers. Also their WiFi is a joke.,False,,Family Leisure,Economy Class,La Guardia to Midland,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""I will never fly United again"" ",1,2022-08-11,Worst service we have ever gotten. Our flight was canceled Jun 22 after we were already on the tarmac. We pulled back into Tf Green Airport and were told we wouldn't be able to get back home until 2 days later because of volume and delays. We booked another flight because we have children at home that needed us. Our original flight price was 580. And the new tickets were 300. So we are 880 in the hole. United only issued us a refund for 260 and gave us a 100 dollar voucher each. Not only do I not want the vouchers I will never fly united again!  I called 5 times and was told I would be contacted back. Never happen what a joke.  It's been 2 months and still no resolve. Trip cost us double what it should.,True,,Couple Leisure,Economy Class,Providence to Newark,June 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""What a disaster""",3,2022-08-11,What a disaster. We landed on time but due to lighting they shut down the luggage belts for 3 hours! The United reps were rude every other airline was receiving luggage. My family was waiting on the storms were done a good hour before they started sending the luggage again. After all that they lost all my luggage so waiting for nothing.,True,Boeing 777,Family Leisure,Economy Class,Munich to Washington,August 2022,3,5,"<span class=""star fill"">5</span>",1,1,,5,False
"""such unprofessionalism""",1,2022-08-10,"My siblings and I travelled to Ghana for our grandma’s funeral on our way back to the USA we encountered an experience on first class that no one should experience. My brother in law was wrongfully accused of recording a flight attendant with his device and threatened that it’s a federal offense. My brother in law respectfully said no and the flight attendant with her manger proceeded to look at the footage on his device to make sure there wasn’t a recording. There was no recording of the flight attendant on his device because he was recording himself and his breakfast. The flight attendant didn’t even apologize after not seeing any footage. She had the nerve to say we didn’t see the whole recording so my brother in law had to show more footage. The audacity of the flight attendant to just accuse someone is beyond me. I was so irritated by the encounter that I approached the flight attendant and in flight manager about the situation to find out what kind of nonsense is this. After I complained to the inflight manager another passenger in first class complained to me and said that same flight attendant was so rude. No one pays first class for an international flight to be treated this way. To say I’m disappointed in the customer service and the experience on today’s United airlines flight is an understatement. Flight attendants must do better because as a former registered nurse that’s not how you treat people.  It’s so sad that those in customer service industry sometimes forget that one day you can be on the receiving end of the same nasty attitude you give to other people. The flight attendant needs to be put on leave or a performance improvement plan to get a reality check. Check your attitude and nasty antics at the door, take a break or retire. But that behavior is unacceptable. No one should be subjected to such unprofessionalism.",True,,Family Leisure,First Class,Accra to Washongton,August 2022,2,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""my last time with this airline""",1,2022-08-10,"I have been waiting for this flight for last four hours. They been telling me, crew members aren't here yet. This is not the first time. Last time I had issue with this flight too. I had ticket with me and when its time for me to hoard in they told me they don't have any seat left despite I have everything thing like my tickets, seats number and everything. I even complained United airlines but they didn't even response properly. This is my last time with this airline. From now onwards I will never buy united airlines.",True,,Couple Leisure,Economy Class,Cleveland to New York via Washington,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""the worst experience ever""",1,2022-08-10,"Not Verified |  This is the worst airline you can fly with. All the staff were unhelpful and won’t even bother to assist. The check in clerk incorrectly checked my bags to the wrong destination and then blamed me for giving her the wrong information. There is a reason all bookings are on your system so train your staff to use them. There is no such thing as customer service. They can’t even sort out a meal change request because their catering is outsourced. Apparently you need to call in and change 24 hours prior. I have been calling to change this for the past 3 days only to be told ‘we can’t help you, try sorting it out at the airport’. I am a frequent traveller and have visited many countries and flown with many airlines but this has been the worst experience ever. Airlines from third world countries have way better service level and understanding for their customers than United! Shame on you! We pay for your salary and maybe it’s time you started realising that and treating your customers better.",False,,Business,Economy Class,San Francisco to Melbourne,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Services is terrible""",1,2022-08-10,"Not Verified |  My flight from Newark to ORD was canceled 5 times! They kept saying to weather but there were no weather issues. My flight was supposed to be to at 6:30am but they rescheduled me to 5am without noticed so I missed my transit flight from Newark to ORD and they took my bags on that flight. I was in the airport until 2pm and they would not rebook me. They kept cancelling every single flight or not taking passengers due to overbooked flights. They asked if I wanted to go the next day. I informed that I cannot because I have work the next day. They still insisted I wait. After arguing from what seemed like forever, they finally agreed to book me with American Airlines. I would not recommend United Airlines. Services is terrible and they are known to cancel and overbook flights.",False,,Solo Leisure,Economy Class,newark to Chicago,August 2022,3,2,"<span class=""star fill"">2</span>",1,2,,2,False
"""delay was 4 hours long""",1,2022-08-07,Horrible airline and delay was 4 hours long in the middle of the night. Staff wasn’t horrible but the seats were so stiff and bad. Barely any movie selection and the whole plane smelled terrible. Wouldn’t wish it on my worst enemy.,True,,Family Leisure,Economy Class,Newark to Kansas city,July 2022,1,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""our first flight with UA but it was a horrible experience""",1,2022-08-07,"My flight is UA1756 on July 29, 2022. This was our first flight with UA but it was a horrible experience. First of all, at YVR, we were waiting for someone to call our group number to be in line for boarding but no one called our group number which is 3. We are obeying the sign (which said be seated till your group 3, 4 or 5 is called). Finally we saw some with group 3 are waiting in line so we then got up to wait in line but we were told we had to leave our carry on luggage to be put away. After landing, no one told us where to pick up our luggage and it asked 4 to 5 UA staff to find out where to pick up. In the aircraft, these flight attendants are not professionals, unfriendly and very bad service is offered. The return flight UA 608 on Aug 2, 2022 was much much better. That is why I will give a one star to UA. Hopefully the good crews are awarded and the bad crews are fired. It is hurting the reputation and this review is going to be posted in the internet as well. By the way, my seat is broken and can't be adjusted.",True,,Couple Leisure,Economy Class,Vancouver to Los Angeles,August 2022,2,1,"<span class=""star fill"">2</span>",1,1,,,False
"""by far the worst airline in business in the USA""",2,2022-08-06,"I fly regularly to Europe and I can say with 100% confidence that United Airlines is by far the worst airline in business in the USA. On this occasion I flew to Berlin on July 22, 2022 and they managed to lose my luggage. I haven’t recovered it as of Aug 5 2022. On my way back from Berlin to Kansas City on Aug 5, after cancelations again and delayed rebooked flights, I am supposed to be in Kansas City at 12.40am, when the expected time for me to be there was 8.15pm. What bothers me the most is the complete lack of cooperation of the employees. However in the end, I hope people who got a nightmare of a vacation because of this airline, demand that their leader, their CEO, be fired. This would be a fair thing to do at least!",True,,Solo Leisure,Economy Class,Berlin to Kansas City via Newark,August 2022,3,3,"<span class=""star fill"">1</span>",1,1,,1,False
"""United had overbooked the flight""",2,2022-08-05,"Not Verified |  Nearly 24 hrs before leaving from Omaha we received notice our flight may be delayed due to weather. After checking weather for both Omaha and Denver we were unable to find any type of weather that would delay our flight. Upon arrival in Omaha the next morning for departure our flight was listed as on time. Nearing departure time there started to be a light drizzle/sprinkle (no lightning). All other outgoing airlines were still flying (Southwest, Tac-air, etc.). Our pilot came out and explained he's been flying for over 20 years in the industry and he said we would not be leaving on time. After an hour long wait it was determined we were finally clear to leave. After boarding the plane there was a long delay while stewardess tried to figure out how to fit more people on the plane than there were seats. United had overbooked the flight. Due to this delay we were late catching our connecting flight in Denver which we missed by 6 minutes. Yes 6. United refused to hold our connecting flight fort 6 minutes and we were forced to holdover in Denver and try to find other connections. This was United's one saving grace as the manager in charge of fixing these errors was able to get all 6 of our group on a connecting flight an hour and a half later. Between a pilot who wanted to be overly cautious during a spotty shower and United overbooking our first leg of the trip it nearly cost us our family vacation. Plus never even got so much as a sorry except from the manager who helped fix the mistake and only got to talk to her after dealing with a very snippy customer service rep and me losing my temper and asking to see a manager.",False,Boeing 747,Family Leisure,Economy Class,Omaha to Denver,July 2022,3,3,"<span class=""star fill"">2</span>",4,1,,2,False
"""I recommend this airline""",8,2022-08-04,"Not Verified |  This airline is one of the best, sure, they have constant delays, but that's normal f9r lots of airlines, first of all, the seats are very good, very comfortable, the staff is very nice, the food is delicious. The only problem I had, is that I got one of my suitcases broken, but it's a very fragile material. I recommend this airline. The movie and TV series in the IFE selection is very nice and they have very good movies and series.",False,Boeing 767-400ER,Solo Leisure,Premium Economy,Madrid to Houston via Newark,April 2022,4,3,"<span class=""star fill"">5</span>",5,3,,3,True
"""I will never travel with United again""",1,2022-08-04,"To begin, an incompetent United associate scheduled a 52-minute layover at O’Hare Airport. When I discovered the flight change 3 months later they refused to deal with me, even though I was the passenger, and would only talk to my travel agent. They failed to notify me that they changed my flight to something unfeasible. 52 minutes to change flights at O’Hare? Eventually, I was able to get it changed. The two passengers in my row for my transatlantic flight were a 6-hour & 15-minute nightmare. I sat next to a big man who used my leg space, even to the point of touching my leg with his the entire night. I never slept. His continuous loud yawns and his arm and elbow into my seat space didn’t help. Next to him was a younger guy who appeared to be sick. I thought he was going to throw up, but he just burped/hiccuped very loudly for most of the flight. The flight attendants had to constantly ask him to move his legs and feet, which wasn't easy, especially when they repeatedly had trouble waking him when they tried to move the cart down the aisle. Why didn’t the flight attendants notice either passenger and do something? Months before departure I called United with my request for vegetarian fare. Incredulously, the flight attendants asked every passenger if they wanted the cheeseburger or veggie burger on the return flight so that, by the time they got to me, there was only one left. When I told the flight attendant I had preordered, she replied, coldly, “There’s no pre-ordering.” If this is true, why does United offer the ability to do so? The guy behind me was not as fortunate as I. Despite having pre-ordered, they had no vegetarian meals left. Needless to say, he was very upset as he ended up not eating. Why was this allowed to happen? What is the purpose of enabling you to request a dietary choice in advance if it will not be honored, especially after everyone else on the plane is given a choice that ultimately exhausts the supply of that which you ordered? Flight from Newark to San Diego--I had to endure a screaming, crying baby, which began before the flight began and lasted for the entire flight. Every few minutes throughout the flight, this baby/toddler would let out with a high-pitched scream that was painful. Never mind why the parents would inflict this torture on fellow passengers—why would United Airlines? Why didn’t United take action? This 6-hour & 55-minutes was pure torture. Again, United personnel looked the other way. I tore my used anti-bacterial wipe to stuff in each ear. It might have helped a little, but the pieces of paper were not earplugs, so I spent most of the long flight holding them pushed into my ears with my fingers. On the same flight, there was a rude stewardess. She chose to ignore me instead of answering my question when I asked her where she was going with my bag that I had stowed over my row before I sat. For some reason, she moved it down the aisle. Would it have been so difficult to reply when I asked her calmly where she was taking it? Instead, she just gave me an unfriendly look and continued. When the plane was in the air, the cart moved down the aisle to offer drinks, she and another stewardess decided not to offer me a drink, even though they gave them to the people sitting next to me. I wasn't asleep. I had to raise my voice to get them to come back. United Airlines is not the first-class airlines I thought they once were. I will never travel with United again.",True,Boeing 737-900 / 757-200 / A319,Solo Leisure,Economy Class,San Diego to Reykjavik via Chicago,July 2022,2,1,"<span class=""star fill"">2</span>",1,1,,1,False
"""Worst airline I’ve ever flown""",1,2022-08-04,"Worst airline I’ve ever flown, plane was delayed in Denver got to San Francisco for a connecting flight, made it to that gate 15 minutes before departure but it left early. Got to sit in the airport for 7 hours! How does a connecting flight leave early when the flight connecting to it is late! I don’t even want to start talking about the poor customer service! Would not ever fly United Airlines again. I honestly could have driven here quicker.",True,,Family Leisure,Economy Class,Denver to San Louis Obispo,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""separated from the rest of your party""",3,2022-08-03,"This is the best airline to choose if you want to be separated from the rest of your party. I rode a flight from Cancun, Mexico to Denver, Colorado and was separated from the person I bought my ticket with, we tried changing seats but it was “not” possible, we were only a row apart so it wasn’t that bad. We had a layover in Denver and it happened again, however, this time we were separated by 20 rows and I was placed in a seat which one would have to pay for. I spoke two of their kiosk agents, both who had said I had to pay to move my seat but to my knowledge, if no one buys the $92 seat next to me, the airline would assign someone automatically. The kiosk agents said they had no supervisors to speak to and to wait for a physical agent. My party was not the only one affected on this flight, there were at least 5 other parties that were, one being a family of 6 that had little kids involved, the agents did say this was the only way they would change seats but everyone on our flight was separated. Our physical agent fixed all of our seats but it makes no sense to automatically separate parties in the first place- especially if you’re going to give one of the members a seat you would otherwise have to pay $92 for.",True,,Couple Leisure,Economy Class,Denver to San Francisco,August 2022,2,3,"<span class=""star fill"">1</span>",3,1,,1,False
"""I won’t fly with United again""",1,2022-08-03,"Booked the trip through Lufthansa, despite paying a high ticket price for the round trip (>1,500 $), I was put in economy basic fare. Having a Lufthansa Senator Status, I assumed the staff would try to accommodate and provide service where possible. On my inbound flight with Air Canada all worked very well and was put in a good seat. When I politely asked United staff whether I could change my seat, the man at the gate made fun of me saying ""she has basic economy"" and turned around not caring. Even though I understand that basic economy does not include a seat selection (which it does on most other star alliance flights for status customers), I would assume to be treated in a nicer way. Frankly speaking, I have a lot and have never been treated this way as a frequent traveler. Simple put: they don’t care! I won’t fly with United again, unless I have to.",True,,Solo Leisure,Economy Class,Chicago to London,August 2022,1,3,,1,1,,,False
"""This airline absolutely doesn't care about their customers""",1,2022-08-01,"I'm an exchange student from Europe and this is my first summer in the US. I was traveling from Europe to Nashville via Chicago with United Airlines. In Chicago I saw my baggage for the last time, it was my last connecting flight. After arriving to Nashville my baggage was lost, I went directly to customer service, ask them what's happened and I submitted claim for delayed baggage. They told me that it usually takes five days to find delayed baggage. You know what? It's already 7th week and I still didn't get any information about my baggage and they didn't even pay for my lost baggage. I'm just student and I had in this luggage stuff for 3 months and I lost everything. This airline absolutely doesn't care about their customers and they even don't trying to solve problems. This would never happen on European Airlines. I can't understand how bad attitude can have this Airlines to customers. It's the last time what I have flown with United Airlines, so be careful if you want to fly with them. Thank you United Airlines that you made my first stay in US so hard I will never forget this!",True,,Solo Leisure,Economy Class,Budapest to Nashville via Chicago,July 2022,4,5,"<span class=""star fill"">4</span>",3,1,,2,False
"""United you are the worst!""",1,2022-08-01,"Not Verified |  United is giving Spirit a run for its money for worst customer service. I had a $1,100 flight credit and I tried to use it on 2 flights. One was flight $389 and the other was $455. I was told by a very rude customer service rep that I could only use the credit on one flight. Not only that. Any left over value would be forfeited. So I had to find a flight that was close to $1,100. That is completely unacceptable! Southwest Airlines would never do that! United you are the worst!",False,A320,Solo Leisure,Economy Class,Los Angeles to Scranton ,July 2022,1,1,,1,1,,,False
"""I was unable to get an upgrade"" ",3,2022-07-31,"For years I have been at least a 1K flyer and for the last 3 years I have had GS status. What does all this loyalty lead to? Apparently -- not very much. On a recent trip from BWI to DEN and then back to IAD, as a GS flyer and using PlusPoints I was unable to get an upgrade on either leg -- and this despite there being many open seats in first more than 72 hrs before each leg. In addition, ground ops at both BWI and DEN were horrid with deplaning, cleaning, and boarding taking so long that time was unnecessarily lost. I appreciate that challenges that all the airlines are facing, but this is now getting pathetic and embarrassing. What is worse is that there is no ownership of the issues or any effort to genuinely apologize for the poor service delivered.",True,,Business,Economy Class,Denver to Washington ,July 2022,2,2,"<span class=""star fill"">3</span>",1,2,,3,False
United Airlines customer review,2,2022-07-31,"United Airlines has become an inefficient, uncaring airline with bad service. Bad flight beginning to end, an pleasant start to a dream trip to Hawaii: flight was delayed because pilots arrived late, and then we waited another hour in the plane while they waited for paperwork to come. They allowed numerous passengers to bring 2 and 3 pieces of full size carry-on luggage, like suitcases and large duffel bags! Many passengers who followed the rules and only brought the 1 allowable piece of luggage ended up not having space in the overhead storage! When I mentioned something to the steward about that, she told me to just worry about myself. Really? Flight attendants never checked bathrooms, never replaced paper towels to dry hands or emptied the overflowing trash bins - halfway through the flight there were no hand towels, there were trash piles on the bathroom floor and trash actually in the aisle on front of the bathroom and the bathrooms were gross! Flight attendants could care less. To top it all off, we had to wait 45 minutes for our luggage at baggage claim. Crappy, uncaring service - come on United Airlines, do better.",True,,Couple Leisure,Economy Class,Los Angeles to Maui,July 2022,2,1,"<span class=""star fill"">3</span>",2,2,,4,False
"""Uncomfortable flight""",1,2022-07-31,Uncomfortable flight. Charged $3000 for an upgrade that I never got. Spent 2hours on hold to customer service only to be told I wouldn't get refunded for the money I had spent on that upgrade that they didn't give. Food dreadful. Lines around the corner in the airport. Customer service impossible to get through to.,True,,Business,Economy Class,San Francisco to Sydney,July 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Never had a good flight with this airline""",4,2022-07-30,Not Verified | Columbus to Chicago. Rude and uninformative staff. They put tags on some carry on when boarding without saying why and had us leave them outside the plane with a ticket in hand saying “pick up at gate”. Apparently that meant before gate and with no bags there some continued walking to the actual gate. The lady at the reception desk was very rude and immune to listening when she thought we were idiots. Never had a good flight with this airline.,False,,Solo Leisure,Economy Class,Columbus to Chicago,July 2022,2,1,,1,2,,,False
"""expected me to sleep at the airport""",1,2022-07-30,"Not Verified |  Booked my flight going home (OKC to ORD), get to the airport Friday afternoon and arrive at the desk in OKC to encounter the United nightmare. I am standing in the Priority line and see there are two people waiting on one guest. Then, one of the United workers call the next person to wait on, with no regard to me standing there. So I say ”is this the priority line” then here comes this guy to get me over to a machine that tells me that I can’t check my bags. He says you have to check your bags an hour before your flight - well I would have been able to had there been people working at the desk. So as I still waited on this individual that is unprofessional, incompetent, and ignorant to put me on the next flight, the horror worsened. Long story short, I missed three flights leaving OKC going to Chicago, then am told that they can book me a flight for the next day, Saturday. Had I wanted to fly out on Saturday, I would have booked my flight for Saturday and not Friday. They expected me to sleep at the airport, not happening. Then they try to give you this song and dance about how they can screw you over and keep your money!",False,,Solo Leisure,Economy Class,Chicago to Oklahoma City  via Houston,July 2022,1,1,,1,1,,,False
"""has been a total disaster""",2,2022-07-30,Not Verified |  The last several times I have used United for my travel it has been a total disaster. I have missed multiple connections due to the plane’s not leaving on time mostly because of late arriving staff. We are way past the Covid excuse and they need to retrain the staff to be friendly. Not only horrible and inconvenient very costly This is the worst year ever for plane travel.,False,,Business,Economy Class,Traverse City to Tampa,July 2022,2,1,"<span class=""star fill"">2</span>",1,1,,1,False
"""never fly United Airlines again""",2,2022-07-29,"Not Verified |  I will never fly United Airlines again. Poor service, almost they don't serve food. Flight attendants are having fun together, they are talking laughing and we are waiting for the lunch. Only two hours flight left and no lunch has been served yet. I am starving.",False,Boeing 777-200,Business,Economy Class,Amsterdam to Newark ,July 2022,2,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""went above and beyond all her duties""",8,2022-07-29,"Yesterday me and my sister, and my grandfather flew to Santa Clara, CA. My sister got motion sick essentially and vomited. A very kind and helpful flight attendant, Laural, helped me and my sister clean up and she got all the supplies needed to clean up. She comforted my sister and made sure the whole process was simple and easy. Laural went above and beyond all her duties to make sure our United flight experience was better than ever.",True,Boeing 737,Family Leisure,Economy Class,Tampa to Santa Clara,July 2022,5,5,"<span class=""star fill"">4</span>",4,5,,3,True
"""never fly with United Airline again""",1,2022-07-28,Not Verified |  Me and my husband were going to Hawaii for our 30th anniversary. So happy to go to Hawaii and than this happiness turn to a nightmare. As soon they start the plane the smell of the gas went inside in the cabin. The plane had a mechanical problem. They keep us for four an half hours on the plane. After 4 and half hours they decided to let us out of the plane .We waited 2 more hours at the Airport until they got another plane to take us to Honolulu. The time that we were supposed to be in Honolulu we still at the airport in DC. We lost one day of our vacation. We will never fly with United Airline again. The worse airline ever.,False,,Couple Leisure,Economy Class,Washington to Honolulu,July 2022,1,1,"<span class=""star fill"">2</span>",1,2,,1,False
"""trash airline experience""",1,2022-07-27,"Not Verified |  Absolutely trash airline experience. They changed my seat away from my partner in the 30 mins between check in and boarding, and couldn't explain why simply staying they didn't know. In the time it took to change my seat without explanation, despite asking for it, we were moved from boarding group 2 to group 4, essentially downgrading us without any refund on the price we paid for the tickets.",False,,Couple Leisure,Economy Class,,July 2022,1,1,,1,1,,,False
"""My family and my friends will never fly United again""",1,2022-07-26,"Not Verified |  My daughter was scheduled to leave on Saturday, we arrived at the airport 2 hours early, no plane showed up, there was no one around to ask questions to, after the plane was scheduled to leave one employee showed up and was quite pleasant and explained that there was a rain delay. No problem, she was quite helpful and pleasant even tho she was quite outnumbered by anxious passengers. That flight was canceled and my daughter was scheduled to leave on the same flight the following day, Sunday. Now, Sunday was a mess. There was only one woman checking bags and people in for 2 different flights, she was stressed, and quite short tempered. I’m sorry, but it’s not the customers fault that people don’t show up for work. Once checked in my daughter went through security and made her way to the gate, where once again as departure time came closer there was no plane and no one around to help. After boarding time was supposed to start one lady showed up to talk to the waiting passengers. She was quite rude, she said the plane was running late, but it wouldn’t be a problem and everyone just needed to wait. When my daughter tried to ask about how late the plane would be, because she was worried about missing her connection, she was told to sit down and wait. No questions answered. The plane finally arrived 20 minutes late, the employee that was there then announced that the flight was overbooked and until someone gave up their seat the plane would not leave. By now people were frustrated and basically laughed in her face. Instead of threatening passengers I’m sure she could have found a better way to ask someone to give up their seat. They finally boarded the plane, and then proceeded to sit on the plane for 40 minutes, the attendants then told the passengers that they needed to call in a mechanic for a possible bird in the engine, and to expect it to take an hour. They got off the plane, and within 10 minutes they were reboarding, people expected it to take an hour so they had left their seats to find food, the rude employee then announced that the plane was going to leave without passengers because they had walked away. Completely unnecessary. My family and my friends will never fly United again. Her plane finally left over 2 hours late, and if the employees had handled themselves properly it would have been much easier. There are 2 female employee in Rochester that were very snippy and mean with everyone we saw them deal with.",False,,Solo Leisure,Economy Class,Rochester to Fairbanks ,July 2022,1,3,"<span class=""star fill"">1</span>",1,1,,1,False
"""I had to stand in line for 2 hours to get the voucher""",1,2022-07-25,"After a delay out of Pittsburgh due to a ground stop and maintenance issue, we arrived late into Denver. Our Tucson flight was canceled. We attempted to get a later flight into Phoenix but the customer service agent on the phone refused to book us because the only seats were business class. After arguing for 20 minutes and asking for a supervisor the seats were gone. The agent indicated he could not issue a hotel voucher. I had to stand in line for 2 hours to get the voucher. United sent us to a filthy, seedy hotel with no shuttle service back to the airport the next day they were all booked. Now we are finally rebooked on a flight to Phoenix which is further delayed. We will have to rent a car and drive to Tucson.",True,,Family Leisure,Economy Class,Pittsburgh to Denver via Tucson,July 2022,2,3,"<span class=""star fill"">1</span>",2,1,,2,False
"""canceled without e-mail or message""",1,2022-07-25,I got a message from United Airlines saying that my flight has been delayed from 7:15pm to 11:52pm on 7/24/2022. The surprise is when I arrive to Midland Airport my flight was canceled without e-mail or message. I talked to the customer service they told me that no flight for me today. I had to find a Hotel at that time and a rental car.,True,,Business,Economy Class,Midland to Houston,July 2022,,,,1,1,,,False
"""could not provide a blanket as requested""",7,2022-07-25,"Not Verified |  I have been a passenger on United Airlines flights for over 22 years. But this is the first time that I got sick after the flight. The 4 hours and 40 minutes flight from Chicago to San Francisco was delayed for a little over 30 minutes. The flight attendant could not provide a blanket as requested. He said they have no more supply of blankets. It means I have to tolerate the cold for over 5 flight hours. After landing, I had fever, sore throat and cold. The total flight duration from Italy (temperature of 100 degrees) was 22 hours and 41 minutes with 2 connecting flights. The 1st two Lufthansa flights were generous with blankets. United Airlines should have provided a blanket too and could have made a difference.",False,,Solo Leisure,Economy Class,Chicago to San Francisco,July 2022,4,4,,5,3,,,True
"""Customer Service was a nightmare""",1,2022-07-24,Not Verified |  Don't book with United if you are flying into or out of Little Rock. They delayed and cancelled to and from when traveling from this destination. Stuck in Denver for over 12 hours and they had no solutions on how to get my wife and I home. Customer Service was a nightmare! They did not help us at all. We had to pay for flights for the next morning on Frontier.,False,,Couple Leisure,Economy Class,Little Rock to Kalispell,July 2022,3,5,"<span class=""star fill"">5</span>",3,1,,5,False
"""United does not care""",1,2022-07-23,"Not Verified |  This airline is giving me the worst time ever. The over was fine, I requested a vegan meal and I didn't get one but that was fine. However, now I am trying to leave Berlin at a different date than I originally bought my return home ticket. I have been on the phone and texting with United for the past 3 hours and I have gotten nowhere. They convinced me to buy an upgrade so that my flight can be changed and now say my flight can be changed but there are no flights for my class, so I bought that ticket for no reason because now the only flight they're telling me I can do is 700 dollars which is almost as much as I paid for the ticket anyway. United does not care and they will not help you unless it puts an exorbitant amount of money in their own pockets.",False,,Solo Leisure,Economy Class,Berlin to Charleston,July 2022,2,5,"<span class=""star fill"">3</span>",3,1,,2,False
"""8 year old is 3 rows from me""",3,2022-07-21,"Probably one of the worst airlines ever, flew with my two kids 8 and 12 and they couldn’t even have us sit with each other even though half of the plane was one person. They could of easily switched two other people to sit with each other when asked why an 8 year old is 3 rows from me, the agent said he doesn’t “make the seats”, when a minute before he made an announcement that he assigned the rest of the seats very interesting!  Would not recommend them at all. I am sure i will try my best to never fly with them.",True,,Family Leisure,Economy Class,Boston to Washington,July 2022,4,4,,3,3,,,False
"""terrible experience with United""",1,2022-07-21,"I would like to share my terrible experience with United to spare potential travelers of the pain and suffering I endured. I was held hostage by this airline and their unprofessional dealings for 36 hours. This included the pilot, expired food, fake vouchers, rude crew, and general incompetence from the staff. My vacation to Hawaii was tainted by this experience, and I will never fly with this airline again. Due to made up excuses that were thrown around which included “staffing issues,” “mechanical issues,” “work hours,” and “fueling purposes,” all the passengers of this flight were upset because United toyed around with its passengers and kept giving us false hope about getting us to Hawaii. Around hour 10, United decided to pass out free waters and snacks; these were expired granola bars and fruit snacks.  Finally, we thought there was hope when the Captain of the aircraft came and made a grand speech about how he’ll get to our destination for sure that evening. He even received a standing ovation and cheers. We still waited 2 additional hours after that. Then when we finally were able to board the plane, the stewardess threatened all the passengers saying that if we do not board under a certain amount of time, we would not be able to fly out to Hawaii. This is when I knew we were never getting out of there. All 300 passengers worked together to quickly board the plane. The plane just taxied for a half hour around the runway and made an abrupt announcement that his staff could unboard. Then, the captain lectured the passengers that we essentially ran out of time and could not fly. We were all held in the plane for another thirty minutes until we could unboard. They would not let us exit because the customer service line was already way too long. Apparently there were more United flights that had issues. When we finally were released, there was a massive line at customer service. Workers did not know what was going on, and lied and said they ran out of hotel vouchers because they did not want to deal with the long line. Those who were lucky enough to receive some kind of voucher got hotel rooms (instead of cots they offered for use in the airport) and none of the meal vouchers worked. We were finally able to fly out to Maui the following morning; of course it was delayed by two hours. We had the same captain who completely changed his demeanor because management was around, but it did not fool any of the passengers.  One stewardess yelled at us for trying to stay on the plane longer than we had to. Another stewardess  said we cannot leave the plane without handing in the survey, which by the way they provided nothing to write with. Avoid United airlines at all costs.",True,,Family Leisure,Economy Class,Denver to Kahului,July 2022,2,1,,1,1,,1,False
"""United truly failed all my expectations""",1,2022-07-21,"Not Verified |  Everything about the flight back from Durango was absolutely horrible. We got an email at midnight saying our 730am flight was delayed. We tried getting on another fight, it was at 3, there were no United workers at the desk to check bags, waited 30 mins. That flight was delayed because the last at check in said she cloudy figure out computer. We get to Denver late 435,our connecting flight had to be boarded at 5:01. That pain took forever to take off. And now we are in Pittsburgh sitting on a plane for 50 mins so far, and can't get out of the plane. Pilot said there was nobody at our hate to meet the plane. Then he blamed it on the weather. United truly failed all my expectations. This was my first and last time flying with them. When I should have been in Pittsburgh at 3pm originally. I don't understand why you email in the middle of the night to try and screw people that need to be places. We picked those times for a reason.",False,,Family Leisure,Economy Class,Durango to Pittsburgh via Denver,July 2022,1,3,,1,1,,,False
"""Good service overall""",8,2022-07-20,"Kahului airport busy and TSA took some time. Staff helpful. Allow 2 hours from bag stop to boarding and you’ll be fine. Aircraft running 15 mins late, boarding organised, staff pleasant. Take off a little late but time made up en route. All staff worked hard and were both visible an responsive. Aircraft clean. Good service overall. Prompt arrival and baggage off fine Good flight",True,Boeing 777-200,Family Leisure,Economy Class,Kahului to San Francisco ,July 2022,4,5,"<span class=""star fill"">3</span>",3,4,,5,True
