header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""Very unprofessional""",1,2022-08-23,They purposely messed around until it was too late for the crew to fly. We all stood there watching them hold us for over 30 minutes after cleaning had finished. Then they told us the crew couldn't fly. If they had boarded us in a timely manner we could have flown. They did this on purpose. Very unprofessional. American Airlines sucks. We had already been delayed 3hrs and had to go halfway across airport to get to a new gate.,True,,Business,Economy Class,Orlando to Denver via Dallas ,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Absolutely horrible experience""",1,2022-08-22,"Absolutely horrible experience. Our flight from SDF to CLT was delayed because a plane swop which meant we would miss our connecting flight to MSY so we were moved to a flight from SDF to DFW. That flight was delayed about 2 1/2 hours due to weather. So as we are still waiting for the flight to board I get notification that the connecting flight in DFW to MSY is cancelled. The gate attendant says wait to get to DFW to sort out options. The gate attendants there will assist. We get off at DFW and go to a gate agent, he says go to B1 and they’ll help. But there’s no one at B1. Walked about a mile out of the way. Then we find the customer assistance area and wait in line for an hour only to be told they do nothing about weather, our flight is now at 8:30 am and there are a couple of hotels that have shuttles we can call them to get picked up. So we ask about getting our checked bag so we can take it to the hotel. They said it would take 6 hours to retrieve it so we have to go without it. So then we called all the hotels around the airport and all of them are full. So as I type this I’m stranded at DFW all night with no food (all the restaurants are closed), no luggage with my toothbrush in it and trying to get comfortable in these awful black seats. This is the worst travel experience I’ve had. I will never travel American Airlines again.",True,,Couple Leisure,Economy Class,Louisville to Charlotte,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""extremely rude and unprofessional""",1,2022-08-21,"With a very heavy heart I decided to write this letter to share a long list of mistakes made by American Airlines in our last travel experience. We had no idea how much trouble we would be by trusting a company that seemed just about right at first glance. We are a group of 6 people (3 couples), average ages between 60-70, semi-retired (still working since social security income doesn´t even cover the average expenses) and self-employed. We had been planning this trip for several months since all of us had to close our schedules, save money and make it work according to our budgets. With all the inflation, recession it was already a struggle to make it work for us all. Everything started with our flight from Nashville to Miami being cancelled only 10 hours prior. We depended 100% on that flight to take an International flight to Samana (Dominican Republic) after only 4h layover. American Airlines is the only airline with that destination available and has only 1 flight/week to that location, so losing that flight would literally ruin the whole vacation. Our Resort was already reserved/paid for and could not be cancelled, so a no-show would cost us cancellation fee money as well. Immediately when we were notified that our flight was cancelled we called American Airlines Customer Service, it took nothing less than 1.5h to finally reach a representative and to be honest, she was not helpful at all. One more hour waiting and we finally could talk to a supervisor. She could not rebook us with American Airlines or any other partner so we decided to start searching flights from Atlanta (checking all other airlines) to Miami and ask the supervisor to change our coming back flight (final destination in Atlanta instead of Nashville so we could leave our car there and have a car to drive back home). Two hours later we could get our coming back flights changed with final destination in Atlanta but at that point there were no more flights available from Atlanta to Miami. Back to square one we decided to get us a flight straight to Punta Cana and forget the AA flight to Samana since would be impossible to get there in time even if we decided to drive. I found a flight from Atlanta to Punta Cana (5.5h drive from our Resort) and all of us could get a seat (we purchased from different websites all at once so nobody would be left behind). This flight cost each couple the average amount of $938. We loaded our Van and drove to Atlanta right away ($165.00 paid in gas). I also had to get a parking space for 7 days which cost us total $87.55. We finally flew to Punta Cana and got a 5.5h transfer to Samana, which also cost us the amount of $412.05. After this huge adventure we could make it there 24h later and it was the most stressful and frustrating hours in our lives. But the mistakes kept happening. When we got to El Catey Samana Airport, one of the check-in employees (still being trained) made a mistake: he forgot to print the tickets for the flight from Miami to Atlanta for 2 of us (Mr. Dannie Glover and Mrs. Hope Glover), later on in Miami the lady at the gate was extremely rude and unprofessional (her name is Valentina by the way). Flight to Atlanta was delayed 2 hours and she sent us to Gate D37 (Customer Service) just 5 min before boarding.",True,,Couple Leisure,Economy Class,Nashville to Samana via Miami ,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Worst airline I have used""",1,2022-08-19,"Worst airline I have used. The staff were rude, the  airline changed my seat just for no reason.",True,,Couple Leisure,Economy Class,Dallas to Newark,August 2022,3,1,"<span class=""star fill"">1</span>",5,2,,1,False
"""delayed 5 hours and then canceled""",1,2022-08-19,"Not Verified |  On vacation with my wife and two kids. Our connecting flight in Asheville was delayed 5 hours and then canceled after they actually put us on the plane and their told us to get off. They tried to it was weather even though another flight going to my same destination took off!! Then the airline would not give us back our luggage and we had to rent a private driver at midnight for $700 just get home. And then just last week, same thing happens on my anniversary trip! I plan on flying Delta from now on bc when I contacted American Airlines they are saying ""too bad so sad"".",False,,Family Leisure,Economy Class,Jamaica to Charlotte via Asheville,August 2022,1,3,"<span class=""star fill"">2</span>",1,1,,2,False
"""Very disappointing"" ",1,2022-08-18,"Not Verified |  Used to love this Airline, 
 not so much anymore. Flight from MYR to ORD: passengers squeezed like sardines! I’m only 5,5” size 8/10 and I had next to no legroom, no space at all between passengers for elbows.  I can’t imagine if my son 6’ 200lbs off muscles would fit in those seats and that in the times of pandemic!! Pitch to recline virtually nonexistent. To top it off, the flight attendants went on a 5 minute Spiel of credit card selling, afterwards a prerecorded sales pitch, then before deplaning they came around with applications. Did I really pay to be forced to listen to infomercials I couldn’t mute? And in some variations that happened on all 6 flights! The last flight (CLT to MYR), the flight attendants seemed extremely bored/bothered - before deplaning they came with trash bags, not sure what for since there was no snack/drink offered. 
 As I got on my last flight, I overheard a flight attendant thanking the pilot for helping clear up a situation, a passenger to a different destination made it onto that flight… In ORD they took my carryon and said it would be there when I get off the plane, well it wasn’t, on top of that I was rushed off the bridge which meant I couldn’t get my luggage until “everybody” got off the plane and the gate agent went to retrieve it. This gate agent was very rude.  I barely made my connection and didn’t have a chance to pick up dinner until I got home. Lastly, the app is useless and only worked on 2 off 6 flights, couldn’t check in or get boarding passes on it! Couldn’t connect to in flight entertainment/wifi, not sure why, not that I could’ve used it since you need the old plug in headphones. Would’ve been nice to know at point of sale so I could’ve bought some of those outdated things. Other than that and the last 2 flight attendants/pilots/ground personnel was friendly and professional. The planes were dirty, trays/armrests, windows don’t seem to get cleaned between flights, Unfortunately this means, I am not looking forward to flying with them anytime soon again. The unpleasant experience left me wondering if I was flying one of those bare bone discount airlines.Very disappointing! Wish I could give zero stars for some…",False,,Solo Leisure,Economy Class,Myrtle Beach to Peoria via Chicago / Charlotte,July 2022,1,2,"<span class=""star fill"">1</span>",2,1,,1,False
"""Most horrible flight experience""",1,2022-08-18,American Airlines used to be a good airline. My husband and I have the AAadvantage credit card and have use it for miles in the past. Now it’s one of the worst flight companies out there. We travel 3-4 times a year if not more. We have had so many flights cancel over and over. They are no help. Flight was canceled at 11:30pm they said we need to call American Airlines and rebook a flight. I was on the phone for 3 hours. They rebooked us to another airport. Told us to Uber to another airport in NY then left us in the wrong airport in another country. Said you can take a train or fly to your last destination because we can’t get you there. All the extra cost for us to Uber from LaGuardia to JFK then we had to book a flight from Stockholm to Copenhagen (our cost). American Airlines should reimburse us for those extra expenses because our original fight took us to Copenhagen and then they canceled it and didn’t rebook us to the same destination. August 17-2022 Flight coming back to the USA. Stockholm to London was on time. London to Dallas on time. Dallas - OKC canceled again. We had to book another flight from Dallas to OKC for the next day. We booked it and they canceled it again. Two days later for flights now. Most horrible flight experience we’ve ever had.,True,,Couple Leisure,Economy Class,London to Oklahoma City via Dallas,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""very unpleasant experience""",1,2022-08-18,"Not Verified |  One of the worst airline to fly. Most of the staff even customers service and specially staff at airport have bad attitude it looks like they hate their job and it shows on their treatment to their customers. Not courteous to customers very rude treatment they think that they are doing us a favor.  If you don’t like your job get a job where you like working there. I flew with American airline Three months ago and I promised myself I will never ever fly American airline again, but I made a mistake again and here we go same treatment bad attitude and customer service and just very unpleasant experience to fly with American Airlines.",False,,Solo Leisure,Economy Class,Orlando to Ecuador,August 2022,2,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Will never ever fly with them again""",1,2022-08-18,"I booked my flight to Rome with them last month. I was supposed to fly to Dallas and from there to Rome. the morning of, 4 hours before my flight, i got a notification that my flight was delayed by 5 hours which would make me miss my connecting flight. That 5 hour delay turned into 8 hours. I called them and they offered, rebooking the same flight for the next day or canceling for a refund. I had to get to Rome as planned and so I couldn't rebook. I asked for a cancelation and the agent helped me submit the refund form online at the same time. That was a month ago. Since then they have told me to contact the other airline and the booking website. Saying I got the ticket through them. Both companies mentioned that they don't have access to the ticket because I canceled it directly with this main Airlines. I've called them multiple times since then and the last time they said I should fill out a complaint form so they could start the refund process again. I did so and the response I got was ""Thank you for contacting us. I'm truly sorry to hear about your experience. It is always our goal to run a timely and reliable operation, and we are sorry to see we missed the mark on your trip. We're paying careful attention to the feedback our customers are providing us and the details you shared with us have been made available to our leadership to be used to improve our service. Your business means a great deal to us, and I'd like to ask for another chance to rebuild your confidence. Given the inconvenience you faced, we've issued a Trip Credit for you to use on a future flight. You will receive this credit in a separate email from us soon. From all of us at ..., we're glad you chose to fly with us and look forward to caring for you on your next journey."" My ticket is worth more than $1400 and they are giving me a $125 credit instead! I called them again today and they just say that they don't do refunds on the phone and that i need to wait for a reply to my email. If I don't hear back within 4 business days, I should fill out the complaint form again! I can't believe a company as big as them is just trying to get out of giving back my money like this when their flight delay was the cause of all of this. 8 hours delay is no joke! Will never ever fly with them again and I highly encourage everyone to do the same. Flights are stressful as is and you want your airline to be on your side. I travel internationally often and no other airline has been as bad as them in my experience.",True,,Solo Leisure,Economy Class,San Francisco to Rome via Dallas,July 2022,,,,,1,,,False
"""never travel again with American Airlines""",1,2022-08-17,This is the worst experience in my 20+ year travel. We checked in and got to the gate 20 mins and was told the flight was closed. We checked in at the airport and checked our luggage. The flight was overbooked and sold our seats. We are party of 8 with three young kids and there are other parties of 5 experienced the same thing. We are belong furious that a huge airline like American would have a system like this to upset the customers. We were all there on time and yet they still chose to give us our seats. We will never travel again with American Airlines.,True,,Family Leisure,Economy Class,New York to Dallas,August 2022,1,1,,1,1,,,False
"""avoid booking with AA""",1,2022-08-17,"Not Verified |  The flight kept delayed from 4 pm till midnight, in top of that at the last minute they decide to change the gate to another one that was 15 min walk just to announce to us delay the flight to next morning! I lost one full day of my vacation at the airport. when I finally fly and transit through LAX, the transit was so long not like my original flight, so AA gave me a stay voucher but at 2 am my family and I found that the hotel is overbooked and there is no room left. What a great start to a family vacation. We booked the nearest hotel which was an overpriced trashy level hotel and paid out of pocket for the hotel stay and all taxi trips back and forth between hotels and the airport. After taking a totally different flight on different dates to my final distention we found that our luggage is still in LAX and won’t arrive at least until the next day. I complained with proof of documents and bills to AA to at least pay me back my hotel stay and taxi trips since my original flights had a short time wait and we wouldn’t pay any extras if it was on time but they do not care about customers and the airline's image as well. I beg everyone who would like to enjoy their vacation and get treated fairly for what they pay to avoid booking with AA.",False,,Family Leisure,Economy Class,Philadelphia to Honolulu,July 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""most blatantly bad service""",1,2022-08-16,"Not Verified |  Five separate employees (two flight attendants and three staff at gates) provided with me the worst and most blatantly bad service I've experienced during decades of flying. The complete lack of concern, the rudeness and arrogance (reaching absurd levels of contempt) the shockingly uncaring employees have clinched my decision to eliminate this once great airline from any future travel plans. I want to warn you that this traveler was surprised and saddened by this past week's attempt at travel from JFK to Tucson via Phoenix on this airline. My conclusion is that the new marketing campaign for this huge airline must be centered around this core value: ""blank Airlines: You Mean Nothing To Us.""",False,,Solo Leisure,Economy Class,New York JFK to Tucson via Phoenix,August 2022,2,1,"<span class=""star fill"">1</span>",2,2,,1,False
"""did not help with a single thing""",1,2022-08-15,"Not Verified |  Flight attendants went out of their way to be extremely rude to passengers, did not help with a single thing. I had to help the gentlemen next to me after he had asked the flight attendant for help, and she said “I don’t sit in these seats you need to figure it out yourself.” Terrible and disgusting behavior. One gentleman asked about a meal, and the attendants proceeded to laugh at him. Never would have imagined this type of service. I will never be traveling with American Airlines again.",False,,Family Leisure,Economy Class,New Delhi to New York,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""told to move to the back of the plane""",1,2022-08-14,"For my husbands 65th I booked an Alaska cruise in Seattle, We live in Naples Fl. Everything went beautifully until our route home. I booked first class tickets for the entire journey. I did this as we are older and I have MS. Sitting in the rear seats for hours at a time is quite painful. Upon boarding our last flight, we were pulled out of the line and told that they had over sold the first class compartment. My husband and I had less miles then the new comer who wanted first class, we were told to move to the back of the plane. We were offered 2-$300 vouchers for two first class tickets. $600 dollars for 2 first class tickets! And the truth is, why would I trust flying with you again if you can just take my money and my seat and send me to the back? The flight attendant in first class came back to us and apologized and said that if there was any food left in First class - she would bring it back-she never showed. The attendant that was in our area, told us ""its just a few hours"" and rolled his eyes! I deliberately choose first class when I fly so as to be comfortable as my MS makes walking difficult, the more cramped I am in a small place the harder it is to get up and move. So first class allows me space and to get off first and not hold others up. In all fairness I am not using a cane at this time as I have my husbands arm, so they wouldn't have known outside of a slow gate and age that there was an issue. I have never been treated so disdainfully in my life, side note, the flight was not even close to being sold out",True,Boeing 737,Couple Leisure,First Class,Seattle to Ft Myers via Dallas,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""nice and professional""",10,2022-08-14,"Not Verified |  I flew fon Panama to Miami in Copa airlines. I got to Miami at 11pm august 12, my fly was August 13 at 8.29. I was supposed to be waiting 9 hours, I call AA customer service to see if I can get on the 6am, she said the system won’t let her do it but if approach the desk they will gladly help me. Well I was helped by Henry, he was very professional and polite. He change my flight by 6am in less that 5 minutes. The crew in the terminal and on the plane were very nice and professional. My experience with AA was A++.",False,,Couple Leisure,Economy Class,Miami to Charlotte,August 2022,5,5,,5,5,,,True
"""Utterly appalling incompetence""",1,2022-08-13,"Not Verified |  Utterly appalling incompetence. I was scheduled to fly CAE-DCA-PVD on Aug 11. They canceled the flight. I rescheduled the same route Aug 12. They delayed the CAE flight from 6:30 am to 9:30 to 10:00 to 12:00. I believe it actually left CAE at 2:00. But I wasn't on it because I couldn't get rescheduled through to PVD. So they moved to to a CAE-CLT-PVD flight that was scheduled to leave at 11:30. At 1:20 we were still sitting in the airport. I went to speak to one of the agents because I knew I wasn't going to make the connection in CLT. I stood in front of her for 20 minutes while she blatantly ignored me. No acknowledgement whatsoever. And then I gave up. I had been trying to make this trip for 30 hours to celebrate a friend's retirement. I paid for the tickets that they clearly did not schedule adequate aircraft and crews for, I took vacation time from my job. And for what? To sit in an airport for hours  and not get anywhere. Really wish I could give a 0 rating.",False,,Solo Leisure,Economy Class,Columbia to Rhode Island via Washington,August 2022,1,1,,1,1,,,False
"""provided terrible customer service""",1,2022-08-13,"Not Verified |  Terrible management. After delaying first leg and missing original connection American cancelled the second leg, flight home to Houston, and stranded us in Dallas. We rented a car. Of course American Airlines does not refund on ""partial trips"". American was consistently late and provided terrible customer service. I intend to avoid American Airlines at all costs.",False,,Business,Economy Class,Rapid City to Dallas via Houston,August 2022,1,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""What a terrible experience""",1,2022-08-12,"Not Verified |  What a terrible experience. We had our flight cancelled yesterday and had to reschedule a new flight. We are now in Charlotte, after the first leg of our new flight. Our flight was delayed until 12:30 am. Told at 12 am it is now cancelled and we are directed to a line of 100 people. We were lectured in the plane about being kind to the flight attendants but when I just asked an agent if she would help she rudely pointed me to the 100 person line. Also not sure why it’s not okay for customers to be upset but American agents can be rude when they have cancelled your flights and hugely inconvenienced the customer? I’ve got an idea! Why don’t the airlines refund money when they cancel the flight and let you decide what to do with it? Why don’t they provide the service promised? Why don’t they hire people with customer service skills? Then perhaps people won’t be frustrated with them. Hmmmm. Now we have a flight tomorrow going from Pittsburg to DC and to Memphis! It’s an important family event so we’re going but wow.",False,,Family Leisure,Economy Class,Los Angeles to Memphis via Charlotte,August 2022,1,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""requested a refund and was denied""",1,2022-08-11,Scheduled a flight for my college commencement ceremony in November 2022. After unexpected expenses I cancelled the flights. Nowhere did it say they were nonrefundable. I requested a refund and was denied. I called in to see if I could explain it all and the rep assured me this happens all the time and not to worry. Even gave me refund processing times. But it was denied again. They just keep implying I'm out of luck. They gave me a flight credit but I explained that I won't be able to use them before they expire and that I booked this for a one-time event. I filed a case with BBB and they sent the same canned response. They won't even listen. I will be sure to never book with them again. EVER!,True,,Couple Leisure,Economy Class,Columbus to Manchester via Washington,August 2022,,,,,1,,,False
"""the worst travel experience""",1,2022-08-11,Worst trip ever. Flight going was delayed so I missed my connecting flight and ended up at there airport for 9 hrs. Flight back was canceled and rescheduled. I missed my connecting flight again for another excuse. It's been excuse after excuse as to all the delays and cancelled flights. I will never fly American Airlines again. It has been the worst travel experience I have ever had.,True,,Solo Leisure,Economy Class,Omaha to Sarasota,August 2022,2,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""choose a different airline""",1,2022-08-10,"Save yourself the massive headache and choose a different airline, even if it means paying slightly more. Constant delays and the staff openly lies to customers to de-escalate mounting frustrations. My first flight was from Dallas- Fort Worth International to Charlotte Douglas International. With a nearly full plane, we were stranded on the tarmac for over an hour because of a “last minute change” with the pilot, leaving us without a captain for the trip. The issue was eventually remedied by convincing an inbound pilot to fly our trip immediately following his own. This caused a significant number of passengers to miss connecting flights in Charlotte. I had a two hour layover before my last leg to Raleigh Durham International. Yet again, waiting at the gate for over an hour because the plane was late for arrival. The announcement for the delay came well after the plane was initially supposed to start boarding and customers were simply kept in the dark. Upon my return flight home back to Dallas, I was lucky enough to get a direct flight. And for a third time, the plane is delayed for “minor maintenance issues” but the announcement yet again came 20 mins after the flight was staged to board. All in all, I was an hour and a half late for return to my destination. I am a very understanding person and realize that unforeseen circumstances occasionally arise which may cause a delay to travel plans. I expect these things to happen and plan accordingly. However, these occurrences should be rare. A 20% delay rating is completely unacceptable for a major airline. They no longer care about customer satisfaction and pad your travel plans with a few extra hours of inconvenience if you do happen to choose this airline. No longer a reputable airline and won’t waste my money again.",True,Boeing 737-800,Solo Leisure,Economy Class,Raleigh Durham to Dallas,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""pick a different airline""",1,2022-08-09,"If I could give them zero I would. Firstly, we have had delay on delay because they did not have enough staffing. Secondly, the staff openly lies to customers to de-escalate the situation. After our first delay in Raleigh the customer service rep assured us that we can have it communicated in Dallas that we would be able to announce a seat change. We arrive at Dallas and ask the AA rep to notify other passengers of other open seat options where she said “unfortunately our flight is full”. As the airplane took off, there were a significant amount of empty seats. Did I also mention when we flew into Raleigh they damaged out luggage by leaving it out in the rain for at least 15 minutes. I know this is a long review but save yourselves the grief of flying American and pick a different airline.",True,,Couple Leisure,Economy Class,Raleigh to Santa Ana via Dallas,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""won't travel again with this company""",2,2022-08-09,"Not Verified |  Got a part of my travel cancelled, and I had to pay myself for a ticket to arrive at the destination Out of nowhere I receive two e-mail telling me that my flight has been modified. I call them and, after 3000 robot question on the phone, it tells me that they will call me back. Once they call me back, I ask them for a French representative, the guy barely spoke French and I had to tell him my reservation number in English because he was confusing every letter. He tells me that my flight from London to Geneva was cancelled (how was I supposed to know if I didn't call them?) and he could only modify my ticket in order to delay it for 3 days. So I am telling him that I booked my flight on those initial date because I have to be in Geneva for an important meeting and he replies 'We aren't supposed to know that you have a meeting this day"" and start shouting without letting me speak. I ask him for his manager (no, I'm usually not a Karen but this was too much) and his manager tells me the same thing. So I started to calmly recapitulate the situation and ask her : if I bought a ticket on hardly-editable dates, is it on my charge to pay if my flight got modified ? And guess what, she just hang up on me without answering or anything. I won't travel again with this company and won't recommend it to anybody. Usually, I don't bother writing those kind of review but this was too much. My friend who came to visit me also had the same experience as me.",False,,Solo Leisure,Economy Class,Long Beach to Geneva via Phoenix /London,August 2022,3,2,"<span class=""star fill"">4</span>",2,1,,,False
"""worst over-the-phone customer service""",1,2022-08-08,"Not Verified |  Absolutely worst over-the-phone customer service. After being on hold of 1.5 hours, I was greeted by a lady who put me on hold to check out some flights I was curious about. After being on hold, someone took me off hold, and I heard laughing in the background without anyone answering the phone. Eventually they hung up the phone and the 2 hours while on hold was a waste. Now",False,,Solo Leisure,Economy Class,,August 2022,,,,,1,,,False
"""AA has slid much further than other companies""",3,2022-08-08,"Not Verified |  We fly annually to Las Vegas and shop for good tickets in February. This year, tickets were sky high in Feb and we paid over $800 each for them. As time got closer to leaving, prices dropped on that flight to under $400 each. I called the airline to see if we could cancel the old tickets and reissue for less. No is all I was told. Then, we get our tickets at the airport and they have split apart my wife an I into separate rows. I was able to switch the seats around on the CLT to LAS and pay a premium for legroom. That was the only way we could sit together. I am 64, have traveled the world for business and pleasure very often in my career and this is the first time the airline separated us. We get our boarding pass at the curbside check in in Las Vegas and go to our gate. We happened to look at the tickets and we were three rows apart again. I went to the desk and they just shrugged it off as the computer picks the seats. Again, if we paid more to upgrade our seat we could sit together. By the way, I always tip the sky cap $5 to check my bags curbside and get my boarding pass. The man there had no problem accepting my tip and then he asked if I was paying for the curbside service with the same card I was using for the bag.  Oh yeah, there is a sign there that they are charging a $3 per bag service fee for curbside baggage handling. We did upgrade to sit together and our connecting flight in Charlotte NC got delayed twice. We were to be home by 11pm but instead we got home at 1:30 am and had to get up for work in the morning. The insult to inury was that only one of the two bags we checked made it to our final destination. They told me they would deliver to my house before noon the next day and that was fine as we had to be at work at noon. They did not come, we went to work and come home to find our bag sitting in front of our house in the rain. We have all suffered thru COVID but AA has slid much further than other companies.",False,,Couple Leisure,Economy Class,Wilkes-Barre to Charlotte via Las Vegas,August 2022,4,5,"<span class=""star fill"">5</span>",2,1,,5,False
"""Very frustrated""",1,2022-08-08,Not Verified |  Very frustrated. They cancelled the flight due to weather (rain). Then They reschedule me on a flight by standby couldn’t get on the flight because they overbooked it. Then I had to go to a different city then I was originally booked to go to and they sent my luggage to that airport instead of the airport I landed in. I even went to customer service and asked to make sure my bags got to the right destination and basically they just tell you what ever to get you out of there face. I was told not to worry and it will get done and it didn’t. I understand that the industry is in trying times but they can do better.,False,,Solo Leisure,Economy Class,Denver to Huntington ,August 2022,3,4,"<span class=""star fill"">3</span>",1,1,,3,False
"""AA is getting worse day by day""",1,2022-08-07,"Not Verified |  This is the worst experience, they cancel my early flight last minute without any excuses. Then rebooked me next day very late hours. I was late for my event plus the new flight was delayed and at the airport they were unorganized that the door to be open took forever. AA is getting worse day by day.",False,E175,Solo Leisure,Economy Class,Philadelphia to Atlanta,August 2022,2,3,"<span class=""star fill"">2</span>",2,1,,1,False
"""cabin crew thought we were invisible""",2,2022-08-06,"I flew from Louisville KY to Dallas TX on August 3. There were 7 in our group, so we bought all except 2 of the 9 seats available in 1st class. I know that 1st class service has diminished on American Airline in the last decade, but this was ridiculous. The flight attendants addressed the 2 men (that were not in our group), appearing to ignore us, maybe because 4 members of our group were minors. But that is the very reason that we paid the outrageous price, to receive special attention for the youngsters. I guess if it had not been for the 2 men that were obviously not part of our group, the flight attendants would have performed as if the 1st class section was empty! They did not address us by name. We had to request snacks and were told, ""we be serving refreshments to everyone later ... just wait"". I got the impression that the cabin crew thought we were invisible. We were on aircraft Canadair CRJ 900. How could American airline charge 1st class fees for those pitiful seats? The seats were narrow, leg room was cramped, even for me who is 5' 2"". The only thing that separated our seats from coach was that we were in the front of the plane and that alcohol was included in the price of the tickets (a very expensive Bloody Mary)! The aircraft Canadair CRJ 900 is not designed for 1st class service. If your aircraft is Canadair CRJ 900, opt for the upgraded coach seat (maybe over the wings) and save your money to by a drink when you reach your destination.",True,Canadair CRJ 900,Family Leisure,First Class,Louisville to Dallas,August 2022,1,1,"<span class=""star fill"">4</span>",4,1,,4,True
"""Lousy airline""",1,2022-08-06,"Not Verified |  Lousy airline. They cancel hundreds of flights on weekends with the excuse of the weather without the slightest chance of rain. They do not solve anything, they do not assign you to another flight or another airline, they just say that you choose another date. They do not return money and to help you reschedule the flight you must go to the counter where only 2 people attend, when there are 200 in line.",False,,Couple Leisure,Economy Class,New York to Greenville,August 2022,2,2,"<span class=""star fill"">2</span>",1,1,,2,False
"""please go elsewhere they are absolutely horrible""",1,2022-08-06,"If your looking for an airline avoid this one at all costs. They are the greediest damn airline I have ever seen. They will upcharge you on anything they can, I paid an extra 100$ for switching my flight time minutes after buying my ticket, paid extra for bags when I usually get them for free as a veteran, ordered 2 snacks and a drink and it was over 30$ (for reference I ordered more with Allegiant and spent half that price), overcharge you for wifi, they manhandled and broke my suitcase, please go elsewhere they are absolutely horrible and disgustingly greedy.",True,,Solo Leisure,Economy Class,Orlando to Pheonix via Orlando,August 2022,2,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""I look forward to never flying this airline again""",1,2022-08-06,"Not Verified |  I look forward to never flying this airline again. Perpetually late. They lie about the punctuality of their flights in their status emails. The flights are cramped, dirty, and they smell and they lie about things like one bag being included when they nickel and dime you.",False,,Business,Premium Economy,Peoria to Boston via Charlotte,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""The gate personnel seem clueless""",1,2022-08-05,Not Verified |  This airline is so bad. 1) On the return flight the gate changed 3 times within an hour of departure (which was of course then delayed). 2) The APP is a pathetic dysfunctional mess. Every flight I go on the app and it doesn't allow me to use the app feature to check into the flight and pick the flight. This is a joke. You are asking and directing your customers to use a tool that doesn't work and is currently creating a horrible customer experience. Also it never applies the advantage account which increases the horrible customer experience. 3) The gate personnel seem clueless that their real job is to facilitate a great customer experience.,False,,Business,Economy Class,Bethlehem to Charlotte ,August 2022,1,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""after 2 hours only 3 bags came down""",1,2022-08-05,"Not Verified | Philadelphia to Cleveland. Where do we start! This is not my first Rodeo. I'm a Million Miler Diamond status with Delta. Well how about your ticket. They are unable to place TSA status on your Ticket. Ticket agent confirmed this as many people will have it on their profile but not show up on the boarding pass. Flight was slated to take off at 6:57. They told us 6:42 the flight was going to be delayed by 11 min. New departure time was 7:08. Told it was due to crew unavailability. Actually they were waiting for another crew in inbound from Washington. Only updates for the passengers in the gate area was they did not have any information. It was now 10:30 and it is apparent that this flight is not going to happen. Very shortly after that they had canceled the flight due to weather. Now its a party, every one lining up to find out when they would be rebooked. Most people would be booked on the Sun including myself. I did not want to waste my entire weekend at he PHL Airport. So I I decided to rent a car. Went to baggage claim one person was attending. He did not know when the bag would be available and would not file a report. Asked to speak to the supervisor. He tried a couple of time, but then gave up. We had over 60 people waiting for bags. And after 2 hours only 3 bags came down the belt. Very bad Management. Have to wait in queue to talk to Baggage service 3 times 1:43, 2:08, and I'm still waiting on the line for 1h 17m minutes to find out where my bags is. To all you wives, I want to thank you for your support as she couldn't sleep knowing I was on the road all night and kept me up. She decided to join the festivities and is calling on my behalf as well now. I even have enough time to finish this review. I promise I will never fly UN-AMERICAN AIRLINES again",False,CRJ 200,Business,Business Class,Philadelphia to Cleveland,August 2022,1,1,,1,1,,,False
"""we were told non refundable""",1,2022-08-05,"I do not recommend this airline. We were supposed to travel to Mexico on a Basic Economy fare, as a family of 5. Unfortunately, we all contracted covid and couldn’t go. We received and submitted medical notes and we were told non refundable. Our return flight was with a different airline (jetblue) and we received that refund. Very unhappy as we have used American Airlines for all our traveling.",True,,Family Leisure,Economy Class,Boston to Mexico,July 2022,,,,,1,,,False
