header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""terrible coronavirus safety net""",1,2020-07-01,"Not Verified | Transavia has a terrible coronavirus safety net. The European Union isn’t allowing United States citizens to travel. I should be able to receive a full refund in this case. I can only rebook my flight to the same destination by March 1. Most other airlines provide you with a credit you can use 1-2 years from your original booking. Why can I only rebook until March?? My flight was supposed to be in the summer when I have off from work, so I can’t even reschedule the flight to a time I am available. I will never book with this airline again.",False,,Solo Leisure,Economy Class,Santorini to Amsterdam,July 2020,,,,,1,,,False
"""they deny to give the refund""",1,2020-05-25,"Not Verified |  Transavia has an awful service and policy during Corona virus, they deny to give the refund of the cancelled flights, and the only option they give to the customers is the voucher. According to the E.U.law,the customer has the choice of choosing the refund or the voucher. meanwhile they dont give any guarantee in case of bankruptcy.",False,,Family Leisure,Economy Class,Amsterdam to Athens,December 2019,,,,,1,,,False
"""they refuse to give cash refund""",1,2020-05-15,Don't book more flights with this company. Just booked a flight from Amsterdam to Porto and just after 4 days the flight gets cancelled and they refuse to give cash refund. This is stealing money from the customers. They keep excusing on Covid-19 crisis but there are no rules from government specifying that I can't fly from Netherlands to Portugal. In fact there are another airlines flying there at momment.,True,,Solo Leisure,Economy Class,Amsterdam to Porto,December 2019,,,,,1,,,False
"""Will never fly Transavia again""",1,2020-03-02,"Innsbruck to Amsterdam. We received an email that the flight was delayed by 2 hours. We were then told by the ground staff to be around the airport, in case a plane became available- but of course, that did not happen. On board, food is not complimentary. Transavia sells itself as a budget carrier but it really is not. Return flights cost over €800 per person for 90 minutes flight within Europe, and we still had to pay for food. What it really is - a small airline with small aircraft that scalps passengers but provides budget service. We also got different seats on our printed boarding passes and our online boarding passes. They can’t even get the seats right. Will never fly Transavia again.",True,,Family Leisure,Economy Class,Innsbruck to Amsterdam,March 2020,1,2,,1,1,,,False
"""extremely uncomfortable seats""",1,2020-02-23,"Transavia has the only direct flights between Amsterdam and Innsbruck. For the 1.5 hour flight, it cost over €800 per person inclusive of hold luggage and seat selection. At check in, the queues to check in were short - although the airport is not busy with the travel bans. At the gate, we received an email that our flight will depart 17 minutes later (at 1pm). The plane only started reversing at 1.25pm. 40 minutes after the plane was supposed to take off. On board, the seats are a strange green with very little leg room. Given the cost for the 1.5 hour flight, we felt thoroughly cheated - we were packed like sheep going to the slaughterhouse. There wasn’t even a window for our row (row 12). Mid-flight, the food trolley came past and over priced snacks were available for purchase - yes, despite the cost of the flight. Landing in Innsbruck, we seemed to be prioritized behind Austrian airlines when it came to baggage claim (even though we arrived first). We will never fly Transavia again. Even though it has the only direct flight to Innsbruck, the delays, extremely uncomfortable seats and lack of window makes it not worthwhile. If we had flown to Germany and then drove in, we would have arrived at the same time anyway.",True,,Family Leisure,Economy Class,Amsterdam to Innsbruck,February 2020,1,1,,2,1,,,False
"""never landed on time""",1,2020-02-20,Amsterdam to Malaga. Flying at least every 2 weeks for the past 1 years and never landed on time. The usual amount of delay is at least half an hour every flights and today we are already delayed in Amsterdam for at least half an hour again due to the incompetence for not finishing the boarding in time.,True,Boeing 737-800,Solo Leisure,Economy Class,Amsterdam to Malaga,February 2020,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""not always low on cost""",5,2020-02-14,Not Verified | Amsterdam to Thessaloniki. I travel frequently to Greece to visit my family and I use Transavia since it’s the only direct flight to my hometown out of Amsterdam. I am generally happy with the service since I do know what to expect although for the record it is not always low on cost.,False,,Solo Leisure,Economy Class,Amsterdam to Thessaloniki,January 2020,2,3,,3,3,,,True
"""so disappointed with this airline""",1,2020-02-13,"Barcelona to Amsterdam. Never again! I am so disappointed with this airline. I am a single mom, i sent my child with the accompanied child service to visit his dad on holidays, what i got? The company lost my 5yr old child glasses during the flight, 300EUR glasses. Because he fellt asleep and they didn’t take all his belongings. I did all the procedures, the answer I got is if isn’t in lost and found that means it didn’t get lost in the flight. Of course he wore them to get into the flight. Never again.",True,,Solo Leisure,Economy Class,Barcelona to Amsterdam,January 2020,1,1,,1,1,,,False
"""usual amount of delay half an hour""",1,2020-01-21,Amsterdam to Thessaloniki. Flying at least every 6-8 weeks for the past 2 years and i almost never landed on time. The usual amount of delay is at least half an hour in almost every of my flights and today we are already stuck in Amsterdam for at least half an hour again due to the incompetence for not finishing the boarding in time.,True,,Solo Leisure,Economy Class,Amsterdam to Thessaloniki,January 2020,2,2,,1,2,,,False
"""no free food or drinks""",1,2019-12-28,"Amsterdam to Tenerife. Awful service, no free food or drinks, only paid overpriced drinks and snacks. Old plane's infrastructure: seats very shabby!  Also, the distance between seats is narrow: I am only 1.75 tall but my knees were stubborn into the front seat. No Wi-Fi, no intranet, no radio or TV.",True,,Solo Leisure,Economy Class,Amsterdam to Tenerife,December 2019,1,1,,1,1,,,False
"""not a low-cost company""",1,2019-12-14,"Amsterdam to Malaga. The only reason why I chose this company is that they have many routes. It is definitely not a low-cost company. Not worthy in terms of quality / service. Their luggage policies are extreme (even worse than Ryanair) and of course, you have to pay all on board. Often their flights are delayed (I have waited for 30 mins to 4 hours) and in general, the service is really bad. They sometimes don't explain to you even why all those delays. There is not much space for the legs (and I'm not very tall), they encourage you to ""take all the trash with you "" several times, no in-flight entertainment, rude hostess. As I said, I fly with them because is the easiest way to go to Spain from The Netherlands, but i always try to choose other companies if it is possible",True,,Solo Leisure,Economy Class,Amsterdam to Malaga,December 2019,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Left my jacket in overhead locker""",1,2019-12-02,"Innsbruck to Amsterdam. Travelling back from holiday, very early start. Left my jacket in overhead locker. Unfortunately I could not get all my hand luggage etc into one locker and forget I left the jacket in another locker. We were one of the last people to leave the aircraft. I contacted airline help desk 30 minutes after arrival. They said the cleaners must have taken it. They didn’t care, took no details told me to contact loss and found in the airport. Which required me going out of the departure area finding the lost and found desk. They said I should really go via the airline. I said I did and they then directed me to the online form. Had to go through security again etc. Basically a complete waste of time. Lost a lovely light weight winter jacket £225 plus sunglasses £100.",True,,Couple Leisure,Economy Class,Innsbruck to Amsterdam,November 2019,2,1,,1,2,,,False
"""never recommend Transavia""",1,2019-11-12,"Amsterdam to Reykjavik. The flight was delayed on the outbound journey, the plane was not clean, and some cabin staff were unprofessional. On the return flight, the flight was 2 hours 20 minutes delayed. We were offered 5 euros to buy a meal, but that only buys a cola? I would never recommend Transavia to people.",True,,Couple Leisure,Economy Class,Amsterdam to Reykjavik,November 2019,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""overall service is poor""",2,2019-10-22,"Chania to Amsterdam. This is by far the worst airline I have ever travelled with. When you want to check in online a day before, it is not possible to select enough seats because they want to reserve seats for people who want to check in at the airport. Arriving at the airport I asked if it was possible to get 2 seats so the person I am travelling with could sit next to me ... the person at the check in desk did not listen so I had to explain myself multiple times, just to hear that it was not possible. Note: there were still many people behind us who needed to check in so they did not have a seat yet. Furthermore the flight was delayed because they lost 4 pieces of luggage? The overall service is poor, I would recommend Ryanair over Transavia.",True,,Couple Leisure,Economy Class,Chania to Amsterdam,October 2019,4,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""Crew was pleasant""",6,2019-10-05,Heraklion to Eindhoven. Flight landed on time. Seats are very cramped on the newer airplanes of Transavia. No IFE on board. Crew was pleasant and correct. Prices for food and drinks weer average.,True,Boeing 737-800,Couple Leisure,Economy Class,Heraklion to Eindhoven,September 2019,2,3,"<span class=""star fill"">1</span>",3,4,,,True
"""cabin crew were very good""",6,2019-09-25,"Eindhoven to Heraklion. Our flight from Heraklion was delayed by 6 hours due to a technical problem with the computer. Transavia promised us to compensate us within 2 weeks after filing a compensation report so thats great! Flight was OK, legroom was poor, but cabin crew were very good. Also the sandwich I bought was good and for 4 euros well priced.",True,Boeing 737-800,Couple Leisure,Economy Class,Eindhoven to Heraklion,September 2019,2,4,"<span class=""star fill"">1</span>",2,4,,,True
"""book with a different airline""",2,2019-09-25,"Not Verified |  Pisa to Amsterdam. I do not recommend this airline. After having a three hour delay for my flight over to the Netherlands I didn't love the airline. After they cancelled our flight back to Pisa merely hours before we were supposed to board and leave without reason. When asked we were met with vague scrambled explanations and told there was no other option to fly back that day. Not only that, but they said they couldn't do anything for at least 48 hours! As a student who's studying abroad and needed to get back at least by Monday afternoon for class (which doesn't allow excused absences because of travel issues like most programs) I was very stressed. They finally after much arguing, to a representative who didn't even work for Transavia we were able to get a flight for Monday night .. which was delayed also. They did provide us with meal vouchers, though not enough to cover all of the meals we needed, and a nice hotel we still had to spend money on transportation to a different airport to fly home. This rant just barely covers what we had to deal with while traveling. I will be calling to get a refund. Definitely book with a different airline.",False,,Solo Leisure,Economy Class,Pisa to Amsterdam,September 2019,3,4,,2,1,,,False
"""check-in policy is ridiculous""",1,2019-09-02,"Verona to Amsterdam. One-and-a-half-hour delay on the outbound flight and three-hour delay on the return flight. On top of that, the online check-in policy is ridiculous: there are only a fixed number of free seats. When those are reserved, either you pay 10€ for a seat, or you ""conveniently"" check-in at the airport desk. This experience with this company counts twice for me: first and last. Ryanair feels like Emirates compared to Transavia.",True,,Solo Leisure,Economy Class,Verona to Amsterdam,September 2019,2,3,,1,1,,,False
"""denying the cancellation""",1,2019-08-05,"Paris to Seville. I purchased two tickets for travel in September from JUSTFLY, where no-penalty 24-hour cancellation was clearly stated. Unfortunately when I then had to cancel, neither JUSTFLY nor Transavia honored the policy. JUSTFLY told me I had to contact the airline, but no one at JUSTFLY had the Transavia phone number; on the Transavia website it said I had to ask the booking agent for authorization to cancel. Transavia wrote me denying the cancellation. This is dreadfully deceptive practice.",True,,Business,Economy Class,Paris to Seville,August 2019,,,,,1,,,False
"""such a poor service""",2,2019-07-13,"Amsterdam to Heraklion. Both flights were not very good. The food and drinks available were very limited. Some cabin staff could be more friendly. The plane was very warm - the air-conditioning was not good. The planes looked old. I also find the cost of Transavia flights very expensive for such a poor service, when compaired to EasyJet.",True,,Couple Leisure,Economy Class,Amsterdam to Heraklion,July 2019,1,2,,2,1,,,False
"""Horrendous luggage delivery""",1,2019-06-09,Ibiza to Paris Orly. Horrendous luggage delivery at orly airport. 1 hour delay delivery despite plane landing 15 minutes ahead of time. Nobody from Transavia around to inform or manage. Being low cost does not mean Transavia can drop its end to end responsibility. Missing the basics of Customer service.,True,Boeing 737- 800,Family Leisure,Economy Class,Ibiza to Paris Orly,June 2019,2,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""never boarded a Transavia plane""",1,2019-05-20,"At 1:30 am the day of departure for a 6:30 flight from Orly to Dublin I received an email confirming our flight and saying I could sign in. I tried to do that, but it wouldn’t go through. So I arrived at the Orly airport at 4:00am ready to fly, and when I showed the confirmation of our flight was told “ It’s not your fault. There is no flight to Dublin today. It’s tomorrow. Your boarding pass is correct, but there is no flight. Go to the Transavia counter.” There we were told to call a number to get a refund after 8:00 am. Our phones were not connecting in France, so impossible, and there is no public phone in the airport. And a refund was not what we wanted. We needed a flight to Dublin. So after pleading for help from the Transavia agent she used her personal phone to find us a flight to Dublin that day on AerLingus. We TRULY appreciated her help. Of course this flight cost 5 times what we had paid to Transavia, and also left from Charles DeGaulle airport. So we took a bus there costing an additional €40, and managed to get to our destination in time to spend a night in Dublin and catch a Norwegian flight to the USA the next day. I still have not received any communication from Transavia regarding this change of schedule. It’s like it didn’t happen from their end. That’s not all! As a previous reviewer wrote, the week before our Transavia flight from Dublin to Orly was cancelled due to the controllers strike (understandable) but again no assistance. We ended up flying to Brussels on Ryan Air and trained from there to Paris, once again at great expense. So two for two, and we’ve never boarded a Transavia plane! And getting to refund requires effort on my part. They know I paid and didn’t fly, so why can’t they automatically refund my credit card? Never Again.",True,,Couple Leisure,Economy Class,Paris to Dublin,May 2019,,,,1,1,,,False
"""an airline I will avoid""",1,2019-05-12,Dublin to Paris. Flight cancelled because of the general strike in France. They sent me a link which did not work. Finally had to send a message through Facebook and their website and was told I had to wait 2-4 weeks to get my money back. In the meantime I had to book another flight with Air France (more expensive) but at least their service was great. As though this was not enough I received an email inviting me to check in for the cancelled flight and the next day an e mail as to what to do in Paris. After cancelling the flight they should at least take care not to send these annoying messages. This is an airline I will avoid from now on.,True,,Solo Leisure,Economy Class,Dublin to Paris,May 2019,,,,,1,,,False
"""Lack of Communication""
",5,2019-05-03,"My 2 friends and I flew first with KLM from Berlin to Amsterdam and then with Transavia from Amsterdam to Marrakesh (and back vice versa). Both trips with Transavia weren't 100% enjoyable due to the following reasons: 1. Lack of Communication on Luggage: before flying, there was no communication that there are differences in the hand luggage policy between KLM (1 pieces + accessory) and Transavia (1 piece). Yes, the additional hand luggage has been checked in by Transavia for free but an information beforehand would have been appreciated in order to consider packing in the first place. Reason provided by staff at airport ""we're a low budget airline"". Fair point - still created misunderstanding and negative experience. 2. Lack of Little Pleasantries: no free snack or beverage on a 3.5hrs flight 3. Lack of Visibility/Transparency on Flight Details: no possibility to check flight information online on website - reason provided by customer service: booking includes flights from 2 airlines (KLM & Transavia) 4. Lack of Communication: at airport in Marrakesh, at 6am, information screen stated that check-in counter is open, staff appeared at 6:45am (staff at airport only said that we've to wait) - it's okay to wait but then don't say that the check-in is open. In general, I have understanding for a lot of things but I'd just appreciate more communication and visibility on possible differences to other airlines up-front.",True,Boeing 737-800,Couple Leisure,Economy Class,Berlin to Marrakesh via Amsterdam,May 2019,3,4,,2,3,,,False
"""strict policy on 1 hand luggage""",3,2019-04-03,"Paris to Lisbon. Flight delayed by 1hr. Rough attitude from staff on the ground with strict policy on 1 hand luggage even if luggage fits size. Fast track service paid, useful when boarding but then chaos to the flight. Very disappointing and stressful situation not worth the saving in the price of the ticket. The company and staff need a bit more experience.",True,Boeing 737 800,Business,Economy Class,Paris to Lisbon,April 2019,4,3,,1,2,,,False
"""No sandwiches available""",5,2019-04-01,"Faro to Eindhoven. Left about half an hour late due to an oil spillage on the runway (not a fault of the airline). New aircraft with modern sky interior. Very tight and rock-hard seating, which led to an uncomfortable flight and back pain. Table was filthy, completely covered in coffee stains on the front and back. Asked the steward for a wet cloth and cleaned it ourselves. Flight departed at 18.30. No sandwiches whatsoever available (the plane had already made a return flight that day and catering was apparently not replenished). Also warm cheese sandwiches were sold out. So very little food items to choose from, which is unexceptable. Crew advised the passengers to send a complaint to customer services. Perhaps Transavia can also think of adding or changing their catering assortment onboard, beacuse it has been more or less the same (especially the sandwiches) for at least the past 10 years! A warm meal like other LCC's or even TUI offer for purchase could be an idea, also considering Transvia flies to far away destinations like Dubai. Cabin crew were friendly and flight calm and uneventful, but Transavia could make some effort in providing a better onboard experience.",True,Boeing 737-800,Couple Leisure,Economy Class,Faro to Eindhoven,March 2019,1,4,"<span class=""star fill"">1</span>",3,4,,,True
"""useless ordeal""",1,2019-03-20,"Porto to Paris (Orly). Horrible flight, delayed, incompetent ground staff. First and last time flying with Transavia. Ground staff made several people send their hand luggage to the hold, claiming that the cabin would be full. In the end, over 30% of all cabin space was empty. In a flight that was already delayed by over an hour, this useless ordeal made us delayed a further 30 minutes.",True,Boeing 737-800,Couple Leisure,Economy Class,Porto to Paris (Orly),March 2019,1,1,,1,1,,,False
"""cold and drafty""",5,2019-02-19,"Tenerife to Eindhoven. The cabin was extremely cold and drafty. Several passengers asked the crew to solve the problem, but it was neglected. The crew is working and keep warm, while the passengers sits still and get cold. It seems as they didn't understand and the problem was not solved. The crew was composed of very young and seemingly inexperienced persons. Several passengers including myself, had to put on our coats and huts to combat the coldness and draft. We had a second leg with Transavia with no problems though.",True,Boeing 737,Couple Leisure,Economy Class,Tenerife to Eindhoven,February 2019,3,1,,3,3,,,True
"""I was positively surprised""",10,2019-02-04,"I was positively surprised. I have flown with Ryanair and AirAsia a couple of times but Transavia is much better. We could choose a seat in front for free, the boarding went smooth, legroom was okay, food is reasonably priced and the cabin crew were very friendly. I got sick on the way to Marrakech and the crew immediately came to help me and gave me a free non sparkling coke, during the flight the asked me if I was okay two times. Would definitely choose Transavia again.",True,Boeing 747-700,Family Leisure,Economy Class,Eindhoven to Marrakech,January 2019,5,5,"<span class=""star fill"">3</span>",4,4,,2,True
""" were more then professional""",10,2019-02-02,"Amsterdam to Porto. Thank you so much to all crew of the flight HV6001 from Amsterdam to Porto on the 31st January 2019. Besides offering me a sit with more space for my legs, they spared no effort in making me feel comfortable once I informed them I was suffering from migraine. The care they put in helping me was such that I ended up having a quite pleasant flight, despite my poor condition. They were more then professional. They really seemed to care. I wish I could find a better way to thank them.",True,,Business,Economy Class,Amsterdam to Porto,January 2019,5,5,,5,5,,,True
"""very tired looking""",8,2019-02-01,"Paris Orly to Amsterdam Schipol with Transavia. We booked an extremely cheap flight of $59 dollars to get to Amsterdam for the weekend. The flight was smooth and only 55 minutes long, but the aircraft was old and clearly needed to be updated. It's not that it was not clean, it was just very tired looking.",True,Boeing 737,Family Leisure,Economy Class,Paris Orly to Amsterdam,December 2018,3,4,"<span class=""star fill"">2</span>",4,5,,1,True
"""disastrous quality of this airline""",1,2019-01-27,"Paris to Essaouira. I have used Transavia 3 times to various destinations. On the first flight, the airplane was about 1 hour late. The second time, the plane was again 1 hour late. However, the disastrous quality of this airline was best evidenced by my last trip. Before boarding the plane, the ground staff asked me to leave my cabin luggage before boarding the plane for the luggage to be checked in, despite the fact there was plenty of room in the overhead compartments. However, my luggage never arrived to the destination. Transavia provided poor information (with supposed ""French speaking staff"" not being able to speak French) on the matter and this airline did not proactively communicate on the fact that the luggage was definitely lost. The airline also provided a ridiculously low amount as indemnification (resulting in additional expenses for me for about 600 euros not covered by the indemnification).",True,,Solo Leisure,Economy Class,Paris to Essaouira,December 2018,2,1,,1,2,,,False
"""still not take responsibility""",2,2018-11-04,"I recently booked an open-jaw ticket AMS-OVD/TLV-AMS for March 2019. When my Amex card was going to be charged, a notice appeared in Dutch (see attachment) that corporate cards would be charged with an additional amount of € 10,52. After the payment had been completed I contacted Transavia, because when I booked a flight earlier this year, the extra amount was refunded. Their response was now that they have changed the rules and that I will not be refunded. However, I responded that the message appearing on the screen while paying, clearly stated that it applied to corporate cards. I have a personal Amex Flying Blue card. Amex has also indicated that I don't have a corporate card. After engaging with Transavia about four times, they will still not take responsibility for the information that appears on their website when booking a ticket paying by credit card. Transavia, when are you going to do something that will give credibility with your customers?",True,Boeing 737-800,Couple Leisure,Economy Class,Amsterdam to Tel Aviv,October 2018,,,,3,4,,,False
"""They refuse to compensate""",1,2018-10-27,"Munich to Amsterdam. Flight delayed over 17 hours. They refuse to compensate. My flight number is HV5202, supposed to depart from Munich International Airport at 21:35, but was delayed by over 17 hours. I only got notification 2 hours after it suppose to fly. It was midnight, and the staff just sent us all with our luggage and nowhere to go. Around 1AM we got email about the flight will be on the next day at 13.00 (but in the end it boarded on 15.00). I have no choice but to book a hotel to stay overnight. I contact their customer service asking for compensation and my first try is denied saying the cause of delayed is not preventable. I read that The Court of Justice of the European Union has interpreted passenger rights strictly, so that there are virtually no exceptions for airlines to evade their obligations for breach of contract. It's my first time using Transavia and it's really disappointing specially the customer service part. The time that is wasted cant be brought back.",True,,Solo Leisure,Economy Class,Munich to Amsterdam,September 2018,2,1,,2,2,,,False
"""Horrendous experience!""",1,2018-10-24,"Geneva to Rotterdam. Horrendous experience! I had to cancel the ticket with 30 minutes after making a reservation, and there was no such option. I filled out a form, they got back to me a week later checking if I still want to cancel and offered to refund airport tax of 13 Euros. I had a complex itinerary and was able to cancel reservations with other airlines, but not Transavia. Never again!",True,,Solo Leisure,Economy Class,Geneva to Rotterdam,October 2018,1,1,,1,1,,,False
"""I will not use them ever again""",1,2018-10-18,"Malaga to Paris Orly. Price was reasonable and it was easy to book online. The round trip flights Paris to Malaga we’re fine. The air crew was nice. Check in at Paris Orly was very confusing and disorganised. It was worse in Malaga, where we had to remind them to place tags properly on our bags, they were very sloppy and unfriendly. Sure enough, one of our bags was missing when we arrived in Paris Orly (14 July). We filed a report immediately and called everyday for updates. After 2-3 weeks they said my bag was found, but it’s never been sent to me. I’ve called and emailed 20x and they don’t know what to do. The Montreal Convention requires them to reimburse for loss after 21 days, so I filed a claim with receipts and everything (hours and hours to prepare). They haven’t paid, it’s been 90 days, and they still tell me my luggage was found and a supervisor would sort it out. Same story every two weeks, and I have to call them! I understand lost luggage, but not finding my luggage and not paying my claim? Worst experience in 30 years of flying. I will not use them ever again.",True,,Family Leisure,Economy Class,Malaga to Paris Orly,July 2018,3,3,,1,1,,,False
"""a wonderful experience""",9,2018-09-05,"Amsterdam to Fuerteventura. Superb experience. Great check-in, nice reminder and sufficient self service. Good service on-board. Taking price into account it was a wonderful experience!",True,,Couple Leisure,Economy Class,Amsterdam to Fuerteventura,August 2018,4,4,,4,5,,,True
"""it was a good flight""",8,2018-08-14,"Not Verified |  Marrakech to Amsterdam. We flew on Transavia from Amsterdam for our vacation in Morocco. The staff were kind and spoke good English, seats were quite nice for a low cost airline (also they’re green, so quirky!). We didn’t order food as these weren’t long flights. There’s no WiFi, seat power, or entertainment systems on the plane, but it was a good flight at a relatively cheap price.",False,Boeing 737-800,Family Leisure,Economy Class,Marrakech to Amsterdam,August 2018,4,4,,4,5,,,True
"""Basic but comfortable""",8,2018-06-22,"Porto to Amsterdam. Basic but comfortable and efficient flight. Check in experience in Porto was efficient and friendly. They don't seem to have as many silly, hostile rules and fees as some of their other LCC competitors. The cabin service on this flight was good, and I particularly liked the fact that the captain seemed to give plenty of announcements. As a somewhat-nervous flyer, hearing from the captain is always calming and re-assuring. The captain even stood at the exit with the flight attendants at the end of the flight and farewelled passengers! No free service or entertainment but it's an LCC so it's expected. Purchase-able food menu seemed okay, though I didn't buy anything. Seat was comfortable enough for the length of the flight. Flight departed somewhat late but managed to make up some time and so we only ended up arriving only 15 minutes past schedule.",True,Boeing 737,Solo Leisure,Economy Class,Porto to Amsterdam,June 2018,4,5,,4,5,,,True
"""can not have high expectations""",5,2018-06-20,"Flew Pisa to Amsterdam with Transavia. Very simple airline, so you can not have high expectations. The ground service at PSA airport was really painful, slow boarding and boarded by foot. The seats are not very comfortable and the space for legs is really small, you need to pay (crazy expensive!) for food and beverages. However, usually this airline is quite cheap and overall is acceptable for short flight!",True,Boeing 737-800,Solo Leisure,Economy Class,Pisa to Amsterdam,December 2017,2,3,,1,4,,,True
"""They play the silence mode""",2,2018-05-26,"Amsterdam to Malaga. Transavia lost my luggage.I did all the processes needed. They play the silence mode with customers, they don't answer emails, customer services send you to a website it doesn't exist.",True,,Business,Economy Class,Amsterdam to Malaga,March 2018,3,3,,1,1,,,False
"""I would not recommend it""",1,2018-05-24,"❌ Not Verified |  Thessaloniki to Amsterdam. This trip was absolutely frustrating. The flight was delayed for 2 hours, without receiving any notification from the company. We had to wait in front of the gate for 1 hour and a half and after passing the gate, we had to wait just outside of the gate, on the stairs, against the wind and the noise of an airport for certainly half an hour. My friend had a corresponding flight which he missed and all he was told was ""Good luck"". I had only booked hand-luggage and due to overbooking, I was forced to leave my bag as a cargo. Upon our arrival in Amsterdam, there was an extra 30 minutes of waiting for my bag, along with 2-3 other bags that were left behind for some reason. The services of Transavia are getting extremely low; I would not recommend it.",False,,Solo Leisure,Economy Class,Thessaloniki to Amsterdam,May 2018,1,1,,1,2,,,False
"""crew helpful and friendly""",7,2018-04-22,"Paris Orly to Dublin. Max fare so it did not cost me more to change to a flight a few days earlier (new flight had no fare difference). Some technical problem so boarding was delayed and flight took off about 40 minutes late but only a few minutes late arriving in Dublin. The passengers were well informed by the captain though. Overall the flight went OK and the crew helpful and friendly. However the behaviour of some passengers are unacceptable to me, I had to endure a good part of the flight with the person next to me who decided to take his shoes off and put his two feet up on the wall. I said nothing as I don't want to make a scene but perhaps airlines should have some rules regarding this. When I fly I am always respectful of other passengers but obviously not everyone thinks the same way.",True,Boeing 737,Solo Leisure,Economy Class,Paris Orly to Dublin,April 2018,3,4,,4,4,,,True
"""uncomfortable flight experience""",3,2018-04-19,"Paris to Seville. Booked seats at the very front of the aircraft. We began boarding on time but got stuck for over 45 minutes in the hallway after they check your boarding pass and before you board the plane. It was very uncomfortable and hot in the hallway and tiring to stand for that long with all the carry on luggage and backpacks. There was no explanation for the delay. We finally boarded the plane at the time we were supposed to take off and the plane took off about 30 minutes late. The seats were small, my companion a 200lb male was cramped in his seat at the front of the plane. Overall an uncomfortable flight experience. The cost of the flight was also not worth it, easy jet would have been better.",True,,Couple Leisure,Economy Class,Paris to Seville,April 2018,1,3,,2,1,,,False
"""Quick and efficient flight""",8,2018-04-08,Flew Dublin to Paris Orly with Transavia. Quick and efficient flight. Take off was a few minutes late but arrived on time. The front seat (2F) was comfortable and with good leg room. On board service efficient and friendly. Food and drinks for purchase at reasonable prices. I opted for the pain au chocolat with coffee breakfast for 4 euros. Baggage was already waiting after clearing immigration (slight wait at immigration but it appears to have been handled much better than the last time I passed through Orly). Overall a good flight the only thing I was quite unhappy about was that the counter for bagage check in only opened two hours before scheduled departure yet airlines tend to advise us to arrive well in advance (I was at the airport about three hours before the flight was due to leave).,True,Boeing 737,Solo Leisure,Economy Class,Dublin to Paris Orly,April 2018,4,5,,4,4,,,True
"""quite often there is a problem""",3,2018-03-10,"Amsterdam to Paris Orly. I have flown the Orly to Amsterdam route on Transavia a number of times, and generally it offers good value for money on a short flight. However, at least 1 out of 4 times there is a inexplicable delay and their logistics tend to be non-existent when this happens. For the morning Amsterdam to Orly flight on 8 March, flight was delayed at first for 30 minutes, so the gate was moved to a bus-out gate in the basement of Schiphol airport. Counter-intuitively, there was another flight leaving from the same gate at the same time. Of course it was absolute chaos, further delaying the flight. This also meant that there was not enough seating in the gate area, coincidentally the only bathroom was closed for cleaning, and there was no access to food or beverages except for a vending machine requiring coins. If you value your time and a basic level of comfort, I would avoid this airline if possible. It’s a fine airline when everything goes as planned, but extremely poorly managed when there is any type of problem, and quite often there is a problem.",True,Boeing 737,Solo Leisure,Economy Class,Amsterdam to Paris Orly,March 2018,1,3,"<span class=""star fill"">1</span>",1,3,,1,False
"""Just a horrible airline""",1,2018-02-19,"Dublin to Orly. Just a horrible airline. Customer service does not exist - they simply don't care a tad about your well-being or how you perceive them. Flying from Dublin to Orly. Not only was the flight late, we also had to fly with a wet-lease company with an old plane from 1854. This is the 4th time I've flown with them - and the 4th time I'm having a bad experience.",True,,Couple Leisure,Economy Class,Dublin to Orly,February 2018,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""just a terrible airline""",3,2018-02-15,"Alicante to Amsterdam. I have to say this is just a terrible airline. From the moment we arrived at the airport in Alicante to the moment we left the airport in Amsterdam everything went wrong. There was a 100 meter queue at the checkin desk with only one person working. We contacted transavia about this and they said they were unable to help us. Then the boarding took extremely long, the plane was fully booked and there was no space to fit bags in the overhead compartents. As a result, the crew asked people to check their bags as we entered the airplane. The whole process took very long. The seats were extremely small, much smaller than any economy i've flown with. Then to top it all off, it took at least an hour for our luggage to arrive at the baggage claim.",True,,Family Leisure,Economy Class,Alicante to Amsterdam,February 2018,1,4,"<span class=""star fill"">1</span>",1,1,,1,False
