header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""people with no masks""",1,2020-09-10,Minneapolis to Fort Myers. I have never seen a worse airline towards COVID. Full plane with kids and people with no masks. No chance I will ever touch this airline again.,True,,Solo Leisure,Premium Economy,Minneapolis to Fort Myers ,September 2020,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""They do not follow any COVID-19 guidelines""",2,2020-08-31,"Horrible. They do not follow any COVID-19 guidelines. Flight attendant did not wear a mask when walking through aisle. Every seat is booked, you can be sitting by complete stranger. The seats/seatbelts/windows are very obviously not wiped down. Do not fly.",True,,Couple Leisure,Business Class,Minneapolis to Chicago,August 2020,1,1,,1,1,,,False
"""a terrible experience""",1,2020-05-28,"It was a terrible experience. At the time that I made our reservations, Sun Country said that they would leave all center seats empty, that there would be no drink/food service, the planes would be sanitized and passengers were required to wear masks “for the safety of the passengers.” When we boarded the plane, on May 17th, 2020, we found out that Sun Country filled every single seat, only about half of the passengers wore masks, and the planes were not sanitized between flights. Passengers would come off the plane and immediately new passengers were loaded on the plane. The only truth spoken by Sun Country was that there was no beverage or food service and that was yo save Sun Country money—it had nothing to do with passenger safety.",True,,Couple Leisure,Economy Class,Ft Myers to Minneapolis,May 2020,1,1,,1,2,,,False
"""misled paying customers""",1,2020-05-20,"They misled paying customers by saying they would block all middle seats! Sun Country apparently believes they do not have to follow CDC recommendations for social distancing because they sold every seat on the plane. They suspended in flight service, but they then sold every seat on the plane?",True,,Solo Leisure,Economy Class,Minneapolis to Phoenix,May 2020,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""doesn't do business fairly""",1,2020-05-12,"Not Verified |  Sun Country lost my business for good. I bought airline tickets through them to go to LA in April and of course had to cancel because of the pandemic. I asked an agent and 2 managers to refund my money and they stated their policy was to give airline credits only. I accepted an airline credit and purchased a return ticket home to MSP from PDX on May 17th. Sun Country cancelled my 1 way flight, had no others flying to MSP, then refused to refund my money stating since the ticket was purchased with a flight credit, they cannot refund it. I asked if they could have refunded my money from the LA tickets. The supervisor said yes they could have but she could not refund me since this ticket (for a flight they cancelled) was purchased with the airline credit (that I didn't want in the first place). So now I have to spend more money on airline tickets because Sun Country doesn't do business fairly. I am so disheartened that they didn't do the right thing and refund my money so I could purchase a ticket to get home.",False,,Solo Leisure,Economy Class,,May 2020,2,2,,1,1,,,False
"""worst flight experience""",1,2020-04-08,"Not Verified | Palm Springs to San Francisco. Sun Country cancelled our flight and their onsite customer service (who said they were contractors, not employees) was unable to help and told us to call the airline. Of course, none of the passengers could get through, were hung up on by the automated system or left callback numbers and then were never called. After several days of trying to get through to the airlines and get rebooked ultimately had to do it ourselves at the beginning of this pandemic at a much higher cost. We have been trying to get reimbursed ever since and they've continuously lied saying their onsite staff could have helped us and that they called us back. After flying for business and pleasure for the last 30+ years this is by far the worst flight experience and I've flown WOW, Ryanair, and easyJet. That's really saying something.",False,,Couple Leisure,Economy Class,Palm Springs to San Francisco,March 2020,2,2,"<span class=""star fill"">2</span>",1,1,,2,False
"""forfeiting my voucher and losing that money""",1,2020-03-20,"Not Verified |  Minneapolis to Orlando. I booked a trip for the family over spring break to Florida to spend a day at Disney World, and a cruise and both have been canceled so we have no need for the airfare until we are able to reschedule our trip. I have talked to an agent 4 times and 1 manager. The first agent that canceled our flight told me everything was put back on my voucher the part I used and the rest of the money was placed on an electronic credit. He told me they would both be good until March 20th 2021 because I booked the trip last year and I would get an email with the information within 48 hours. I waited and got no information so not wanting to lose the money I called back and the new agent told me I would lose the voucher on April 9th this year and the credit is only good until November this year, I explained to her I would be unable to use the voucher by April 9th with everything going on. She told me to fill out a complaint form and call back the next day and they would forward my call to team that could help me. I filled out the form right away and called back today, the agent that was helping me said he could fix the voucher and more the experience date out, as I was on hold the phone was disconnected so I called back again and explained to the agent what happened and what he told me he could do. This agent went on and told me there is nothing they can do and I would be forfeiting my voucher and losing that money. I asked to talk to a manager and after asking multiple times they had a manager call me back. the manager said they reviewed the call and the agent gave me bad information and I would be forfeiting my voucher if not used by April 9th per their upper manager. I asked to get a copy of the audio recording and he said I could not get it and there is no one else I can talk to about this. As of right now Sun Country Airlines is stealing my money. If I know what was going to happen with this Coronavirus I would of booked a trip before my kids spring break, but being able to use this voucher I was able to afford a trip for the many this spring break. I would recommend not to use Sun Country Airlines for any travel they just want money and don't care of their customer not to mention they take advantage of this Coronavirus to take money without giving services. FYI I tried using the option 8 to call back and never got a call back so I have sent right around 12 hours to get this information",False,,Family Leisure,Economy Class,Minneapolis to Orlando,March 2020,,,,,1,,,False
"""This airline was horrible!""",1,2020-03-16,"Minneapolis to Chicago O'Hare. This airline was horrible! We were delayed 1.5hrs on the tarmac for mechanical issues on the first flight. Next, on our flight back, we had a boarding gate set as M1 and 30min before we were to depart, they changed the gate all the way across the airport on the opposite side at M20. Then, we all sat and waited for updates on our flight that was to depart 'on time' and we never received any updates that this flight was now delayed. Wouldn't inform anybody about what was going on and even lied to my face and told me the flight was 15min out.  Completely incompetent at their jobs!",True,,Solo Leisure,Economy Class,Minneapolis to Chicago O'Hare,March 2020,2,2,,1,1,,,False
"""staff was very rude""",2,2020-03-10,"Orlando to Minneapolis. Flight SY342, 2 hour delay at departure Orlando, staff was very rude. On the way to Florida we have the front seats no problem fitst isle, and on the way back seats 31 all the way in the back. I Asked the staff if these seats recline and she says, do they look like it.",True,Boeing 737,Family Leisure,Economy Class,Orlando to Minneapolis,March 2020,2,1,,4,4,,,False
"""Extremely disappointed""",1,2020-03-09,"Minneapolis to Miami. Extremely disappointed with the customer service we received. We ended up missing our flight due to the staff and process being unorganized. On top of this, the employees were rude and lacked any empathy. We waited for 2 hours in line to check in while they were pulling people from a different line who had waited way less than us.",True,,Family Leisure,Economy Class,Minneapolis to Miami,March 2020,1,3,"<span class=""star fill"">1</span>",1,1,,1,False
"""uncaring and incompetence""",1,2020-03-04,"Chicago to Minneapolis. Hometown Airline - not. These folks are unbelievable. They took our plane from our low margin route (ORD-MSP) to use on a more profitable route. Then they blamed it on weather even though ORD and MSP were operating normally 7 hours before takeoff. First they updated flight status to delayed. Then delayed + cancelled. Then they sent an email with no instructions on what to do next. 4 phone calls and 4 hours later, finally got a human being who said we were on our own to get home. No alternate flight offered. Absolutely no empathy or compassion. We rented a car and drove 8 hours to get home to take care of our child with medical needs (because we had only arranged care through Sunday night). Literally the only thing Sun Country said was ""we sent you an email"". Not even Spirit Airlines has that level of uncaring and incompetence.",True,,Couple Leisure,Economy Class,Chicago to Minneapolis,February 2020,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""well trained compassionate staff""",10,2020-02-28,A special thank you to the cabin crew Flight SY106 on 2/26/2020. My husband caught the flu while we were on vacation. Needless to say we had no real vacation. He had been feeling Ok. We were in the air maybe 40 min and he lost consciousness that lasted a minute which seemed longer to me! He was dehydrated and on top of that spiked a high fever. The crew was right there with me asking him pertinent questions and had ice packs to cool him down and several cups of beverages and water. The cabin crew stopped in on us frequently the remainder of the flight at least every 10-13 min!! Sun-country you have well trained compassionate staff.,True,,Couple Leisure,Economy Class,Las Vegas to Minneapolis,February 2020,4,5,,5,4,,,True
"""my baggage never arrived""",1,2020-02-27,"On February 14 I flew from Newark to San Diego to visit my husband who has been deployed. Customer service from the get go was terrible, but I was able to overlook the rude employees, and lack of inflight entertainment because, my flights were on time and I arrived in San Diego in one piece. Turns out my baggage never arrived in San Diego, there was not a single Sun Country employee available in the airport to help me or the 6 other passengers who were missing luggage. Nothing was offered up front, a voucher or even a tooth brush. We called the airline and were told the bag would be expedited and would meet me in San Diego TWO days later, I was only in town for three. It is going on day 14 and I have still not received my luggage, which I am told never actually left Newark airport! However, when I called to say I would just pick the bag up I was told, despite emails saying Sun Country has found my bag, that they can not confirm where the bag is! They will also not reimburse me for the items I had to purchase until I am “reunited“ with my luggage or it has been missing 45 days! The worst part is I have had to call the airline every day and not once received a call from them. I have only received emails while on the phone with customer service or after threatening to file a complaint with the DOT. But even those emails have been vague and offer no follow up. I’m giving them until the end of today to get me some information and then I will file my complaint with the Department of Transportation.  Think twice before you fly with this airline and if you do I recommend carry on only!",True,,Solo Leisure,Economy Class,Newark to San Diego,February 2020,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""worst customer service""",1,2020-02-25,"Not Verified |  Denver to Minneapolis. Flight delays are a normal party off travel. That said, how they are handled speaks volumes about the airline. Sun Country may have the worst customer service of any airline I have dealt with. After three phone calls and two promises that a manager would call me back, nothing. They don't care about taking responsibility for problems they create, and their agents have no problem flat out lying to customers.",False,,Business,Economy Class,Denver to Minneapolis,February 2020,3,3,"<span class=""star fill"">1</span>",1,1,,2,False
"""worst airline experience"" ",2,2020-02-24,Not Verified |  I have been a long time user of Sun country and usually have a group of 12 or more when we do go since 2009. This last trip to the Bahamas on 2/15 and back from the Bahamas on 2/22 was the worst airline experience I have ever had! We were late leaving MSP by 1 hour because you lost your log book and YOU didn't have the food stocked on the plane. There was no entertainment. Wish we would have known that before hand. Then we lost another hour because when we got to the Bahamas they didn't have a gate for us since we were an hour late! I paid for a limo for our group and had to pay an extra $100 for him to sit there and wait. Then on our way back you were delayed out of NAS. We were to arrive at MSP 3:45 - we didn't arrive until 4:45 and our luggage didn't come out until 5:45. On the flight back we finally had entertainment but no headphones were offered.,False,Boeing 737,Couple Leisure,Economy Class,Minneapolis to Nassau,February 2020,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Customer service is poor""",2,2020-02-14,"Ft Myers to Minneapolis. Do not fly this operation unless you are in a pinch or financially strapped. They are by far the worst! I wouldn’t even call them an airline. It’s a charter operation. Customer service is poor, they are habitually late, they nickel and dime you for everything. There is a reason that after almost 40 years in business they only have 25 airplanes and 350 pilots. I will hopefully never have to fly Sun Country again.",True,Boeing 737,Solo Leisure,Economy Class,Ft Myers to Minneapolis,February 2020,2,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""never fly Sun Country ever again""",1,2020-02-12,"Dallas Ft Worth to Minneapolis. Decided to fly Sun Country despite being three hours away from the nearest airport because the rate was so much less expensive. We were supposed to depart at 7:30 PM on February 9th. Throughout the day I received delay notifications via email, the final one stating the flight would leave at 11:30. Around 7 PM we were notified the flight was being canceled and rescheduled for the next morning at 10:30 AM. Food vouchers were offered. The next morning the 10:30 AM flight was again delayed with no explanation or updated time. Given I was going to miss my 1 PM meeting in Minneapolis I canceled my ticket and drove the three hours home. I wasted a lot of time, gas, and expenses for nothing. I will never fly Sun Country ever again. The Sun Country employees in Dallas did not make the situation any better. There was little to no communication and they seemed to be entertained by our frustrations. One employee said to another she was very happy to get the extra overtime pay.",True,,Solo Leisure,Economy Class,Dallas Ft Worth to Minneapolis,February 2020,1,1,,1,2,,,False
"""I then decided not to embark""",1,2020-02-07,"I went to gate h1 at Minneapolis airport to take a flight to Orlando! At the time of boarding I was approached by a Sun Country employee, saying that my carry-on luggage could not board unless I paid an extra fee. They called the manager, who after checking my check-in ticket and that my hand luggage was included, it prevented my boarding and was still making fun of the situation, a moment that I then decided not to embark and look for a way to report the disrespect and lack of consideration of this which is the worst company area I already met!",True,B747-4,Business,Economy Class,Minneapolis to Orlando,February 2020,,,,1,1,,,False
"""Semi par customer service""",3,2020-02-03,"Mazatlan to Minneapolis. Never would I use this airline again. Our plaen left late from Mexico even though it was there in plenty of time. We arrived late at MSP which made us miss our connecting flight to Wausau which made us rent a car. We lost money for our connecting flight and had to pay to rent a car on top of that! Yes the flights may be cheaper but there is a reason for that. Semi par customer service, flight attendants were not the friendliest.",True,,Family Leisure,Economy Class,Mazatlan to Minneapolis,February 2020,3,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""Sun Country was pretty much flawless""",9,2020-01-30,"St. Louis, MO to Tampa, FL. First, when flying a budget airline, you have to understand that’s exactly what you’re paying for. That being said, my experience with Sun Country was pretty much flawless. Check in was quick and easy, flight crew was friendly, food was just like any other “high end” airline flying economy, and the price was a fraction of the price as some of the bigger names. In all honesty, I did not see any difference between this flight and any flight I’ve taken with Southwest or American. You do pay for baggage, but the flight still ends up much cheaper overall. I even paid for an exit row with extra leg space and still paid about $200 less than any other airline. Flights left and arrived exactly on time and I would definitely recommend Sun Country to anyone and gladly fly with them again!",True,,Solo Leisure,Economy Class,"St. Louis, MO to Tampa, FL",January 2020,5,5,"<span class=""star fill"">3</span>",5,5,,,True
"""Not worth all the hassle""",1,2020-01-22,"This is the worst airline I have ever flown with. I missed my first flight and bought another ticket the same exact day because I didn’t want to miss so many days on my trip and the next “stand by trip” was in 2 days and it was not a guaranteed flight! I am now currently sitting at the airport in another state with no one from Sun Country to give me my bags. They are hard to locate and access and have the worst support team. I came to the airport yesterday and today, wasted on parking just to find no one here. I’m on my “vacation” and have no luggage and have been wearing the same clothes for 2 days! And now I “maybe” have my luggage for tomorrow so that will be 3 days with nothing on my trip. Every other airline is here and laughs at my face when I say I asked for with Sun Country because everyone knows how bad the service is. I bought my tickets 2 times to end up in some state with nothing on me. Never again will I fly with this company. I have never had such a stressful and struggled so much on a “vacation.” They guaranteed me my bag was here but if there is no one from Sun Country I will not get my bag till they feel like coming into work. Not worth all the hassle just go to another airline. The flight feels cheap and the planes are super crowded as well!! Not worth what you pay for in any way. You can barely walk through the isles and the “food” is the worst, no one ever orders anything. I have never been so I unpleased with a company this is ridiculous! Just go to any other airline please!",True,,Couple Leisure,Economy Class,Minneapolis to Miami,January 2020,1,1,"<span class=""star fill"">1</span>",1,1,,,False
"""no value with this farce of an airline""",1,2020-01-22,"This is a clueless airline, you will get zero communication that is correct. You will be delayed going and coming back, you will wait over 45 minutes for your bags at St Louis, and they will send you to incorrect area to pick up oversize bags, and they have no relationship with the St Louis airport which means you will get no information or cooperation. Because they have no status in St Louis, you will be the last plane de-iced which is why they left us on the tarmac for over 1.5 hours before taking off. Those flight specials aren't even close to special after the add-ons hit you. Absolutely no value with this farce of an airline.",True,Boeing 737,Solo Leisure,Economy Class,St. Louis to Tampa ,January 2020,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""never fly this airline again""",1,2020-01-22,"Minneapolis to Las Vegas. I understand its a cheap airline, but seriously everything that could go wrong did go wrong! Outrageous baggage prices, rude customer service, delayed flights both coming and going, and not just an hour delay, but a 7 hour delay going and a 4 hour delay coming back. Ridiculous! No explanation or apology, we just had to sit and wait while they flew a different plane in for us from Minneapolis which was 5 hours away! Then when we arrived in Madison, Wisconsin 5 hours late, at 4am it took 45 minutes for us to get out bags. I will never fly this airline again and if you were smart you wont either.",True,Boeing 737-800,Solo Leisure,Economy Class,Minneapolis to Las Vegas,January 2020,1,1,,1,1,,1,False
"""not even a tiny bag of pretzels""",2,2020-01-06,Liberia to Minneapolis. Flew with Sun Country over the holidays to Costa Rica. Started off the trip with there system crashing and waiting over two hours in line to check in. Flight attendants were rude and unenjoyable to me. I felt uncomfortable asking them for assistance or service due to short responses. I understand SunCountry is a budget airline but for a 5 and a half hour flight they only had two rounds of beverage service not even a tiny bag of pretzels as a snack. The cherry on top was after arriving back to Minneapolis I was in the global entry line as was the flight attendants and an older couple. The older couple was waiting to be called and were fumbling with their paper and was called which they didn’t see. Instead of telling the older couple they were up the flight attendant completely walked around them to the customs agent rudely. So much for hometown airline kindness from the staff.,True,,Solo Leisure,Economy Class,Liberia to Minneapolis,January 2020,2,1,"<span class=""star fill"">1</span>",2,4,,1,False
"""Worst flying experience""",1,2019-12-30,"Not Verified |  Seattle to Minneapolis. Worst flying experience in my life. Rude flight attendants that hit me in the shoulder no less than 15 times. Hard enough to knock me into the person sitting in the middle seat. No gates for boarding or getting off the plane. Had to pack onto a shuttle bus and stand to get a ride from the terminal out to the plane on the tarmac. Paid $40 extra for priority boarding but everyone else was packed on the same shuttle. There’s a waisted $40. Another passenger started yelling profanities at another passenger. Another passenger sitting behind us was displaying his karaoke skills at midnight. Then his earbuds disconnected and his music was on loud for all passengers to hear. No flight attendants around. We had to tell him to turn it down. Seats were tiny, hard and no head rest.",False,Boeing 737-800,Family Leisure,Economy Class,Seattle to Minneapolis,December 2019,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Do not fly this airline""",1,2019-12-24,"Not Verified |  Our flight from Dallas Fort-Worth to Las Vegas was delayed by an hour and fifteen minutes. We boarded the plane on time, but the rude agent was hustling the passengers along like a herd of cattle and was very rude. My companion and I were told we would be seated in emergency exit seats and asked if that was okay. Both my companion and I responded yes, but the agent looked at my friend of Mexican descent (and speaks very good English) and had the audacity to look at him and say, “do you even speak English?” He had clearly responded to this woman when I did and accepting the responsibility of sitting at an exit seat. It was a one word response and she couldn’t understand him? The fact is, it was she that was difficult to understand because she speaking so fast and not enunciating. On top of that, we enter the very cramped plane with no leg room only to sit on the tarmac for another hour and a half! Also, this airline is not at all well staffed. It was so weird seeing a ticket agent (or whatever she was) the directing the plane out to the runway.  Now, we are awaiting our return flight to DFW and the plane is again delayed by approximately an hour and a half.  Do not fly this airline! If this were the only airline flying, I would choose the drive to my destination than take this airline. Yes, I’m completely serious.",False,,Couple Leisure,Economy Class,Las Vegas to Dallas-Fort Worth,December 2019,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Horrible horrible service""",1,2019-12-22,Not Verified |  Minneapolis to New Orleans. This is the worst airline I have ever used and would not recommend it to anyone. Our flight was delayed two hours on the way to our destination and two hours on the way home without an explanation. My son came in tonight from Colorado and his flight was delayed three hours. Again without an explanation. Very expensive to check a bag. Flight crew was not friendly. Horrible horrible service. Do not fly with Sun Country Airlines.,False,,Family Leisure,Economy Class,Minneapolis to New Orleans,December 2019,1,1,,1,1,,,False
"""attendants were bossy rude""",2,2019-12-18,"Not Verified | San Francisco to Minneapolis. Flight attendants were bossy rude. Made a comment to another passenger and flight attendant overheard our conversation and she quickly spouted off in a snotty tone “Just doing my job”. Also hot warm beverages on the flight! Have never known an airline to not have coffee. For being over staffed with flight attendants, you would think coffee could have been available and staff wouldn’t be so snippy or overworked. Flight 396. It appears that Sun Country service has declined and we have been loyal to this airline for years. For future travels, we’ll be flying a different airline and we’ll recommend to others to do the same.",False,,Couple Leisure,Economy Class,San Francisco to Minneapolis,December 2019,2,1,,1,1,,1,False
"""Worst airline we have flown""",1,2019-12-05,"Worst airline we have flown. Baggage fees charged were higher than what is posted online, usb charger and in flight WiFi did not work, flight was delayed over an hour and horrible service from flight attendants. Will not use Sun Country Airlines again and do Not recommend it. I sent a detailed message about the multiple problems we experienced on our first flight with SC. They offered us a $10 voucher on a future flight- insulting to say the least.",True,,Couple Leisure,Economy Class,Minneapolis to Sacramento,December 2019,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""forced to pay $40 each""",1,2019-12-04,"Not Verified |  Portland to San Diego. The staff at airport was very rude. Both of my friend and I carried a backpack which we always use when traveling. But we were forced to pay $40 each. This is a ridiculous because the bag packs are always used and never be charged by any other airline! I will never fly this airline again, the flight was delayed again and again.",False,,Couple Leisure,Economy Class,Portland to San Diego,December 2019,1,2,,1,1,,,False
"""pay $80 for our backpacks""",1,2019-12-04,Portland to San Diego. My boyfriend and I checked in a suitcase so we only each had a backpack as carry on luggage. We have fly to many destinations with these backpacks and never had a problem. But the staff at Portland airport forced us to pay $80 for our backpacks. Otherwise they blocked us from entering the gate. This was a total rip off. It was my first time flying Sun Country and I will never fly it again!,True,Boeing 737,Couple Leisure,Economy Class,Portland to San Diego,December 2019,1,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""I couldn’t check in""",1,2019-12-02,"Not Verified |  I went to check in online and the continue button wouldn’t work. I tried downloading their app and got a “this isn’t available in your country” message. Then, I went to the airport hours ahead of my 2.5 hours delayed flight. Because I couldn’t check in, I had no boarding pass and couldn’t get through security. I called sun country, and the website I booked with, and the airport operator - no one could do the simple act of sending me or printing me a boarding pass. And Sun Country at the counter? Nowhere in sight! I rebooted and now they’re saying I’m a “standby” - even though I rebooked with them over the phone some hours ago!",False,,Solo Leisure,Economy Class,San Francisco to Orlando via Minneapolis,December 2019,,,,1,1,,,False
"""found no one at the desk""",1,2019-11-26,"Nashville to Minneapolis St-Paul. We arrived at the airport for our flight. Went to go check our luggage and found no one at the desk, no signage telling us where someone might be or how to get ahold of anyone. We waited for about 20 minutes. During that time, there were multiple employees that walked into and out of the sun country office behind the desk. Seeing us along with a few others waiting in line to be acknowledged. Not one word was said to us, come to find out from another person flying on our flight that they don’t open the gate until a certain time before the flight. This is ridiculous. One of the employees could of at least told us this information so we didn’t waste time standing there and being ignored. Worst experience with customer service I have seen.",True,,Family Leisure,Economy Class,Nashville to Minneapolis St-Paul,November 2019,3,5,"<span class=""star fill"">3</span>",3,2,,,False
Sun Country Airlines customer review,1,2019-11-25,Austin to Gulf Port via Ft Myers. I have never heard of paying for a bag on each leg of a one way flight. This should be disclosed when you purchase the ticket. I will never fly on this airline again.,True,,Solo Leisure,Economy Class,Austin to Gulf Port via Ft Myers,November 2019,1,1,,1,1,,,False
"""refused to exchange my ticket""",1,2019-11-20,"This airline refused to exchange my ticket home and forced me to purchase a new ticket at $600 to fly home to see my mother before she died last week! And then they sold my seat for my original flight also to another person so they got double the money on that seat. Talk about a company that is heartless and just in it for the money.  And their counters are not covered by agents most of the day. I waited at the Orlando airport for 6 hours to talk to an agent to get on their next flight. And after telling her it should only be an exchange fee per 3 phone calls to their customer service line, their counter agent actually said to me “well that’s not my problem” and said I had to purchase a new ticket at $600 or not be on the flight! At one point she actually told me to step aside so she could help the next customer. Their website also states it should be it just an exchange fee. When I showed the website to the ticket agent she said it doesn’t matter we can charge whatever we want. The most Horrible experience with customer service I have ever had with an airline. So hugely disappointed with this airline.",True,,Couple Leisure,Economy Class,Orlando to Minneapolis,November 2019,1,2,,1,1,,,False
"""the most disorganized airline""",1,2019-11-12,"Minneapolis to Portland. Sun County is by far the most disorganized airline. I went on my trip to Minneapolis, only to have my bag lost through sun country. We waited 3 hours at the Airport and it miraculously showed up ...  now on the flight home, I checked 2 bags, the cheaper one with way less valuables made it, where as my other suitcase filled full of expensive and sentimental items never made it. They have no baggage handlers or customer service agents, no one to talk to to resolve the issue. I will never spend my money on this airline again.",True,,Couple Leisure,Economy Class,Minneapolis to Portland,November 2019,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Very unhappy flyer""",3,2019-11-04,Not Verified | Have always had very good luck with Sun Country Airlines. Not this time! Flying out from Savannah GA to Minneapolis Mn. Flight 208 leaving at 10:10 am. Delayed till 2:00 pm. Then 9:00 pm. All this because if a tyre? Will consider other airlines now before using Sun Country. Very unhappy flyer!,False,,Solo Leisure,Economy Class,Savannah to Minneapolis,December 2018,2,3,,2,3,,,False
"""Most horrible service""",1,2019-11-03,"Las Vegas to Portland. Most horrible service I’ve gotten from an air flight. I accidentally booked from the wrong destination. I called from the airport because there was no one at the counter and the lady on the phone said well there’s nothing we can do because your missing your flight. Obviously because I’m in a different state. Would give me a voucher, credit or offer to help",True,,Solo Leisure,Economy Class,Las Vegas to Portland ,November 2019,1,1,,1,1,,,False
"""look forward to our next flight""",10,2019-10-29,"Not Verified |  Macon to Gulfport. Excellent flight, excellent pilots and excellent stewardess. We were an hour late departing but safety comes first. We really enjoyed the flight in both directions and would recommend the airline to others easily. Thank you Sun Country, we look forward to our next flight with you!",False,Boeing 737,Family Leisure,Economy Class,Macon to Gulfport,October 2019,5,5,,5,5,,,True
"""so nice and didn't have to be""",10,2019-10-27,"Minneapolis to San Diego. Was at the gate 2 hrs early. While I was killing time walking around there was this nice gentleman and I asked him if he could change my seat assignment? At first he said I had to wait for the flight attendants so I sat down and waited. He then, after doing a few things said come over here. I walked over and he said ok I can do it quickly for you! He was so nice and didn't have to be.",True,,Solo Leisure,Economy Class,Minneapolis to San Diego,October 2019,3,5,"<span class=""star fill"">4</span>",4,5,,4,True
"""still won't refund ticket fares""",1,2019-10-04,I find this crazy. My wife and I were planning on taking a vacation when her father passed away a few days before. As I'm sure anyone would understand you deal with the loss above anything else. That being said we still called Sun Country to inform them of our loss and provide a death certificate as soon as possible. Sun Country's response was it was a $90 change fee with another $100 fee for something else (couldn't remember as I was a bit agitated) and had I called sooner they could've provided a credit against my account. The tickets were $200 total. It's unfortuante the compassion most airlines have (we were flying United out and they refunded the tickets no question) is lost on my hometown airline. Either way we felt people should know that Sun Country in the most extreme circumstances still won't refund ticket fares.,True,,Couple Leisure,Economy Class,Sonoma CA to Minneapolis,September 2019,1,1,,1,1,,,False
"""see it falling apart""",2,2019-09-30,"Not Verified | Minneapolis to Las Vegas. We've flown on this airline frequently the last 20 years and over the last year see it falling apart both in management/employee and plane maintenance. Employees seem unhappy and some we talked to agree things are not right. My wife's plane taking off out of Savannah, Ga. last Nov had taken off and lifted off when it abruptly set back down barely stopping at end of the strip. The plane sat waiting for a part for 6 hours with little communication to passengers. She was very scared when they did take off. This past spring twice in two week period we had a guest who tried flying out of Orlando and had flights canceled but got flights out the next day. On this weeks flight Sept 23rd from Minneapolis to Vegas the one flight attendant we saw made it down the aisle one-time serving liquids, but no snacks at all or smile. Charging for bags, canceled flights, no answer at customer service for hours, flights now scheduled from many smaller cities at $39 is not going to gain a profit or make their coordination of flights and service better. They are failing since the Davis family sold to this hedge fund and a new CEO that thinks backwards. Soon we will read of once a great SunCountry going bankrupt. No longer our ""Home town airline"".",False,Boeing 737,Couple Leisure,Premium Economy,Minneapolis to Las Vegas,September 2019,2,1,"<span class=""star fill"">1</span>",1,2,,1,False
"""make you pay for overhead bag""",2,2019-09-25,"Providence to San Francisco via Minneapolis. They make you pay for overhead bag which is the same price as if you were going to check it. They do offer complementary drinks but make you pay anywhere from $4-$8 for snacks. Seriously $4 for a regular size bag of M’ms.... ripoff. They do offer inflight entertainment, however the signal is horrible and was constantly disconnecting. The movie would have long pauses making it difficult to enjoy the movie. Also the selection appeared to have a lot of outdated movies and not a big selection of tv choices. I do not think I would fly with them again.",True,,Couple Leisure,Economy Class,Providence to San Francisco via Minneapolis,September 2019,1,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""Too many hidden costs""",3,2019-09-17,Not Verified |  Minneapolis to Phoenix. Too many hidden costs. Everyone from ticket counter to crew was rude. I was charged 35 bucks for a carry on bag. Carry on! Who does that? I had to pay for any food. No peanuts or free pretzels.,False,Boeing 737,Couple Leisure,Economy Class,Minneapolis to Phoenix,September 2019,2,3,"<span class=""star fill"">1</span>",2,1,,,False
"""The flight was freezing""",2,2019-09-14,"Las Vegas to Minneapolis. Red-eye flight, we paid for the SunCountry version of ""First Class"" or what they refer to as premium seating. Sat in the first row on the plane. The flight was freezing, the flight attendant told me there were no blankets available but that it should warm up as we get moving. It got colder throughout the flight and many people kept saying how cold it was with zero accomodation made. Bright lights on the entire flight from where the flight attendants sat especially if you are sitting first row. Most immature flight attendants I have experienced, laughing loudly and talking the entire flight, and kept yawning so loud the entire flight could hear. Again this is a red-eye have some courtesy for those trying to get some sleep. No beverage/snack service offered. The worst flight ever. Last resort booking due to family emergency or I gladly would pay for to go Delta.",True,,Business,First Class,Las Vegas to Minneapolis,September 2019,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""sad that Sun Country is leaving TF Green""",8,2019-09-13,"T F Green to Vegas. I am sad that Sun Country airlines as of Oct 2019 is leaving TF Green. I really like this airline, the seats are comfy, its clean, and the best feature is they have straight through flights.",True,,Solo Leisure,Economy Class,T F Green to Vegas,September 2019,4,4,,5,4,,,True
