header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""seat comes with a charging point """,7,2017-10-09,"✅ Verified Review |  Madrid to Nice. Check-in at Terminal 4 Madrid airport was fairly easy where there are many self service kiosks available. After obtaining a boarding pass from the self service kiosk, I had to drop my check-in baggage at designated counters a short walk away. A staff member checked to ensure that the baggage tag is tagged on correctly before accepting the baggage. The boarding gate was a good 20-25mins walk away. Boarding was orderly. The flight was over 90% full and overhead cabin space was quite limited. Seats in economy cannot recline but it was not a problem. There is no inflight entertainment. Each seat comes with a charging point located below the seat so it takes a bit of a search to be able to locate it.",False,,Solo Leisure,Economy Class,Madrid to Nice,September 2017,3,4,,4,4,,,True
"""bumping people off""",1,2017-09-18,"✅ Verified Review |  Madrid to Amsterdam. Overbooking the flight and bumping people off when everyone shows up. We are requested to spend the night at the airport and take the flight the next day (not just a few hours later, but the next day). It is scandalous you pay for a ticket but apparently don't have a guaranteed seat. They assured us that it was the company's policy and it was written in small letters on the terms and conditions of the tickets.",False,,Couple Leisure,Economy Class,Madrid to Amsterdam,September 2017,,,,1,1,,,False
"""half hearted business class """,6,2017-09-04,"✅ Verified Review |  Madrid to Dublin August 31st. Have flown with these before found them ok, I needed to booked a changeable ticket and as there was very little difference in the full economy fare and businesses class. Check in, lounge, fast-track all fine, boarding was fine too ( usual haul to gate 4 at the very end of Terminal 4) I was in front row and to be honest the seat was not the most comfortable it's the usual standard 3 seats layout with middle seat left free which in theory only gives you more arm room. Cabin crew were nice but very distant and almost came acrosss as Robotic like they were programmed . Inflight meal was omelette, fruit, crossaint (breakfast) I wasn't offered a 2nd cup of coffee and I had to press bell to get a Fanta - my previous flights with Iberia Express found the crew very attentive. The Immfky.com wifi wasn't working and the crew didn't know a lot about it. Overall not bad but, it's a half hearted business class in comparison to others. I would still fly with them.",False,A320,Solo Leisure,Business Class,Madrid to Dublin,August 2017,1,3,"<span class=""star fill"">1</span>",4,3,,1,True
"""staff were very nice and helpful""",10,2017-08-16,"✅ Verified Review |  Flew Iberia Express from Madrid to Rennes. Very good punctuality, we arrived 20 minutes before the scheduled time. The Immfly WiFi connection works very well. Great variety of content like films, series, TV programs for flights of less than three hours. The staff were very nice and helpful.",False,A320,Family Leisure,Economy Class,Madrid to Rennes,August 2017,4,5,"<span class=""star fill"">5</span>",5,5,,5,True
"""Value for money too""",7,2017-07-29,"✅ Verified Review |  Short hop from London Gatwick to Madrid. First time on Iberia Express. Check-in was chaos and was told I was lucky to have a seat as flight was over booked by 10 people. Not good. BA codeshare flight, however you cannot check in at BA static machines to check-in. Manual check in only. Flight was crowded and a bit cramped. But showed all the traits of low-cost (which it is) and a legacy airline for back-up. Crew actually friendly and worked hard which is not always the Iberia way given my previous poor long-haul experiences on Iberia - this point was refreshing today!. Value for money too and would use again. Did not purchase anything but prices looked reasonable.",False,,Solo Leisure,Economy Class,Gatwick to Madrid,July 2017,3,5,,2,5,,,True
"""because the system failed""",1,2017-07-29,✅ Verified Review |  Madrid to Amsterdam. We checked in a day before leaving. They charged us 30 euro for our luggage. The day of leaving we had to pay again 60 euro for our luggage.  Otherwise our luggage would be hold in Madrid. By reclamation on the general desk they told us it was because the system failed and we had to deal with it. Although it was the mistake of Iberia. By entering the plane all storage cabin were full. For our handluggage there was no space. The stewardess told us to keep our handluggage under our seats - most of the passenger took 2 pieces of handluggage with them. Some of them 3 pieces! So we had to pay double and other paasenger could take all there luggage with them in the cabin.,False,,Business,Economy Class,Madrid to Amsterdam,July 2017,1,1,,1,1,,,False
"""not worth the upgrade""",3,2017-07-12,"✅ Verified Review |  Madrid to Krakow. Poor business class service for the money paid. I upgraded to business class cabin on my flight to get more comfort and more space. The boarding service in Madrid was confusing with various lines. Upon boarding  I was offered an orange juice.The seat is not very comfortable and did not recline. The meal was bad - I received cheese, crackers, Oliver, piece of chorizo, some potatoes and grapefruit. For a business class experience this was below par. The flight attendant was nice and was the best part of the trip. She returned the bag I left on the aircraft and ran after me to give it back. Very nice. The toilet was quite dirty and there was no soap left.  All in all not worth the upgrade, food needs improvement and the cleanliness levels need to get better.",False,A320,Solo Leisure,Business Class,Madrid to Krakow,July 2017,2,3,,1,1,,,False
"""crew appeared disinterested""",3,2017-06-21,"✅ Verified Review |  Santiago to Madrid. Cabin crew appeared disinterested and would not make eye contact with me when pushing the trolley. The first time was when I wanted to purchase drinking water. After the trolley was pushed two seats behind me I had to turn round & get the attention of passengers. The second time was when Cabin Crew were doing a rubbish run, this time the flight attendant was looking the other way as I tried to get her attention.  I was in the middle seat & found it difficult to move in the cramped seating because of the sleeping passenger in the aisle seat. It appeared to me that the quicker the trolley was pushed down the aisle the less work the hostess had to do.",False,,Solo Leisure,Economy Class,Santiago to Madrid,June 2017,2,1,,5,3,,,True
"""the worst experience I have had""",1,2017-06-05,"✅ Verified Review |  Flew London Gatwick to Madrid with Iberia Express. This was perhaps the worst experience I have had in a long time, this brings budget to a new meaning and is even more frustrating considering I booked via British Airways. This is perhaps the worst economy that I have ever experienced in my life, the seats are the most cramped that I have ever come across and are worse that other budget airlines. I don't wish this airline on anyone.",False,,Business,Economy Class,London Gatwick to Madrid,May 2017,1,1,"<span class=""star fill"">1</span>",2,1,,,False
"""a great low cost experience""",9,2017-04-08,"✅ Verified Review | Berlin to Madrid with Iberia Express. Very efficient boarding, the crew were making space in the overhead stowage and accompanying passengers to their seats which is very rare in Europe. The flight left Berlin late on a Friday evening most of the passenger were grumpy but the cabin crews have been smiling throughout the flight paying attention to small details. Definitely a great low cost experience.",False,A320,Business,Economy Class,Berlin to Madrid,April 2017,2,5,"<span class=""star fill"">3</span>",4,5,,4,True
"""quality of the food was horrible""",2,2017-04-07,"✅ Verified Review | Madrid to Dublin with Iberia Express. The trip was terrible, I travelled alongside my boyfriend. The plane departed 30 minutes late which honestly could of been more toleratable if we hadn't been put onto the plane like a herd of sheep. After take off we realised that all around us there were babies, not just one but 4. Every single child was screaming at the same time and they were uncontrolable. I am just wondering, how is a person supposed to ""relax and enjoy their journey"" when nobody seems to give a damn about the other passangers. The staff were just as frustrated as the other passangers who had to sit through a 2.5 hour flight but did not assist. Also I would like to mention that I ordered a Carbonara pasta and what I was given was a pot full of water and powder. The quality of the food was horrible, and was definitely not worth the price. Definetly not choosing this airline ever again.",False,,Couple Leisure,Economy Class,Madrid to Dublin,April 2017,1,2,"<span class=""star fill"">2</span>",2,1,,2,False
"""blacklisted from the airline""",1,2017-01-09,"✅ Verified Review |  Dublin to Madrid. Awful service. They couldn't find one of our tickets on their system in Dublin, then argued with us and told us it was our fault. The check-in agent told us we were then 'blacklisted from the airline'. A week after our flight the airline took EUR56.42 from my account without my knowledge. I've asked for a reason and they won't tell me why or give a refund of the money. Terrible service.",False,,Couple Leisure,Economy Class,DUB to MAD,December 2016,1,4,,1,1,,,False
"""penny pinching rip off""",2,2016-11-11,"✅ Verified Review |  Madrid to Manchester with Iberia Express, and paid 350 euros one way to have a little extra space and a simple hot meal usually provided on this route. The meal has been substituted now with snacks such as olives in a sealed bag and a powder cup soup. But they have the nerve to display a soup bowl on their brochure. Iberia, has become a penny pinching rip off.",False,,Business,Business Class,MAD to MAN,November 2016,2,4,,3,1,,,False
"""pretty poor service""",3,2016-10-24,"✅ Verified Review |  We were booked on Iberia Express IB3718 from Madrid to Gatwick - confirmed ticket and Eticket. Got to Madrid Airport and flight not on overhead noticeboard. Went to Iberia to enquire. Oh Yes your flight has been cancelled - hasnt anyone told you?? Well no they hadnt. On the plus side we were offered an alternative flight leaving in 30 mins. Fantastic. Ran to Gate only to find flight was going to Heathrow not Gatwick -so no option but to get on. Got a National Express Coach from Heathrow to Gatwick at £50. Emailed my complaint to Iberia Express asking for a refund of our coach ticket and got following email back ""Changes occur to our flight schedules every change of season and on certain holiday dates. The changes depend on demand and the availability of landing and take-off operations at airports. When this happens, we advised you via your e-mail address or by telephone"" Well no one told us and they refused to pay the £50 costs we incurred to get from Heathrow to Gatwick. Pretty poor service in this so called age of customer service and satisfaction.",False,,Couple Leisure,Economy Class,MAD to LGW,October 2016,4,4,,1,2,,,False
"""the seats are terrible""",1,2016-10-18,"✅ Verified Review |  London Heathrow to Tenerife. Terrible flight. For a journey of 5 hrs despite of delays, the aircraft is so compact and one of the oldest ones I say. Iberia Express, for the price they are charging, the seats are terrible - no space and extremly small. That lowers the standard of BA by sharing code with Iberia Express. Meals are paid on top and no entertainment at all.",False,,Business,Economy Class,LHR to TFN,October 2016,1,1,"<span class=""star fill"">1</span>",4,1,,,False
"""like Ryanair without the competence""",1,2016-08-24,"✅ Verified Review | I bought a Business Class ticket between Madrid and Paris CDG on Iberia and was never told that the flight was operated by their low cost subsidiary Iberia Express. There is nothing wrong wih some Iberia affiliates: Air Nostrum for instance provides one of the best regional onboard services in the world. Not so wih Iberia Express. Business Class consists of the first three rows in the A320 cabin, but at a markedly reduced seat pitch compared to the main airline. The middle seat is left empty. As usual in Madrid, passengers are kept waiting in the glass jetways which are absolute ovens in Spain's weather. This was however the first time that upon boarding and getting in my seat 2A, I was denied a glass of water by a FA who was herself drinking mineral water and replenishing her own glass, while explaining to me that she could not serve anything before take-off. First row passengers were never told to stow their hand baggage which happily remained unsecured in the middle seat. The main Iberia Business class cabin service is plain at best but its ""Express"" brand is several notches lower, performed by completely uninterested FAs who literally throw flimsy trays at you. One of them missed and actually fell in the aisle where it remained for over 10 minutes. It was eventually footballed away by the young lady's shoe. Finally, the worst is that Iberia Express arrives at CDG T3, the charter terminal, with bus transfers, long baggage waits and a trek of probably 900 meters to finally reach a smelly automatic shuttle which, 5 minutes later, brings you to the civilized part of the airport. This felt like Ryanair without the competence. My ticket was anything but low cost. I was not amused. Why have a Business Class those flights at all? Avoid.",False,A320,Solo Leisure,Business Class,MAD to CDG,August 2016,2,1,"<span class=""star fill"">1</span>",1,1,,,False
"""seats were extremely tight""",6,2016-04-24,"✅ Verified Review |  I flew with Iberia express LGW to MAD and back. Check-in was speedy at LGW (staffed) and MAD (Self baggage tag). Aircraft were old and dirty. On the outbound flight, there was old boarding passes of some other passengers in the backseat pocket. Cabin crew was alright, but one was weirdly strict regarding on cabin bag - only big items could be allowed to place in the overhead compartment, even though there was lots of space in the compartments. Seats were extremely tight, and I felt it tighter than on Easyjet. I didn't feel confortable in either flight taken. Iberia express flights had a special wifi which allowed passengers to browse certain materials provided, which was quite nice. All in all I would not mind taking it again, but I would choose another airlines if the prices are similar.",False,,Couple Leisure,Economy Class,LGW to MAD,April 2016,1,4,,5,3,,3,True
"""good and friendly service""",9,2016-04-01,"✅ Verified Review |  The flight from Madrid to Santiago de Compostela was on time on a busy friday afternoon, the cabin was very clean, good and friendly service provided by the cabin crey. Iberia Express provides a very good inflight entertainment system for this short-haul flight of about one hour. Seating comfort is standard but nothing special.",False,A320,Solo Leisure,Business Class,MAD to SCQ,March 2016,3,5,"<span class=""star fill"">4</span>",4,2,,3,True
"""seat given to someone else""",5,2016-03-16,"Gran Canaria to Heathrow. My prebooked exit row seat was given to someone else on a full flight. I was allocated another seat where the legroom was woefully tight. I can't remember feeling so uncomfortable especially as I was 18 euros poorer for having prebooked 14A and being allocated 23A. I was asked by a young couple to give up my window seat so I had an aisle seat which wasn't much better as the movement of people up and down to the toilets encroached upon my comfort. On the plus side, the flight was ahead of schedule and the cabin crew were again most charming and efficient. I would willingly have paid a bit extra if they had taken a few rows of seats out but would only fly this airline again if my seat requests (at extra cost) had been honoured.",False,A320,Solo Leisure,Economy Class,LPA to LHR,March 2016,1,5,,1,3,,,True
"""a positive experience""",9,2016-03-11,"London Heathrow to Gran Canaria was booked through British Airways and operated by Iberia Express. Terminal 5 is fine, the information / check in lady was charming. I had pre booked an exit row seat and this was fine apart from being a bit on the firm side. Three hours into the flight found me struggling to get comfortable. Aircraft was new looking, bright and cheery with good music. Cabin crew were very smart young ladies who seemed to enjoy their work. The flight landed 25 minutes ahead of schedule which saved the day a bit comfort wise. There was no catering supplied unlike BA who offer a drink and a snack on their services. You could buy refreshments but I didn't bother as I had eaten at Heathroiw and was going to drive when I got to Gran Canaria. A positive experience - baggage reclaim and car hire went very smoothly.",False,A320,Solo Leisure,Economy Class,LHR to LPA,March 2016,2,3,,5,5,,,True
"""ripped off I feel""",1,2016-03-08,"Horrible experience.  Although we paid in advance for our luggage, I just had to repay for it at the airport in Madrid! No one of their staff had a clue - however some lady at the luggage counter finally found our reservation and proof of original payment, but was unable to reimburse me! Ripped off I feel.",False,,Couple Leisure,Economy Class,MAD to AMS,March 2016,1,,,1,1,,,False
"""crew were mediocre""",1,2016-03-02,"Terrible experience with Iberia Express from Copenhagen to Madrid. Rubbish seat selection - a middle seat. Crew were mediocre at best, and that is being more generous than merited. The air hostess tore my carry-on bag out of my hand at shoved it into a random compartment without even bothering to tell me where it was. I had to wait for the rest of the passengers to alight before being able to find it. They had the nerve to charge 2 euros for a drink of water on a three-hour flight.",False,A320,Solo Leisure,Economy Class,CPH to MAD,February 2016,3,1,"<span class=""star fill"">1</span>",3,2,,1,False
"""meal was ok, very basic""",8,2016-02-05,"Pre-boarded Iberia Express aircraft flying from Las Palmas to Madrid and took up our seats in 1D and 1F bulk head. Very good space, middle seat left empty as per other European Carriers, which gave a good level of space. Newspapers were offered before take off. Crew were very friendly and attentive throughout the flight. Drinks offered just after take off, and breakfast was served just after. The meal was ok, very basic, with cold toasted bread with a tomato salsa and olive oil, fruit yoghurt and coffee. Departed on time and landed ahead of schedule.",False,A320-200,Couple Leisure,Business Class,LPA to MAD,January 2016,3,5,,5,4,,5,True
"""Iberia Express don't care""",2,2015-12-19,"Iberia Express don't care about passengers. Flight delayed 40 minutes by a chaotic boarding process, passengers divided among 6 or 7 groups but it was not clear who had to board first. As a result passengers from all rows were boarding at once making the process very slow. They had allocated children emergency exit seats so flight attendants had to shuffle passengers around. Plane has tiny seats, poor legroom, no refreshments. There wasn't any entertainment nor screens with flight route.",False,A320,Solo Leisure,Economy Class,Gatwick to Madrid,December 2015,1,2,,1,1,,,False
"""haven't heard anything from them.""",1,2015-09-23,"I am very frustrated with the experience I had last Friday using Iberia Express service. I had a connecting flight Dublin-Madrid-Valencia. The plane was supposed to leave at 18.05, but it left around 20.30, which made me miss my connecting flight to Valencia. I had to stay the night in Madrid and spend the money on hotel and train ticket to Valencia on Saturday. What is even more frustrating that I got the email that I can take the next flight to Valencia at 6.36am - but this email was sent to me at 6.36am?  I have emailed to their customer service the second I got back, but I haven't heard anything back from them. Worst experience!",False,,Solo Leisure,Economy Class,Dublin to Valencia via MAD,September 2015,3,3,,1,1,,,False
Iberia Express customer review,9,2015-08-24,"Iberia Express TFN to LHR on A320. Good points: Convenient route and flight times. Spacious and quiet lounge with good selection of refreshments at TFN. Orderly and efficient early boarding with early departure. Lovely flight crew - friendly and attentive. We had the two rows of the business cabin to ourselves. Newly refurbished Iberia Express slim seats - more space than previous configuration (and quite comfortable) which allows you to stretch out your legs as long as you aren't in row 1 - row 1 is perfectly fine but restricted because of bulkhead. Even though the flight was scheduled to leave at 11:20, we were served 'breakfast', which turned out to be a better offering than the lunch we were served on the outbound sector. Plenty of food and drinks. Arrived early at LHR T5, and straight through passport control. Bags arrived a few minutes after us. Not so good points: On-line check in not possible. Wifi not worth bothering with as so slow.",False,A320,Couple Leisure,Business Class,Tenerife to London Heathrow,August 2015,4,5,,5,5,,1,True
